,Player,GS,FG,FGA,ORB,DRB,AST,STL,BLK,TOV,PF
2,LeBron James,77,10.0,17.6,1.1,5.9,6.3,1.6,0.3,3.5,1.6
641,League Average,,,,,,,,,,
269,Leandro Barbosa,0,2.8,6.6,0.3,1.6,1.6,0.4,0.2,1.0,1.5
528,Lorenzo Brown,0,1.0,3.3,0.3,0.8,1.6,0.5,0.1,0.6,0.7
562,Lou Amundson,0,0.8,1.7,1.5,1.4,0.3,0.5,0.6,0.7,2.6
169,Lou Williams,7,3.3,8.2,0.2,1.9,3.5,0.8,0.1,1.5,1.1
463,Luc Mbah a Moute,7,1.4,3.0,0.9,1.4,0.6,0.5,0.2,0.6,1.1
268,Luis Scola,2,3.2,6.8,1.0,3.7,1.0,0.3,0.2,1.3,2.0
311,Luke Babbitt,2,2.2,5.7,0.7,2.6,1.1,0.3,0.4,0.6,1.9
361,Luke Ridnour,14,2.1,5.4,0.4,1.2,2.9,0.5,0.1,1.1,1.5
59,Luol Deng,63,5.9,13.7,1.6,4.2,2.9,1.0,0.1,1.8,1.8
613,Maalik Wayns,0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0
571,Malcolm Thomas,0,0.9,2.0,0.6,2.0,0.3,0.0,0.4,1.1,0.6
250,Manny Harris,0,3.1,7.8,0.8,3.0,1.2,0.4,0.1,1.0,1.1
128,Manu Ginóbili,3,4.3,9.2,0.4,2.5,4.3,1.0,0.3,2.0,1.9
396,MarShon Brooks,0,1.6,3.6,0.3,1.3,0.7,0.4,0.1,0.7,0.6
75,Marc Gasol,59,5.7,12.1,1.4,5.8,3.6,1.0,1.3,1.9,2.5
109,Marcin Gortat,80,5.6,10.4,2.5,7.0,1.7,0.5,1.5,1.6,2.5
139,Marco Belinelli,25,4.2,8.7,0.2,2.6,2.2,0.6,0.1,1.2,1.6
186,Marcus Morris,1,3.5,7.9,1.0,2.9,1.1,0.9,0.2,1.2,1.9
180,Marcus Thornton,27,3.5,8.9,0.8,2.0,1.1,0.8,0.2,0.9,1.5
183,Mario Chalmers,73,3.5,7.7,0.6,2.4,4.9,1.6,0.2,2.2,2.9
93,Markieff Morris,0,5.1,10.4,1.7,4.3,1.8,0.8,0.6,1.8,2.9
514,Marquis Teague,3,1.0,3.0,0.0,1.0,1.5,0.3,0.1,1.0,1.2
310,Marreese Speights,3,2.5,5.6,1.3,2.4,0.4,0.1,0.4,0.8,1.9
189,Martell Webster,13,3.3,7.5,0.5,2.4,1.2,0.5,0.2,0.7,1.9
218,Marvin Williams,50,3.5,8.0,1.2,3.8,1.2,0.8,0.5,0.8,2.3
274,Mason Plumlee,22,2.8,4.3,1.4,3.0,0.9,0.7,0.8,1.1,2.4
178,Matt Barnes,40,3.7,8.4,1.0,3.7,2.0,0.9,0.4,1.3,2.9
485,Matt Bonner,0,1.2,2.7,0.3,1.9,0.5,0.2,0.2,0.3,0.8
390,Matthew Dellavedova,4,1.7,4.1,0.4,1.3,2.6,0.5,0.1,0.8,1.7
271,Maurice Harkless,41,2.8,6.0,0.9,2.4,1.0,1.2,0.6,1.1,1.8
499,Melvin Ely,0,1.5,3.0,0.0,0.5,0.0,0.0,0.5,0.0,2.5
386,Metta World Peace,1,1.9,4.9,0.6,1.4,0.6,0.8,0.3,0.7,1.5
529,Meyers Leonard,0,1.0,2.3,0.7,2.1,0.5,0.2,0.1,0.4,1.9
259,Michael Beasley,2,3.2,6.5,0.6,2.6,0.8,0.4,0.4,1.0,1.7
51,Michael Carter-Williams,70,6.1,15.1,1.4,4.8,6.3,1.9,0.6,3.5,3.0
278,Michael Kidd-Gilchrist,62,2.7,5.7,1.8,3.5,0.8,0.7,0.6,1.0,2.3
48,Mike Conley,73,6.3,14.1,0.6,2.4,6.0,1.5,0.2,2.1,1.9
142,Mike Dunleavy,61,4.1,9.4,0.6,3.6,2.3,0.8,0.6,1.3,2.0
413,Mike Harris,0,1.5,3.1,0.8,0.9,0.3,0.8,0.4,0.6,1.8
610,Mike James,0,0.5,1.9,0.0,0.6,1.5,0.2,0.0,0.5,1.0
280,Mike Miller,4,2.6,5.4,0.4,2.2,1.6,0.3,0.1,0.9,1.2
446,Mike Muscala,0,1.6,3.7,0.9,1.8,0.4,0.2,0.5,0.6,1.5
198,Mike Scott,6,3.8,7.9,0.8,2.8,0.9,0.4,0.1,1.0,1.5
252,Miles Plumlee,79,3.6,6.9,2.5,5.4,0.5,0.6,1.1,1.4,2.3
448,Miroslav Raduljica,2,1.4,2.6,1.1,1.1,0.5,0.1,0.3,0.6,1.8
232,Mirza Teletović,7,3.1,7.3,0.8,2.9,0.8,0.4,0.3,0.8,2.0
190,Mo Williams,0,3.8,9.1,0.6,1.5,4.3,0.7,0.1,2.0,2.7
28,Monta Ellis,82,7.0,15.6,0.5,3.1,5.7,1.7,0.3,3.2,2.4
632,Mustafa Shakur,0,0.0,1.0,0.0,0.0,1.3,0.0,0.0,0.7,0.7
438,Nando De Colo,3,1.4,3.3,0.3,1.3,1.4,0.5,0.1,0.7,1.0
168,Nate Robinson,1,3.7,8.7,0.5,1.4,2.5,0.8,0.1,1.3,2.1
279,Nate Wolters,31,2.9,6.7,0.6,2.0,3.2,0.6,0.3,1.0,1.2
588,Nazr Mohammed,1,0.7,1.6,0.8,1.4,0.3,0.2,0.4,0.5,1.0
606,Nemanja Nedović,0,0.3,1.6,0.1,0.5,0.5,0.0,0.0,0.5,0.5
82,Nenê,37,5.6,11.2,1.2,4.3,2.9,1.2,0.9,2.2,3.1
374,Nick Calathes,7,2.0,4.4,0.3,1.6,2.9,0.9,0.1,1.4,1.6
412,Nick Collison,0,1.7,3.0,1.4,2.2,1.3,0.4,0.3,0.9,2.3
39,Nick Young,9,6.0,13.9,0.5,2.1,1.5,0.7,0.2,1.5,2.4
115,Nicolas Batum,82,4.6,10.0,1.4,6.0,5.1,0.9,0.7,2.5,1.9
45,Nikola Peković,54,7.0,13.0,3.8,4.9,0.9,0.6,0.4,1.6,2.4
84,Nikola Vučević,57,6.2,12.2,3.2,7.7,1.8,1.1,0.8,2.0,3.0
308,Norris Cole,6,2.5,6.1,0.2,1.7,3.0,0.9,0.1,1.5,1.9
136,O.J. Mayo,23,4.3,10.6,0.5,1.9,2.2,0.5,0.3,1.8,2.1
619,Ognjen Kuzmić,0,0.2,0.6,0.5,0.5,0.1,0.1,0.2,0.5,0.8
287,Omri Casspi,2,2.4,5.8,0.8,2.9,1.2,0.6,0.2,1.0,1.4
546,Orlando Johnson,0,0.8,2.5,0.2,1.0,0.4,0.1,0.0,0.3,0.6
593,Othyus Jeffers,1,0.5,1.0,0.2,1.3,0.2,0.0,0.0,0.2,0.5
557,Otto Porter Jr.,0,0.9,2.5,0.6,1.0,0.3,0.2,0.0,0.4,0.7
208,P.J. Tucker,81,3.3,7.6,2.0,4.5,1.7,1.4,0.3,1.3,2.5
447,Pablo Prigioni,27,1.3,2.9,0.5,1.4,3.5,1.0,0.0,0.9,2.0
171,Patrick Beverley,55,3.6,8.6,1.3,2.2,2.7,1.4,0.4,1.2,3.1
233,Patrick Patterson,13,3.5,7.5,1.8,3.5,1.2,0.8,0.6,1.0,2.4
173,Patty Mills,2,3.8,8.2,0.4,1.7,1.8,0.8,0.1,0.8,1.4
46,Pau Gasol,60,7.1,14.8,2.1,7.6,3.4,0.5,1.5,2.4,2.1
12,Paul George,80,7.2,17.0,0.8,6.0,3.5,1.9,0.3,2.8,2.5
38,Paul Millsap,73,6.5,14.1,2.1,6.4,3.1,1.7,1.1,2.5,2.8
100,Paul Pierce,68,4.3,9.5,0.3,4.3,2.4,1.1,0.4,2.0,2.5
282,Pero Antić,26,2.5,5.9,1.1,3.0,1.2,0.4,0.2,1.1,2.5
467,Perry Jones,7,1.3,2.9,0.5,1.4,0.4,0.2,0.3,0.3,1.0
542,Peyton Siva,0,0.8,2.4,0.1,0.5,1.4,0.4,0.0,0.8,1.1
513,Phil Pressey,11,1.0,3.4,0.3,1.1,3.2,0.9,0.1,1.2,1.3
20,Player,GS,FG,FGA,ORB,DRB,AST,STL,BLK,TOV,PF
517,Quincy Acy,0,1.0,2.2,1.1,2.3,0.4,0.4,0.4,0.5,1.9
378,Quincy Miller,16,1.8,4.9,0.7,2.1,0.5,0.4,0.6,0.9,1.3
316,Quincy Pondexter,2,2.1,5.3,0.7,1.1,1.3,0.3,0.1,1.0,1.2
137,Rajon Rondo,30,4.7,11.7,0.7,4.7,9.8,1.3,0.1,3.3,2.2
122,Ramon Sessions,19,4.0,9.3,0.5,2.0,4.1,0.6,0.1,1.8,1.1
108,Randy Foye,78,4.5,10.8,0.4,2.4,3.5,0.8,0.5,1.8,2.5
401,Rashard Lewis,6,1.6,3.9,0.4,1.4,1.0,0.9,0.1,0.6,1.5
521,Rasual Butler,2,1.0,2.2,0.1,0.7,0.3,0.1,0.2,0.2,0.6
197,Ray Allen,9,3.3,7.4,0.3,2.5,2.0,0.7,0.1,1.2,1.6
320,Ray McCallum,10,2.5,6.7,0.4,1.4,2.7,0.5,0.2,0.9,1.5
184,Raymond Felton,65,3.7,9.4,0.8,2.2,5.6,1.2,0.4,2.0,2.4
520,Reggie Bullock,0,1.0,2.8,0.3,1.0,0.3,0.2,0.0,0.3,0.6
426,Reggie Evans,20,1.3,2.8,2.1,4.1,0.4,0.7,0.1,1.1,2.2
114,Reggie Jackson,36,5.0,11.5,0.5,3.4,4.1,1.1,0.1,2.1,1.8
453,Reggie Williams,0,1.7,3.0,0.0,0.0,0.3,0.3,0.0,0.7,0.3
176,Richard Jefferson,78,3.6,8.0,0.2,2.5,1.6,0.7,0.2,1.1,2.0
585,Ricky Ledo,0,0.5,1.5,0.0,0.2,0.2,0.1,0.0,0.2,0.2
202,Ricky Rubio,82,3.1,8.2,0.7,3.4,8.6,2.3,0.1,2.7,2.7
473,Robbie Hummel,5,1.3,3.3,0.7,1.8,0.4,0.3,0.0,0.2,1.1
538,Robert Covington,0,0.9,2.0,0.3,0.4,0.0,0.3,0.0,0.1,0.4
351,Robert Sacre,13,2.2,4.6,1.3,2.6,0.8,0.4,0.7,0.7,2.1
151,Robin Lopez,82,4.3,7.9,4.0,4.6,0.9,0.3,1.7,1.0,2.4
91,Rodney Stuckey,5,5.1,11.7,0.5,1.8,2.1,0.7,0.1,1.7,1.8
500,Roger Mason,2,1.0,2.7,0.0,0.8,0.8,0.2,0.0,0.4,1.0
627,Ronnie Brewer,3,0.1,0.6,0.1,0.5,0.4,0.3,0.0,0.1,0.2
533,Ronnie Price,2,0.9,3.0,0.3,1.1,2.1,0.8,0.1,0.8,1.6
385,Ronny Turiaf,10,2.1,3.5,1.8,3.8,0.8,0.3,1.6,0.8,2.1
156,Roy Hibbert,81,4.1,9.3,2.5,4.1,1.1,0.4,2.2,1.8,3.3
635,Royal Ivey,0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
640,Royce White,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.7
21,Rudy Gay,73,7.4,16.2,1.5,4.4,2.9,1.3,0.8,3.1,2.3
540,Rudy Gobert,0,0.8,1.6,1.1,2.3,0.2,0.2,0.9,0.7,1.3
11,Russell Westbrook,46,7.5,17.2,1.2,4.5,6.9,1.9,0.2,3.8,2.3
24,Ryan Anderson,14,7.0,16.1,3.0,3.5,0.8,0.5,0.3,0.9,2.1
598,Ryan Gomes,0,0.6,1.6,0.0,0.8,0.2,0.0,0.0,0.2,1.0
541,Ryan Hollins,0,0.9,1.2,0.5,1.0,0.1,0.1,0.5,0.5,1.4
256,Ryan Kelly,25,2.7,6.3,0.7,3.0,1.6,0.5,0.8,0.8,2.5
303,Samuel Dalembert,68,2.7,4.7,2.5,4.3,0.5,0.5,1.2,1.1,2.6
530,Sasha Vujačić,0,1.0,2.5,0.0,1.5,0.0,0.5,0.0,1.5,0.5
624,Scotty Hopson,0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
73,Serge Ibaka,81,6.5,12.1,2.8,6.0,1.0,0.5,2.7,1.5,2.9
584,Sergey Karasev,1,0.5,1.6,0.0,0.7,0.3,0.1,0.0,0.5,1.0
590,Seth Curry,0,0.5,1.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0
436,Shabazz Muhammad,0,1.5,3.4,0.6,0.8,0.2,0.2,0.0,0.4,0.6
420,Shane Battier,56,1.4,3.8,0.5,1.4,0.9,0.7,0.5,0.3,1.7
609,Shane Edwards,0,0.5,1.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5
512,Shane Larkin,0,1.1,2.9,0.2,0.6,1.5,0.5,0.0,0.8,1.0
549,Shannon Brown,1,0.8,2.3,0.2,0.7,0.3,0.4,0.0,0.6,0.8
245,Shaun Livingston,54,3.1,6.4,0.9,2.4,3.2,1.2,0.4,1.4,2.3
596,Shavlik Randolph,0,0.5,1.0,0.5,1.3,0.1,0.2,0.1,0.4,1.1
166,Shawn Marion,76,4.5,9.3,1.7,4.8,1.6,1.2,0.5,1.3,1.6
348,Shawne Williams,13,2.0,5.3,0.7,3.9,0.8,0.5,0.8,0.6,2.6
270,Shelvin Mack,11,2.9,6.9,0.3,1.9,3.7,0.7,0.0,1.2,1.4
582,Solomon Hill,0,0.6,1.4,0.3,1.1,0.4,0.2,0.1,0.5,0.7
597,Solomon Jones,0,0.5,1.5,0.7,0.7,0.2,0.2,0.2,0.2,1.1
105,Spencer Hawes,78,5.0,11.0,1.6,6.6,3.0,0.6,1.2,2.2,3.0
6,Stephen Curry,78,8.4,17.7,0.6,3.7,8.5,1.6,0.2,3.8,2.5
583,Stephen Jackson,0,0.7,2.9,0.2,0.9,0.6,0.7,0.1,0.7,1.2
284,Steve Blake,28,2.4,6.4,0.2,2.7,5.6,1.0,0.1,1.9,1.5
296,Steve Nash,10,2.4,6.3,0.3,1.7,5.7,0.5,0.1,2.1,1.2
483,Steve Novak,1,1.1,2.7,0.1,0.9,0.2,0.2,0.1,0.1,0.8
479,Steven Adams,20,1.1,2.3,1.8,2.3,0.5,0.5,0.7,0.9,2.5
116,Taj Gibson,8,5.2,10.9,2.4,4.4,1.1,0.5,1.4,1.8,2.5
327,Tayshaun Prince,76,2.6,6.5,0.4,2.7,1.6,0.5,0.3,0.5,0.8
129,Terrence Jones,71,5.1,9.4,2.1,4.8,1.1,0.7,1.3,0.9,1.8
155,Terrence Ross,62,3.9,9.3,0.5,2.6,1.0,0.8,0.3,1.1,2.3
317,Thabo Sefolosha,61,2.3,5.6,0.8,2.8,1.5,1.3,0.3,0.9,1.5
40,Thaddeus Young,78,7.4,16.2,2.1,3.9,2.3,2.1,0.5,2.1,2.7
384,Thomas Robinson,0,2.0,4.2,1.5,2.9,0.5,0.3,0.3,0.8,1.9
249,Tiago Splitter,50,3.1,5.9,2.1,4.1,1.5,0.5,0.5,1.3,2.0
72,Tim Duncan,74,6.0,12.2,2.1,7.6,3.0,0.6,1.9,2.1,1.8
172,Tim Hardaway Jr.,1,3.6,8.5,0.2,1.3,0.8,0.5,0.1,0.6,1.8
206,Timofey Mozgov,30,3.5,6.6,2.1,4.4,0.8,0.3,1.2,1.5,2.6
76,Tobias Harris,36,5.4,11.7,1.4,5.5,1.3,0.7,0.4,1.3,2.3
429,Toney Douglas,17,1.4,3.7,0.4,1.4,1.3,0.4,0.1,0.7,1.6
223,Tony Allen,28,3.7,7.5,1.4,2.3,1.7,1.6,0.3,1.6,2.2
570,Tony Mitchell,0,1.0,1.7,0.3,0.0,0.3,0.3,0.0,0.0,0.0
52,Tony Parker,68,6.7,13.4,0.3,2.0,5.7,0.5,0.1,2.2,1.3
402,Tony Snell,12,1.7,4.4,0.2,1.4,0.9,0.4,0.2,0.6,1.1
117,Tony Wroten,16,4.8,11.2,1.0,2.2,3.0,1.1,0.2,2.8,2.1
602,Tornike Shengelia,0,0.5,1.1,0.2,0.5,0.5,0.1,0.0,0.5,0.7
523,Toure' Murry,0,1.1,2.5,0.3,0.6,1.0,0.4,0.0,0.7,0.9
350,Travis Outlaw,4,2.1,5.2,0.6,2.1,0.8,0.3,0.3,0.4,1.5
79,Trevor Ariza,77,5.1,11.1,1.3,4.9,2.5,1.6,0.3,1.7,2.3
295,Trevor Booker,45,3.1,5.6,2.1,3.2,0.9,0.6,0.6,0.8,1.8
118,Trey Burke,68,4.9,12.8,0.5,2.4,5.7,0.6,0.1,1.9,2.1
138,Tristan Thompson,82,4.4,9.3,3.3,5.9,0.9,0.5,0.4,1.3,2.3
239,Troy Daniels,1,3.0,6.2,0.0,0.8,1.0,0.0,0.0,0.6,1.2
44,Ty Lawson,61,5.6,13.0,0.6,2.8,8.8,1.6,0.2,3.2,1.8
375,Tyler Hansbrough,4,1.5,3.1,1.9,2.6,0.3,0.4,0.3,0.7,2.1
341,Tyler Zeller,9,2.2,4.1,1.5,2.6,0.5,0.3,0.5,0.9,2.0
77,Tyreke Evans,22,5.4,12.5,1.1,3.7,5.0,1.2,0.3,2.4,2.2
437,Tyshawn Taylor,3,1.3,4.0,0.1,0.5,1.6,0.5,0.0,1.3,1.3
229,Tyson Chandler,55,3.5,5.9,2.9,6.7,1.1,0.7,1.1,1.3,2.6
443,Udonis Haslem,18,1.6,3.2,0.9,2.9,0.3,0.2,0.3,0.5,1.7
581,Vander Blue,0,0.7,1.3,0.0,1.0,0.3,0.0,0.0,0.7,0.3
611,Viacheslav Kravtsov,0,0.4,0.8,0.5,0.4,0.1,0.0,0.1,0.3,0.4
552,Victor Claver,0,0.8,2.0,0.4,1.4,0.6,0.1,0.1,0.5,0.8
94,Victor Oladipo,44,4.9,11.7,0.5,3.6,4.1,1.6,0.5,3.2,2.6
133,Vince Carter,0,4.1,10.0,0.8,2.7,2.6,0.8,0.4,1.3,2.6
404,Vítor Luiz Faverani,8,1.7,4.0,1.1,2.3,0.4,0.4,0.7,1.1,2.0
486,Wayne Ellington,1,1.2,2.8,0.2,0.8,0.4,0.4,0.0,0.2,0.7
217,Wesley Johnson,62,3.5,8.2,0.9,3.5,1.6,1.1,1.0,1.1,2.6
55,Wesley Matthews,82,5.4,12.3,0.6,2.9,2.4,0.9,0.2,1.3,2.1
432,Will Barton,0,1.6,3.8,0.4,1.4,0.8,0.2,0.2,0.4,0.8
228,Will Bynum,3,3.3,7.7,0.4,1.3,3.9,0.7,0.1,1.8,2.2
364,Willie Green,9,1.9,4.9,0.2,1.2,0.9,0.4,0.2,0.6,1.7
98,Wilson Chandler,55,5.0,11.9,0.9,3.8,1.8,0.7,0.5,1.3,3.1
177,Xavier Henry,5,3.3,8.0,0.6,2.1,1.2,1.0,0.2,1.3,1.8
47,Zach Randolph,79,7.1,15.2,3.4,6.7,2.5,0.7,0.3,2.3,2.7
262,Zaza Pachulia,43,2.8,6.6,2.7,3.6,2.6,0.8,0.3,1.7,2.3
336,Ömer Aşık,19,2.1,4.0,2.1,5.8,0.5,0.3,0.8,1.2,1.9
