,PLAYER,TEAM,GP,W,L,MIN,PTS,TOUCHES,FRONT CT TOUCHES,TIME OF POSS,AVG SEC PER TOUCH,AVG DRIB PER TOUCH,PTS PER TOUCH,ELBOW TOUCHES,POST UPS,PAINT TOUCHES,PTS PER ELBOW TOUCH,PTS PER POST TOUCH,PTS PER PAINT TOUCH,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%,OREB,Contested OREB,Contested OREB%,OREB Chances,OREB Chance%,Deferred OREB Chances,Adjusted OREB Chance%,AVG OREB Distance,DREB,Contested DREB,Contested DREB%,DREB Chances,DREB Chance%,Deferred DREB Chances,Adjusted DREB Chance%,AVG DREB Distance,STL,BLK,DFGM,DFGA,DFG%
94,JR Smith,CLE,11,1,10,20.2,6.7,29.5,18.7,1.2,2.4,1.66,0.228,0.4,0.2,0.5,0.0,0.0,0.333,1.9,0.4,0.6,57.1,0.0,0.0,0.0,38.1,0.9,47.6,0.2,9.5,0.3,14.3,0.1,4.8,0.7,57.1,2.7,35.7,2.5,28.9,0.2,50.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,2.0,0.3,16.7,3.9,51.4,0.2,54.5,7.3,1.0,0.3,0.7,0.9,80.0
95,JaKarr Sampson,CHI,4,1,3,31.8,20.0,58.0,30.8,2.0,2.02,1.14,0.345,1.8,0.8,2.8,0.857,0.667,1.091,9.3,2.0,4.5,44.4,3.0,3.5,85.7,75.7,2.5,27.0,0.0,0.0,0.5,5.4,1.8,18.9,7.0,44.4,3.8,35.7,3.0,66.7,3.0,66.7,0.5,100.0,1.5,100.0,58.3,1.3,0.5,40.0,4.3,29.4,0.3,31.3,8.6,6.8,1.0,14.8,9.3,73.0,0.0,73.0,4.2,1.0,0.8,2.8,3.8,73.3
96,JaMychal Green,LAC,65,31,34,21.1,9.4,38.1,19.9,1.0,1.59,0.44,0.247,1.8,1.7,3.8,0.353,0.595,0.984,0.8,0.2,0.4,37.9,0.0,0.0,100.0,51.0,0.2,24.5,0.1,8.2,0.1,12.2,0.0,2.0,0.4,37.9,3.9,43.7,0.3,23.3,3.8,62.8,1.0,48.1,0.6,60.0,55.8,1.6,1.1,70.2,4.2,38.4,0.0,38.5,5.2,4.7,1.1,23.0,6.8,68.5,0.5,74.0,5.1,0.7,0.5,1.3,2.0,65.4
97,Jabari Parker,WAS,63,18,45,27.3,14.8,59.7,27.5,2.3,2.29,1.6,0.247,1.1,2.7,2.4,0.667,0.473,0.947,6.5,1.4,2.7,52.4,0.6,0.8,79.6,53.8,2.6,39.8,0.5,7.4,0.7,10.6,0.4,5.7,3.5,52.4,2.4,31.5,2.6,37.4,2.3,70.0,1.3,55.0,0.7,48.6,53.4,1.3,0.8,62.0,3.6,34.8,0.1,35.7,7.2,5.4,1.3,23.2,8.8,61.6,0.7,66.6,6.0,0.7,0.5,2.0,3.1,65.3
98,Jae Crowder,UTA,79,48,31,27.1,11.9,51.5,25.9,1.4,1.65,0.86,0.231,0.4,0.2,1.3,0.457,0.471,0.821,2.1,0.4,1.0,44.2,0.3,0.5,73.0,58.1,0.6,29.9,0.1,6.6,0.2,9.0,0.2,10.8,1.2,44.2,5.7,35.0,1.4,29.5,1.1,66.7,0.1,100.0,0.2,28.6,50.7,0.8,0.2,27.1,2.1,37.3,0.0,38.1,13.1,4.1,0.6,14.8,6.5,63.6,0.5,68.8,6.6,0.8,0.4,1.1,1.8,62.1
99,Jake Layman,POR,71,46,25,18.7,7.6,21.8,14.7,0.6,1.77,0.91,0.35,0.6,0.3,2.0,0.5,0.913,1.083,1.5,0.5,0.8,55.9,0.2,0.2,68.8,70.0,0.5,30.0,0.1,7.3,0.1,4.5,0.1,6.4,1.1,55.9,2.0,31.0,1.0,41.8,2.2,76.8,0.3,64.3,0.3,46.7,57.9,0.9,0.4,48.2,2.0,43.8,0.1,45.2,8.9,2.6,0.5,20.5,4.4,58.1,0.3,63.1,6.5,0.4,0.4,1.2,1.7,70.0
100,Jalen Jones,CLE,16,3,13,13.4,5.1,16.7,8.6,0.6,2.08,1.17,0.303,0.1,0.1,0.9,1.0,0.0,1.533,1.8,0.2,0.6,30.0,0.5,0.6,80.0,48.3,0.4,24.1,0.0,0.0,0.2,10.3,0.3,17.2,0.9,30.0,1.9,35.7,0.0,0.0,1.4,75.0,0.0,0.0,0.1,50.0,50.0,0.8,0.4,45.5,2.7,31.4,0.1,32.4,4.0,1.8,0.3,17.4,3.1,57.5,0.2,62.2,4.6,0.6,0.1,1.1,1.3,85.7
101,James Ennis III,PHI,58,35,23,21.2,6.7,19.1,12.6,0.5,1.67,0.81,0.351,0.5,0.0,1.7,0.8,0.0,0.866,1.3,0.3,0.6,46.9,0.2,0.4,47.6,53.3,0.5,37.3,0.1,9.3,0.1,5.3,0.2,13.3,0.7,46.9,2.5,34.8,0.4,37.5,1.4,64.6,0.0,0.0,0.4,73.3,56.3,1.2,0.7,61.7,2.9,40.5,0.0,41.1,6.5,2.4,0.3,10.7,4.9,48.6,0.6,55.8,6.4,0.7,0.4,1.3,2.0,68.4
102,James Johnson,MIA,55,27,28,21.2,7.8,38.3,18.8,1.8,2.9,2.23,0.203,1.0,0.5,1.3,0.396,0.37,0.812,4.6,0.9,2.2,41.7,0.5,0.8,65.1,51.4,1.5,33.5,0.3,6.4,0.3,7.2,0.4,8.4,2.3,41.7,2.1,31.7,1.1,34.8,1.0,69.2,0.2,30.8,0.4,50.0,49.9,0.4,0.3,63.6,1.2,35.5,0.1,37.3,7.2,2.9,0.6,20.9,5.2,57.1,0.4,62.2,6.5,0.6,0.5,1.1,1.8,59.8
103,James Nunnally,HOU,15,8,7,6.8,2.4,6.9,5.3,0.2,1.77,1.04,0.346,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.1,0.3,50.0,0.0,0.0,0.0,66.7,0.1,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,50.0,1.6,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1,0.0,0.0,0.0,1.3,0.0,0.7,0.0,0.0,1.7,0.3,20.0,2.3,71.4,0.3,83.3,5.6,0.1,0.0,0.5,0.5,87.5
104,Jared Dudley,BKN,59,28,31,20.7,4.9,36.5,19.1,0.9,1.48,0.54,0.133,0.4,0.2,0.8,0.25,0.1,0.596,2.5,0.4,0.7,52.5,0.2,0.2,84.6,36.2,1.4,55.0,0.4,14.8,0.2,8.1,0.1,5.4,0.9,52.5,2.8,36.1,0.4,60.0,0.5,58.8,0.0,0.0,0.1,60.0,53.3,0.7,0.3,47.1,1.7,39.1,0.0,40.0,7.3,2.4,0.5,22.3,5.6,43.2,0.7,49.4,6.2,0.6,0.3,1.3,2.2,59.8
105,Jarell Martin,ORL,41,19,22,7.9,2.8,14.3,6.0,0.4,1.77,0.59,0.196,0.3,0.2,0.6,0.154,0.714,0.609,0.3,0.1,0.1,66.7,0.0,0.0,0.0,72.7,0.1,27.3,0.0,0.0,0.0,9.1,0.0,0.0,0.2,66.7,1.7,35.8,0.1,23.1,0.3,54.5,0.1,50.0,0.0,33.3,51.0,0.4,0.3,72.7,1.2,29.7,0.0,30.6,5.2,2.0,0.5,22.6,3.2,63.3,0.2,67.4,5.0,0.1,0.2,0.6,0.9,64.9
106,Jaren Jackson Jr.,MEM,58,23,35,26.1,13.8,40.3,25.3,1.3,1.89,0.62,0.341,3.2,4.6,6.7,0.568,0.674,0.92,2.1,0.7,1.4,46.3,0.3,0.4,79.2,78.2,0.3,14.5,0.1,2.4,0.2,8.9,0.2,10.5,1.7,46.3,2.8,37.4,0.3,25.0,6.2,63.6,3.1,48.7,1.8,55.1,54.9,1.3,1.0,80.8,3.2,40.1,0.1,41.7,5.6,3.5,1.4,38.7,6.6,52.5,0.6,58.0,6.3,0.9,1.4,2.2,4.1,52.5
107,Jaron Blossomgame,CLE,27,4,23,16.3,4.2,24.7,10.2,0.6,1.46,0.37,0.171,0.7,0.1,2.0,0.444,0.0,1.057,0.5,0.1,0.3,37.5,0.0,0.0,0.0,42.9,0.2,35.7,0.0,7.1,0.0,0.0,0.0,0.0,0.2,37.5,1.3,28.6,0.1,14.3,2.1,63.2,0.0,0.0,0.3,57.1,49.1,1.0,0.5,50.0,2.2,46.4,0.0,46.4,6.1,2.8,0.6,20.8,4.5,61.0,0.3,66.1,4.2,0.3,0.3,1.4,2.4,57.6
108,Jarred Vanderbilt,DEN,17,10,7,4.1,1.4,6.1,3.1,0.2,1.7,0.82,0.233,0.5,0.1,1.2,0.5,0.0,0.81,0.2,0.0,0.1,0.0,0.1,0.1,50.0,33.3,0.1,33.3,0.1,33.3,0.0,0.0,0.1,33.3,0.1,0.0,0.0,0.0,0.0,0.0,1.0,58.3,0.0,0.0,0.2,25.0,47.4,0.7,0.7,100.0,2.1,31.6,0.0,31.6,3.7,1.8,0.6,31.3,2.9,61.5,0.4,72.7,4.5,0.4,0.1,0.5,0.8,61.5
109,Jason Smith,NOP,20,10,10,9.5,3.3,18.6,9.1,0.4,1.24,0.25,0.175,0.9,0.2,1.5,0.278,1.333,0.552,0.4,0.1,0.2,66.7,0.1,0.1,100.0,85.7,0.1,14.3,0.0,0.0,0.1,28.6,0.1,14.3,0.3,66.7,1.7,31.6,0.0,0.0,0.8,41.2,0.2,100.0,0.3,50.0,43.2,0.9,0.6,68.8,2.2,41.0,0.0,41.0,5.5,2.0,0.4,22.2,3.8,52.9,0.2,56.3,5.2,0.2,0.4,0.9,1.5,58.6
110,Jayson Tatum,BOS,79,48,31,31.1,15.7,45.3,28.5,2.0,2.7,1.83,0.347,1.1,1.5,2.2,0.81,0.718,0.819,5.6,1.3,2.8,46.0,0.4,0.5,89.5,54.9,1.9,33.6,0.5,9.8,0.5,8.8,0.2,3.9,3.1,46.0,3.2,39.7,4.3,35.7,1.8,60.6,1.1,47.1,0.9,66.7,50.6,0.9,0.4,47.1,2.6,34.5,0.1,35.9,10.1,5.2,0.8,16.0,7.5,69.0,0.5,74.4,6.3,1.1,0.7,1.6,2.6,63.9
111,Jeff Green,WAS,76,28,48,27.3,12.4,39.2,23.3,1.2,1.81,0.71,0.316,1.1,1.2,2.1,0.563,0.567,1.044,2.1,0.6,1.1,55.6,0.7,0.8,86.7,89.4,0.5,21.7,0.2,7.5,0.2,8.1,0.4,18.0,1.9,55.6,4.6,38.5,1.2,33.3,2.2,69.5,0.7,40.9,0.6,52.9,55.9,0.8,0.4,53.6,1.7,44.4,0.1,47.1,8.1,3.4,0.8,23.6,6.4,53.5,0.6,59.2,7.1,0.6,0.5,2.6,3.9,64.7
112,Jemerrio Jones,LAL,6,3,3,23.9,4.5,35.2,14.8,1.2,2.01,1.39,0.128,0.5,0.0,3.5,1.333,0.0,0.667,1.0,0.0,0.3,0.0,0.2,0.3,50.0,16.7,0.5,50.0,0.3,33.3,0.0,0.0,0.2,16.7,0.2,0.0,1.0,25.0,0.0,0.0,2.3,58.3,0.0,0.0,0.7,100.0,39.4,3.2,1.6,50.0,6.8,47.1,0.4,50.0,9.7,6.6,1.4,21.2,10.6,62.3,1.8,75.0,5.6,1.2,0.8,1.8,3.3,55.0
113,Jerami Grant,OKC,79,47,32,32.6,13.7,50.5,21.1,1.1,1.32,0.45,0.271,2.1,1.4,3.8,0.679,0.676,0.941,2.8,0.6,1.6,39.8,0.5,0.7,67.9,60.9,0.6,22.3,0.1,5.0,0.2,7.3,0.3,11.8,1.7,39.8,4.8,40.6,0.2,29.0,3.6,65.7,0.9,50.9,1.4,52.4,56.9,1.2,0.6,49.0,3.4,35.4,0.2,37.6,9.0,3.9,1.0,24.7,7.4,53.7,0.6,58.1,7.2,0.7,1.2,2.3,3.9,58.7
114,Jimmy Butler,PHI,64,38,26,33.5,18.7,53.4,38.1,3.2,3.6,2.5,0.35,1.5,1.7,3.8,0.771,0.472,0.917,10.2,1.9,4.1,46.0,1.6,1.9,84.2,53.4,4.5,43.5,1.1,10.8,0.5,4.9,0.9,8.9,5.5,46.0,2.4,37.3,3.9,34.7,3.4,70.1,0.8,33.3,1.2,50.0,50.3,1.9,1.3,68.3,3.6,52.2,0.1,54.3,8.3,3.4,0.7,21.0,5.9,58.1,0.5,64.0,7.6,1.9,0.6,2.4,3.4,69.7
115,Joe Harris,BKN,76,41,35,30.2,13.7,45.9,35.9,1.4,1.83,0.96,0.298,0.8,0.0,1.3,0.667,0.0,0.737,7.0,1.5,3.1,48.7,0.6,0.7,88.9,52.1,2.9,41.9,0.7,9.8,0.5,7.5,0.4,5.3,3.6,48.7,6.3,48.6,1.4,40.2,0.9,65.3,0.0,0.0,0.5,68.0,62.2,0.7,0.3,46.2,2.2,31.0,0.1,31.9,10.6,3.2,0.9,27.2,6.6,48.4,0.7,53.8,6.7,0.5,0.2,1.6,2.6,62.8
116,Joe Ingles,UTA,81,50,31,31.3,12.2,55.6,37.1,3.0,3.27,2.43,0.219,1.3,0.1,0.5,0.124,0.182,0.488,10.0,1.7,3.0,55.3,0.3,0.4,73.5,37.0,5.4,54.1,1.5,15.0,1.0,9.7,0.2,2.0,3.7,55.3,4.8,39.9,2.6,37.2,0.3,66.7,0.0,100.0,0.2,50.0,57.0,0.4,0.1,23.5,1.3,32.7,0.1,34.7,13.5,3.6,0.5,14.8,5.9,62.0,0.5,68.0,7.9,1.2,0.2,1.0,1.3,77.7
117,Joel Embiid,PHI,63,43,20,33.7,27.5,87.0,54.9,3.0,2.05,0.88,0.316,5.7,10.2,7.4,0.399,0.683,1.047,4.8,1.3,2.5,52.3,1.4,1.8,78.4,83.3,0.8,17.4,0.1,2.3,0.6,11.5,0.9,18.4,4.0,52.3,4.1,32.3,3.1,35.8,7.8,63.9,6.9,48.9,2.3,48.4,51.5,2.5,1.7,69.6,6.9,36.2,0.2,37.0,4.9,11.2,3.2,28.8,17.4,64.4,1.5,70.7,4.5,0.7,1.9,4.4,8.3,52.8
118,John Collins,ATL,61,24,37,30.0,19.5,66.0,37.0,1.7,1.52,0.48,0.295,2.9,2.5,10.3,0.661,0.7,1.076,2.8,0.6,1.6,39.6,0.5,0.5,90.3,65.5,0.6,20.8,0.2,7.7,0.3,11.9,0.2,8.9,1.8,39.6,3.0,34.1,0.4,32.4,11.1,69.6,1.7,50.6,1.9,56.6,59.3,3.6,2.7,75.8,8.7,41.2,0.3,42.6,4.7,6.2,1.8,29.0,10.1,60.9,1.0,67.4,4.1,0.4,0.6,2.4,4.2,57.8
119,John Henson,CLE,14,10,4,13.5,5.6,21.4,14.3,0.5,1.29,0.38,0.263,0.6,0.4,2.9,0.444,0.4,0.875,0.4,0.1,0.1,50.0,0.0,0.0,0.0,33.3,0.1,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,2.4,36.7,0.0,0.0,2.5,63.0,0.1,50.0,0.3,33.3,54.5,1.1,0.7,62.5,3.5,32.7,0.1,33.3,7.6,3.9,0.7,18.2,6.1,64.7,0.4,69.6,5.2,0.5,0.8,1.0,2.0,50.0
120,Johnathan Motley,LAC,22,12,10,7.1,4.6,15.4,8.3,0.5,1.94,0.87,0.302,0.8,1.0,2.5,0.824,0.5,0.982,0.9,0.3,0.5,63.6,0.1,0.2,75.0,85.0,0.2,25.0,0.0,0.0,0.1,10.0,0.1,10.0,0.8,63.6,0.1,14.3,0.0,0.0,2.5,63.6,0.5,33.3,0.6,46.2,53.4,1.0,0.6,55.6,2.6,39.1,0.0,39.1,4.8,1.8,0.4,21.2,3.1,60.0,0.2,63.5,4.4,0.2,0.1,0.7,0.8,88.9
121,Johnathan Williams,LAL,24,10,14,15.5,6.5,18.3,11.5,0.5,1.6,0.6,0.358,1.8,0.4,5.1,0.818,0.2,0.854,0.5,0.2,0.4,44.4,0.0,0.1,50.0,81.8,0.0,0.0,0.0,0.0,0.0,9.1,0.0,9.1,0.4,44.4,0.2,33.3,0.0,0.0,4.4,59.7,0.1,16.7,1.5,57.7,59.1,2.4,1.4,58.3,5.2,46.6,0.2,48.0,4.9,2.6,0.6,21.6,4.4,58.6,0.4,63.8,5.0,0.3,0.3,1.6,2.4,68.4
122,Jon Leuer,DET,41,16,25,9.8,3.8,14.4,7.7,0.4,1.67,0.47,0.264,0.9,0.7,2.1,0.447,0.63,1.034,0.3,0.1,0.1,60.0,0.0,0.0,50.0,58.3,0.1,41.7,0.0,0.0,0.0,8.3,0.0,8.3,0.2,60.0,0.6,33.3,0.2,57.1,2.2,75.0,0.4,41.2,0.4,38.5,58.8,0.9,0.5,63.0,2.2,40.3,0.1,41.5,4.5,2.3,0.5,24.3,3.7,61.4,0.4,69.3,5.0,0.3,0.1,1.4,2.1,69.4
123,Jonah Bolden,PHI,43,24,19,14.6,4.7,26.3,12.9,0.6,1.32,0.35,0.18,0.9,0.1,1.8,0.5,0.5,0.766,0.7,0.1,0.2,44.4,0.0,0.1,40.0,35.7,0.3,50.0,0.1,14.3,0.0,3.6,0.0,7.1,0.2,44.4,2.4,37.5,0.0,14.3,1.4,75.0,0.0,100.0,0.5,75.0,59.7,1.3,0.9,71.7,3.1,41.4,0.1,42.6,8.6,3.2,0.9,27.2,5.0,63.7,0.5,70.8,5.1,0.4,0.9,1.3,2.5,52.8
124,Jonas Jerebko,GSW,73,52,21,16.7,6.3,29.6,17.7,0.7,1.47,0.4,0.213,1.4,0.5,1.8,0.56,0.263,0.793,1.0,0.2,0.4,44.4,0.1,0.2,33.3,41.4,0.4,37.1,0.1,8.6,0.1,14.3,0.1,8.6,0.4,44.4,3.2,40.8,0.2,25.9,1.5,60.3,0.1,66.7,0.8,72.7,55.6,1.1,0.6,52.8,2.5,41.9,0.1,43.4,7.5,3.2,0.9,29.8,5.2,60.6,0.4,66.0,5.7,0.4,0.2,1.2,1.6,77.8
125,Jonathan Isaac,ORL,73,35,38,26.5,9.7,45.9,22.3,1.1,1.48,0.48,0.212,1.3,0.4,2.6,0.426,0.517,0.901,1.8,0.4,0.9,49.2,0.3,0.3,87.5,65.9,0.5,26.4,0.1,3.1,0.2,8.5,0.2,8.5,1.2,49.2,3.6,32.7,0.9,33.7,2.4,56.8,0.2,43.8,0.5,45.8,50.3,1.4,0.9,66.7,3.2,41.8,0.1,43.4,5.8,4.1,1.0,25.2,7.4,56.2,0.6,61.6,4.7,0.8,1.3,1.9,3.3,57.7
126,Jonathon Simmons,PHI,54,23,31,18.9,6.5,25.9,17.8,1.5,3.43,2.65,0.25,0.3,0.3,0.9,0.467,0.611,0.604,5.3,0.9,2.4,40.2,0.5,0.7,72.5,47.9,1.8,34.9,0.5,8.8,0.5,9.2,0.4,7.0,2.5,40.2,1.0,26.5,1.4,29.4,0.5,54.5,0.2,33.3,0.1,33.3,41.4,0.6,0.4,61.5,1.8,31.7,0.1,33.3,8.7,2.1,0.4,21.5,3.5,59.6,0.4,66.4,7.8,0.5,0.3,0.8,1.1,72.6
127,Jordan Bell,GSW,68,46,22,11.6,3.3,22.4,13.0,0.6,1.67,0.47,0.146,2.0,0.9,2.0,0.149,0.082,0.577,0.7,0.1,0.4,41.7,0.0,0.1,40.0,44.9,0.2,32.7,0.1,8.2,0.0,4.1,0.0,4.1,0.3,41.7,0.3,29.0,0.6,40.4,1.2,58.1,0.1,25.0,0.3,32.0,51.6,1.0,0.6,60.0,2.1,45.1,0.1,46.2,7.1,2.2,0.7,33.1,4.2,52.9,0.4,59.1,4.9,0.3,0.8,1.4,2.3,61.6
128,Josh Jackson,PHX,79,19,60,25.2,11.5,40.3,25.3,1.7,2.51,1.74,0.286,0.5,0.2,1.4,0.757,0.471,0.842,7.0,1.6,4.0,39.4,1.0,1.4,74.5,60.8,1.5,21.2,0.4,6.0,0.6,9.2,0.7,9.9,4.3,39.4,2.4,36.5,2.3,34.3,1.2,59.2,0.1,50.0,0.4,59.1,45.6,0.9,0.5,53.0,2.6,32.5,0.1,33.8,9.2,3.6,0.8,20.6,6.2,59.3,0.5,64.6,6.7,0.9,0.7,1.7,3.0,55.0
129,Josh Richardson,MIA,73,35,38,34.8,16.6,67.5,36.3,4.2,3.77,3.11,0.245,0.7,0.2,1.3,0.5,0.714,0.688,10.1,1.6,4.0,39.9,1.0,1.2,84.1,41.9,4.6,45.0,1.2,11.8,0.5,5.3,0.6,5.9,4.2,39.9,5.9,39.1,4.2,39.5,0.9,63.8,0.1,57.1,0.3,47.1,49.2,0.8,0.2,29.6,2.2,35.1,0.1,36.7,12.3,2.9,0.4,12.9,5.3,55.3,0.6,63.0,10.1,1.1,0.5,1.4,2.2,66.9
130,Juancho Hernangomez,DEN,70,44,26,19.4,5.8,22.8,14.3,0.7,1.72,0.59,0.255,0.2,0.3,1.6,0.688,0.6,0.982,0.8,0.1,0.4,22.6,0.1,0.1,90.0,40.4,0.2,22.8,0.0,0.0,0.1,7.0,0.1,8.8,0.3,22.6,2.9,38.3,0.1,30.0,1.5,62.5,0.2,50.0,0.2,80.0,54.5,1.0,0.6,54.7,2.7,39.3,0.1,40.5,7.0,3.3,0.6,17.4,5.3,61.8,0.4,67.0,5.9,0.4,0.3,1.5,2.5,59.4
131,Julian Washburn,MEM,18,7,11,14.1,2.2,16.1,9.3,0.6,2.2,1.3,0.138,0.2,0.0,0.6,1.333,0.0,0.636,1.3,0.2,0.4,42.9,0.0,0.0,0.0,26.1,0.8,60.9,0.1,4.3,0.1,8.7,0.0,0.0,0.3,42.9,1.1,28.0,0.6,27.8,0.4,75.0,0.0,0.0,0.2,100.0,38.5,0.6,0.3,50.0,1.5,40.0,0.0,40.0,6.8,2.5,0.6,24.2,4.2,60.0,0.4,66.0,7.1,0.7,0.1,0.7,1.1,60.0
132,Julius Randle,NOP,73,31,42,30.6,21.4,59.5,36.1,2.9,2.88,1.8,0.361,3.7,5.2,5.5,0.731,0.529,1.002,7.2,2.1,3.7,56.3,1.2,1.6,73.7,76.2,2.0,27.4,0.5,6.3,0.6,8.0,0.7,10.2,5.5,56.3,2.4,37.3,1.4,33.8,5.5,62.8,2.7,45.3,2.7,61.3,55.5,2.2,1.5,66.7,5.7,38.9,0.2,40.5,5.1,6.5,1.6,24.2,9.9,65.0,0.8,70.8,5.0,0.7,0.6,2.7,4.2,64.5
133,Justin Anderson,ATL,48,17,31,9.7,3.7,11.7,7.3,0.4,1.89,1.1,0.318,0.3,0.0,0.8,0.5,0.0,1.0,1.3,0.2,0.7,33.3,0.1,0.2,60.0,42.9,0.4,31.7,0.1,4.8,0.1,7.9,0.1,6.3,0.6,33.3,1.3,29.9,0.3,26.1,0.8,72.7,0.0,0.0,0.1,66.7,48.4,0.9,0.6,62.5,1.8,49.0,0.1,51.1,7.4,2.2,0.3,13.6,3.4,64.8,0.1,67.8,6.1,0.5,0.3,0.5,0.6,76.7
134,Justin Holiday,MEM,81,25,56,31.7,10.4,36.6,26.7,1.2,2.02,1.22,0.283,0.7,0.0,1.2,0.611,0.0,0.673,2.7,0.3,1.0,32.9,0.2,0.2,92.9,31.7,1.2,46.3,0.3,11.9,0.3,11.0,0.1,3.2,0.9,32.9,4.9,35.1,2.2,34.7,0.8,54.0,0.0,0.0,0.4,42.4,48.7,0.6,0.2,37.8,1.4,41.3,0.0,41.7,13.2,3.5,0.6,17.2,6.1,57.7,0.5,62.9,7.1,1.5,0.4,1.7,2.5,67.0
135,Justin Jackson,DAL,81,36,45,19.9,7.2,25.1,16.5,0.7,1.7,0.74,0.286,0.5,0.2,1.0,0.5,0.25,1.19,1.7,0.5,1.0,45.2,0.3,0.4,73.5,77.0,0.4,21.5,0.1,8.9,0.0,3.0,0.2,11.9,1.3,45.2,3.0,35.7,1.1,35.4,1.2,85.4,0.0,25.0,0.2,46.7,53.7,0.7,0.3,38.6,1.3,51.8,0.1,55.0,9.8,2.5,0.6,23.8,4.2,61.1,0.4,67.5,8.2,0.4,0.2,1.2,1.7,70.9
136,Justise Winslow,MIA,66,30,36,29.7,12.6,69.2,26.8,4.4,3.8,3.18,0.182,0.5,0.3,1.7,0.438,0.235,0.818,8.8,1.8,4.3,43.3,0.5,0.9,61.4,48.7,3.1,35.8,1.0,11.1,0.8,9.2,0.4,4.8,4.3,43.3,4.3,41.6,1.7,33.8,1.4,64.9,0.1,28.6,0.2,60.0,49.7,1.0,0.5,47.6,2.8,33.5,0.1,35.2,10.5,4.4,1.0,22.3,8.4,52.9,1.1,61.2,6.2,1.1,0.3,1.7,2.6,65.5
137,Kawhi Leonard,TOR,60,41,19,34.0,26.6,57.2,38.1,4.0,4.24,3.64,0.465,1.1,4.0,2.6,0.857,0.594,0.928,13.6,3.4,6.0,55.5,2.4,2.7,87.6,68.8,5.1,37.3,0.9,6.7,0.7,4.8,1.3,9.7,9.4,55.5,3.9,43.0,8.2,42.1,2.4,67.5,2.4,54.7,0.9,58.8,54.6,1.3,0.9,69.2,3.5,37.7,0.2,40.0,7.1,6.0,1.8,29.6,8.9,67.4,0.5,71.3,6.6,1.8,0.4,1.7,2.5,65.1
138,Keita Bates-Diop,MIN,30,10,20,16.8,5.0,16.5,11.3,0.5,1.98,0.99,0.306,0.3,0.1,1.4,0.5,0.0,1.122,1.0,0.2,0.7,33.3,0.2,0.2,100.0,64.5,0.2,19.4,0.0,0.0,0.0,3.2,0.1,9.7,0.7,33.3,1.4,26.9,0.3,20.8,1.5,66.7,0.0,0.0,0.1,66.7,46.8,0.6,0.3,50.0,1.5,40.0,0.0,41.0,7.7,2.5,0.6,22.4,4.3,58.3,0.3,62.0,6.9,0.6,0.5,1.2,2.0,60.7
139,Kelly Olynyk,MIA,79,39,40,22.9,10.0,46.4,26.2,1.3,1.67,0.59,0.215,1.2,1.2,2.1,0.5,0.574,0.793,2.0,0.4,0.8,53.1,0.4,0.4,85.3,61.9,0.7,35.0,0.2,9.4,0.2,11.9,0.2,10.0,1.3,53.1,3.9,37.4,0.7,28.0,1.7,68.6,0.7,64.5,0.6,61.3,56.3,0.9,0.5,56.9,2.8,33.8,0.1,35.1,7.7,3.9,0.7,18.5,6.6,59.4,0.6,64.9,6.3,0.7,0.5,1.8,3.0,61.3
140,Kelly Oubre Jr.,PHX,69,21,48,28.0,15.2,38.9,25.2,1.5,2.24,1.46,0.39,0.6,0.1,1.9,0.864,0.75,1.023,6.0,1.6,3.6,44.7,1.2,1.5,79.4,74.8,0.9,15.5,0.2,3.6,0.6,9.7,0.7,12.1,4.5,44.7,3.8,32.1,1.9,40.7,1.9,58.8,0.0,0.0,0.6,55.6,51.0,1.0,0.7,67.6,3.4,30.6,0.1,31.8,7.4,3.7,0.7,19.7,6.8,55.3,0.5,59.8,6.0,1.2,0.9,2.3,3.5,66.3
141,Kenneth Faried,HOU,37,21,16,19.7,10.4,32.7,16.5,0.9,1.62,0.54,0.317,2.7,0.4,5.9,0.82,0.923,1.078,0.6,0.2,0.4,43.8,0.1,0.2,66.7,78.3,0.1,8.7,0.0,0.0,0.1,8.7,0.1,13.0,0.5,43.8,0.9,46.2,0.1,40.0,6.4,67.1,0.3,62.5,2.2,64.2,60.4,2.7,1.8,68.0,5.1,53.0,0.1,53.6,5.1,4.3,1.2,28.8,6.8,63.0,0.5,67.7,4.7,0.5,0.6,1.9,3.1,62.6
