,PLAYER,TEAM,GP,W,L,MIN,PTS,TOUCHES,FRONT CT TOUCHES,TIME OF POSS,AVG SEC PER TOUCH,AVG DRIB PER TOUCH,PTS PER TOUCH,ELBOW TOUCHES,POST UPS,PAINT TOUCHES,PTS PER ELBOW TOUCH,PTS PER POST TOUCH,PTS PER PAINT TOUCH,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%,OREB,Contested OREB,Contested OREB%,OREB Chances,OREB Chance%,Deferred OREB Chances,Adjusted OREB Chance%,AVG OREB Distance,DREB,Contested DREB,Contested DREB%,DREB Chances,DREB Chance%,Deferred DREB Chances,Adjusted DREB Chance%,AVG DREB Distance,STL,BLK,DFGM,DFGA,DFG%
46,Cory Jefferson,BKN,50,18,32,10.6,3.7,17.2,7.5,0.5,1.6,0.37,0.213,1.0,0.5,2.5,0.412,0.407,0.874,0.3,0.1,0.2,60.0,0.0,0.0,0.0,92.3,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.2,60.0,0.6,29.4,0.3,38.9,2.2,57.0,0.2,30.8,0.4,42.1,45.5,1.0,0.7,70.2,2.3,45.2,0.0,46.1,6.5,2.2,0.6,26.5,3.8,57.3,0.2,60.5,4.7,0.2,0.4,0.8,1.5,55.3
47,Dahntay Jones,LAC,33,23,10,3.7,0.6,3.2,2.1,0.1,2.67,1.99,0.2,0.1,0.0,0.2,0.5,2.0,1.0,0.2,0.0,0.1,0.0,0.1,0.1,100.0,25.0,0.1,37.5,0.0,0.0,0.0,0.0,0.0,12.5,0.1,0.0,0.0,0.0,0.1,16.7,0.2,75.0,0.1,0.0,0.1,33.3,28.6,0.1,0.0,0.0,0.6,20.0,0.0,20.0,1.4,1.1,0.3,30.0,1.0,111.1,0.0,111.1,5.8,0.1,0.0,0.1,0.2,42.9
48,Damjan Rudez,IND,68,28,40,15.4,4.8,17.9,14.9,0.5,1.81,0.79,0.265,0.3,0.3,0.3,0.421,0.261,1.0,0.8,0.1,0.2,58.3,0.0,0.0,0.0,26.4,0.4,54.7,0.1,9.4,0.1,9.4,0.0,1.9,0.2,58.3,3.4,44.1,0.6,40.4,0.3,73.3,0.1,66.7,0.1,50.0,58.4,0.3,0.1,25.0,1.0,28.6,0.0,28.6,13.7,1.4,0.3,23.1,2.0,68.4,0.1,70.9,11.1,0.2,0.1,0.6,0.8,75.0
49,Danilo Gallinari,DEN,59,23,36,24.2,12.4,34.8,22.6,1.5,2.56,1.36,0.358,1.0,1.1,1.1,0.596,0.677,0.887,3.3,0.6,1.4,46.3,0.7,0.8,84.8,61.3,0.8,24.2,0.2,7.2,0.3,7.7,0.4,12.4,2.0,46.3,5.5,38.0,1.6,33.1,0.9,60.0,0.7,36.7,0.6,44.8,49.6,0.5,0.3,48.4,2.2,24.8,0.1,25.8,9.9,3.2,0.6,18.2,5.8,56.0,0.4,60.5,6.5,0.8,0.3,1.6,2.3,68.9
50,Danny Granger,PHX,29,10,19,20.4,6.2,23.2,16.4,0.7,1.77,0.7,0.266,0.5,0.8,0.9,0.4,0.292,0.889,2.2,0.3,0.7,50.0,0.5,0.6,93.8,55.4,0.9,38.5,0.1,6.2,0.2,10.8,0.3,12.3,1.2,50.0,3.4,35.0,0.7,40.9,0.8,88.9,0.2,37.5,0.2,42.9,48.1,0.8,0.6,70.0,2.3,34.5,0.1,35.7,12.0,2.1,0.6,28.3,4.9,43.4,0.6,50.0,7.9,0.4,0.2,0.6,1.0,56.7
51,Danny Green,SAS,81,55,26,28.5,11.7,47.0,32.8,1.5,1.96,1.07,0.248,0.6,0.1,1.2,0.63,0.4,0.906,3.4,0.4,1.0,37.5,0.2,0.2,90.0,29.3,1.4,42.9,0.5,13.9,0.3,7.7,0.1,4.0,1.0,37.5,6.5,44.7,1.7,31.8,1.1,66.7,0.0,33.3,0.4,68.8,56.6,0.7,0.2,35.2,2.0,34.0,0.2,37.0,13.3,3.7,1.1,29.1,7.1,51.8,0.5,56.0,5.7,1.2,1.1,1.5,2.5,57.8
52,Dante Cunningham,NOP,66,37,29,25.0,5.2,28.1,15.8,0.7,1.57,0.32,0.183,1.0,0.2,2.0,0.471,0.167,0.63,0.6,0.2,0.3,47.6,0.0,0.1,75.0,60.5,0.1,18.4,0.0,2.6,0.1,15.8,0.0,5.3,0.3,47.6,2.6,42.0,0.2,25.0,1.3,65.5,0.0,100.0,0.5,53.6,45.9,1.1,0.5,44.3,3.4,33.8,0.2,35.5,9.3,3.0,0.8,27.4,5.5,55.5,0.4,59.4,6.6,0.7,0.6,1.7,2.7,63.4
53,Darius Miller,NOP,5,1,4,8.7,0.4,6.0,4.4,0.2,2.14,0.87,0.067,0.2,0.0,0.0,0.0,0.0,0.0,1.2,0.2,0.6,33.3,0.0,0.0,0.0,33.3,0.4,33.3,0.2,16.7,0.0,0.0,0.0,0.0,0.4,33.3,0.0,0.0,0.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,100.0,0.0,100.0,3.6,0.2,0.0,0.6,0.6,100.0
54,Darrell Arthur,DEN,58,22,36,17.0,6.6,25.3,15.7,0.6,1.33,0.29,0.261,1.5,0.7,1.8,0.442,0.462,0.629,0.5,0.1,0.2,58.3,0.1,0.1,50.0,63.0,0.1,22.2,0.1,11.1,0.0,3.7,0.1,11.1,0.3,58.3,3.9,36.0,0.4,39.4,1.1,50.0,0.3,35.3,0.7,48.6,43.8,1.1,0.6,54.7,2.1,50.5,0.0,50.5,7.8,2.4,0.9,39.0,5.2,45.9,0.6,51.3,5.3,0.8,0.4,1.2,2.1,57.9
55,David Lee,GSW,49,37,12,18.5,7.9,39.6,24.7,1.1,1.67,0.52,0.2,3.0,3.2,4.2,0.442,0.449,0.826,0.8,0.2,0.5,39.1,0.1,0.1,83.3,61.5,0.1,12.8,0.0,5.1,0.1,10.3,0.1,10.3,0.5,39.1,0.7,39.5,0.2,33.3,3.5,58.3,1.4,45.6,1.3,52.9,51.1,1.7,1.1,61.7,4.1,42.0,0.1,43.1,6.7,3.7,1.5,39.8,5.9,63.3,0.4,67.4,4.4,0.6,0.5,1.5,2.6,58.6
56,David Wear,SAC,2,0,2,3.5,0.0,6.0,4.5,0.1,1.21,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,50.0,2.0,50.0,0.0,50.0,9.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,David West,IND,66,32,34,28.7,11.7,59.8,37.6,1.7,1.73,0.45,0.195,5.2,4.3,4.0,0.345,0.467,0.658,1.0,0.2,0.7,37.2,0.1,0.1,83.3,58.5,0.1,12.3,0.1,13.8,0.0,1.5,0.0,4.6,0.6,37.2,5.1,47.6,0.8,31.5,2.6,59.5,2.0,42.5,1.8,49.1,47.4,1.6,1.0,63.9,3.5,46.2,0.1,47.8,7.4,5.2,1.5,28.7,8.4,61.2,0.5,65.5,5.4,0.7,0.7,1.6,2.7,59.3
58,DeJuan Blair,WAS,29,15,14,6.2,1.9,10.3,5.1,0.3,1.69,0.44,0.188,1.2,0.6,1.5,0.571,0.25,0.791,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,40.0,0.1,16.7,1.2,50.0,0.1,22.2,0.7,52.9,45.6,0.7,0.6,87.5,2.3,30.8,0.0,31.4,4.3,1.7,0.5,30.0,2.7,65.6,0.3,75.5,4.1,0.2,0.0,0.4,0.7,63.2
59,DeMarre Carroll,ATL,70,53,17,31.3,12.6,49.0,34.1,1.7,2.14,1.12,0.257,0.8,0.1,3.2,0.839,0.0,0.779,3.1,0.7,1.3,48.9,0.5,0.7,65.4,58.8,0.8,25.9,0.3,8.3,0.2,7.9,0.4,12.0,1.8,48.9,5.3,41.4,0.7,34.3,2.5,62.3,0.0,0.0,0.7,63.0,57.9,1.4,0.8,55.6,3.8,37.5,0.2,39.1,9.3,3.9,0.7,16.8,6.3,61.9,0.6,68.6,6.9,1.3,0.2,1.8,2.5,71.5
60,Derrick Favors,UTA,74,33,41,30.8,16.0,66.3,44.6,1.8,1.64,0.43,0.242,8.4,6.0,7.6,0.374,0.522,0.925,0.9,0.2,0.5,45.9,0.1,0.2,58.3,64.2,0.2,22.4,0.0,4.5,0.1,9.0,0.1,9.0,0.6,45.9,2.8,38.5,0.5,28.3,7.0,64.2,3.1,40.3,3.1,50.0,52.6,2.7,2.1,78.5,5.9,45.2,0.2,46.8,5.6,5.6,2.5,43.6,9.8,57.2,0.7,61.9,4.8,0.8,1.7,2.2,4.6,47.4
61,Derrick Williams,SAC,74,27,47,19.8,8.3,26.1,16.2,0.9,2.04,0.99,0.32,0.7,0.5,2.0,0.698,0.353,0.907,1.7,0.3,0.9,39.7,0.6,0.9,69.7,79.8,0.2,12.1,0.0,1.6,0.1,6.5,0.4,26.6,1.3,39.7,2.1,34.3,0.8,29.8,1.8,57.4,0.2,14.3,0.5,55.6,49.8,0.7,0.4,53.7,2.0,34.5,0.1,36.3,8.0,2.6,0.4,15.0,3.8,69.6,0.3,74.8,6.9,0.5,0.1,1.0,1.5,67.3
62,Devyn Marble,ORL,16,3,13,13.0,2.3,11.1,8.0,0.4,2.37,1.78,0.208,0.3,0.0,0.3,0.4,0.0,0.4,1.3,0.1,0.3,40.0,0.0,0.1,0.0,19.0,0.6,47.6,0.1,9.5,0.2,14.3,0.1,4.8,0.3,40.0,0.8,19.0,0.4,50.0,0.1,25.0,0.0,0.0,0.1,25.0,36.4,0.4,0.0,0.0,1.1,38.5,0.1,41.7,17.3,2.2,0.3,11.5,3.1,70.3,0.0,70.3,8.2,0.6,0.1,0.7,1.0,68.8
63,Dirk Nowitzki,DAL,77,47,30,29.6,17.3,53.5,34.3,1.4,1.6,0.41,0.323,3.2,6.2,1.7,0.563,0.58,0.815,0.7,0.2,0.4,46.4,0.1,0.1,75.0,62.7,0.1,19.6,0.1,7.8,0.0,3.9,0.1,7.8,0.4,46.4,9.0,44.1,3.1,45.5,1.4,55.6,3.6,48.3,1.8,47.5,50.8,0.6,0.3,52.3,2.0,28.2,0.1,29.1,8.3,5.4,2.1,38.7,8.8,61.3,0.7,66.6,4.3,0.5,0.4,2.5,3.8,66.0
64,Donatas Motiejunas,HOU,70,47,23,28.7,12.1,54.0,31.6,1.4,1.55,0.58,0.224,3.8,5.5,6.6,0.363,0.652,0.676,0.8,0.1,0.3,41.7,0.1,0.1,66.7,43.9,0.3,31.6,0.0,5.3,0.1,10.5,0.1,7.0,0.4,41.7,2.4,38.0,0.2,50.0,4.4,55.3,3.6,54.1,1.4,47.3,54.1,1.9,1.2,63.9,5.3,36.1,0.2,37.5,7.7,4.0,1.6,39.9,9.0,44.5,0.7,48.2,4.6,0.8,0.5,2.4,4.3,56.6
65,Dorell Wright,POR,48,28,20,12.3,4.6,18.7,11.7,0.6,2.04,1.06,0.244,0.3,0.1,0.3,0.286,0.0,0.5,1.6,0.3,0.6,41.4,0.2,0.2,80.0,42.9,0.5,29.9,0.2,11.7,0.1,9.1,0.1,6.5,0.7,41.4,2.5,38.5,0.3,18.8,0.2,44.4,0.0,0.0,0.1,100.0,48.7,0.4,0.2,57.1,1.0,36.8,0.0,37.8,8.5,2.5,0.6,22.9,3.7,66.7,0.4,74.4,6.2,0.4,0.2,0.8,1.2,63.2
66,Doug McDermott,CHI,36,23,13,8.9,3.0,10.4,8.4,0.3,1.81,0.92,0.291,0.2,0.1,0.3,1.286,0.667,1.0,0.9,0.1,0.6,25.0,0.1,0.2,50.0,39.4,0.2,24.2,0.0,3.0,0.0,3.0,0.1,9.1,0.4,25.0,1.1,31.8,0.3,38.5,0.3,62.5,0.1,100.0,0.3,66.7,46.3,0.3,0.2,50.0,1.1,28.6,0.2,33.3,7.5,1.9,0.3,16.2,2.6,71.2,0.2,77.1,6.5,0.1,0.0,0.3,0.3,83.3
67,Draymond Green,GSW,79,64,15,31.5,11.7,65.7,35.5,1.9,1.73,0.79,0.177,2.2,2.4,3.3,0.526,0.183,0.752,2.1,0.4,0.8,48.4,0.2,0.4,60.0,51.5,0.6,28.5,0.2,9.7,0.2,10.3,0.2,9.1,1.1,48.4,4.8,35.6,0.4,29.2,2.5,62.4,0.4,38.7,1.1,67.9,51.6,1.4,1.0,71.1,3.0,48.5,0.1,50.4,6.8,6.7,2.5,37.0,10.8,62.4,0.7,66.5,4.4,1.6,1.3,2.1,3.8,54.8
68,Drew Gooden,WAS,51,31,20,16.9,5.4,28.6,16.5,0.8,1.63,0.4,0.19,1.2,0.5,2.2,0.102,0.042,0.613,0.7,0.1,0.3,35.3,0.1,0.1,75.0,41.7,0.2,33.3,0.1,13.9,0.0,0.0,0.0,5.6,0.3,35.3,2.9,41.3,0.6,35.0,1.3,38.8,0.0,0.0,0.1,28.6,44.0,1.5,1.0,66.7,3.4,43.6,0.1,44.4,5.5,3.1,0.9,27.2,5.1,62.1,0.3,65.7,4.7,0.4,0.2,1.1,1.7,63.5
69,Drew Gordon,PHI,9,0,9,7.9,1.9,12.3,7.0,0.3,1.6,0.41,0.153,1.0,0.7,1.3,0.222,1.0,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,50.0,0.7,100.0,0.2,25.0,42.1,1.2,0.7,57.1,2.7,43.8,0.2,46.7,6.0,1.8,0.8,45.5,3.8,47.8,0.3,52.4,4.2,0.1,0.0,0.4,0.8,57.1
70,Dwight Powell,DAL,29,11,18,8.1,3.1,13.3,6.9,0.3,1.56,0.5,0.234,0.7,0.4,1.3,0.35,0.545,0.816,0.6,0.1,0.3,37.5,0.0,0.1,50.0,43.8,0.1,25.0,0.0,0.0,0.1,18.8,0.0,6.3,0.2,37.5,1.0,41.9,0.0,0.0,1.1,80.0,0.2,100.0,0.2,20.0,48.5,1.1,0.6,50.0,2.7,41.9,0.1,42.9,6.9,2.0,0.4,18.8,2.8,72.7,0.2,78.0,5.6,0.3,0.2,0.7,1.1,57.6
71,Earl Barron,PHX,16,5,11,8.9,2.0,12.7,6.9,0.3,1.47,0.33,0.158,1.3,0.3,1.4,0.381,0.0,0.304,0.2,0.0,0.0,0.0,0.1,0.1,50.0,33.3,0.1,33.3,0.0,0.0,0.1,33.3,0.1,33.3,0.1,0.0,1.5,45.8,0.0,0.0,0.4,11.1,0.0,0.0,0.5,50.0,33.3,1.2,0.8,71.4,3.1,37.8,0.3,41.2,3.8,1.2,0.3,28.6,2.5,46.7,0.4,56.0,5.4,0.3,0.1,0.7,1.0,68.8
72,Earl Clark,BKN,10,6,4,9.3,2.7,15.7,6.6,0.4,1.4,0.57,0.172,0.2,0.0,0.2,0.0,0.0,1.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,57.1,0.0,0.0,0.0,0.0,1.6,31.6,0.4,33.3,0.2,100.0,0.0,0.0,0.0,0.0,43.3,0.1,0.1,100.0,0.6,20.0,0.0,20.0,3.8,2.8,0.8,27.3,4.4,62.9,0.5,71.0,3.5,0.3,0.4,0.4,1.5,26.7
73,Ed Davis,LAL,79,20,59,23.3,8.3,35.2,16.3,1.0,1.7,0.41,0.236,3.3,1.5,7.6,0.327,0.504,0.841,0.3,0.1,0.2,46.7,0.1,0.1,62.5,70.4,0.1,22.2,0.0,7.4,0.0,0.0,0.1,14.8,0.2,46.7,0.1,44.4,0.1,50.0,6.4,63.0,0.7,43.5,1.1,42.7,60.1,2.9,2.0,69.6,6.3,46.0,0.2,47.1,4.8,4.7,1.4,29.7,7.8,60.0,0.8,66.7,4.9,0.6,1.2,2.4,4.2,56.6
74,Ekpe Udoh,LAC,33,24,9,3.9,0.9,5.2,2.7,0.2,1.83,0.6,0.169,0.5,0.6,0.5,0.867,0.3,0.706,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,55.6,0.0,0.0,0.4,50.0,0.2,25.0,0.4,85.7,45.8,0.4,0.3,57.1,0.9,50.0,0.0,50.0,10.8,1.2,0.5,42.1,1.9,61.3,0.2,67.9,5.4,0.2,0.2,0.2,0.4,58.3
75,Elton Brand,ATL,36,25,11,13.5,2.7,21.9,13.7,0.5,1.41,0.37,0.122,2.8,0.4,2.3,0.303,0.125,0.434,0.3,0.0,0.1,0.0,0.0,0.1,50.0,10.0,0.1,50.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,1.4,44.8,0.1,25.0,1.0,70.0,0.1,33.3,0.8,56.0,44.2,0.9,0.6,64.3,2.1,44.4,0.1,46.7,5.1,2.4,1.0,43.1,4.8,50.3,0.6,57.1,5.3,0.5,0.7,1.3,2.3,58.5
76,Eric Moreland,SAC,3,0,3,0.7,0.7,1.3,0.7,0.0,1.34,0.25,0.5,0.0,0.0,0.3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0
77,Ersan Ilyasova,MIL,57,25,32,22.9,11.7,36.4,21.4,0.8,1.3,0.37,0.322,1.4,0.5,3.7,0.405,0.586,0.9,1.5,0.4,0.8,45.7,0.2,0.4,59.1,68.2,0.2,16.5,0.1,7.1,0.1,8.2,0.2,12.9,1.0,45.7,5.5,44.0,0.7,36.2,3.3,57.9,0.3,46.2,0.6,46.9,54.4,1.5,1.1,75.0,3.7,39.2,0.1,40.4,4.6,3.5,1.4,39.0,6.3,56.4,0.5,61.3,5.3,0.6,0.3,1.7,2.9,59.6
78,Evan Turner,BOS,82,40,42,27.6,9.5,61.2,26.3,4.6,4.55,4.01,0.155,0.9,0.6,1.0,0.431,0.519,0.675,7.6,1.5,3.3,46.6,0.5,0.7,72.2,46.9,2.3,30.3,0.9,11.6,0.7,8.6,0.3,4.3,3.6,46.6,1.3,29.9,3.7,42.6,0.7,52.4,0.3,37.9,0.4,57.1,45.1,0.5,0.3,52.5,2.3,21.7,0.1,22.6,9.6,4.7,1.0,21.5,7.4,62.9,0.5,67.9,5.3,1.0,0.2,1.6,2.5,65.8
79,Francisco Garcia,HOU,14,10,4,14.3,3.2,24.2,17.5,1.0,2.59,1.67,0.133,0.1,0.0,0.1,0.0,0.0,0.0,2.2,0.2,0.8,27.3,0.1,0.1,50.0,22.6,0.9,41.9,0.1,6.5,0.1,3.2,0.1,3.2,0.5,27.3,1.9,22.5,0.2,9.1,0.0,0.0,0.0,0.0,0.0,0.0,34.9,0.3,0.3,100.0,1.3,23.1,0.0,23.1,11.8,1.4,0.2,14.3,2.2,63.6,0.3,73.7,7.9,0.6,0.4,0.8,1.3,61.1
80,Furkan Aldemir,PHI,41,9,32,13.2,2.3,20.8,12.7,0.5,1.43,0.34,0.109,1.1,0.4,3.1,0.043,0.0,0.559,0.2,0.0,0.0,0.0,0.0,0.0,50.0,14.3,0.0,28.6,0.0,28.6,0.0,14.3,0.0,14.3,0.0,0.0,0.2,27.8,0.0,0.0,1.7,59.2,0.0,0.0,0.0,16.7,51.3,2.1,1.5,73.1,4.6,45.3,0.2,47.0,5.0,2.6,0.8,31.6,4.3,61.6,0.4,68.5,4.4,0.4,0.4,1.2,1.9,62.8
81,Gerald Green,PHX,74,34,40,19.5,11.9,28.6,20.3,1.4,2.87,1.86,0.417,0.7,0.6,0.8,0.64,0.721,0.965,2.9,0.6,1.4,41.7,0.4,0.5,82.4,53.9,0.7,23.0,0.3,10.6,0.2,7.4,0.2,7.8,1.6,41.7,4.6,39.7,3.7,36.7,0.7,65.8,0.4,50.0,0.4,53.6,50.4,0.5,0.2,33.3,1.6,32.7,0.1,34.7,13.2,2.4,0.5,21.6,4.2,57.5,0.3,61.2,7.9,0.6,0.2,0.9,1.2,72.4
82,Gerald Henderson,CHA,80,32,48,28.9,12.1,42.4,36.4,1.8,2.53,1.59,0.286,0.9,1.0,0.8,0.789,0.544,0.788,4.7,1.0,2.2,42.9,0.7,0.8,85.9,55.7,1.4,29.6,0.3,6.1,0.2,5.0,0.4,8.7,2.6,42.9,2.7,36.4,3.7,40.8,0.7,66.7,0.5,41.3,0.7,62.2,46.3,0.5,0.1,25.0,1.9,24.8,0.0,25.2,17.4,3.1,0.4,13.9,5.3,59.4,0.4,63.7,7.9,0.6,0.3,0.6,1.2,51.5
83,Gerald Wallace,BOS,32,15,17,8.9,1.1,11.3,6.1,0.3,1.86,0.83,0.097,0.3,0.6,1.2,0.0,0.0,0.744,0.3,0.0,0.1,0.0,0.0,0.1,50.0,11.1,0.1,33.3,0.1,22.2,0.0,11.1,0.0,11.1,0.0,0.0,0.1,33.3,0.0,0.0,0.9,77.8,0.0,0.0,0.0,0.0,42.6,0.7,0.5,76.5,1.8,40.5,0.0,40.5,5.4,1.7,0.2,10.0,2.6,63.5,0.3,70.2,6.9,0.5,0.1,0.7,1.1,65.7
84,Giannis Antetokounmpo,MIL,80,40,40,31.3,12.7,50.7,28.3,2.2,2.63,1.64,0.25,2.3,2.0,3.8,0.544,0.301,0.781,6.7,1.3,2.7,46.5,0.8,1.2,71.3,53.3,2.0,30.1,0.5,7.3,0.6,8.8,0.6,9.0,3.6,46.5,0.9,36.0,1.4,33.7,3.0,61.4,0.6,41.7,1.2,60.3,49.4,1.2,0.8,60.6,3.8,32.9,0.1,34.0,8.0,5.5,1.6,29.0,8.7,63.1,0.7,69.0,5.8,0.9,1.1,1.9,3.3,56.4
85,Gigi Datome,BOS,21,11,10,10.0,5.0,13.7,10.5,0.4,1.88,1.14,0.366,0.4,0.0,0.5,1.0,0.0,1.0,0.9,0.3,0.5,54.5,0.0,0.0,0.0,66.7,0.2,22.2,0.0,5.6,0.1,11.1,0.0,0.0,0.6,54.5,2.5,43.9,1.3,43.3,0.5,71.4,0.0,0.0,0.4,66.7,58.4,0.2,0.2,100.0,1.3,15.0,0.1,15.8,5.7,1.7,0.5,26.9,3.1,56.5,0.3,61.9,6.3,0.1,0.3,0.5,0.7,66.7
86,Glen Davis,LAC,74,52,22,12.2,4.0,16.1,10.7,0.5,1.82,0.57,0.247,1.9,0.9,2.4,0.5,0.5,0.801,0.3,0.1,0.1,40.0,0.1,0.1,66.7,57.1,0.1,28.6,0.0,0.0,0.0,9.5,0.0,14.3,0.2,40.0,0.5,24.6,0.1,18.2,1.9,57.4,0.5,36.6,0.9,50.0,45.9,0.7,0.5,72.1,2.4,30.9,0.0,31.4,5.7,2.1,1.1,53.6,4.1,51.9,0.4,57.6,5.3,0.6,0.3,0.9,1.5,61.4
87,Glen Rice,WAS,5,4,1,8.5,2.2,12.4,10.8,0.5,2.21,1.02,0.177,0.8,0.4,0.8,0.5,0.0,0.75,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,16.7,0.0,0.0,0.6,50.0,0.0,0.0,0.4,50.0,23.3,0.7,0.3,50.0,1.7,40.0,0.0,40.0,17.8,0.7,0.3,50.0,1.3,50.0,0.0,50.0,2.4,0.0,0.0,0.4,0.4,100.0
88,Glenn Robinson III,PHI,35,2,33,7.5,2.1,8.4,6.7,0.3,2.3,1.45,0.247,0.2,0.0,0.8,0.375,0.0,0.5,1.2,0.3,0.6,45.0,0.1,0.2,66.7,53.7,0.4,36.6,0.0,2.4,0.1,4.9,0.1,7.3,0.6,45.0,0.3,18.2,0.4,37.5,0.4,46.2,0.0,0.0,0.1,33.3,42.5,0.9,0.7,73.3,1.8,53.6,0.0,53.6,8.6,1.5,0.2,12.5,2.3,66.7,0.3,75.0,6.4,0.2,0.0,0.5,0.7,69.2
89,Gordon Hayward,UTA,76,35,41,34.4,19.3,69.3,51.6,3.8,3.32,2.63,0.278,1.5,0.2,1.1,0.56,0.667,0.907,10.5,1.8,4.3,41.5,2.2,2.7,83.7,56.3,3.1,29.6,0.6,6.0,0.8,7.6,1.3,12.7,5.9,41.5,4.3,41.8,4.8,39.8,1.0,64.6,0.1,57.1,0.9,60.0,50.0,0.7,0.3,40.7,2.6,27.3,0.1,28.4,12.8,4.2,0.6,15.4,6.3,66.5,0.4,71.2,8.3,1.4,0.4,1.4,2.1,66.0
90,Grant Jerrett,UTA,8,6,2,6.4,2.0,12.9,7.8,0.3,1.35,0.23,0.155,0.4,0.1,0.5,0.0,2.0,0.5,0.5,0.1,0.3,50.0,0.0,0.0,0.0,50.0,0.1,25.0,0.1,25.0,0.0,0.0,0.0,0.0,0.3,50.0,0.6,11.1,0.0,0.0,0.3,50.0,0.3,100.0,0.0,0.0,28.8,0.4,0.0,0.0,1.2,33.3,0.0,33.3,15.3,1.4,0.0,0.0,1.4,100.0,0.4,140.0,5.7,0.3,0.3,0.5,0.6,80.0
91,Greg Monroe,DET,69,25,44,31.0,15.9,51.4,32.3,1.9,2.23,0.77,0.309,4.4,11.0,6.7,0.461,0.536,0.875,2.4,0.8,1.6,49.6,0.3,0.5,69.7,82.0,0.2,9.0,0.2,7.2,0.1,5.4,0.2,10.2,2.0,49.6,0.5,33.3,0.1,33.3,5.9,58.9,5.9,44.4,2.0,52.8,49.6,3.3,2.4,71.6,7.4,45.0,0.2,46.1,5.6,6.9,2.4,35.4,10.3,67.0,0.7,72.2,4.7,1.1,0.5,2.9,4.7,61.7
92,Harrison Barnes,GSW,82,67,15,28.3,10.1,37.7,25.1,1.3,2.15,1.14,0.268,1.1,1.2,2.5,0.398,0.505,0.743,2.2,0.6,1.3,46.7,0.4,0.5,76.3,72.8,0.4,17.2,0.1,5.0,0.1,5.6,0.2,11.1,1.6,46.7,3.6,40.9,1.2,40.2,1.9,59.2,0.6,44.4,0.5,40.5,54.8,1.4,0.7,47.0,3.8,38.2,0.1,39.4,9.8,4.1,1.0,23.8,7.6,54.9,0.7,60.4,6.1,0.7,0.2,1.5,2.4,61.3
93,Hedo Turkoglu,LAC,62,42,20,11.4,3.7,15.7,8.9,0.5,1.95,0.87,0.238,0.3,0.3,0.2,0.333,0.588,0.6,0.7,0.1,0.2,61.5,0.0,0.1,50.0,44.2,0.2,27.9,0.1,14.0,0.1,14.0,0.0,7.0,0.3,61.5,2.5,46.8,0.8,33.3,0.1,60.0,0.2,62.5,0.1,37.5,60.1,0.1,0.0,20.0,0.6,17.2,0.0,18.5,13.3,2.0,0.5,23.4,2.9,69.6,0.2,74.0,5.5,0.3,0.1,0.5,0.9,52.8
