,PLAYER,TEAM,GP,W,L,MIN,PTS,TOUCHES,FRONT CT TOUCHES,TIME OF POSS,AVG SEC PER TOUCH,AVG DRIB PER TOUCH,PTS PER TOUCH,ELBOW TOUCHES,POST UPS,PAINT TOUCHES,PTS PER ELBOW TOUCH,PTS PER POST TOUCH,PTS PER PAINT TOUCH,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%,OREB,Contested OREB,Contested OREB%,OREB Chances,OREB Chance%,Deferred OREB Chances,Adjusted OREB Chance%,AVG OREB Distance,DREB,Contested DREB,Contested DREB%,DREB Chances,DREB Chance%,Deferred DREB Chances,Adjusted DREB Chance%,AVG DREB Distance,STL,BLK,DFGM,DFGA,DFG%
94,Georgios Kalaitzakis,OKC,13,8,5,16.4,6.6,23.1,15.2,1.1,2.79,2.04,0.287,0.4,0.0,1.2,0.4,0.0,0.875,2.3,0.4,0.9,41.7,0.1,0.2,50.0,40.0,0.6,26.7,0.1,3.3,0.6,26.7,0.1,3.3,0.9,41.7,2.1,36.0,0.5,25.0,1.1,60.0,0.0,0.0,0.2,50.0,53.7,0.9,0.7,83.3,2.0,42.9,0.3,50.0,7.7,2.1,0.1,6.7,4.3,50.0,0.9,62.5,7.6,0.8,0.2,0.8,1.1,71.4
95,Giannis Antetokounmpo,MIL,67,45,22,32.9,29.9,73.8,34.7,4.5,3.68,2.55,0.405,4.0,4.6,6.7,0.604,0.563,0.947,11.7,2.7,4.5,60.8,2.4,3.4,69.9,69.3,3.9,33.8,1.1,9.6,0.9,7.7,1.7,14.5,8.1,60.8,1.2,35.8,5.5,36.2,6.4,67.1,2.6,53.2,2.4,54.8,58.2,2.0,1.3,65.7,4.8,41.5,0.1,42.1,6.3,9.6,2.2,23.1,13.9,69.4,1.2,75.9,4.7,1.1,1.4,2.5,4.8,52.8
96,Goga Bitadze,IND,50,17,33,14.6,7.0,24.2,15.7,0.6,1.47,0.44,0.289,1.9,0.7,4.1,0.634,0.606,0.98,0.3,0.1,0.1,71.4,0.0,0.0,100.0,70.6,0.1,35.3,0.0,5.9,0.0,11.8,0.0,5.9,0.2,71.4,1.4,28.2,0.0,12.5,4.0,63.4,0.4,46.2,1.2,60.6,56.5,1.8,1.4,82.3,4.0,43.6,0.1,44.9,4.1,2.2,0.6,25.5,4.5,48.3,0.5,54.7,5.0,0.4,0.8,2.3,3.7,62.6
97,Gordon Hayward,CHA,48,26,22,31.9,15.7,54.7,35.2,2.5,2.77,1.83,0.287,1.3,1.0,2.6,0.841,0.438,0.624,8.3,1.3,3.2,39.5,0.9,1.1,86.3,42.0,3.6,43.8,0.9,10.3,0.5,6.5,0.5,6.3,3.5,39.5,4.8,40.2,3.8,43.9,1.6,49.2,0.4,35.0,1.1,65.5,52.4,0.8,0.5,57.9,2.8,28.8,0.1,30.2,9.3,3.8,0.6,16.8,6.3,60.9,0.6,66.9,7.6,1.0,0.5,1.7,2.4,69.6
98,Grant Williams,BOS,76,49,27,24.5,7.9,27.5,15.8,0.7,1.59,0.56,0.288,0.4,0.4,1.7,0.933,0.833,0.962,1.6,0.3,0.6,45.5,0.3,0.3,88.0,53.7,0.7,43.0,0.1,9.1,0.1,8.3,0.2,9.9,0.9,45.5,3.9,41.3,0.3,29.0,1.7,71.6,0.3,60.0,0.4,70.6,60.1,0.9,0.5,54.7,2.7,31.7,0.1,33.2,7.6,2.8,0.8,27.1,5.3,53.4,0.5,59.2,5.8,0.5,0.7,1.9,3.0,64.3
99,Greg Brown III,POR,48,14,34,13.3,4.7,16.1,9.0,0.5,1.82,0.79,0.291,0.4,0.0,1.6,0.947,0.0,1.051,1.3,0.1,0.5,22.7,0.3,0.4,71.4,38.7,0.4,32.3,0.1,11.3,0.1,11.3,0.2,16.1,0.5,22.7,1.1,29.5,0.2,15.8,1.7,67.9,0.0,0.0,0.4,63.6,47.6,1.0,0.5,47.4,2.2,42.7,0.0,42.7,8.1,2.4,0.7,26.8,3.9,63.0,0.2,66.9,5.2,0.5,0.5,0.9,1.4,64.7
100,Greg Monroe,MIN,14,7,7,13.9,5.4,20.0,13.4,0.6,1.72,0.47,0.271,2.0,1.6,4.4,0.357,0.227,0.885,0.4,0.1,0.1,50.0,0.0,0.1,0.0,33.3,0.1,16.7,0.1,16.7,0.0,0.0,0.1,16.7,0.1,50.0,0.0,0.0,0.0,0.0,3.9,63.9,0.4,33.3,0.7,42.9,56.1,2.1,1.5,70.0,4.4,48.4,0.1,49.2,4.9,2.4,0.9,35.3,4.6,52.3,0.6,59.6,6.5,0.6,0.7,2.4,3.1,75.0
101,Harrison Barnes,SAC,76,26,50,33.6,16.5,46.8,28.5,1.8,2.27,1.3,0.352,1.3,1.1,2.2,0.34,0.558,0.894,8.1,1.5,3.2,48.3,1.9,2.3,83.3,64.8,2.9,36.4,0.8,9.5,0.6,7.3,1.2,14.4,5.2,48.3,4.5,41.8,1.6,35.0,2.0,57.9,0.6,39.5,0.4,38.1,55.4,1.1,0.5,50.0,2.8,38.0,0.1,38.9,8.5,4.5,1.0,21.8,7.2,62.3,0.7,68.5,6.5,0.7,0.2,2.5,3.3,73.9
102,Haywood Highsmith,MIA,19,13,6,8.6,2.3,10.0,5.5,0.3,1.55,0.74,0.226,0.2,0.0,0.8,0.667,0.0,0.5,0.4,0.2,0.2,75.0,0.0,0.0,0.0,75.0,0.2,37.5,0.1,12.5,0.1,12.5,0.0,0.0,0.3,75.0,1.6,36.7,0.1,33.3,0.4,30.0,0.0,0.0,0.1,33.3,44.6,0.8,0.6,80.0,1.7,45.5,0.0,45.5,4.0,1.2,0.3,25.0,2.1,59.3,0.2,64.0,6.3,0.1,0.2,0.5,0.8,66.7
103,Herbert Jones,NOP,77,35,42,29.8,9.5,36.8,21.4,1.4,2.3,1.26,0.257,0.8,0.1,1.9,0.656,0.0,0.721,3.8,0.8,1.8,46.0,0.5,0.6,87.5,59.6,1.3,34.2,0.2,6.5,0.3,8.9,0.3,8.2,2.3,46.0,2.6,35.8,0.2,29.2,1.4,60.3,0.0,0.0,0.5,77.8,52.6,1.3,0.5,39.2,3.0,43.5,0.1,44.7,10.0,2.6,0.7,25.9,4.7,55.9,0.6,63.7,8.4,1.6,0.8,1.6,2.5,64.4
104,Ignas Brazdeikis,ORL,42,9,33,12.8,5.0,16.1,10.8,0.7,2.59,1.83,0.311,0.1,0.0,0.7,0.8,0.0,0.69,3.5,0.6,1.4,47.4,0.3,0.4,68.8,43.9,1.7,49.3,0.4,12.2,0.1,2.7,0.2,5.4,1.5,47.4,1.6,31.9,0.5,34.6,0.5,64.3,0.0,0.0,0.1,66.7,50.3,0.7,0.4,47.8,1.5,48.9,0.1,52.3,8.1,1.6,0.4,24.5,2.8,56.3,0.2,59.8,6.7,0.2,0.1,0.7,1.1,66.0
105,Isaac Okoro,CLE,67,34,33,29.6,8.8,31.4,23.2,1.2,2.25,1.4,0.279,0.5,0.0,1.7,0.657,0.0,0.939,3.3,0.6,1.4,41.7,0.4,0.5,74.3,47.3,1.3,39.6,0.4,11.3,0.2,6.3,0.3,7.7,1.6,41.7,2.5,37.4,0.0,5.3,1.6,65.7,0.0,0.0,0.3,56.3,54.4,1.1,0.5,41.7,2.6,42.1,0.1,44.2,10.2,2.0,0.5,23.3,3.7,53.5,0.3,58.1,10.6,0.8,0.3,1.5,2.1,70.8
106,Isaiah Hartenstein,LAC,68,37,31,17.9,8.3,31.7,20.5,1.1,2.06,0.69,0.261,4.3,0.4,5.8,0.582,0.231,0.863,1.1,0.2,0.5,43.2,0.2,0.3,59.1,58.4,0.3,28.6,0.1,6.5,0.0,3.9,0.2,14.3,0.7,43.2,1.2,55.6,0.2,27.8,5.0,70.6,0.1,25.0,2.5,67.0,64.5,1.8,1.3,70.1,4.0,44.7,0.1,45.9,5.3,3.3,1.1,34.4,6.0,55.4,0.6,61.6,5.1,0.7,1.1,2.2,4.7,47.5
107,Isaiah Jackson,IND,36,9,27,15.0,8.3,20.3,12.3,0.4,1.23,0.34,0.406,1.7,0.6,5.5,0.71,0.45,1.045,0.4,0.1,0.3,33.3,0.1,0.1,100.0,61.5,0.1,15.4,0.0,0.0,0.0,7.7,0.0,7.7,0.2,33.3,0.5,31.8,0.1,18.2,5.8,65.4,0.3,42.9,1.2,48.4,57.5,1.9,1.4,73.3,3.7,50.8,0.2,53.1,3.4,2.8,1.2,41.6,5.7,48.9,0.7,55.3,3.8,0.7,1.4,2.4,3.8,63.5
108,Isaiah Livers,DET,19,8,11,20.2,6.4,27.3,17.7,0.8,1.69,0.78,0.233,0.1,0.0,0.8,0.0,0.0,0.875,1.7,0.3,0.5,66.7,0.3,0.3,83.3,56.3,0.8,50.0,0.1,6.3,0.2,9.4,0.2,9.4,0.9,66.7,4.1,42.6,0.6,38.5,0.7,71.4,0.0,0.0,0.0,0.0,60.6,0.9,0.5,53.3,1.9,45.5,0.1,46.9,11.5,2.5,0.6,23.8,4.3,57.5,0.5,64.6,7.5,0.7,0.4,1.8,2.6,68.0
109,Isaiah Roby,OKC,45,10,35,21.1,10.1,38.2,23.1,1.0,1.64,0.68,0.264,1.9,0.3,4.2,0.43,0.533,0.88,2.4,0.5,1.1,44.0,0.3,0.6,50.0,55.7,0.7,29.2,0.2,6.6,0.2,6.6,0.3,12.3,1.3,44.0,2.3,40.0,0.8,54.2,3.7,60.2,0.2,66.7,0.8,33.3,58.2,1.8,1.2,68.0,3.9,45.5,0.0,46.0,6.5,3.4,1.0,28.2,6.1,55.5,0.5,60.9,5.0,0.8,0.8,2.5,3.9,64.0
110,Isaiah Stewart,DET,70,21,49,25.6,8.3,36.4,21.9,1.0,1.62,0.52,0.229,2.5,1.3,7.6,0.333,0.591,0.805,0.3,0.1,0.2,46.2,0.0,0.1,75.0,65.2,0.1,26.1,0.0,0.0,0.0,8.7,0.0,8.7,0.2,46.2,1.0,36.0,0.0,11.1,6.1,56.3,0.7,47.9,0.8,52.0,52.6,3.2,2.3,71.2,7.8,40.4,0.3,42.0,4.3,5.5,1.3,23.8,9.2,59.8,1.0,67.3,4.3,0.3,1.1,2.7,5.2,51.9
111,Isaiah Todd,WAS,12,1,11,6.2,1.7,9.2,5.2,0.3,1.66,0.73,0.182,0.2,0.0,0.1,0.0,0.0,0.0,0.6,0.1,0.3,33.3,0.0,0.2,0.0,28.6,0.0,0.0,0.0,0.0,0.2,28.6,0.1,14.3,0.2,33.3,1.2,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,0.4,0.0,0.0,1.1,33.3,0.0,33.3,15.5,1.1,0.0,0.0,1.9,60.0,0.1,64.3,7.0,0.3,0.2,0.5,0.8,60.0
112,Ish Wainright,PHX,44,35,9,7.9,2.4,9.5,6.3,0.2,1.45,0.63,0.248,0.2,0.0,0.9,0.3,0.0,0.625,0.6,0.2,0.3,69.2,0.0,0.0,0.0,64.3,0.3,46.4,0.0,7.1,0.0,0.0,0.0,3.6,0.4,69.2,1.3,30.6,0.0,0.0,0.6,47.6,0.0,0.0,0.1,33.3,48.5,1.2,0.7,57.7,2.1,59.1,0.0,60.5,8.1,1.3,0.4,33.3,2.6,49.1,0.2,54.0,6.8,0.5,0.1,0.4,0.7,65.5
113,JT Thor,CHA,33,18,15,7.9,2.0,9.4,4.9,0.3,1.76,0.87,0.217,0.2,0.1,0.6,0.0,1.0,0.684,0.7,0.1,0.2,50.0,0.2,0.3,72.7,66.7,0.2,25.0,0.0,0.0,0.1,12.5,0.2,20.8,0.5,50.0,0.7,29.6,0.1,33.3,0.4,60.0,0.1,50.0,0.0,0.0,50.0,0.5,0.0,9.1,1.3,39.3,0.0,40.7,10.1,1.5,0.3,18.8,2.4,64.0,0.1,68.1,6.8,0.2,0.3,0.9,1.3,65.9
114,JaMychal Green,DEN,67,36,31,16.2,6.4,22.7,13.8,0.5,1.33,0.37,0.285,1.3,0.5,3.3,0.456,0.657,1.004,0.3,0.0,0.1,33.3,0.0,0.0,100.0,35.3,0.1,47.1,0.0,11.8,0.0,11.8,0.0,5.9,0.1,33.3,1.7,29.3,0.1,33.3,3.3,63.7,0.3,57.1,0.6,64.0,53.7,1.2,0.9,71.6,3.0,40.5,0.0,41.1,5.3,3.0,0.8,26.0,4.4,68.0,0.3,73.8,5.1,0.6,0.4,1.2,1.8,66.1
115,JaVale McGee,PHX,74,57,17,15.8,9.2,25.2,13.0,0.6,1.46,0.48,0.364,2.5,0.9,6.2,0.583,0.662,1.087,0.7,0.2,0.5,42.1,0.1,0.1,83.3,69.1,0.1,7.3,0.0,0.0,0.1,12.7,0.0,5.5,0.5,42.1,0.2,29.2,0.3,42.3,6.7,70.4,0.6,54.3,1.5,57.0,63.1,2.2,1.7,78.5,4.5,48.9,0.1,49.7,4.4,4.5,1.6,34.8,6.9,65.4,0.6,71.6,3.6,0.3,1.1,2.0,3.9,51.0
116,Jabari Parker,BOS,12,4,8,9.4,4.4,13.2,6.9,0.4,1.87,1.08,0.335,0.6,0.3,0.8,0.857,0.667,1.222,1.0,0.0,0.3,0.0,0.2,0.2,100.0,16.7,0.3,25.0,0.0,0.0,0.3,25.0,0.1,8.3,0.2,0.0,1.8,46.7,0.6,37.5,0.9,66.7,0.2,100.0,0.5,75.0,57.9,0.6,0.3,40.0,1.6,38.5,0.0,38.5,4.9,2.9,0.8,26.1,4.8,60.5,0.4,65.7,7.7,0.3,0.1,1.0,1.7,60.0
117,Jaden McDaniels,MIN,70,40,30,25.8,9.2,34.6,16.0,0.9,1.55,0.75,0.267,0.5,0.1,2.1,1.0,0.0,0.8,2.9,0.8,1.5,53.8,0.2,0.2,91.7,65.0,1.0,35.4,0.3,9.2,0.2,8.3,0.1,2.9,1.9,53.8,3.2,31.3,0.9,45.2,1.7,63.2,0.0,0.0,0.5,76.2,53.2,1.1,0.5,42.1,2.7,40.4,0.1,41.3,9.3,3.1,0.7,23.0,5.6,56.4,0.5,62.0,6.4,0.7,0.8,1.8,3.2,55.9
118,Jae Crowder,PHX,67,54,13,28.1,9.4,46.4,20.6,1.1,1.44,0.52,0.203,0.6,0.0,0.8,0.5,0.0,0.529,1.4,0.5,0.8,57.4,0.2,0.2,75.0,80.2,0.4,28.1,0.1,5.2,0.1,5.2,0.1,8.3,1.1,57.4,5.4,37.0,1.5,35.3,0.4,44.0,0.0,0.0,0.3,42.1,51.6,0.5,0.2,50.0,1.4,32.6,0.0,33.7,11.0,5.0,1.1,21.9,7.6,65.9,0.6,71.8,5.6,1.4,0.4,2.0,2.9,67.5
119,Jae'Sean Tate,HOU,78,19,59,26.4,11.8,41.6,22.9,1.8,2.62,1.63,0.283,1.5,1.0,3.8,0.624,0.564,0.873,5.2,1.3,2.5,50.8,0.4,0.5,68.3,56.3,1.9,36.4,0.3,5.4,0.4,6.9,0.3,5.2,2.9,50.8,2.2,30.6,0.3,30.8,3.4,62.5,0.6,58.1,0.9,48.3,54.1,1.8,1.1,63.7,4.0,43.5,0.1,44.4,7.3,3.7,0.9,24.9,6.4,57.6,0.7,64.2,6.5,0.9,0.5,1.9,2.9,66.1
120,Jake Layman,MIN,34,20,14,6.8,2.4,8.1,5.0,0.3,2.07,1.23,0.292,0.1,0.0,0.5,1.6,0.0,1.118,0.6,0.1,0.3,27.3,0.1,0.1,75.0,45.5,0.2,36.4,0.1,18.2,0.0,4.5,0.1,9.1,0.3,27.3,0.7,24.2,0.2,33.3,0.6,63.6,0.0,0.0,0.2,100.0,46.6,0.4,0.3,66.7,1.1,35.3,0.2,42.9,4.7,1.9,0.4,23.3,2.7,69.8,0.4,81.1,6.4,0.2,0.1,0.3,0.5,61.1
121,Jalen Johnson,ATL,22,14,8,5.5,2.4,8.0,4.0,0.3,2.08,1.0,0.297,0.0,0.0,0.5,0.0,0.0,1.7,0.9,0.2,0.5,50.0,0.1,0.1,100.0,63.2,0.3,36.8,0.0,0.0,0.0,5.3,0.0,5.3,0.5,50.0,0.4,25.0,0.0,0.0,0.8,100.0,0.0,0.0,0.0,0.0,57.3,0.2,0.1,50.0,0.6,28.6,0.0,28.6,14.3,2.0,0.6,29.2,3.1,64.9,0.0,64.9,3.5,0.1,0.1,0.3,0.5,58.3
122,Jalen McDaniels,CHA,54,34,20,16.3,6.2,24.8,12.5,0.8,1.94,1.13,0.249,0.5,0.0,1.2,0.556,0.0,0.682,3.1,0.5,1.1,47.5,0.5,0.7,76.3,52.7,1.2,37.7,0.3,9.6,0.3,9.6,0.4,11.4,1.6,47.5,2.2,37.0,0.3,41.2,0.8,52.8,0.0,0.0,0.3,53.8,56.2,0.8,0.3,44.4,1.7,43.9,0.1,46.2,11.1,2.8,0.7,23.7,4.7,58.7,0.4,63.9,5.4,0.5,0.4,1.7,2.7,64.1
123,Jalen Smith,IND,50,28,22,17.8,9.0,26.8,14.9,0.7,1.54,0.46,0.337,1.3,0.7,4.2,0.651,0.73,0.967,0.8,0.2,0.5,43.5,0.1,0.2,87.5,69.2,0.1,17.9,0.1,7.7,0.1,12.8,0.1,10.3,0.5,43.5,2.8,35.9,0.1,17.6,4.1,68.3,0.5,64.3,0.8,56.7,56.0,2.0,1.5,73.1,4.4,45.6,0.1,46.5,4.9,4.3,0.9,20.5,7.1,61.0,0.6,66.7,4.2,0.3,0.8,2.0,3.5,57.5
124,James Ennis III,DEN,7,3,4,7.9,4.1,9.9,6.4,0.3,1.67,0.93,0.42,0.3,0.0,1.4,1.0,0.0,0.8,1.3,0.4,0.9,50.0,0.0,0.0,0.0,66.7,0.3,22.2,0.1,11.1,0.1,11.1,0.0,0.0,0.9,50.0,1.3,37.5,0.0,0.0,1.1,50.0,0.0,0.0,0.3,0.0,52.1,1.0,0.8,80.0,2.4,41.7,0.0,41.7,5.5,1.4,0.4,28.6,2.4,58.3,0.4,70.0,5.5,0.3,0.3,0.7,1.0,71.4
125,James Johnson,BKN,62,30,32,19.2,5.5,23.7,12.7,1.1,2.73,2.07,0.232,0.9,0.1,1.6,0.377,0.333,0.72,2.9,0.9,1.5,57.9,0.2,0.4,52.0,70.6,0.9,31.7,0.3,8.9,0.2,6.7,0.2,7.2,2.0,57.9,0.9,29.2,0.2,18.2,1.2,58.6,0.0,100.0,0.3,50.0,50.7,0.9,0.6,64.7,2.0,43.6,0.1,44.7,6.8,2.8,0.8,28.0,4.8,58.4,0.5,64.6,6.3,0.5,0.5,1.3,2.0,63.0
126,Jamorko Pickett,DET,13,4,9,13.6,3.8,17.1,9.9,0.4,1.42,0.54,0.225,0.2,0.0,0.7,0.0,0.0,0.889,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,29.7,0.5,33.3,0.6,80.0,0.0,0.0,0.0,0.0,49.0,0.7,0.3,50.0,1.6,42.9,0.1,46.2,11.6,2.9,0.8,26.9,4.8,60.5,0.3,65.0,5.4,0.0,0.5,1.6,2.8,58.3
127,Jaren Jackson Jr.,MEM,77,52,25,27.3,16.4,36.8,24.1,1.2,1.97,1.04,0.446,1.7,1.8,3.3,0.679,0.829,0.869,5.6,1.6,3.8,43.9,1.3,1.6,79.4,85.0,0.6,10.0,0.1,2.5,0.3,6.0,0.8,14.6,4.8,43.9,5.1,33.8,0.5,29.3,2.8,53.1,1.5,49.4,1.2,48.7,47.8,1.5,0.9,58.1,3.8,39.7,0.2,42.2,7.9,4.3,1.3,31.1,7.4,58.3,0.6,63.9,5.8,0.9,2.3,2.4,4.8,49.3
128,Jarred Vanderbilt,MIN,74,41,33,25.4,6.9,32.1,12.6,0.8,1.48,0.63,0.215,1.4,0.0,6.5,0.67,0.0,0.66,0.6,0.1,0.2,38.5,0.0,0.0,50.0,26.2,0.3,50.0,0.0,0.0,0.1,16.7,0.0,2.4,0.1,38.5,0.1,11.8,0.0,33.3,4.3,59.4,0.0,0.0,0.9,65.2,59.0,3.0,2.0,68.4,6.4,46.5,0.2,48.3,4.9,5.7,1.3,22.2,8.2,69.7,0.6,75.6,4.9,1.3,0.6,1.9,3.0,64.6
129,Jarrett Culver,MEM,36,27,9,9.2,3.6,15.4,7.5,1.0,3.98,3.04,0.231,0.1,0.0,0.6,0.0,0.0,0.65,2.4,0.4,1.0,42.9,0.2,0.4,37.5,43.5,0.9,36.5,0.1,5.9,0.2,7.1,0.2,9.4,1.0,42.9,0.8,27.3,0.7,31.4,0.4,50.0,0.0,0.0,0.0,0.0,42.4,0.6,0.5,76.9,1.4,43.3,0.0,44.8,6.8,1.5,0.2,14.7,2.5,63.0,0.2,68.0,8.4,0.6,0.1,0.6,0.8,69.0
130,Javonte Green,CHI,65,38,27,23.4,7.2,26.8,12.3,0.5,1.23,0.39,0.269,0.6,0.0,2.6,0.775,2.0,0.859,1.2,0.4,0.7,56.3,0.3,0.3,86.4,93.8,0.2,16.0,0.0,2.5,0.1,6.2,0.2,14.8,1.2,56.3,1.6,34.7,0.2,50.0,2.2,63.2,0.0,0.0,0.5,63.2,59.7,1.4,0.9,64.8,2.9,48.4,0.1,49.7,6.3,2.9,0.6,20.0,4.8,60.9,0.4,67.0,6.1,1.0,0.5,1.4,2.2,63.6
131,Jaxson Hayes,NOP,69,28,41,20.1,9.4,24.5,16.4,0.6,1.47,0.49,0.384,1.2,0.3,4.3,0.815,0.667,1.078,0.8,0.2,0.4,44.4,0.3,0.3,87.5,81.8,0.2,21.8,0.0,3.6,0.1,7.3,0.2,21.8,0.7,44.4,1.0,33.3,0.1,15.4,4.6,68.7,0.2,55.6,1.0,61.5,63.9,1.7,1.0,57.0,3.1,54.3,0.2,57.3,6.9,3.0,0.9,28.6,4.8,62.0,0.5,69.1,5.5,0.5,0.8,1.3,2.2,60.1
132,Jay Huff,LAL,4,0,4,5.1,0.0,6.5,4.5,0.2,1.75,0.61,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,100.0,0.0,100.0,5.0,1.0,0.0,0.0,2.7,37.5,0.0,37.5,8.3,0.3,0.3,0.0,1.0,0.0
133,Jaylen Brown,BOS,65,43,22,33.6,23.7,60.2,36.5,3.3,3.3,2.6,0.394,1.4,1.4,2.1,0.798,0.539,1.015,11.1,2.5,4.8,51.3,1.3,1.8,75.7,58.0,4.4,39.6,1.0,9.5,0.6,5.8,0.9,8.1,6.4,51.3,5.6,39.1,5.3,39.7,2.1,65.5,0.7,44.4,1.2,58.5,54.2,0.8,0.4,47.2,3.0,27.5,0.1,28.0,10.6,5.3,1.1,21.2,8.2,64.8,0.8,72.1,6.3,1.1,0.3,1.8,2.9,61.6
134,Jaylen Hoard,OKC,7,2,5,34.2,14.7,72.1,41.6,2.2,1.87,0.95,0.204,1.4,0.9,5.6,0.5,1.0,0.974,6.9,1.3,3.3,39.1,0.4,0.9,50.0,47.9,2.6,37.5,0.6,8.3,0.3,4.2,0.4,6.3,3.3,39.1,3.4,36.4,1.0,30.0,5.4,67.9,0.9,60.0,0.7,66.7,53.9,4.3,2.3,53.3,7.9,54.5,0.0,54.5,5.9,7.7,1.6,20.4,12.1,63.5,1.3,71.1,3.7,0.9,0.7,2.3,3.6,64.0
135,Jayson Tatum,BOS,75,49,26,35.9,26.8,73.8,42.4,4.7,3.78,2.76,0.363,1.7,1.7,2.2,0.718,0.575,0.994,11.4,2.6,5.4,48.8,2.1,2.3,91.2,66.4,3.7,32.1,0.9,7.9,0.8,7.0,1.1,9.8,7.5,48.8,4.4,38.4,7.4,35.1,2.2,60.9,1.0,48.4,1.3,55.4,52.4,1.1,0.5,47.6,2.8,40.4,0.1,42.0,11.2,6.9,1.2,17.7,9.5,72.8,0.6,77.7,5.9,1.0,0.6,1.8,2.9,62.0
136,Jeff Green,DEN,75,44,31,24.7,10.3,28.7,19.5,0.9,1.8,0.57,0.359,1.6,1.3,3.2,0.702,0.778,1.038,1.5,0.5,0.8,58.6,0.5,0.6,80.9,99.1,0.3,17.1,0.1,4.5,0.1,5.4,0.3,21.6,1.5,58.6,2.1,31.6,0.5,33.3,3.3,67.1,1.0,53.7,1.1,67.3,57.4,0.6,0.4,65.9,1.6,36.0,0.1,37.3,6.6,2.6,0.6,21.8,4.1,63.7,0.4,69.9,7.0,0.4,0.4,1.7,2.7,63.8
137,Jemerrio Jones,LAL,2,0,2,7.4,2.0,8.5,4.5,0.2,1.11,0.3,0.235,1.0,0.0,2.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,1.0,100.0,66.7,1.0,0.5,50.0,2.0,50.0,0.0,50.0,1.2,0.5,0.0,0.0,2.5,20.0,0.0,20.0,4.1,0.5,0.0,0.0,0.5,0.0
138,Jerami Grant,DET,47,11,36,31.9,19.2,59.7,39.2,2.4,2.39,1.39,0.322,1.0,2.3,1.5,0.4,0.427,0.873,8.3,1.7,3.6,49.1,1.4,1.6,85.5,60.6,2.8,33.2,0.5,6.4,0.6,7.2,0.8,10.0,5.0,49.1,6.1,37.8,3.1,36.0,1.3,62.9,1.0,48.3,0.4,31.6,49.1,0.6,0.3,50.0,2.1,28.6,0.1,30.8,12.8,3.5,0.5,14.1,5.8,60.1,0.5,65.5,7.6,0.9,1.0,1.8,2.8,63.4
139,Jeremiah Robinson-Earl,OKC,49,15,34,22.2,7.5,35.0,22.4,0.7,1.19,0.42,0.214,1.3,0.1,3.4,0.492,0.667,0.754,0.7,0.1,0.3,35.7,0.0,0.1,50.0,37.5,0.3,40.6,0.1,9.4,0.1,9.4,0.0,6.3,0.2,35.7,3.8,34.0,0.1,27.3,2.6,54.9,0.1,66.7,0.7,41.4,50.3,1.6,1.0,65.3,3.4,45.5,0.1,46.3,7.2,4.1,1.4,34.7,6.7,62.0,0.6,68.2,5.4,0.6,0.3,2.0,3.3,59.8
140,Jeremy Lamb,SAC,56,23,33,16.7,7.3,29.8,17.4,1.4,2.89,1.88,0.246,0.1,0.0,0.6,0.625,0.0,0.844,4.1,0.8,2.0,41.8,0.7,0.9,79.2,60.4,1.4,35.2,0.4,10.1,0.2,4.8,0.4,10.6,2.4,41.8,2.0,33.6,2.0,36.2,0.5,59.1,0.0,0.0,0.1,50.0,46.3,0.5,0.2,30.8,1.1,48.1,0.0,49.1,9.2,2.7,0.6,23.4,4.0,66.0,0.4,72.3,5.5,0.6,0.4,1.7,2.1,80.9
141,Jimmy Butler,MIA,57,38,19,33.9,21.4,68.8,39.3,5.0,4.39,3.1,0.311,1.9,3.4,5.4,0.692,0.5,0.866,13.4,2.4,4.9,49.5,2.6,3.1,84.7,56.9,6.0,44.6,1.4,10.5,0.7,5.0,1.5,11.5,7.6,49.5,1.5,31.4,3.6,39.4,4.6,67.1,1.7,42.3,1.3,59.6,49.6,1.8,1.2,67.6,3.8,47.9,0.1,49.0,7.0,4.2,1.0,23.9,6.7,62.7,0.5,67.6,6.8,1.6,0.5,1.4,2.1,67.2
