,Player,GS,FG,FGA,FTA,ORB,DRB,AST,STL,BLK,TOV,PF
2,LeBron James,79,11.1,23.1,10.3,0.9,6.1,6.6,1.6,0.8,3.3,2.3
590,League Average,,,,,,,,,,,
98,Leandro Barbosa,11,4.8,9.9,2.6,0.5,2.1,2.8,0.8,0.1,1.6,2.5
379,Lee Nailon,0,1.8,3.6,0.7,1.0,0.9,0.3,0.4,0.2,0.5,1.5
403,Linas Kleiza,2,1.3,2.8,1.3,0.6,1.3,0.2,0.2,0.2,0.3,1.4
455,Lindsey Hunter,1,1.2,3.3,0.1,0.3,1.0,2.1,0.6,0.0,0.7,1.5
372,Linton Johnson,7,1.7,4.1,0.8,1.1,2.3,0.4,0.3,0.3,0.8,1.7
451,Lonny Baxter,0,1.1,2.5,0.9,1.1,1.8,0.1,0.3,0.2,0.5,1.4
494,Loren Woods,4,1.0,2.2,0.5,1.6,2.4,0.1,0.3,0.9,0.6,1.8
298,Lorenzen Wright,58,2.5,5.2,1.5,1.8,3.2,0.6,0.7,0.6,0.9,2.6
520,Lou Williams,0,0.8,1.7,0.4,0.1,0.5,0.3,0.2,0.0,0.4,0.4
467,Luke Jackson,0,0.8,2.4,0.9,0.4,0.7,0.7,0.3,0.1,0.9,0.8
136,Luke Ridnour,77,4.2,10.1,2.9,0.6,2.4,7.0,1.6,0.3,2.1,2.3
529,Luke Schenscher,0,0.8,1.3,0.7,0.4,1.1,0.4,0.1,0.2,0.3,1.1
329,Luke Walton,6,2.0,4.8,1.1,1.3,2.3,2.3,0.6,0.2,1.1,1.7
84,Luol Deng,56,5.7,12.2,3.5,1.6,5.0,1.9,0.9,0.6,1.3,1.6
204,Luther Head,27,3.2,7.9,1.5,0.4,2.9,2.7,1.1,0.1,1.5,2.1
577,Maciej Lampe,0,0.3,1.8,0.3,0.7,0.8,0.3,0.0,0.0,0.5,0.3
333,Malik Allen,20,2.2,4.6,0.7,0.8,1.8,0.4,0.3,0.3,0.6,1.7
371,Malik Rose,35,1.5,3.9,1.9,1.2,2.4,0.9,0.6,0.2,1.1,2.0
70,Manu Ginóbili,56,4.8,10.3,5.5,0.6,2.9,3.6,1.6,0.4,1.9,2.4
274,Marc Jackson,10,2.7,5.8,1.3,1.3,2.0,0.7,0.2,0.1,1.0,2.0
162,Marcus Banks,29,3.8,8.1,2.5,0.4,1.9,3.8,0.9,0.2,2.1,2.8
103,Marcus Camby,54,5.4,11.6,2.8,2.4,9.6,2.1,1.4,3.3,1.6,2.8
266,Marcus Fizer,0,3.0,5.7,0.7,0.3,2.0,0.3,0.0,0.0,0.7,1.7
456,Mario Kasun,0,1.1,2.5,0.8,0.9,1.3,0.1,0.1,0.1,0.5,2.5
138,Mark Blount,55,4.6,9.1,2.7,1.2,3.3,1.2,0.5,0.9,2.4,3.1
554,Mark Madsen,7,0.4,1.1,0.8,0.8,1.5,0.2,0.4,0.3,0.4,1.8
233,Marko Jarić,49,3.0,7.5,1.8,0.8,2.3,3.9,1.4,0.3,1.7,2.5
157,Marquis Daniels,29,4.0,8.3,3.0,1.3,2.3,2.8,1.1,0.2,1.6,2.3
273,Martell Webster,18,2.3,5.7,1.2,0.5,1.7,0.6,0.3,0.2,0.7,1.5
584,Martynas Andriuškevičius,0,0.0,0.2,0.0,0.2,0.5,0.0,0.3,0.0,0.0,0.2
214,Marvin Williams,7,3.0,6.7,3.2,1.5,3.3,0.8,0.6,0.3,1.1,2.9
466,Mateen Cleaves,0,0.9,2.6,0.9,0.1,0.4,1.6,0.1,0.1,0.5,1.1
432,Matt Barnes,5,1.3,2.5,0.8,0.9,1.3,0.5,0.4,0.1,0.5,1.8
244,Matt Bonner,6,2.7,6.0,1.0,1.1,2.5,0.7,0.6,0.4,0.4,2.8
242,Matt Carroll,6,2.5,6.1,2.2,0.4,1.6,0.4,0.6,0.1,0.6,1.5
107,Matt Harpring,32,4.5,9.5,4.4,2.2,3.0,1.4,0.8,0.2,1.5,2.8
564,Matt Walsh,0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
327,Maurice Evans,1,1.9,4.3,0.8,1.0,1.1,0.8,0.5,0.2,0.5,1.5
282,Maurice Taylor,13,2.7,5.8,1.2,1.0,2.4,0.8,0.3,0.2,1.5,2.6
45,Mehmet Okur,82,6.3,13.8,5.5,2.6,6.5,2.4,0.5,0.9,2.0,3.5
172,Melvin Ely,22,3.8,7.5,3.4,1.6,3.2,1.3,0.5,0.8,1.8,2.8
477,Melvin Sanders,0,1.0,2.1,0.6,0.3,1.2,0.2,0.3,0.0,0.5,1.3
49,Metta World Peace,56,6.3,15.5,5.4,1.3,3.8,3.6,2.2,0.7,2.3,2.9
540,Michael Bradley,1,0.7,1.7,0.1,0.9,1.5,0.4,0.1,0.2,0.4,0.8
429,Michael Doleac,3,1.2,2.8,1.0,0.7,2.0,0.3,0.3,0.2,0.5,1.5
160,Michael Finley,18,3.7,9.0,1.5,0.4,2.8,1.5,0.5,0.1,0.8,1.3
322,Michael Olowokandi,24,2.2,5.0,1.0,1.0,3.5,0.5,0.5,0.7,1.1,2.5
8,Michael Redd,80,8.5,19.0,7.1,1.0,3.3,2.9,1.2,0.1,2.1,2.0
544,Michael Ruffin,4,0.4,1.0,1.0,1.6,2.0,0.4,0.4,0.4,0.5,2.4
189,Mickaël Piétrus,18,3.3,8.0,2.8,1.1,2.0,0.8,0.6,0.2,1.5,2.5
18,Mike Bibby,82,7.3,16.9,4.9,0.4,2.6,5.4,1.0,0.1,2.4,2.1
133,Mike Dunleavy,68,4.1,10.1,3.1,1.0,4.0,2.9,0.7,0.4,1.5,2.5
22,Mike James,79,7.3,15.5,4.3,0.6,2.7,5.8,0.9,0.0,2.6,2.7
89,Mike Miller,9,4.8,10.3,2.8,0.6,4.8,2.7,0.7,0.4,1.9,2.3
226,Mike Sweetney,44,3.0,6.7,3.1,1.8,3.5,0.9,0.3,0.8,1.4,3.2
521,Mike Wilks,0,0.6,1.9,0.9,0.2,0.6,0.7,0.3,0.0,0.5,0.7
424,Mikki Moore,1,1.1,2.6,1.3,0.9,1.8,0.6,0.1,0.3,0.9,2.0
284,Milt Palacio,18,2.4,5.7,2.1,0.2,1.6,2.7,0.7,0.2,1.5,1.8
124,Mo Williams,12,4.6,10.8,1.9,0.5,1.9,4.0,0.9,0.1,1.8,2.5
264,Monta Ellis,3,2.7,6.5,1.2,0.4,1.7,1.6,0.7,0.2,1.2,1.4
459,Moochie Norris,0,1.0,2.5,0.9,0.3,0.9,1.1,0.4,0.0,0.7,1.1
57,Morris Peterson,77,5.8,13.4,3.6,0.8,3.9,2.3,1.3,0.2,1.5,2.7
190,Nate Robinson,26,3.2,7.8,2.8,0.8,1.5,2.0,0.8,0.0,1.6,2.8
283,Nazr Mohammed,30,2.4,4.7,1.8,2.0,3.2,0.5,0.3,0.6,1.1,2.8
92,Nenad Krstić,80,5.6,11.0,3.3,2.3,4.1,1.1,0.4,0.8,1.7,3.7
586,Nenê,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
247,Nick Collison,27,3.1,6.0,1.7,2.2,3.4,1.1,0.3,0.5,1.2,3.2
307,Nick Van Exel,2,2.1,5.3,0.6,0.1,1.3,1.9,0.2,0.0,0.9,0.9
505,Nikoloz Tskitishvili,0,0.8,2.2,0.8,0.5,0.8,0.2,0.1,0.1,0.4,0.5
541,Noel Felix,0,0.5,2.1,0.7,0.3,0.8,0.2,0.2,0.3,0.7,1.1
430,Orien Greene,5,1.3,3.2,0.9,0.5,1.4,1.6,1.0,0.1,1.4,2.3
342,Othella Harrington,23,1.9,3.8,1.7,0.8,1.4,0.5,0.1,0.2,0.8,1.8
197,P.J. Brown,73,3.6,7.8,2.2,2.4,4.9,1.2,0.6,0.7,1.2,2.9
404,Pape Sow,25,1.3,2.9,1.4,1.3,2.2,0.2,0.5,0.5,0.7,2.8
406,Pat Burke,0,1.5,3.0,0.5,0.5,1.2,0.4,0.1,0.3,0.8,1.5
336,Pat Garrity,0,1.8,4.2,0.6,0.5,1.4,0.7,0.2,0.2,0.7,1.9
21,Pau Gasol,80,7.5,14.9,7.7,2.4,6.5,4.6,0.6,1.9,2.9,2.3
5,Paul Pierce,79,8.7,18.5,10.3,1.0,5.7,4.7,1.4,0.4,3.5,2.8
446,Pavel Podkolzin,0,0.0,2.0,6.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0
42,Peja Stojaković,71,6.3,14.3,3.7,1.1,4.7,1.9,0.6,0.1,1.5,2.4
20,Player,GS,FG,FGA,FTA,ORB,DRB,AST,STL,BLK,TOV,PF
108,Primož Brezec,79,5.2,10.0,2.8,2.3,3.3,0.6,0.2,0.4,1.1,2.9
219,Quentin Richardson,43,3.0,8.3,1.7,1.2,3.0,1.6,0.7,0.1,1.0,2.4
347,Quinton Ross,45,1.9,4.6,1.1,0.6,2.0,1.2,0.8,0.2,0.7,2.3
271,Qyntel Woods,16,2.6,5.2,1.6,0.9,3.0,1.0,0.7,0.3,1.2,2.0
234,Raef LaFrentz,63,2.9,6.7,0.9,1.0,4.0,1.4,0.4,0.9,0.8,3.3
486,Rafael Araújo,34,1.0,2.8,0.5,0.8,1.9,0.3,0.5,0.1,0.8,2.0
123,Rafer Alston,63,4.4,11.7,2.3,0.6,3.5,6.7,1.6,0.2,2.5,3.1
77,Raja Bell,79,5.4,11.8,1.8,0.6,2.6,2.6,1.0,0.3,1.1,3.1
581,Randy Holcomb,0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5
587,Randy Livingston,0,0.0,0.4,0.0,0.2,0.6,0.2,0.2,0.0,0.2,1.2
232,Rashad McCants,12,3.1,6.8,1.3,0.4,1.4,0.8,0.6,0.3,1.1,2.2
26,Rashard Lewis,77,6.9,14.8,5.5,1.4,3.6,2.3,1.3,0.6,1.8,2.4
72,Rasheed Wallace,80,5.7,13.3,2.3,1.1,5.7,2.3,1.0,1.6,1.1,2.9
366,Rasho Nesterović,51,2.2,4.2,0.4,1.4,2.4,0.4,0.3,1.1,0.7,2.6
205,Rasual Butler,20,3.3,8.0,1.4,0.6,2.3,0.5,0.4,0.6,0.8,1.8
435,Rawle Marshall,9,1.0,2.6,1.3,0.3,1.0,0.4,0.3,0.3,0.7,0.7
9,Ray Allen,78,8.7,19.2,4.6,0.9,3.3,3.7,1.3,0.2,2.4,1.9
126,Raymond Felton,54,4.3,11.0,2.8,1.0,2.4,5.6,1.3,0.1,2.3,2.3
555,Reece Gaines,0,0.5,1.0,0.3,0.0,0.0,0.3,0.1,0.0,0.1,0.1
301,Reggie Evans,25,2.0,4.0,3.2,2.6,4.9,0.6,0.6,0.1,1.3,2.5
25,Richard Hamilton,80,8.1,16.5,3.8,1.1,2.2,3.4,0.7,0.2,2.2,2.6
29,Richard Jefferson,78,6.3,12.9,7.4,1.2,5.6,3.8,0.8,0.2,2.2,2.5
416,Richie Frahm,0,1.2,3.0,0.3,0.1,0.9,0.6,0.1,0.1,0.2,0.9
512,Rick Brunson,0,0.8,2.0,0.4,0.0,0.8,1.3,0.3,0.0,0.8,0.8
30,Ricky Davis,78,7.5,16.7,4.4,0.8,3.7,5.1,1.2,0.2,2.7,2.4
319,Robert Horry,3,1.8,4.6,1.1,1.1,2.7,1.3,0.7,0.8,0.7,1.8
280,Robert Swift,20,2.6,5.1,1.9,2.0,3.6,0.2,0.3,1.2,1.0,3.0
511,Robert Whaley,0,1.0,2.5,0.3,0.7,1.2,0.7,0.3,0.3,0.6,1.8
500,Ronald Dupree,0,0.9,1.8,1.1,0.6,0.8,0.4,0.3,0.0,0.4,1.2
142,Ronald Murray,27,4.2,10.1,3.2,0.4,1.6,2.6,0.9,0.1,1.8,1.8
510,Ronnie Price,0,0.7,2.0,0.4,0.2,0.3,0.4,0.2,0.0,0.3,0.3
518,Ronny Turiaf,1,0.7,1.3,1.2,0.5,1.1,0.3,0.1,0.4,0.3,1.3
402,Royal Ivey,66,1.6,3.6,0.5,0.4,0.9,1.0,0.3,0.1,0.3,2.0
120,Ruben Patterson,22,4.6,8.9,4.8,1.7,1.8,1.8,1.1,0.3,2.1,2.1
549,Ryan Bowen,19,0.5,1.8,0.2,0.5,0.8,0.4,0.3,0.1,0.2,1.3
243,Ryan Gomes,33,2.8,5.8,2.4,1.7,3.2,1.0,0.6,0.1,0.9,1.4
174,Salim Stoudamire,1,3.3,8.1,1.8,0.2,1.7,1.2,0.4,0.0,1.3,1.9
53,Sam Cassell,75,6.3,14.3,4.3,0.5,3.2,6.3,0.9,0.1,2.2,2.9
583,Samaki Walker,0,0.0,0.3,0.3,0.0,0.4,0.0,0.0,0.1,0.3,1.0
255,Samuel Dalembert,52,3.0,5.6,2.0,2.4,5.8,0.4,0.5,2.4,1.6,3.7
367,Sasha Pavlović,19,1.6,4.0,0.9,0.3,1.2,0.5,0.4,0.1,0.8,1.9
384,Sasha Vujačić,4,1.3,3.8,0.6,0.4,1.5,1.7,0.6,0.0,0.6,1.8
389,Scot Pollard,32,1.6,3.4,0.8,1.6,3.2,0.5,0.8,0.4,0.6,2.6
410,Scott Padgett,1,1.1,3.2,0.5,0.9,1.8,0.7,0.5,0.2,0.3,1.5
431,Sean Marks,0,1.5,2.8,0.5,0.5,1.2,0.3,0.2,0.3,0.3,0.8
218,Sean May,1,3.0,7.4,2.8,1.8,2.9,1.0,0.7,0.5,1.4,2.5
181,Sebastian Telfair,30,3.4,8.5,2.6,0.3,1.5,3.6,1.0,0.1,1.7,2.5
439,Sergei Monia,15,1.1,3.3,0.5,0.4,1.6,0.7,0.3,0.2,0.5,1.6
474,Shandon Anderson,1,1.1,2.6,0.4,0.4,1.3,0.6,0.4,0.1,0.5,1.6
159,Shane Battier,81,3.7,7.7,2.6,2.0,3.3,1.7,1.1,1.4,1.1,2.8
28,Shaquille O'Neal,58,8.1,13.6,8.0,2.9,6.3,1.9,0.4,1.8,2.8,3.9
112,Shareef Abdur-Rahim,30,4.6,8.8,3.9,1.5,3.5,2.1,0.7,0.6,1.5,3.2
550,Sharrod Ford,0,0.7,1.0,0.0,0.3,0.7,0.0,0.0,0.3,0.7,2.3
296,Shaun Livingston,14,2.4,5.7,1.3,0.7,2.3,4.5,0.8,0.5,1.8,2.6
493,Shavlik Randolph,1,0.8,1.7,1.2,1.0,1.4,0.3,0.3,0.2,0.4,1.5
17,Shawn Marion,81,8.8,16.9,3.7,3.1,8.8,1.8,2.0,1.7,1.5,2.8
135,Smush Parker,82,4.2,9.5,2.2,0.5,2.9,3.7,1.7,0.2,1.8,2.6
113,Speedy Claxton,3,4.3,10.4,4.5,0.5,2.2,4.8,1.5,0.1,2.2,2.5
515,Stacey Augmon,3,0.7,2.0,0.8,0.5,1.0,0.6,0.3,0.2,0.3,1.1
563,Stanislav Medvedenko,0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
470,Stephen Graham,0,1.0,2.5,0.7,0.2,1.0,0.3,0.2,0.1,0.6,1.4
58,Stephen Jackson,81,5.8,14.2,4.2,0.6,3.3,2.8,1.3,0.5,2.5,2.4
60,Stephon Marbury,60,5.8,12.9,5.4,0.4,2.5,6.4,1.1,0.1,2.6,2.4
216,Steve Blake,57,3.0,6.9,1.3,0.4,1.8,4.5,0.6,0.1,1.2,1.6
79,Steve Francis,60,4.8,10.9,5.7,1.1,3.1,4.9,1.1,0.2,3.1,2.9
37,Steve Nash,79,6.8,13.4,3.5,0.6,3.6,10.5,0.8,0.2,3.5,1.5
285,Steven Hunter,35,2.5,4.2,2.0,1.6,2.3,0.2,0.2,1.1,0.9,1.7
201,Stromile Swift,5,3.4,6.9,3.2,1.6,2.8,0.4,0.6,0.8,1.4,3.0
118,T.J. Ford,70,4.6,11.0,3.4,0.9,3.4,6.6,1.4,0.1,3.0,2.7
85,Tayshaun Prince,82,5.5,12.2,2.9,1.3,3.0,2.3,0.8,0.5,1.1,1.2
538,Terence Morris,0,0.7,2.2,0.1,0.3,1.5,0.2,0.3,0.2,0.3,0.9
338,Theo Ratliff,19,2.0,3.4,1.5,1.6,3.5,0.5,0.3,1.6,0.9,2.6
38,Tim Duncan,80,7.2,14.8,6.7,2.9,8.1,3.2,0.9,2.0,2.5,2.7
154,Tim Thomas,10,3.9,9.0,1.4,0.8,3.8,0.7,0.6,0.2,1.1,2.7
337,Toni Kukoč,0,1.8,4.6,0.9,0.4,1.9,2.1,0.5,0.3,1.0,1.3
259,Tony Allen,9,2.5,5.4,2.6,0.6,1.5,1.3,1.0,0.4,1.3,2.5
228,Tony Battie,82,3.4,6.7,1.6,1.8,3.8,0.6,0.6,0.8,1.1,3.0
239,Tony Delk,0,3.0,6.7,1.1,0.6,1.6,1.4,0.5,0.0,0.8,1.2
36,Tony Parker,80,7.8,14.2,4.5,0.5,2.8,5.8,1.0,0.1,3.1,2.0
11,Tracy McGrady,47,8.7,21.5,7.2,1.0,5.6,4.8,1.3,0.9,2.6,1.9
386,Travis Diener,0,1.3,3.0,0.3,0.2,0.7,0.7,0.3,0.0,0.4,1.0
297,Travis Outlaw,11,2.3,5.3,1.3,0.7,2.0,0.5,0.4,0.7,0.5,1.6
192,Trenton Hassell,67,3.7,8.0,2.3,1.1,1.7,2.6,0.6,0.4,1.6,2.6
352,Trevor Ariza,10,1.6,4.0,2.2,1.4,2.5,1.1,1.0,0.2,1.1,1.8
180,Troy Hudson,0,3.5,9.3,1.4,0.2,1.0,2.9,0.3,0.1,1.1,1.5
87,Troy Murphy,74,4.9,11.3,4.3,2.6,7.4,1.4,0.6,0.4,1.5,2.6
145,Tyronn Lue,10,3.8,8.2,2.7,0.3,1.4,3.1,0.5,0.1,1.5,2.2
310,Tyson Chandler,50,2.0,3.6,2.4,3.4,5.7,1.0,0.5,1.3,1.6,3.8
184,Udonis Haslem,80,3.7,7.3,2.5,2.1,5.8,1.2,0.6,0.2,1.0,2.7
295,Viktor Khryapa,53,2.3,5.0,1.6,1.7,2.8,1.3,0.7,0.4,1.2,3.0
405,Vin Baker,1,0.9,1.9,2.3,0.3,2.1,0.5,0.5,0.5,1.1,1.6
12,Vince Carter,79,8.3,19.2,7.6,1.7,4.1,4.3,1.2,0.7,2.7,3.0
478,Vitaly Potapenko,12,1.1,2.2,0.5,0.8,1.1,0.3,0.1,0.1,0.5,1.5
169,Vladimir Radmanović,27,3.4,8.4,1.5,0.8,3.8,1.8,0.8,0.4,1.2,2.7
552,Von Wafer,0,0.4,2.4,0.5,0.3,0.2,0.3,0.2,0.0,0.1,0.8
252,Voshon Lenard,6,2.9,7.3,1.2,0.2,1.6,1.6,0.8,0.2,1.2,1.5
33,Wally Szczerbiak,71,6.8,14.1,4.3,1.1,3.3,3.0,0.6,0.3,1.9,2.1
484,Walter McCarty,1,0.9,2.8,0.6,0.4,1.5,0.6,0.2,0.1,0.5,1.4
412,Wayne Simien,2,1.3,2.8,0.8,0.9,1.2,0.2,0.3,0.0,0.6,1.6
399,Will Bynum,0,1.4,3.5,1.1,0.2,0.6,1.3,0.5,0.0,0.9,0.7
262,Willie Green,2,2.8,6.6,0.5,0.1,1.4,0.5,0.2,0.0,1.2,1.3
15,Yao Ming,57,8.2,15.8,6.9,2.6,7.6,1.5,0.5,1.6,2.6,3.4
557,Yaroslav Korolev,0,0.4,1.3,0.4,0.2,0.3,0.4,0.1,0.0,0.3,0.5
46,Zach Randolph,71,7.2,16.6,4.6,2.6,5.4,1.9,0.8,0.2,2.2,2.5
131,Zaza Pachulia,78,3.9,8.7,5.2,3.4,4.5,1.7,1.1,0.5,2.3,3.7
495,Zendon Hamilton,0,0.6,1.2,1.5,0.3,0.7,0.0,0.3,0.0,0.5,0.4
411,Zoran Planinić,1,1.2,3.3,1.2,0.3,1.1,0.9,0.4,0.1,0.8,1.6
66,Zydrunas Ilgauskas,78,5.8,11.4,4.9,3.1,4.4,1.2,0.5,1.7,2.0,3.6
257,Šarūnas Jasikevičius,15,2.3,5.7,1.8,0.3,1.8,3.0,0.5,0.1,1.5,1.4
420,Žarko Čabarkapa,0,1.1,2.9,1.4,0.6,1.2,0.3,0.2,0.1,0.6,1.4
346,Željko Rebrača,2,1.8,3.3,1.4,0.4,1.8,0.3,0.2,0.7,0.8,2.0
