,Player,% of FGA by Distance - 2P,% of FGA by Distance - 0-3,% of FGA by Distance - 3-10,% of FGA by Distance - 10-16,% of FGA by Distance - 16-3P,% of FGA by Distance - 3P,% of FG Ast'd - 2P,% of FG Ast'd - 3P,Dunks - %FGA,Corner 3s - %3PA
478,Quinton Ross,.937,.212,.042,.096,.588,.063,.787,.889,.012,.524
334,Raef LaFrentz,.934,.590,.082,.049,.213,.066,.778,,.016,.500
14,Rafer Alston,.560,.214,.126,.054,.166,.440,.217,.846,.000,.091
47,Raja Bell,.417,.070,.025,.054,.267,.583,.759,.977,.001,.408
476,Rajon Rondo,.973,.433,.182,.097,.261,.027,.413,.600,.018,.263
489,Ramon Sessions,.940,.385,.239,.137,.179,.060,.354,.667,.026,.000
390,Randolph Morris,1.000,.241,.448,.259,.052,.000,.667,,.034,
177,Randy Foye,.680,.184,.128,.123,.245,.320,.219,.738,.013,.128
368,Rashad McCants,.630,.206,.096,.090,.238,.370,.283,.789,.025,.126
342,Rashard Lewis,.513,.182,.121,.122,.088,.487,.434,.929,.026,.266
561,Rasheed Wallace,.638,.132,.125,.210,.170,.362,.576,.973,.036,.102
402,Rasho Nesterović,.994,.398,.272,.086,.238,.006,.770,1.000,.054,.333
88,Rasual Butler,.488,.096,.042,.096,.254,.512,.787,.955,.019,.286
10,Ray Allen,.542,.200,.080,.092,.169,.458,.537,.806,.009,.263
171,Raymond Felton,.799,.339,.064,.063,.333,.201,.185,.696,.002,.175
166,Reggie Evans,.997,.725,.194,.032,.046,.003,.656,.000,.090,.000
31,Renaldo Balkman,.935,.774,.059,.027,.075,.065,.589,1.000,.183,.417
227,Richard Hamilton,.863,.188,.072,.229,.374,.137,.645,.984,.009,.553
291,Richard Jefferson,.840,.373,.068,.078,.320,.160,.738,.961,.074,.286
179,Richie Frahm,.537,.148,.056,.093,.241,.463,.692,1.000,.037,.400
130,Ricky Davis,.657,.179,.054,.107,.317,.343,.516,.911,.023,.243
256,Robert Horry,.412,.185,.025,.042,.160,.588,.800,1.000,.034,.400
520,Robert Swift,1.000,.529,.176,.294,.000,.000,.667,,.000,
93,Rodney Carney,.694,.258,.079,.128,.230,.306,.592,.947,.059,.275
519,Rodney Stuckey,.958,.453,.086,.094,.325,.042,.313,.333,.024,.125
366,Roger Mason,.455,.098,.023,.033,.300,.545,.426,.738,.002,.165
153,Ronald Dupree,1.000,.000,.000,.667,.333,.000,1.000,,.000,
393,Ronald Murray,.828,.294,.131,.153,.251,.172,.216,.600,.030,.175
69,Ronnie Brewer,.921,.591,.030,.049,.251,.079,.720,.909,.208,.200
452,Ronnie Price,.632,.314,.029,.029,.260,.368,.387,.846,.049,.133
541,Ronny Turiaf,.997,.438,.123,.149,.287,.003,.814,,.134,.000
275,Royal Ivey,.717,.299,.093,.082,.243,.283,.632,1.000,.005,.449
435,Ruben Patterson,.977,.686,.174,.058,.058,.023,.436,,.093,.000
192,Rudy Gay,.714,.269,.121,.123,.201,.286,.297,.858,.095,.186
65,Ryan Bowen,.990,.530,.040,.080,.340,.010,.837,,.050,1.000
204,Ryan Gomes,.791,.249,.112,.142,.288,.209,.661,.966,.020,.341
254,Ryan Hollins,1.000,.585,.202,.117,.096,.000,.609,,.234,
516,Salim Stoudamire,.528,.100,.033,.056,.339,.472,.611,.828,.000,.118
97,Sam Cassell,.857,.094,.075,.271,.417,.143,.305,.870,.000,.092
121,Samuel Dalembert,.998,.533,.138,.203,.126,.002,.664,,.230,1.000
438,Sasha Pavlović,.717,.377,.079,.067,.194,.283,.536,.853,.037,.386
551,Sasha Vujačić,.440,.116,.010,.035,.278,.560,.782,.966,.002,.315
447,Scot Pollard,1.000,.565,.261,.000,.174,.000,.833,,.000,
357,Sean Marks,.907,.209,.000,.070,.628,.093,.955,1.000,.163,.500
598,Sean Williams,1.000,.590,.233,.134,.043,.000,.811,,.246,
527,Sebastian Telfair,.795,.264,.117,.117,.297,.205,.236,.938,.000,.246
475,Sergio Rodríguez,.704,.316,.112,.051,.224,.296,.135,.824,.000,.259
44,Shane Battier,.404,.158,.099,.079,.068,.596,.540,.957,.003,.444
82,Shannon Brown,.762,.357,.079,.071,.254,.238,.343,.889,.032,.533
417,Shaquille O'Neal,1.000,.538,.430,.032,.000,.000,.601,,.186,
0,Shareef Abdur-Rahim,1.000,.429,.214,.000,.357,.000,.333,,.000,
459,Shavlik Randolph,1.000,.500,.429,.000,.071,.000,.250,,.000,
354,Shawn Marion,.748,.470,.133,.098,.047,.252,.778,.970,.182,.419
600,Shawne Williams,.632,.280,.089,.048,.215,.368,.534,.953,.030,.197
601,Shelden Williams,.991,.467,.198,.080,.245,.009,.609,,.061,.000
431,Smush Parker,.576,.152,.082,.071,.272,.424,.304,.889,.011,.141
317,Solomon Jones,.933,.667,.100,.067,.100,.067,.583,,.200,.000
242,Spencer Hawes,.934,.321,.233,.126,.255,.066,.599,.750,.069,.476
211,Stephen Graham,.759,.241,.069,.103,.345,.241,.519,.857,.069,.214
281,Stephen Jackson,.584,.221,.115,.062,.186,.416,.304,.819,.015,.104
353,Stephon Marbury,.721,.351,.117,.075,.177,.279,.193,.643,.000,.135
54,Steve Blake,.534,.080,.070,.081,.303,.466,.307,.909,.000,.279
180,Steve Francis,.702,.351,.035,.035,.281,.298,.333,.250,.000,.176
399,Steve Nash,.604,.140,.071,.153,.240,.396,.105,.425,.000,.060
413,Steve Novak,.304,.029,.000,.020,.255,.696,.933,.912,.000,.197
267,Steven Hunter,1.000,.821,.071,.071,.036,.000,.667,,.286,
521,Stromile Swift,.992,.517,.181,.125,.170,.008,.719,,.208,.000
337,Stéphane Lasme,1.000,.507,.183,.042,.268,.000,.844,,.155,
175,T.J. Ford,.903,.321,.094,.197,.292,.097,.130,.800,.006,.235
325,Tarence Kinsey,.816,.237,.026,.158,.395,.184,.615,1.000,.026,.429
219,Taurean Green,.560,.120,.040,.000,.400,.440,.000,.500,.000,.091
453,Tayshaun Prince,.845,.289,.126,.126,.304,.155,.535,.962,.062,.432
487,Thabo Sefolosha,.791,.340,.043,.102,.306,.209,.616,1.000,.045,.409
616,Thaddeus Young,.961,.516,.212,.084,.149,.039,.651,1.000,.094,.632
461,Theo Ratliff,.988,.482,.318,.153,.035,.012,.537,,.176,.000
186,Thomas Gardner,.478,.174,.043,.043,.217,.522,1.000,1.000,.000,.250
151,Tim Duncan,.997,.340,.365,.171,.121,.003,.509,,.037,.250
536,Tim Thomas,.616,.174,.118,.167,.156,.384,.654,.976,.040,.085
11,Tony Allen,.853,.491,.149,.067,.147,.147,.490,1.000,.049,.456
434,Tony Parker,.937,.362,.173,.079,.323,.063,.231,.941,.000,.545
371,Tracy McGrady,.774,.203,.072,.094,.406,.226,.392,.733,.037,.047
138,Travis Diener,.458,.074,.040,.084,.260,.542,.282,.743,.000,.155
426,Travis Outlaw,.895,.152,.104,.161,.478,.105,.594,.900,.060,.703
239,Trenton Hassell,.933,.141,.067,.163,.563,.067,.745,1.000,.000,.556
21,Trevor Ariza,.868,.544,.059,.103,.162,.132,.734,1.000,.154,.778
261,Troy Hudson,.613,.032,.097,.129,.355,.387,.200,.750,.000,.167
392,Troy Murphy,.659,.232,.091,.063,.273,.341,.656,.989,.059,.089
344,Tyronn Lue,.660,.146,.079,.103,.332,.340,.216,.744,.000,.093
537,Tyrus Thomas,.986,.457,.130,.120,.280,.014,.654,1.000,.145,.500
100,Tyson Chandler,.998,.744,.225,.026,.003,.002,.610,,.331,.000
238,Udonis Haslem,1.000,.280,.124,.247,.349,.000,.764,,.036,
321,Viktor Khryapa,.968,.290,.065,.032,.581,.032,.750,,.032,.000
96,Vince Carter,.788,.316,.094,.110,.267,.212,.458,.786,.061,.165
457,Vladimir Radmanović,.465,.247,.078,.041,.098,.535,.748,.937,.053,.423
553,Von Wafer,.574,.230,.049,.033,.262,.426,.538,.500,.016,.269
524,Wally Szczerbiak,.698,.116,.094,.129,.359,.302,.661,.944,.006,.239
248,Walter Herrmann,.556,.243,.049,.083,.181,.444,.500,.950,.014,.516
222,Willie Green,.794,.303,.120,.122,.249,.206,.582,.902,.025,.229
101,Wilson Chandler,.876,.343,.120,.107,.306,.124,.412,1.000,.058,.367
134,Yakhouba Diawara,.507,.351,.052,.015,.090,.493,.618,.952,.060,.273
383,Yao Ming,.998,.344,.298,.248,.108,.002,.609,,.108,.000
293,Yi Jianlian,.960,.288,.088,.112,.471,.040,.770,.833,.090,.095
460,Zach Randolph,.924,.351,.207,.119,.248,.076,.491,.727,.007,.125
428,Zaza Pachulia,.988,.531,.131,.147,.180,.012,.626,,.041,.000
270,Zydrunas Ilgauskas,.999,.381,.134,.151,.332,.001,.578,,.030,.000
