Season,Player,G,MP,USG%,FGA,Personal Fouls Committed,BLK,STL,DRB,ORB,TOV,AST,% of FG Ast'd - 3P,% of FG Ast'd - 2P,FTr,Shooting Fouls Drawn,Corner 3s - %3PA,% of FGA by Distance - 3P,% of FGA by Distance - 16-3P,% of FGA by Distance - 10-16,% of FGA by Distance - 3-10,% of FGA by Distance - 0-3,Dunks - %FGA
2022,Juancho Hernangómez,40.0,445.0,13.4,50.26274460295418,11.169498800656484,5.584749400328242,7.446332533770989,33.50849640196945,13.031081934099227,7.446332533770989,9.307915667213736,1.0,0.8,0.321,,0.362,0.651,0.0,0.009,0.123,0.217,0.057
2022,Julius Randle,72.0,2544.0,28.7,31.92709149163403,5.167390530437878,0.9227483090067639,1.2918476326094694,15.133072267710928,3.1373442506229976,6.274688501245995,9.41203275186899,0.8,0.362,0.322,,0.115,0.313,0.144,0.137,0.152,0.254,0.04
2022,Justise Winslow,48.0,775.0,18.9,47.726029386056204,12.37341502601457,4.4190767950052035,6.186707513007285,28.282091488033302,8.838153590010407,8.838153590010407,15.908676462018732,1.0,0.695,0.257,,0.409,0.257,0.062,0.07,0.257,0.354,0.023
2022,Juwan Morgan,2.0,31.0,4.1,14.385015608740893,14.385015608740893,0.0,0.0,9.590010405827263,9.590010405827263,0.0,4.795005202913631,1.0,1.0,0.0,,0.0,0.667,0.0,0.0,0.0,0.333,0.0
2022,KZ Okpala,21.0,244.0,14.4,56.31905401773717,20.479656006449883,5.119914001612471,3.41327600107498,23.89293200752486,8.53319000268745,3.41327600107498,11.94646600376243,1.0,0.762,0.159,,0.615,0.377,0.014,0.058,0.232,0.319,0.101
2022,Kevin Durant,55.0,2047.0,31.2,33.76511290964245,3.4929427147905985,1.4969754491959708,1.4969754491959708,11.476811777169111,0.8316530273310949,5.821571191317664,10.645158749838014,0.557,0.499,0.367,,0.067,0.269,0.161,0.319,0.143,0.109,0.033
2022,Kristaps Porziņģis,51.0,1481.0,29.5,40.983021034841045,7.37694378627139,4.371522243716379,1.9125409816259153,16.66642855416869,5.464402804645474,4.371522243716379,6.284063225342294,0.987,0.682,0.373,,0.028,0.329,0.089,0.186,0.183,0.214,0.124
2022,Kyle Anderson,69.0,1484.0,16.2,33.87051241999114,7.969532334115562,3.4866703961755583,5.47905347970445,21.418118147935576,4.980957708822226,4.980957708822226,13.44858581382001,0.972,0.514,0.224,,0.422,0.232,0.045,0.141,0.303,0.279,0.043
2022,Kyle Kuzma,66.0,2204.0,24.2,29.338338147766315,3.925552287377183,1.8594721361260342,1.2396480907506893,15.288993119258503,2.2726881663762644,5.371808393252988,7.231280529379021,0.883,0.492,0.234,,0.227,0.401,0.065,0.108,0.26,0.167,0.024
2022,Lamar Stevens,63.0,1015.0,17.1,45.269079667063025,15.089693222354342,2.662887039239001,4.438145065398335,16.864951248513673,6.21340309155767,6.21340309155767,6.21340309155767,1.0,0.601,0.235,,0.585,0.204,0.088,0.125,0.201,0.382,0.113
2022,Larry Nance Jr.,46.0,1040.0,12.8,24.340260355029585,8.113420118343194,1.80298224852071,4.056710059171597,17.128331360946746,7.21192899408284,3.60596449704142,8.113420118343194,1.0,0.689,0.231,,0.3,0.283,0.024,0.057,0.17,0.466,0.194
2022,Malik Fitts,15.0,63.0,14.6,169.79591836734693,39.18367346938775,0.0,0.0,130.61224489795916,13.061224489795917,13.061224489795917,39.18367346938775,1.0,1.0,0.0,,0.5,0.526,0.053,0.053,0.158,0.211,0.053
2022,Mamadi Diakite,13.0,188.0,13.5,39.660298777727476,27.541874151199636,7.711724762335898,4.406699864191943,35.25359891353554,14.321774558623812,5.508374830239927,2.2033499320959713,0.0,0.84,0.234,,0.4,0.106,0.021,0.106,0.34,0.426,0.255
2022,Marcus Morris,54.0,1564.0,23.2,35.156567526376726,5.767874359796182,0.8239820513994545,1.373303418999091,10.71176666819291,1.373303418999091,3.5705888893976363,5.767874359796182,0.901,0.327,0.214,,0.215,0.398,0.171,0.24,0.145,0.046,0.001
2022,Markieff Morris,17.0,298.0,20.6,50.23687221296338,14.246277194720953,0.7498040628800502,2.9992162515202008,11.996865006080803,7.498040628800503,8.997648754560604,10.497256880320704,1.0,0.512,0.079,,0.487,0.342,0.114,0.228,0.175,0.14,0.044
2022,Marquese Chriss,34.0,346.0,21.5,86.76662768552241,42.2709211801263,8.899141301079222,8.899141301079222,46.720491830665914,22.247853252698054,11.123926626349027,11.123926626349027,1.0,0.833,0.246,,0.2,0.187,0.015,0.015,0.254,0.53,0.269
2022,Marvin Bagley III,48.0,1153.0,19.8,37.1355006623244,7.586822715958746,1.5972258349386836,1.996532293673354,19.566016477998872,8.784742092162759,3.1944516698773673,3.1944516698773673,0.913,0.658,0.226,,0.485,0.217,0.011,0.081,0.363,0.327,0.126
2022,Maxi Kleber,59.0,1450.0,13.3,22.88767847800238,8.773610083234242,3.8146130796670623,1.9073065398335312,17.928681474435198,4.577535695600476,3.0516904637336513,4.577535695600476,0.988,0.845,0.184,,0.231,0.72,0.025,0.04,0.051,0.164,0.056
2022,Miles Bridges,80.0,2837.0,22.6,27.847573897919,4.396985352302999,1.465661784101,1.648869507113625,10.809255657744874,2.0152849531388752,3.480946737239875,6.96189347447975,0.825,0.597,0.274,,0.275,0.383,0.029,0.02,0.212,0.357,0.107
2022,Moses Wright,4.0,14.0,17.1,188.0816326530612,0.0,56.42448979591836,0.0,94.0408163265306,56.42448979591836,0.0,94.0408163265306,0.0,1.0,0.75,,1.0,0.25,0.0,0.5,0.0,0.25,0.0
2022,Nathan Knight,37.0,267.0,20.7,106.18780457013006,48.669410427976274,8.848983714177503,8.848983714177503,61.94288599924252,39.82042671379877,22.12245928544376,26.546951142532514,1.0,0.707,0.682,,0.308,0.148,0.0,0.011,0.25,0.591,0.182
2022,Nicolas Batum,59.0,1463.0,13.3,24.73100591533516,5.245970951737761,2.6229854758688806,3.747122108384115,14.239064011859636,1.8735610541920575,2.6229854758688806,6.370107584252995,0.972,0.831,0.098,,0.315,0.698,0.08,0.057,0.044,0.121,0.047
2022,Obi Toppin,72.0,1230.0,20.8,52.10521356335516,11.052621058893516,3.947364663890542,2.368418798334325,22.105242117787032,7.894729327781084,6.315783462224868,8.684202260559195,1.0,0.824,0.262,,0.491,0.357,0.013,0.017,0.108,0.505,0.235
2022,Otto Porter Jr.,63.0,1396.0,15.0,30.96967676784263,6.100087848211428,2.346187633927472,5.161612794640439,20.646451178561755,6.56932537499692,2.815425160712966,7.038562901782416,0.95,0.735,0.147,,0.241,0.519,0.07,0.087,0.163,0.161,0.029
2022,P.J. Tucker,71.0,1981.0,11.7,17.757485613581423,6.807036151872879,0.5919161871193808,2.367664748477523,11.838323742387617,4.143413309835665,2.663622842037214,6.215119964753498,0.988,0.819,0.143,,0.886,0.451,0.016,0.079,0.255,0.199,0.007
2022,Pascal Siakam,68.0,2578.0,25.8,28.533462532221975,5.2899115930523894,0.961802107827707,2.0839045669600322,10.579823186104779,3.0457066747877395,4.328109485224683,8.495918619144746,0.947,0.292,0.314,,0.183,0.181,0.132,0.132,0.34,0.216,0.026
2022,Patrick Williams,17.0,422.0,14.2,22.433997439410618,5.982399317176164,1.8694997866175513,1.8694997866175513,11.590898677028818,3.7389995732351027,3.365099615911592,3.365099615911592,0.933,0.667,0.402,,0.414,0.284,0.186,0.108,0.147,0.275,0.069
2022,Paul George,31.0,1077.0,33.7,39.13166409323329,4.581267991402923,0.7635446652338204,4.199495658786011,12.40760081004958,0.7635446652338204,7.826332818646659,10.88051147958194,0.484,0.22,0.233,,0.152,0.404,0.167,0.16,0.123,0.146,0.019
2022,Petr Cornelie,13.0,38.0,24.0,323.58116343490303,134.82548476454295,26.965096952908592,26.965096952908592,134.82548476454295,134.82548476454295,80.89529085872576,53.930193905817184,1.0,1.0,0.267,,0.375,0.533,0.067,0.0,0.067,0.333,0.267
2022,Reggie Perry,10.0,187.0,22.4,52.05067345363037,21.742686379364574,3.953215705339015,5.929823558008523,21.083817095141413,9.883039263347538,7.247562126454861,7.90643141067803,1.0,0.676,0.19,,0.063,0.203,0.101,0.089,0.266,0.342,0.089
2022,Robert Covington,71.0,1940.0,13.5,21.601989584440425,8.33219598256988,4.011798065681794,4.6289977680943775,14.504193006695719,2.468798809650335,3.3945983632692105,4.011798065681794,0.93,0.654,0.139,,0.198,0.681,0.018,0.022,0.108,0.171,0.03
2022,Rudy Gay,55.0,1038.0,19.3,44.63363293127068,10.996692171472485,1.9405927361422033,3.2343212269036723,21.99338434294497,6.468642453807345,5.821778208426611,6.468642453807345,0.929,0.506,0.208,,0.286,0.536,0.061,0.111,0.15,0.142,0.047
2022,Rui Hachimura,42.0,943.0,20.9,41.59097125776919,5.941567322538456,0.9140872803905319,2.2852182009763293,14.62539648624851,2.742261841171595,3.6563491215621275,5.027480042147925,0.982,0.606,0.173,,0.285,0.323,0.171,0.16,0.15,0.197,0.063
2022,Sam Dekker,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Sandro Mamukelashvili,41.0,407.0,14.6,65.46654190487112,16.36663547621778,4.676181564633653,4.676181564633653,25.71899860548509,21.042817040851435,9.352363129267307,11.690453911584129,1.0,0.629,0.191,,0.25,0.452,0.009,0.026,0.104,0.409,0.087
2022,Santi Aldama,32.0,360.0,18.4,74.63822222222223,20.02488888888889,5.461333333333332,3.640888888888889,30.94755555555556,18.204444444444444,9.102222222222222,12.743111111111109,1.0,0.638,0.242,,0.229,0.364,0.008,0.091,0.205,0.333,0.076
2022,Scottie Barnes,74.0,2617.0,19.0,23.211810377139336,4.789738649250974,1.2895450209521853,2.02642789006772,9.026815146665298,4.789738649250974,3.3159729110199048,6.447725104760927,0.845,0.429,0.231,,0.28,0.207,0.088,0.116,0.325,0.264,0.075
2022,Sekou Doumbouya,2.0,16.0,31.6,144.0,18.0,36.0,54.0,72.0,36.0,36.0,0.0,1.0,0.5,0.5,,0.0,0.25,0.0,0.0,0.25,0.5,0.0
2022,Semi Ojeleye,30.0,406.0,12.8,41.51326166614089,12.579776262466936,2.5159552524933875,2.5159552524933875,20.1276420199471,11.321798636220244,3.773932878740081,3.773932878740081,0.8,0.733,0.293,,0.32,0.505,0.0,0.141,0.263,0.091,0.061
2022,Stanley Johnson,48.0,1094.0,12.5,23.063947942742363,10.201361590059122,1.3306123813120592,3.991837143936178,11.088436510933828,3.104762223061471,3.104762223061471,7.540136827435003,0.939,0.548,0.295,,0.39,0.418,0.036,0.088,0.215,0.243,0.008
2022,Taurean Prince,69.0,1177.0,17.0,45.13387130421726,13.460979160906904,2.3754669107482766,5.542756125079313,16.62826837523794,3.1672892143310363,6.3345784286620725,7.918223035827591,0.942,0.692,0.21,,0.402,0.587,0.038,0.062,0.138,0.174,0.023
2022,Terry Taylor,33.0,714.0,15.9,32.975298354635974,8.859035378857426,0.9843372643174916,1.9686745286349832,11.319878539651153,14.27289033260363,3.4451804251112206,5.906023585904951,0.917,0.667,0.232,,0.658,0.173,0.018,0.045,0.282,0.482,0.064
2022,Thaddeus Young,52.0,845.0,17.4,45.37107692307692,13.960331360946746,2.6175621301775145,8.725207100591717,21.813017751479293,13.087810650887576,8.725207100591717,17.450414201183435,1.0,0.524,0.18,,0.604,0.176,0.022,0.026,0.393,0.382,0.037
2022,Tobias Harris,73.0,2543.0,21.7,26.58052229145911,4.176939217229288,1.139165241062533,1.139165241062533,10.822069790094064,2.088469608614644,3.0377739761667555,6.645130572864778,0.891,0.444,0.198,,0.262,0.269,0.043,0.156,0.282,0.25,0.045
2022,Trey Lyles,75.0,1537.0,20.7,41.14513862990921,8.777629574380633,2.1944073935951582,2.1944073935951582,21.39547208755279,6.583222180785475,5.486018483987895,6.583222180785475,1.0,0.6,0.432,,0.239,0.372,0.036,0.077,0.224,0.292,0.046
2022,Tyler Cook,20.0,200.0,13.0,43.77600000000001,32.256,4.6080000000000005,4.6080000000000005,43.77600000000001,18.432000000000002,9.216000000000001,4.6080000000000005,0.0,0.783,0.842,,0.0,0.0,0.0,0.0,0.316,0.684,0.395
2022,Usman Garuba,24.0,240.0,9.4,41.47200000000001,27.647999999999996,11.520000000000003,9.216000000000001,59.903999999999996,20.736000000000004,6.911999999999999,16.128,1.0,0.571,0.159,,0.25,0.455,0.0,0.023,0.023,0.5,0.136
2022,Vlatko Čančar,15.0,176.0,14.0,45.185950413223146,20.082644628099175,3.34710743801653,1.673553719008265,25.10330578512397,8.367768595041325,10.041322314049587,18.409090909090914,1.0,0.938,0.341,,0.417,0.293,0.024,0.098,0.195,0.39,0.049
2022,Wendell Carter Jr.,62.0,1852.0,20.9,28.40380838647379,6.97184387667993,1.807515079139241,1.5492986392622068,21.17374806991682,5.6807616772947584,4.9061123576636545,7.230060316556964,1.0,0.609,0.303,,0.103,0.313,0.057,0.101,0.202,0.327,0.143
2022,Wenyen Gabriel,26.0,358.0,17.4,51.04020473767985,31.596317218563716,4.860971879779033,2.4304859398895164,26.73534533878468,18.228644549171374,7.291457819668548,6.07621484972379,1.0,0.543,0.382,,0.571,0.255,0.009,0.018,0.245,0.473,0.136
2022,Xavier Tillman Sr.,53.0,701.0,16.4,53.998542127508884,15.804451354392846,3.9511128385982115,11.853338515794634,23.70667703158927,15.804451354392846,7.902225677196423,15.804451354392846,0.9,0.67,0.329,,0.286,0.227,0.032,0.106,0.245,0.389,0.093
2022,Zeke Nnaji,41.0,698.0,14.9,35.77271122568781,15.104033628623739,2.3848474150458534,3.179796553394472,17.488881043669593,11.129287936880651,4.769694830091707,3.179796553394472,0.946,0.576,0.349,,0.425,0.43,0.054,0.005,0.156,0.355,0.124
2023,Aaron Gordon,68.0,2055.0,21.1,28.25495828227396,4.793251851457191,2.0182113058767124,2.0182113058767124,10.343332942618147,6.054633917630136,3.531869785284245,7.56829239703767,0.733,0.618,0.413,,0.312,0.227,0.035,0.063,0.18,0.481,0.26
2023,Admiral Schofield,37.0,451.0,14.1,51.17369531123248,24.811488635749086,1.5507180397343179,3.1014360794686358,17.057898437077498,9.304308238405905,6.2028721589372715,12.405744317874543,0.958,0.645,0.189,,0.351,0.607,0.0,0.008,0.164,0.221,0.008
2023,Aleksej Pokusevski,34.0,701.0,18.3,39.566454280719825,9.214105791400506,7.04608089930627,3.252037338141355,18.428211582801012,7.04608089930627,7.04608089930627,10.298118237447625,0.974,0.6,0.141,,0.279,0.418,0.024,0.052,0.201,0.305,0.056
2023,Alize Johnson,4.0,30.0,15.0,61.44000000000001,32.768,0.0,12.288,81.92,20.48,40.96,12.288,0.0,0.333,0.333,,0.5,0.333,0.0,0.0,0.0,0.667,0.0
2023,Andre Iguodala,8.0,113.0,9.4,21.941138695277623,16.167154828099303,4.619187093742658,5.773983867178322,20.78634192184196,4.619187093742658,12.702764507792313,27.71512256245595,1.0,0.667,0.2,,0.222,0.6,0.0,0.0,0.133,0.267,0.267
2023,Anthony Gill,59.0,624.0,12.3,45.31479289940829,24.71715976331361,4.119526627218935,2.0597633136094675,22.657396449704144,12.358579881656805,6.1792899408284025,12.358579881656805,1.0,0.672,0.508,,0.621,0.22,0.008,0.053,0.409,0.311,0.045
2023,Bobby Portis,70.0,1818.0,21.7,39.281551917567995,5.465259397226852,0.6831574246533565,1.366314849306713,25.27682471217419,7.514731671186921,4.098944547920138,5.123680684900173,1.0,0.597,0.156,,0.35,0.32,0.076,0.172,0.202,0.23,0.025
2023,Bojan Bogdanović,59.0,1893.0,25.9,33.348134046277764,4.252446623350856,0.22381298017636087,1.342877881058165,7.162015365643548,1.342877881058165,5.1476985440563,5.819137484585383,0.828,0.537,0.344,,0.297,0.4,0.073,0.169,0.214,0.144,0.012
2023,Bol Bol,70.0,1505.0,18.2,33.89334775554354,6.4796106003245,5.9811790156841536,1.9937263385613844,23.924716062736614,4.984315846403462,7.9749053542455375,4.984315846403462,0.767,0.537,0.226,,0.239,0.236,0.069,0.107,0.264,0.324,0.157
2023,Brandon Clarke,56.0,1090.0,17.7,37.70485043346519,13.98728322531773,4.256999242488005,3.648856493561148,23.717567208147457,9.730283982829727,6.081427489268579,7.905855736049153,1.0,0.768,0.393,,1.0,0.017,0.023,0.146,0.318,0.496,0.158
2023,Cameron Johnson,42.0,1199.0,20.6,31.94634171790365,5.654219773080291,0.8481329659620437,3.3925318638481747,10.177595591544526,2.2616879092321165,2.5443988978861314,5.371508784426277,0.971,0.6,0.253,,0.361,0.538,0.078,0.089,0.097,0.198,0.049
2023,Chimezie Metu,66.0,689.0,17.6,69.76632421991022,25.36957244360372,6.34239311090093,6.34239311090093,48.62501385024045,14.798917258768835,10.570655184834882,12.68478622180186,1.0,0.75,0.333,,0.079,0.174,0.014,0.055,0.274,0.466,0.32
2023,Chris Boucher,76.0,1523.0,18.0,40.161312059474135,10.90092755900012,4.5898642353684735,3.4423981765263543,20.080656029737067,12.048393617842244,2.868665147105296,2.2949321176842368,0.984,0.568,0.318,,0.487,0.357,0.023,0.036,0.164,0.412,0.146
2023,Chris Silva,1.0,3.0,30.1,256.0,512.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,David Roddy,70.0,1258.0,16.7,42.80243958538169,10.700609896345423,2.140121979269085,2.85349597235878,14.267479861793898,4.993617951627865,5.70699194471756,5.70699194471756,0.969,0.609,0.155,,0.415,0.505,0.014,0.026,0.183,0.271,0.057
2023,Dean Wade,44.0,891.0,10.2,22.474622770919066,11.237311385459533,2.809327846364883,3.3711934156378596,16.8559670781893,2.809327846364883,2.247462277091907,4.494924554183814,1.0,0.821,0.13,,0.409,0.718,0.011,0.045,0.062,0.164,0.04
2023,Deonte Burton,2.0,6.0,14.3,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.5,0.0,0.0,0.5,0.0,0.0
2023,Derrick Jones Jr.,64.0,893.0,14.5,42.60317888667489,15.384481264632598,7.100529814445814,5.917108178704845,17.751324536114538,10.650794721668722,4.733686542963877,5.917108178704845,1.0,0.739,0.365,,0.6,0.348,0.0,0.009,0.096,0.548,0.178
2023,Dominick Barlow,28.0,408.0,11.3,33.63875432525952,21.702422145328722,7.595847750865051,4.340484429065745,21.702422145328722,17.36193771626298,5.4256055363321805,9.766089965397924,0.0,0.739,0.291,,0.75,0.047,0.035,0.14,0.256,0.523,0.151
2023,Dorian Finney-Smith,66.0,2009.0,13.2,18.8983576890553,5.470577225779166,1.2433130058589013,1.9893008093742424,7.708540636325189,4.227264219920264,2.237963410546022,3.7299390175767035,0.974,0.671,0.118,,0.382,0.675,0.008,0.012,0.088,0.218,0.084
2023,Draymond Green,73.0,2297.0,13.2,15.125842058189884,7.213863135444407,1.8616420994695244,2.3270526243369054,14.660431533322505,2.094347361903215,6.515747348143334,15.823957845490959,1.0,0.852,0.228,,0.298,0.276,0.023,0.04,0.363,0.297,0.051
2023,Dāvis Bertāns,45.0,492.0,16.2,69.38726948245092,23.129089827483643,3.8548483045806057,3.8548483045806057,19.274241522903036,3.8548483045806057,3.8548483045806057,9.637120761451518,0.982,0.929,0.094,,0.22,0.881,0.006,0.006,0.025,0.081,0.031
2023,Evan Mobley,79.0,2715.0,20.2,23.408750648637103,5.462041818015322,2.926093831079638,1.5605833765758068,12.874812856750403,4.68175012972742,3.511312597295565,5.462041818015322,0.955,0.724,0.321,,0.392,0.108,0.035,0.122,0.32,0.404,0.237
2023,Georges Niang,78.0,1512.0,17.0,39.241723356009075,11.649886621315193,1.2263038548752836,2.452607709750567,12.876190476190478,1.2263038548752836,4.292063492063493,6.131519274376418,0.994,0.735,0.09,,0.19,0.765,0.004,0.024,0.112,0.094,0.0
2023,Giannis Antetokounmpo,63.0,2024.0,38.8,45.31464637785312,6.919970629130278,1.7857988720336206,1.7857988720336206,21.429586464403442,4.910946898092456,8.705769501163898,12.723816963239546,0.617,0.415,0.604,,0.023,0.134,0.084,0.091,0.212,0.48,0.166
2023,Grant Williams,79.0,2045.0,13.1,20.630097620172045,8.252039048068818,1.375339841344803,1.7191748016810038,12.034223611767027,3.782184563698209,3.4383496033620076,5.845194325715412,0.922,0.594,0.256,,0.416,0.611,0.006,0.046,0.197,0.137,0.032
2023,Greg Brown III,16.0,93.0,18.4,122.75213319458899,54.55650364203954,20.458688865764827,20.458688865764827,75.01519250780439,6.819562955254942,27.27825182101977,13.639125910509884,1.0,0.9,0.429,,0.429,0.25,0.071,0.0,0.143,0.536,0.25
2023,Harrison Barnes,82.0,2662.0,17.1,20.987722353336974,2.8420874020143825,0.2186221078472602,1.530354754930821,7.433151666806845,2.404843186319862,2.1862210784726015,3.497953725556163,0.924,0.57,0.522,,0.365,0.446,0.008,0.053,0.23,0.255,0.062
2023,Haywood Highsmith,54.0,969.0,12.5,28.620843677213436,10.732816378955038,2.1465632757910074,5.008647643512351,17.17250620632806,7.870732011233695,5.724168735442688,5.724168735442688,0.973,0.625,0.13,,0.44,0.505,0.037,0.069,0.148,0.241,0.06
2023,Herbert Jones,66.0,1951.0,14.5,20.03869334838867,8.4373445677426,1.5820021064517373,4.2186722838713,6.855342461290862,3.9550052661293433,3.427671230645431,6.591675443548906,0.911,0.659,0.321,,0.503,0.333,0.038,0.018,0.22,0.381,0.084
2023,Isaiah Livers,52.0,1199.0,11.9,23.834908295138916,8.667239380050516,2.166809845012629,2.166809845012629,9.533963318055568,2.166809845012629,2.6001718140151544,3.4668957520202066,0.892,0.609,0.135,,0.305,0.705,0.076,0.066,0.073,0.066,0.028
2023,Isaiah Mobley,12.0,84.0,16.4,108.1469387755102,32.91428571428571,14.10612244897959,14.10612244897959,61.12653061224489,14.10612244897959,4.70204081632653,14.10612244897959,1.0,0.444,0.143,,0.125,0.286,0.036,0.036,0.357,0.286,0.036
2023,Isaiah Roby,42.0,474.0,17.8,66.93081236981251,23.516231373177373,3.6178817497195963,7.235763499439193,36.17881749719596,9.04470437429899,12.662586124018583,16.280467873738182,1.0,0.612,0.265,,0.183,0.387,0.045,0.026,0.277,0.265,0.084
2023,Isaiah Todd,6.0,61.0,15.6,71.33050255307714,15.603547433485623,0.0,4.458156409567321,37.89432948132223,6.687234614350982,6.687234614350982,15.603547433485623,1.0,1.0,0.105,,0.2,0.526,0.053,0.0,0.368,0.053,0.053
2023,JT Thor,69.0,969.0,13.1,39.72025419586117,11.682427704665052,3.504728311399515,3.504728311399515,19.860127097930587,5.841213852332526,7.00945662279903,5.841213852332526,0.974,0.679,0.197,,0.553,0.517,0.038,0.088,0.164,0.193,0.05
2023,JaMychal Green,57.0,797.0,17.5,51.85232325108744,21.212314057263043,4.713847568280677,4.713847568280677,27.104623517613888,15.320004596912199,10.606157028631522,10.606157028631522,1.0,0.66,0.266,,0.387,0.44,0.028,0.016,0.171,0.345,0.246
2023,Jabari Smith Jr.,79.0,2451.0,18.4,27.04758400512968,6.941415364148321,2.1542323543908592,1.1967957524393658,13.643471577808771,3.590387257318098,3.111668956342352,3.111668956342352,0.883,0.648,0.231,,0.176,0.438,0.109,0.12,0.178,0.155,0.054
2023,Jae Crowder,18.0,340.0,13.2,33.57940484429066,9.686366782006921,1.9372733564013838,4.520304498269896,18.726975778546713,5.811820069204152,2.5830311418685117,9.686366782006921,1.0,0.714,0.128,,0.273,0.585,0.053,0.128,0.16,0.074,0.011
2023,Jake LaRavia,35.0,414.0,11.7,44.46124763705104,23.053980256248686,1.6467128754463345,4.940138626339003,21.407267380802352,8.233564377231675,8.233564377231675,9.880277252678006,1.0,0.846,0.095,,0.155,0.747,0.0,0.011,0.084,0.158,0.042
2023,Jamal Cain,18.0,240.0,15.1,47.952,15.552,1.2959999999999998,7.776,27.216,10.367999999999999,3.888,9.071999999999997,1.0,0.533,0.333,,0.55,0.303,0.0,0.045,0.258,0.394,0.045
2023,James Johnson,18.0,162.0,15.7,76.80000000000001,51.20000000000001,8.533333333333333,11.377777777777778,39.82222222222222,5.688888888888889,11.377777777777778,22.755555555555556,1.0,0.421,0.163,,0.533,0.306,0.061,0.041,0.204,0.388,0.082
2023,Jarred Vanderbilt,78.0,1879.0,13.6,23.02746407805268,9.528605825401108,1.1910757281751385,4.367277669975509,21.04233786442745,8.734555339951019,4.764302912700554,9.528605825401108,1.0,0.679,0.308,,0.878,0.2,0.004,0.031,0.282,0.483,0.213
2023,Jarrell Brantley,4.0,39.0,18.1,84.8284023668639,19.38934911242604,12.118343195266274,0.0,31.50769230769231,7.271005917159762,12.118343195266274,19.38934911242604,1.0,0.25,0.143,,0.333,0.643,0.0,0.0,0.286,0.071,0.0
2023,Jeff Green,56.0,1091.0,17.0,35.81467703844723,10.926511638848307,1.821085273141384,1.821085273141384,11.533540063228767,4.24919897066323,4.856227395043691,7.284341092565536,0.9,0.785,0.357,,0.365,0.317,0.034,0.067,0.271,0.302,0.146
2023,Jerami Grant,63.0,2246.0,22.8,26.28524758371269,4.350661669028307,1.450220556342769,1.450220556342769,6.707270073085307,1.450220556342769,3.2629962517712303,4.350661669028307,0.944,0.569,0.375,,0.357,0.393,0.103,0.085,0.141,0.264,0.083
2023,Jeremiah Robinson-Earl,43.0,814.0,14.6,37.29053118340587,10.929983277894824,1.9288205784520276,3.857641156904055,16.073504820433566,10.929983277894824,2.5717607712693704,6.429401928173426,1.0,0.795,0.169,,0.351,0.448,0.036,0.02,0.101,0.395,0.085
2023,Jeremy Sochan,56.0,1458.0,19.8,33.649504648681614,8.497349658757981,1.3595759454012772,2.7191518908025545,12.236183508611493,5.778197767955428,5.778197767955428,8.497349658757981,1.0,0.59,0.21,,0.254,0.243,0.053,0.085,0.279,0.341,0.127
2023,Jimmy Butler,64.0,2138.0,25.6,28.697351764717205,2.683924985189379,0.6193673042744721,3.7162038256468324,7.638863419385157,4.542026898012796,3.303292289463851,10.942155708849006,0.694,0.377,0.625,,0.534,0.116,0.055,0.158,0.341,0.314,0.068
2023,John Collins,71.0,2130.0,17.1,25.6,7.936,2.56,1.536,13.824000000000002,2.816,2.816,3.072,0.943,0.775,0.252,,0.4,0.339,0.045,0.109,0.207,0.29,0.113
2023,Jonathan Isaac,11.0,124.0,21.1,87.0293444328824,9.065556711758584,7.252445369406867,23.570447450572317,47.140894901144634,25.383558792924035,7.252445369406867,9.065556711758584,1.0,0.5,0.17,,0.267,0.283,0.094,0.113,0.189,0.321,0.113
2023,Jonathan Kuminga,67.0,1394.0,19.6,39.385671323503686,12.241492438386278,2.661194008344843,3.193432810013812,12.773731240055248,5.322388016689686,7.45134322336556,10.112537231710403,0.944,0.643,0.278,,0.425,0.294,0.036,0.058,0.28,0.332,0.189
2023,Josh Giddey,76.0,2367.0,24.6,34.91648185362421,4.5130146613527895,0.9501083497584821,1.9002166995169643,14.01409815893761,4.5130146613527895,6.650758448309373,14.72667942125647,0.934,0.363,0.13,,0.128,0.209,0.021,0.089,0.381,0.301,0.011
2023,Juancho Hernangómez,42.0,614.0,9.4,29.107712548674257,10.780634277286762,1.0780634277286762,4.312253710914705,24.795458837759547,6.4683805663720575,4.312253710914705,6.4683805663720575,1.0,0.677,0.14,,0.418,0.588,0.018,0.0,0.105,0.289,0.018
2023,Julius Randle,77.0,2737.0,29.5,33.91776872207796,5.470607858399669,0.547060785839967,1.094121571679934,14.77064121767911,3.282364715039802,5.105900667839691,7.476497406479547,0.752,0.382,0.371,,0.142,0.444,0.064,0.123,0.149,0.22,0.051
2023,Justise Winslow,29.0,776.0,14.2,21.880837496014454,9.975087682006588,1.2871080880008505,3.2177702200021256,10.618641726007015,5.4702093740036135,4.826655330003189,10.940418748007227,1.0,0.567,0.141,,0.444,0.227,0.03,0.106,0.288,0.348,0.02
