,Player,GS,FG,FGA,FTA,ORB,DRB,AST,STL,BLK,TOV,PF
589,Kyrylo Fesenko,1,0.8,1.9,0.9,0.6,1.4,0.3,0.1,0.3,0.5,1.7
16,LaMarcus Aldridge,81,8.7,17.5,5.5,3.4,5.3,2.1,1.0,1.2,1.9,2.7
88,Lamar Odom,35,5.8,10.9,3.0,2.1,6.5,3.0,0.6,0.7,1.7,2.4
534,Lance Stephenson,0,1.1,3.3,1.2,0.1,1.4,1.8,0.3,0.0,1.3,1.2
212,Landry Fields,81,3.6,7.3,1.8,1.3,5.1,1.9,1.0,0.2,1.3,1.4
512,Larry Owens,0,1.3,2.7,0.8,0.1,1.2,0.7,0.8,0.4,0.4,1.5
449,Larry Sanders,12,1.9,4.5,0.8,1.0,2.0,0.3,0.4,1.2,0.6,2.0
490,Lazar Hayward,0,1.3,3.7,1.0,0.5,1.1,0.7,0.3,0.2,0.5,1.0
1,LeBron James,79,9.6,18.8,8.4,1.0,6.5,7.0,1.6,0.6,3.6,2.1
656,League Average,,,,,,,,,,,
112,Leandro Barbosa,0,5.1,11.3,2.4,0.2,1.5,2.1,0.9,0.1,1.4,1.9
385,Leon Powe,3,2.0,4.0,2.4,0.8,1.3,0.2,0.3,0.1,0.4,1.5
609,Lester Hudson,0,0.5,2.2,0.4,0.1,0.4,1.5,0.4,0.1,0.6,0.9
165,Linas Kleiza,23,4.6,10.4,1.7,0.9,3.6,1.0,0.5,0.2,1.7,2.5
447,Lou Amundson,7,1.8,4.0,1.9,1.8,2.3,0.4,0.3,0.7,0.5,1.9
106,Lou Williams,0,4.3,10.6,4.7,0.4,1.6,3.4,0.6,0.2,1.4,1.7
326,Luc Mbah a Moute,52,2.5,5.4,2.4,2.1,3.2,0.9,0.9,0.4,1.0,2.3
35,Luis Scola,74,7.7,15.3,3.9,2.0,6.2,2.5,0.6,0.6,2.0,3.1
615,Luke Babbitt,0,0.6,2.3,0.4,0.3,1.0,0.3,0.1,0.1,0.3,0.6
472,Luke Harangody,0,1.6,4.2,0.5,0.8,2.1,0.6,0.3,0.3,0.3,1.6
142,Luke Ridnour,66,4.5,9.6,1.9,0.5,2.3,5.4,1.3,0.1,2.2,2.1
607,Luke Walton,0,0.7,2.1,0.2,0.2,1.1,1.1,0.2,0.1,0.6,0.7
42,Luol Deng,82,6.5,14.1,4.1,1.4,4.4,2.8,1.0,0.6,1.9,2.0
367,Luther Head,14,1.9,4.6,1.4,0.4,1.2,1.9,0.3,0.3,0.9,1.2
619,Malik Allen,0,0.6,1.7,0.1,0.7,1.1,0.2,0.1,0.2,0.2,1.7
357,Manny Harris,15,2.0,5.4,1.7,0.7,1.9,1.6,0.6,0.1,1.2,1.2
43,Manu Ginóbili,79,5.5,12.7,5.1,0.5,3.2,4.9,1.5,0.4,2.2,2.0
151,Marc Gasol,81,4.5,8.5,3.6,1.9,5.1,2.5,0.9,1.7,1.8,3.3
190,Marcin Gortat,14,4.2,7.5,2.4,1.9,6.0,0.9,0.5,1.1,1.0,2.4
184,Marco Belinelli,69,3.8,8.6,1.6,0.2,1.7,1.2,0.5,0.1,1.0,1.8
585,Marcus Banks,0,0.0,0.7,2.7,0.0,0.3,1.0,0.3,0.0,0.7,1.3
422,Marcus Camby,51,2.0,5.0,1.2,3.1,7.2,2.1,0.7,1.6,1.1,2.4
626,Marcus Cousin,0,0.5,0.8,0.0,0.0,0.8,0.0,0.0,0.3,0.3,0.3
121,Marcus Thornton,23,4.8,11.1,2.5,0.8,2.7,1.8,0.9,0.1,1.3,1.5
336,Mario Chalmers,28,2.2,5.5,0.9,0.2,1.9,2.5,1.1,0.1,1.3,2.3
492,Mario West,3,1.5,3.5,0.8,0.3,1.5,1.7,1.2,0.0,0.3,2.2
376,Marquis Daniels,0,2.3,4.7,1.2,0.5,1.8,1.3,0.8,0.4,0.8,1.3
384,Marreese Speights,1,2.3,4.5,1.1,1.0,2.3,0.5,0.1,0.3,0.6,1.9
211,Martell Webster,1,3.3,7.4,2.7,0.8,2.4,1.2,0.6,0.2,1.3,2.2
187,Marvin Williams,52,3.8,8.3,2.7,1.0,3.8,1.4,0.5,0.4,1.0,1.6
324,Matt Barnes,0,2.5,5.3,1.5,1.4,2.9,1.3,0.7,0.4,1.1,2.4
294,Matt Bonner,1,2.6,5.6,0.7,0.9,2.7,0.9,0.4,0.3,0.4,1.7
433,Matt Carroll,1,1.6,3.7,1.0,0.2,1.0,0.4,0.3,0.1,0.4,0.8
489,Maurice Ager,0,1.5,2.8,0.0,0.0,0.5,0.3,0.3,0.0,1.0,1.0
339,Maurice Evans,24,2.4,5.8,0.8,0.7,1.4,0.6,0.5,0.2,0.5,1.8
407,Mehmet Okur,0,1.7,4.8,1.5,0.7,1.6,1.5,0.3,0.3,0.5,1.4
570,Melvin Ely,2,0.9,1.7,0.7,0.9,1.6,0.5,0.1,0.4,0.5,1.7
252,Metta World Peace,82,3.2,8.0,1.7,1.2,2.0,2.1,1.5,0.4,1.1,2.2
27,Michael Beasley,73,7.7,17.1,4.0,1.6,4.0,2.2,0.7,0.7,2.7,3.0
438,Michael Redd,0,1.8,4.5,0.4,0.0,0.8,1.2,0.2,0.1,0.4,0.4
297,Mickaël Piétrus,4,2.5,6.4,1.0,0.3,1.9,0.6,0.5,0.4,0.7,1.8
240,Mike Bibby,68,3.1,7.2,0.8,0.2,2.2,3.3,0.6,0.1,1.3,2.2
103,Mike Conley,81,5.2,11.8,3.0,0.4,2.7,6.5,1.8,0.2,2.2,2.2
163,Mike Dunleavy,44,3.9,8.5,2.0,0.5,4.1,1.7,0.7,0.5,1.1,1.8
590,Mike Harris,0,0.8,1.5,1.0,0.5,0.8,0.3,0.0,0.3,0.3,0.5
370,Mike Miller,2,2.0,4.9,0.8,0.9,3.6,1.2,0.5,0.0,1.0,2.1
94,Mo Williams,56,5.0,12.6,3.1,0.4,2.3,6.6,0.9,0.2,2.9,2.6
9,Monta Ellis,80,9.1,20.1,5.4,0.6,3.0,5.6,2.1,0.3,3.2,2.5
630,Morris Peterson,0,0.5,1.3,0.0,0.0,0.8,0.3,0.0,0.0,0.0,1.3
572,Mustafa Shakur,0,1.0,2.7,0.7,0.3,0.7,1.1,0.2,0.1,0.8,0.7
320,Nate Robinson,11,2.5,6.4,0.7,0.3,1.3,1.9,0.5,0.1,1.2,1.9
308,Nazr Mohammed,37,3.1,6.0,1.5,1.9,3.0,0.3,0.4,0.7,0.9,2.5
260,Nenad Krstić,67,3.3,6.4,2.1,1.7,3.0,0.4,0.4,0.4,0.8,2.6
86,Nenê,75,5.4,8.7,5.4,1.9,5.7,2.0,1.1,1.0,1.8,3.2
427,Nick Collison,2,1.9,3.4,1.0,1.7,2.8,1.0,0.6,0.4,0.8,3.0
44,Nick Young,40,6.4,14.6,3.6,0.4,2.3,1.2,0.7,0.3,1.4,2.3
133,Nicolas Batum,67,4.6,10.1,2.1,1.4,3.2,1.5,0.9,0.6,1.0,2.4
379,Nikola Peković,11,2.1,4.0,1.8,1.4,1.6,0.4,0.3,0.5,1.4,2.8
161,O.J. Mayo,17,4.3,10.5,1.8,0.5,1.9,2.0,1.0,0.4,1.4,1.8
244,Omri Casspi,27,3.2,7.7,1.4,1.0,3.3,1.0,0.8,0.2,1.0,1.6
627,Orien Greene,0,0.3,0.7,0.7,0.0,0.0,0.3,0.3,0.0,0.0,0.0
373,Othyus Jeffers,1,1.8,3.8,2.7,1.5,2.5,1.2,1.0,0.0,0.8,1.9
573,Pape Sy,0,0.7,2.0,1.0,0.7,0.3,0.7,0.3,0.0,1.0,0.3
647,Patrick Ewing,0,0.0,0.7,0.6,0.1,0.1,0.3,0.0,0.1,0.1,0.1
343,Patrick Patterson,6,2.9,5.1,0.8,1.7,2.2,0.8,0.3,0.7,0.6,1.5
378,Patty Mills,0,2.1,5.1,0.7,0.3,0.5,1.7,0.4,0.0,1.0,1.0
30,Pau Gasol,82,7.2,13.7,5.2,3.3,6.9,3.3,0.6,1.6,1.7,2.5
275,Paul George,19,2.9,6.5,1.7,0.6,3.1,1.1,1.0,0.4,1.1,2.1
45,Paul Millsap,76,6.9,13.0,4.4,2.2,5.5,2.5,1.4,0.9,1.9,3.6
28,Paul Pierce,80,6.3,12.8,5.6,0.4,5.0,3.3,1.0,0.6,2.1,2.9
247,Peja Stojaković,13,3.0,6.9,0.8,0.4,1.8,0.9,0.4,0.1,0.5,0.7
20,Player,GS,FG,FGA,FTA,ORB,DRB,AST,STL,BLK,TOV,PF
648,Pops Mensah-Bonsu,0,0.1,0.4,0.0,0.4,1.1,0.3,0.0,0.0,0.3,1.6
439,Quentin Richardson,19,1.5,4.5,0.8,0.7,2.4,0.7,0.4,0.1,0.6,1.3
542,Quincy Pondexter,6,1.1,2.7,0.5,0.3,1.0,0.4,0.3,0.2,0.2,1.0
613,Quinton Ross,4,0.7,1.6,0.4,0.3,0.6,0.3,0.1,0.2,0.2,1.1
267,Raja Bell,63,2.8,6.9,1.5,0.5,2.1,1.7,0.8,0.2,0.9,2.5
183,Rajon Rondo,68,4.7,9.9,1.9,1.3,3.1,11.2,2.3,0.2,3.4,1.8
113,Ramon Sessions,38,4.5,9.6,5.2,0.6,2.6,5.2,0.7,0.1,2.2,1.1
208,Randy Foye,24,3.3,8.4,2.4,0.2,1.4,2.7,0.7,0.3,1.5,1.9
147,Rashard Lewis,52,4.4,10.2,1.7,1.2,3.8,1.6,0.9,0.5,1.5,2.8
415,Rasual Butler,2,1.7,5.0,0.6,0.2,1.4,0.6,0.2,0.3,0.5,0.8
51,Ray Allen,80,6.0,12.2,2.7,0.6,2.8,2.7,1.0,0.2,1.5,1.8
70,Raymond Felton,54,5.7,13.4,3.2,0.6,2.9,8.3,1.7,0.1,2.9,2.0
434,Reggie Evans,18,1.4,3.4,2.9,4.0,7.5,1.3,1.0,0.2,1.3,3.0
226,Reggie Williams,9,3.4,7.2,1.7,0.6,2.1,1.5,0.4,0.0,0.7,1.6
578,Renaldo Balkman,0,0.8,1.6,0.5,0.3,0.6,0.3,0.5,0.3,0.1,1.9
91,Richard Hamilton,39,5.2,12.2,3.1,0.4,1.9,3.1,0.7,0.1,1.6,1.7
170,Richard Jefferson,81,3.8,7.9,2.4,0.7,3.2,1.3,0.5,0.4,1.1,2.0
337,Robin Lopez,56,2.7,5.3,1.5,1.2,2.0,0.1,0.3,0.7,0.7,2.1
418,Rodney Carney,1,1.7,4.1,1.0,0.5,1.3,0.4,0.4,0.2,0.6,1.2
73,Rodney Stuckey,54,5.2,11.8,5.4,1.0,2.1,5.2,1.1,0.1,2.2,2.5
253,Rodrigue Beaubois,26,3.4,8.0,1.1,0.3,1.6,2.3,0.7,0.3,1.7,2.7
536,Roger Mason,0,1.0,3.0,0.4,0.2,1.5,0.8,0.2,0.1,0.2,1.0
640,Ronald Dupree,0,0.3,1.3,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.7
347,Ronnie Brewer,1,2.5,5.3,1.6,0.7,2.6,1.7,1.3,0.3,0.7,1.0
520,Ronnie Price,0,1.3,3.6,0.7,0.4,0.7,0.9,0.7,0.1,0.9,1.8
460,Ronny Turiaf,21,1.6,2.5,1.5,1.0,2.2,1.4,0.5,1.1,0.6,2.5
128,Roy Hibbert,80,5.1,11.0,3.4,2.2,5.3,2.0,0.4,1.8,2.3,3.2
610,Royal Ivey,0,0.6,1.5,0.1,0.1,0.6,0.3,0.2,0.0,0.2,0.7
245,Rudy Fernández,3,2.7,7.4,1.9,0.5,1.7,2.5,1.1,0.2,1.1,1.7
26,Rudy Gay,54,7.6,16.1,4.5,1.5,4.7,2.8,1.7,1.1,2.5,2.4
15,Russell Westbrook,82,7.5,17.0,7.7,1.5,3.1,8.2,1.9,0.4,3.9,2.5
180,Ryan Anderson,14,3.5,8.2,1.8,2.0,3.5,0.8,0.5,0.6,0.8,2.1
301,Ryan Gomes,62,2.7,6.6,1.1,0.8,2.5,1.6,0.8,0.2,0.7,2.1
390,Ryan Hollins,16,1.9,3.1,2.3,1.0,1.7,0.4,0.3,0.6,1.0,2.8
296,Sam Young,46,3.0,6.3,1.5,0.5,1.9,0.9,0.9,0.3,0.8,1.5
276,Samardo Samuels,10,3.0,6.5,3.0,2.0,2.2,0.5,0.4,0.5,1.4,2.4
263,Samuel Dalembert,46,3.4,7.1,1.9,2.7,5.6,0.8,0.5,1.5,1.7,2.8
549,Sasha Pavlović,7,0.9,2.3,0.3,0.0,1.0,0.5,0.3,0.2,0.4,1.1
203,Sasha Vujačić,17,3.6,8.9,1.4,0.4,2.3,2.0,0.8,0.1,1.0,2.0
611,Sean Marks,0,0.7,1.5,0.3,0.6,0.8,0.1,0.1,0.2,0.4,1.5
303,Sebastian Telfair,8,2.6,6.5,1.6,0.5,1.0,3.0,0.7,0.1,1.7,1.7
466,Semih Erden,8,1.5,2.7,1.5,0.9,2.0,0.5,0.4,0.6,0.8,2.5
202,Serge Ibaka,44,4.1,7.5,2.2,2.6,5.0,0.3,0.4,2.4,0.9,3.3
281,Shane Battier,59,2.8,6.2,1.1,1.1,3.5,2.3,0.8,1.0,1.0,1.9
238,Shannon Brown,0,3.3,7.8,1.2,0.4,1.5,1.2,0.8,0.2,0.9,1.5
223,Shaquille O'Neal,36,3.6,5.4,3.5,1.3,3.5,0.7,0.4,1.1,1.5,3.2
332,Shaun Livingston,0,2.5,5.4,1.7,0.4,1.6,2.2,0.6,0.4,1.2,1.5
132,Shawn Marion,27,5.4,10.4,2.1,2.1,4.8,1.4,0.9,0.6,1.6,1.8
315,Shawne Williams,11,2.6,6.0,0.8,0.9,2.8,0.7,0.6,0.8,0.7,2.6
429,Shelden Williams,38,1.7,3.7,1.3,1.6,3.1,0.5,0.4,0.4,0.7,2.1
632,Sherron Collins,0,0.4,1.3,0.1,0.0,0.3,0.4,0.1,0.0,0.2,0.1
643,Solomon Alabi,0,0.3,1.3,0.2,0.6,0.6,0.2,0.2,0.2,0.3,0.4
498,Solomon Jones,0,1.3,3.1,1.6,1.2,1.7,0.8,0.3,0.6,0.9,2.4
225,Sonny Weems,28,3.9,8.7,1.6,0.7,1.9,1.8,0.6,0.0,1.5,1.5
302,Spencer Hawes,81,3.3,7.0,1.1,1.6,4.1,1.5,0.4,0.9,1.2,2.5
32,Stephen Curry,74,6.8,14.2,3.1,0.7,3.2,5.8,1.5,0.3,3.1,3.1
510,Stephen Graham,28,1.4,3.4,0.6,0.3,1.8,0.7,0.2,0.0,0.6,1.8
34,Stephen Jackson,67,6.5,15.8,4.6,0.8,3.7,3.6,1.2,0.4,3.1,2.4
469,Steve Blake,0,1.4,3.9,0.4,0.2,1.7,2.2,0.5,0.0,0.9,1.3
85,Steve Nash,75,5.3,10.8,3.3,0.5,2.9,11.4,0.6,0.1,3.5,1.2
501,Steve Novak,0,1.2,2.2,0.3,0.1,0.8,0.1,0.0,0.2,0.1,0.5
423,Sundiata Gaines,0,1.8,4.4,1.5,0.5,1.0,1.8,0.7,0.0,1.1,1.0
380,T.J. Ford,3,2.2,5.8,1.2,0.4,1.6,3.4,0.9,0.2,1.5,1.7
312,Taj Gibson,19,2.9,6.3,1.9,2.0,3.7,0.7,0.5,1.3,0.9,2.5
93,Tayshaun Prince,78,6.1,12.8,2.2,1.0,3.2,2.8,0.4,0.5,1.1,1.2
400,Terrence Williams,0,2.0,5.5,1.0,0.2,2.2,1.8,0.4,0.0,1.6,1.2
399,Thabo Sefolosha,79,2.0,4.2,1.0,0.8,3.6,1.4,1.2,0.5,0.7,2.2
130,Thaddeus Young,1,5.6,10.3,2.1,1.9,3.4,1.0,1.1,0.3,1.2,2.1
651,Theo Ratliff,0,0.1,0.6,0.2,0.6,0.7,0.3,0.2,0.5,0.3,0.7
428,Tiago Splitter,6,1.7,3.2,2.3,1.2,2.2,0.4,0.5,0.3,0.5,1.5
108,Tim Duncan,76,5.5,11.0,3.4,2.2,6.7,2.7,0.7,1.9,1.6,1.6
493,Timofey Mozgov,14,1.4,3.0,1.2,1.0,1.7,0.3,0.3,0.6,0.8,1.9
181,Toney Douglas,9,3.9,9.3,1.3,0.8,2.2,3.0,1.1,0.0,1.1,2.2
235,Tony Allen,31,3.5,6.8,2.5,1.0,1.7,1.4,1.8,0.6,1.2,2.2
546,Tony Battie,0,1.2,2.5,0.4,0.4,2.2,0.3,0.1,0.4,0.3,1.6
40,Tony Parker,78,7.1,13.7,3.9,0.4,2.7,6.6,1.2,0.0,2.6,1.7
269,Tracy McGrady,39,3.2,7.1,1.8,0.7,2.8,3.5,0.9,0.5,1.4,1.4
224,Travis Outlaw,55,3.3,8.9,2.1,0.7,3.3,1.0,0.4,0.4,0.9,1.8
168,Trevor Ariza,75,4.0,10.2,2.6,0.8,4.6,2.2,1.6,0.4,1.6,2.4
388,Trevor Booker,14,2.1,3.9,1.6,1.5,2.4,0.5,0.4,0.6,0.6,1.8
441,Trey Johnson,0,1.5,4.1,1.3,0.3,0.6,1.4,0.1,0.1,0.6,1.5
527,Troy Murphy,4,1.2,3.3,0.9,0.6,2.6,0.7,0.4,0.1,0.6,1.3
153,Ty Lawson,31,4.3,8.6,2.8,0.8,1.8,4.7,1.0,0.1,1.7,1.7
169,Tyler Hansbrough,29,4.1,8.8,3.6,2.1,3.2,0.6,0.5,0.2,1.1,2.3
38,Tyreke Evans,53,6.7,16.4,4.7,0.8,4.0,5.6,1.5,0.5,3.2,2.5
197,Tyrus Thomas,2,3.8,8.1,3.3,1.6,3.9,0.7,0.7,1.6,1.6,2.8
198,Tyson Chandler,74,3.6,5.5,4.0,2.8,6.6,0.4,0.5,1.1,1.2,3.2
268,Udonis Haslem,0,3.4,6.6,1.5,2.2,5.9,0.5,0.5,0.2,1.1,3.0
97,Vince Carter,63,5.3,12.2,2.4,0.7,3.0,2.0,0.9,0.3,1.2,2.6
397,Vladimir Radmanović,6,1.9,4.3,0.5,0.9,2.0,1.1,0.6,0.6,0.8,2.1
526,Von Wafer,2,1.2,2.7,0.7,0.1,0.7,0.6,0.3,0.1,0.3,0.7
331,Wayne Ellington,8,2.6,6.4,0.9,0.4,1.3,1.2,0.5,0.0,0.9,1.4
231,Wesley Johnson,63,3.4,8.6,1.2,0.6,2.4,1.9,0.7,0.7,1.2,2.1
57,Wesley Matthews,69,5.4,11.9,3.8,0.6,2.6,2.0,1.2,0.1,1.7,2.4
271,Will Bynum,5,3.0,6.7,2.0,0.2,1.0,3.2,0.9,0.1,1.4,1.9
239,Willie Green,13,3.5,7.9,1.3,0.3,1.8,1.0,0.5,0.2,0.9,1.9
594,Willie Warren,0,0.7,1.8,0.4,0.1,0.6,1.4,0.3,0.0,0.4,0.8
74,Wilson Chandler,49,6.0,13.2,2.2,1.0,4.6,1.7,0.7,1.3,1.4,2.8
448,Xavier Henry,16,1.7,4.2,1.4,0.2,0.7,0.5,0.3,0.1,0.3,1.3
196,Yao Ming,5,3.6,7.4,3.2,1.4,4.0,0.8,0.0,1.6,1.4,2.6
369,Yi Jianlian,11,2.3,5.5,1.4,1.3,2.7,0.4,0.4,0.5,0.8,1.8
405,Zabian Dowdell,0,2.1,5.2,0.7,0.2,0.6,2.1,0.8,0.1,1.2,1.3
25,Zach Randolph,74,8.0,15.8,5.3,4.3,7.8,2.2,0.8,0.3,2.0,2.3
437,Zaza Pachulia,7,1.4,2.9,2.3,1.5,2.7,0.7,0.4,0.3,0.9,2.3
406,Zydrunas Ilgauskas,51,2.3,4.4,0.6,1.5,2.5,0.4,0.3,0.8,0.7,2.6
538,Ömer Aşık,0,1.0,1.7,1.8,1.4,2.4,0.4,0.2,0.7,0.8,1.9
