,Player,GS,FG,FGA,ORB,DRB,AST,STL,BLK,TOV,PF
361,Michael Curry,75,1.5,3.4,0.2,1.9,1.5,0.6,0.1,0.7,2.5
141,Michael Dickerson,4,3.8,12.0,0.8,2.3,2.3,0.8,0.3,2.0,3.0
326,Michael Doleac,15,1.9,4.5,1.1,2.9,0.6,0.4,0.3,0.9,2.3
23,Michael Finley,69,8.2,17.8,1.3,3.9,3.3,0.9,0.4,1.7,2.1
9,Michael Jordan,53,9.2,22.1,0.8,4.8,5.2,1.4,0.4,2.7,2.0
138,Michael Olowokandi,79,4.8,11.1,2.1,6.8,1.1,0.7,1.8,2.2,2.7
127,Michael Redd,8,4.4,9.1,1.1,2.2,1.4,0.6,0.1,0.9,1.4
509,Michael Ruffin,0,0.5,1.7,1.5,1.9,0.3,0.3,0.5,0.7,1.5
467,Michael Stewart,0,0.7,2.1,1.1,1.2,0.3,0.4,0.3,0.4,2.0
81,Mike Bibby,80,5.6,12.3,0.5,2.3,5.0,1.1,0.2,1.7,1.7
427,Mike James,0,1.0,2.9,0.1,0.8,1.3,0.4,0.1,0.9,1.1
54,Mike Miller,53,5.6,12.7,0.8,3.6,3.1,0.7,0.4,1.7,2.3
480,Mike Penberthy,0,0.3,0.7,0.0,0.7,0.7,0.7,0.0,0.0,0.0
446,Mikki Moore,0,1.0,2.0,0.7,1.0,0.4,0.2,0.3,0.5,1.2
393,Milt Palacio,1,1.2,3.1,0.2,0.9,1.2,0.4,0.1,0.6,0.9
359,Mitch Richmond,2,1.6,3.9,0.2,1.3,0.9,0.3,0.1,0.6,1.0
443,Mitchell Butler,0,0.9,2.1,0.5,0.7,0.5,0.0,0.1,0.5,0.9
240,Monty Williams,19,2.9,5.3,1.2,2.3,1.4,0.7,0.3,1.3,2.0
198,Moochie Norris,26,3.1,7.7,0.9,2.1,4.9,1.0,0.0,1.9,1.6
388,Mookie Blaylock,0,1.4,4.2,0.2,1.3,3.3,0.7,0.1,1.1,0.6
75,Morris Peterson,56,5.3,12.2,1.4,2.1,2.4,1.2,0.2,1.4,2.8
156,Nazr Mohammed,73,4.0,8.7,3.0,5.0,0.4,0.8,0.7,1.4,3.1
360,Nick Anderson,0,1.4,5.1,0.1,2.1,0.9,0.4,0.4,0.9,1.1
38,Nick Van Exel,46,7.0,17.0,0.4,3.1,6.6,0.6,0.2,2.2,1.4
431,Norm Richardson,0,0.9,2.4,0.3,0.5,0.2,0.0,0.0,0.3,0.5
469,Obinna Ekezie,1,0.4,1.3,0.4,0.8,0.1,0.1,0.2,0.3,0.6
485,Olumide Oyedeji,1,0.6,1.1,0.8,1.4,0.1,0.1,0.1,0.4,1.0
215,Othella Harrington,4,3.1,5.8,1.6,2.9,0.5,0.4,0.5,1.2,3.2
193,P.J. Brown,80,3.1,6.6,3.4,6.4,1.3,0.7,1.0,1.1,2.8
135,Pat Garrity,43,4.1,9.6,1.0,3.3,1.2,0.8,0.4,0.9,2.9
274,Patrick Ewing,4,2.3,5.1,0.9,3.1,0.5,0.3,0.7,1.0,2.0
46,Pau Gasol,79,6.7,13.0,2.9,6.0,2.7,0.5,2.1,2.7,2.4
2,Paul Pierce,82,8.6,19.5,1.0,5.9,3.2,1.9,1.0,2.9,2.9
21,Peja Stojaković,71,7.7,15.9,1.0,4.2,2.5,1.1,0.2,2.0,1.7
20,Player,GS,FG,FGA,ORB,DRB,AST,STL,BLK,TOV,PF
242,Popeye Jones,40,2.8,6.4,2.9,4.4,1.6,0.6,0.2,1.1,2.6
248,Predrag Drobnjak,12,3.0,6.5,1.2,2.3,0.8,0.3,0.5,0.8,1.7
464,Primož Brezec,4,0.6,1.3,0.7,0.5,0.3,0.0,0.3,0.3,1.3
93,Quentin Richardson,0,4.9,11.4,1.4,2.7,1.6,1.0,0.3,1.3,1.8
362,Quincy Lewis,19,1.8,4.0,0.3,0.9,1.0,0.6,0.3,0.9,2.5
87,Raef LaFrentz,76,5.4,11.8,2.3,5.2,1.1,0.7,2.7,1.2,3.6
385,Rafer Alston,7,1.3,3.8,0.2,1.2,2.9,0.6,0.0,0.8,0.8
387,Raja Bell,12,1.4,3.2,0.4,1.1,1.0,0.3,0.1,0.6,1.5
522,Randy Brown,0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
411,Randy Livingston,0,1.2,4.2,0.7,1.2,2.0,0.7,0.2,0.2,0.8
49,Rashard Lewis,70,6.4,13.7,2.0,5.1,1.7,1.5,0.6,1.4,2.5
34,Rasheed Wallace,79,7.6,16.3,1.7,6.4,1.9,1.3,1.3,1.7,2.7
196,Rasho Nesterović,82,4.0,8.0,2.4,4.1,0.9,0.5,1.3,1.1,3.2
310,Ratko Varda,0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
13,Ray Allen,67,7.7,16.6,1.2,3.3,3.9,1.3,0.3,2.3,2.3
52,Reggie Miller,79,5.2,11.6,0.3,2.5,3.2,1.1,0.1,1.5,1.8
439,Reggie Slater,0,0.9,1.9,0.6,0.5,0.1,0.1,0.1,0.1,0.4
29,Richard Hamilton,57,7.5,17.2,1.2,2.3,2.7,0.6,0.2,2.1,2.2
170,Richard Jefferson,9,3.4,7.5,1.1,2.6,1.8,0.8,0.6,1.4,2.7
458,Rick Brunson,2,0.8,1.9,0.4,0.8,1.9,0.4,0.0,0.8,0.9
213,Rick Fox,82,3.1,7.4,1.1,3.6,3.5,0.8,0.3,1.6,3.0
119,Ricky Davis,8,4.6,9.5,0.8,2.2,2.2,0.8,0.3,1.8,1.8
249,Robert Horry,23,2.3,5.7,1.6,4.3,2.9,1.0,1.1,1.1,2.6
368,Robert Pack,0,1.6,4.3,0.4,1.0,3.1,0.8,0.0,1.3,2.0
380,Robert Traylor,1,1.4,3.3,1.1,2.0,0.6,0.4,0.6,0.7,2.1
149,Rod Strickland,64,4.2,9.4,0.6,2.4,6.1,1.1,0.1,2.1,1.5
169,Rodney Buford,21,4.1,9.4,0.8,3.5,1.1,0.7,0.2,1.0,1.7
113,Rodney Rogers,8,4.6,9.8,1.7,2.8,1.5,0.9,0.4,1.4,2.9
386,Rodney White,0,1.3,3.8,0.1,1.0,0.8,0.6,0.1,0.9,0.4
76,Ron Mercer,41,5.9,14.8,0.9,2.4,2.4,0.6,0.2,1.7,2.0
494,Ruben Boumtje-Boumtje,1,0.4,1.0,0.6,1.0,0.1,0.1,0.5,0.4,1.2
132,Ruben Patterson,13,4.3,8.3,2.1,1.9,1.4,1.1,0.5,1.5,1.9
280,Rusty LaRue,0,2.2,5.6,0.3,1.2,2.2,0.5,0.2,1.3,1.8
313,Ryan Bowen,21,2.0,4.1,1.8,2.2,0.7,1.0,0.5,0.5,2.3
30,Sam Cassell,73,7.5,16.2,0.7,3.5,6.7,1.2,0.2,2.4,2.8
399,Sam Mack,1,1.2,4.1,0.2,1.0,0.3,0.4,0.1,0.6,1.4
400,Sam Mitchell,10,1.3,3.1,0.2,0.9,0.6,0.2,0.1,0.4,1.1
255,Samaki Walker,63,2.7,5.3,1.9,5.1,0.9,0.4,1.3,0.8,2.5
483,Samuel Dalembert,0,0.6,1.5,0.7,1.3,0.1,0.2,0.4,0.4,0.9
264,Scot Pollard,29,2.5,4.5,2.4,4.7,0.7,0.9,1.0,0.9,2.5
253,Scott Padgett,1,2.5,5.3,1.5,2.3,1.1,0.6,0.2,0.9,1.9
316,Scott Williams,16,2.1,5.3,2.0,3.1,0.3,0.4,0.8,0.9,2.4
148,Scottie Pippen,60,4.0,9.7,1.2,3.9,5.9,1.6,0.6,2.8,2.6
329,Sean Marks,6,1.8,4.2,0.9,2.7,0.4,0.2,0.5,0.9,1.9
424,Sean Rooks,2,1.3,3.2,0.5,1.5,0.4,0.2,0.3,0.3,1.9
342,Shammond Williams,2,1.6,3.9,0.3,0.9,1.7,0.4,0.0,0.7,0.7
308,Shandon Anderson,6,1.8,4.5,0.7,2.3,0.9,0.6,0.2,1.2,1.6
70,Shane Battier,78,5.3,12.3,2.3,3.1,2.8,1.6,1.0,2.0,2.8
1,Shaquille O'Neal,66,10.6,18.3,3.5,7.2,3.0,0.6,2.0,2.6,3.0
18,Shareef Abdur-Rahim,77,7.8,16.8,2.6,6.5,3.1,1.3,1.1,3.2,2.8
354,Shawn Bradley,16,1.5,3.1,1.0,2.3,0.4,0.5,1.2,0.5,2.4
271,Shawn Kemp,5,2.3,5.4,1.2,2.6,0.7,0.6,0.4,1.1,2.5
35,Shawn Marion,81,8.1,17.2,2.6,7.3,2.0,1.8,1.1,1.8,2.6
369,Shawnelle Scott,10,1.8,3.6,2.5,2.4,0.4,0.1,0.3,0.7,2.3
232,Speedy Claxton,18,2.7,6.7,0.7,1.7,3.0,1.4,0.1,1.4,2.2
325,Stacey Augmon,3,1.8,4.3,0.8,2.2,1.3,0.7,0.2,0.7,1.5
324,Stanislav Medvedenko,6,2.0,4.3,1.2,1.0,0.6,0.4,0.2,0.6,1.7
367,Stephen Jackson,1,1.5,4.0,0.1,1.0,0.5,0.7,0.1,1.0,1.3
28,Stephon Marbury,80,7.6,17.2,0.9,2.3,8.1,0.9,0.2,3.5,2.3
15,Steve Francis,56,7.4,17.7,1.8,5.2,6.4,1.2,0.4,3.9,3.0
519,Steve Goodrich,0,0.2,1.1,0.1,0.4,0.6,0.1,0.2,0.3,1.1
358,Steve Kerr,0,1.6,3.3,0.1,0.8,1.0,0.2,0.0,0.4,0.8
45,Steve Nash,82,6.4,13.3,0.6,2.5,7.7,0.6,0.0,2.8,2.0
122,Steve Smith,76,4.0,8.9,0.6,1.9,2.0,0.7,0.2,1.4,2.1
383,Steven Hunter,21,1.3,2.8,0.8,1.1,0.1,0.1,0.8,0.3,1.5
117,Stromile Swift,14,4.3,9.0,2.4,4.0,0.7,0.8,1.7,1.8,2.6
453,Tang Hamilton,2,1.1,2.1,0.7,1.3,0.6,0.4,0.0,0.2,1.1
290,Tariq Abdul-Wahad,12,2.3,6.1,1.7,1.8,1.0,0.8,0.4,1.1,2.3
375,Terence Morris,12,1.6,4.3,1.1,2.0,0.9,0.3,0.4,0.7,1.1
101,Terrell Brandon,28,4.8,11.4,0.5,2.4,8.3,1.6,0.2,1.3,1.5
298,Terry Porter,0,1.9,4.5,0.2,2.1,2.8,0.6,0.2,1.2,1.2
190,Theo Ratliff,2,3.3,6.7,1.7,3.7,0.3,0.3,2.7,2.3,2.7
415,Tierre Brown,1,1.2,2.9,0.3,0.8,1.8,0.5,0.1,1.0,0.7
4,Tim Duncan,82,9.3,18.3,3.3,9.4,3.7,0.7,2.5,3.2,2.6
158,Tim Hardaway,16,3.3,9.1,0.2,1.6,4.1,0.8,0.1,1.6,1.6
493,Tim James,0,0.6,1.4,0.6,0.2,0.1,0.0,0.1,0.3,0.6
121,Tim Thomas,22,4.3,10.2,0.9,3.2,1.4,0.9,0.4,1.7,2.7
155,Todd MacCulloch,61,4.0,7.5,2.5,3.6,1.3,0.4,1.4,1.1,2.9
259,Tom Gugliotta,40,2.9,6.8,1.3,3.7,1.8,0.9,0.7,1.4,2.6
153,Toni Kukoč,9,3.6,8.5,0.7,3.0,3.6,0.8,0.3,1.9,1.5
244,Tony Battie,73,2.9,5.3,2.5,4.0,0.5,0.8,0.9,0.7,3.0
163,Tony Delk,17,3.6,9.3,0.9,2.3,2.1,0.8,0.2,0.9,1.6
296,Tony Massenburg,31,2.2,4.8,1.4,3.1,0.4,0.4,0.4,0.9,2.4
178,Tony Parker,72,3.5,8.3,0.4,2.1,4.3,1.2,0.1,2.0,2.2
3,Tracy McGrady,76,9.4,20.9,2.0,5.9,5.3,1.6,1.0,2.5,1.8
289,Tracy Murray,3,2.1,5.2,0.5,0.9,0.5,0.3,0.2,0.6,1.0
321,Trajan Langdon,0,1.6,4.0,0.3,1.0,1.4,0.3,0.1,0.9,1.1
206,Travis Best,21,3.1,7.0,0.3,1.8,4.4,1.2,0.1,1.3,2.3
466,Travis Knight,0,0.8,2.3,1.0,1.1,0.2,0.2,0.2,0.6,1.9
391,Tremaine Fowlkes,17,1.1,2.9,1.5,1.5,0.8,0.5,0.0,0.6,1.8
189,Trenton Hassell,47,3.4,8.1,0.8,2.4,2.2,0.7,0.6,1.3,2.4
120,Troy Hudson,4,4.4,10.1,0.4,1.4,3.1,0.7,0.1,2.0,1.5
277,Troy Murphy,4,2.2,5.2,1.2,2.7,0.9,0.4,0.3,1.0,2.6
200,Tyrone Hill,26,2.7,7.0,3.0,7.5,0.9,0.7,0.5,1.8,3.9
268,Tyrone Nesby,9,2.6,6.0,1.5,3.0,1.3,0.9,0.3,0.7,2.3
214,Tyronn Lue,0,3.1,7.3,0.2,1.5,3.5,0.7,0.0,1.4,1.7
270,Tyson Chandler,31,2.1,4.3,1.6,3.2,0.8,0.4,1.3,1.4,2.5
434,Victor Alexander,0,1.2,3.4,0.5,1.5,0.4,0.0,0.1,0.3,0.4
73,Vin Baker,41,5.7,11.8,3.1,3.3,1.3,0.4,0.7,2.3,3.6
6,Vince Carter,60,9.3,21.8,2.3,2.9,4.0,1.6,0.7,2.6,3.2
512,Vinny Del Negro,0,0.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
330,Vitaly Potapenko,9,1.7,3.8,2.1,2.3,0.4,0.5,0.2,0.8,2.2
134,Vlade Divac,80,4.2,9.0,2.6,5.8,3.7,1.0,1.2,2.0,2.9
254,Vladimir Radmanović,16,2.4,5.8,0.7,3.0,1.3,0.9,0.4,1.2,2.0
348,Vladimir Stepania,4,1.7,3.7,1.5,2.5,0.2,0.4,0.7,0.8,1.5
397,Vonteego Cummings,1,1.3,3.2,0.2,0.7,1.0,0.3,0.1,0.6,0.9
123,Voshon Lenard,19,4.4,10.8,0.5,2.0,1.8,0.8,0.4,1.3,1.5
37,Wally Szczerbiak,82,7.4,14.6,1.5,3.3,3.1,0.8,0.3,2.2,2.3
173,Walt Williams,25,3.5,8.3,0.8,2.6,1.4,0.4,0.2,1.1,2.2
374,Walter McCarty,0,1.4,3.2,0.6,1.7,0.7,0.3,0.1,0.4,1.5
294,Wang Zhizhi,0,2.0,4.5,0.3,1.7,0.4,0.2,0.3,0.5,1.5
56,Wesley Person,78,6.0,12.1,0.6,3.1,2.2,1.0,0.5,0.9,1.2
303,Will Solomon,4,1.8,5.3,0.2,0.9,1.5,0.6,0.1,1.0,1.2
447,William Avery,0,0.9,3.2,0.1,0.7,1.3,0.3,0.0,0.7,0.6
430,Zach Randolph,0,1.2,2.6,0.8,0.9,0.3,0.2,0.1,0.4,0.7
275,Zendon Hamilton,15,1.9,4.5,2.0,2.6,0.3,0.4,0.3,1.1,1.9
136,Zydrunas Ilgauskas,23,3.9,9.1,2.2,3.2,1.1,0.3,1.4,1.5,3.0
276,Óscar Torres,13,2.1,5.2,0.7,1.2,0.6,0.4,0.1,0.8,1.0
246,Željko Rebrača,4,2.6,5.1,1.1,2.8,0.5,0.4,1.0,1.1,2.6
