,PLAYER,TEAM,GP,W,L,MIN,PTS,TOUCHES,FRONT CT TOUCHES,TIME OF POSS,AVG SEC PER TOUCH,AVG DRIB PER TOUCH,PTS PER TOUCH,ELBOW TOUCHES,POST UPS,PAINT TOUCHES,PTS PER ELBOW TOUCH,PTS PER POST TOUCH,PTS PER PAINT TOUCH,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%,OREB,Contested OREB,Contested OREB%,OREB Chances,OREB Chance%,Deferred OREB Chances,Adjusted OREB Chance%,AVG OREB Distance,DREB,Contested DREB,Contested DREB%,DREB Chances,DREB Chance%,Deferred DREB Chances,Adjusted DREB Chance%,AVG DREB Distance,STL,BLK,DFGM,DFGA,DFG%
94,Haywood Highsmith,MIA,66,39,27,20.7,6.1,24.0,13.3,0.7,1.84,1.0,0.256,0.3,0.1,1.9,0.261,0.5,0.528,1.0,0.2,0.4,52.0,0.1,0.1,100.0,45.5,0.5,51.5,0.1,7.6,0.1,7.6,0.0,3.0,0.5,52.0,3.3,39.8,0.3,47.6,1.0,54.4,0.0,100.0,0.1,50.0,58.1,1.1,0.6,49.2,2.1,53.3,0.1,56.0,8.3,2.5,0.5,20.7,4.1,60.9,0.4,66.8,8.2,0.8,0.5,1.5,2.4,63.5
95,Henri Drell,CHI,4,2,2,7.5,2.8,10.8,5.3,0.3,1.94,1.0,0.256,0.0,0.0,0.3,0.0,0.0,2.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0,0.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,33.3,0.0,0.0,0.5,100.0,0.0,0.0,0.0,0.0,50.0,0.3,0.3,100.0,1.0,33.3,0.0,33.3,1.5,1.0,0.3,33.3,1.7,60.0,0.0,60.0,5.9,0.5,0.3,0.0,0.3,0.0
96,Herbert Jones,NOP,75,46,29,30.6,11.0,43.1,23.0,1.8,2.52,1.53,0.256,0.5,0.0,1.4,0.55,0.0,0.75,3.3,0.7,1.6,45.5,0.4,0.5,88.2,58.9,1.1,33.3,0.3,8.9,0.3,8.1,0.2,6.9,1.9,45.5,4.7,42.8,0.2,24.1,1.1,72.9,0.0,0.0,0.3,77.8,59.9,1.0,0.3,31.4,2.1,47.6,0.1,50.0,9.9,2.7,0.8,28.2,5.2,52.8,0.6,60.2,8.9,1.4,0.8,1.9,2.9,67.0
97,Hunter Tyson,DEN,17,13,4,2.7,1.0,4.2,2.6,0.1,2.08,1.01,0.236,0.2,0.0,0.1,0.667,0.0,0.0,0.4,0.1,0.1,50.0,0.0,0.0,0.0,33.3,0.2,50.0,0.1,16.7,0.1,16.7,0.0,0.0,0.1,50.0,0.6,33.3,0.1,33.3,0.0,0.0,0.0,0.0,0.1,100.0,44.7,0.1,0.0,0.0,0.6,25.0,0.0,25.0,8.9,1.0,0.3,28.6,1.4,70.0,0.0,70.0,7.4,0.1,0.0,0.2,0.2,100.0
98,Isaac Okoro,CLE,69,41,28,27.3,9.4,30.7,19.8,1.1,2.23,1.62,0.306,0.3,0.1,1.4,0.652,0.4,0.691,3.8,0.7,1.7,42.7,0.3,0.4,76.9,47.1,1.6,42.5,0.5,14.2,0.2,6.1,0.2,5.0,1.8,42.7,3.5,39.6,0.3,41.2,1.0,67.4,0.0,33.3,0.2,75.0,57.7,1.1,0.5,50.7,2.3,45.9,0.1,47.2,9.3,2.2,0.5,20.9,4.1,53.9,0.4,60.2,9.7,0.8,0.5,1.2,1.8,68.0
99,Isaiah Hartenstein,NYK,75,47,28,25.3,7.8,41.0,22.4,1.0,1.52,0.43,0.189,3.1,0.2,6.7,0.498,1.0,0.788,0.8,0.3,0.4,71.4,0.1,0.1,90.0,83.6,0.2,29.5,0.1,6.6,0.1,16.4,0.1,8.2,0.7,71.4,0.4,48.3,0.2,60.0,5.2,65.7,0.2,60.0,1.5,58.5,64.5,3.3,2.3,69.3,6.5,49.8,0.1,50.5,4.7,5.1,1.7,34.3,8.4,60.5,0.6,65.5,5.0,1.2,1.1,3.1,5.8,52.5
100,Isaiah Jackson,IND,60,37,23,12.8,6.4,15.9,10.3,0.3,1.31,0.47,0.402,1.4,0.4,4.4,0.624,0.652,1.008,0.5,0.2,0.3,52.9,0.1,0.1,71.4,81.5,0.1,14.8,0.0,0.0,0.1,11.1,0.1,14.8,0.4,52.9,0.1,42.9,0.1,33.3,4.4,67.3,0.3,58.3,0.9,64.5,66.5,1.8,1.3,73.4,4.0,45.2,0.1,46.5,4.8,2.8,1.1,38.9,4.7,58.5,0.5,65.2,4.4,0.6,1.0,1.9,3.3,57.1
101,Isaiah Livers,DET,23,1,22,20.4,5.0,19.9,11.8,0.6,1.79,0.99,0.249,0.5,0.0,0.9,0.273,0.0,0.857,1.3,0.2,0.5,41.7,0.1,0.1,100.0,43.3,0.5,36.7,0.1,10.0,0.1,10.0,0.0,3.3,0.6,41.7,2.6,29.9,0.5,26.3,0.8,81.8,0.0,0.0,0.1,100.0,44.0,0.8,0.3,40.0,1.7,50.0,0.0,50.0,13.1,1.8,0.2,9.4,3.7,48.5,0.4,55.2,8.7,0.6,0.2,1.3,1.8,70.7
102,Isaiah Mobley,CLE,10,2,8,7.2,2.3,13.2,7.1,0.5,2.13,1.16,0.174,0.5,0.2,0.8,0.8,1.0,0.75,0.8,0.1,0.4,25.0,0.0,0.0,0.0,25.0,0.2,25.0,0.0,0.0,0.1,12.5,0.0,0.0,0.2,25.0,0.9,30.0,0.0,0.0,0.6,50.0,0.2,100.0,0.4,100.0,47.9,0.6,0.4,66.7,1.2,50.0,0.0,50.0,9.3,1.4,0.4,28.6,1.8,77.8,0.0,77.8,6.4,0.2,0.0,0.7,0.7,100.0
103,Isaiah Stewart,DET,45,9,36,30.9,11.1,36.5,21.7,1.0,1.61,0.72,0.303,1.3,1.4,4.6,0.644,0.477,0.876,1.6,0.4,0.7,48.5,0.2,0.2,80.0,56.2,0.5,32.9,0.1,8.2,0.2,12.3,0.1,6.8,0.9,48.5,4.2,38.1,0.4,50.0,4.1,63.2,0.7,36.4,0.8,69.6,57.7,1.6,0.9,56.8,3.8,43.5,0.1,44.8,6.9,5.0,1.0,20.7,7.7,65.4,0.5,70.1,4.9,0.3,0.8,2.3,4.3,53.9
104,Ish Wainright,PHX,11,2,9,5.7,2.1,8.9,5.8,0.2,1.59,0.92,0.235,0.2,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,25.0,0.0,0.0,0.1,25.0,0.0,0.0,0.0,0.0,1.6,33.3,0.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,43.8,0.5,0.3,66.7,1.2,42.9,0.2,50.0,5.6,1.8,0.7,36.4,2.3,78.6,0.2,84.6,5.8,0.4,0.1,0.0,0.0,0.0
105,JT Thor,CHA,62,15,47,12.4,3.1,16.4,8.5,0.4,1.47,0.54,0.191,0.2,0.0,1.0,1.077,0.0,0.714,1.0,0.2,0.5,34.5,0.1,0.1,62.5,42.4,0.4,37.3,0.0,1.7,0.0,3.4,0.1,6.8,0.4,34.5,1.5,38.2,0.0,9.1,0.7,53.8,0.0,0.0,0.2,87.5,50.6,0.9,0.6,62.8,1.7,50.6,0.0,51.8,8.4,2.1,0.6,28.4,3.5,59.0,0.4,66.7,7.0,0.2,0.4,1.2,1.8,63.7
106,JaVale McGee,SAC,46,28,18,7.4,4.0,11.6,7.2,0.3,1.5,0.45,0.346,1.5,0.2,2.7,0.515,0.556,1.079,0.6,0.1,0.4,26.3,0.0,0.0,0.0,40.7,0.2,25.9,0.0,3.7,0.0,3.7,0.0,0.0,0.2,26.3,0.2,33.3,0.0,0.0,3.0,73.5,0.1,50.0,0.8,66.7,60.2,1.1,0.8,73.8,2.1,52.5,0.0,52.5,5.3,2.1,0.8,36.6,3.1,67.8,0.2,73.2,4.3,0.3,0.4,0.7,1.4,51.5
107,Jabari Smith Jr.,HOU,76,39,37,31.9,13.7,45.6,20.9,1.4,1.86,1.0,0.301,1.4,0.7,3.2,0.712,0.741,0.943,2.7,0.6,1.4,42.6,0.5,0.6,88.6,66.0,0.8,28.6,0.2,6.8,0.2,6.8,0.3,10.7,1.8,42.6,5.2,37.9,2.5,40.3,3.0,66.2,0.5,60.7,1.0,57.7,53.7,1.8,1.1,59.0,4.3,42.5,0.1,43.4,7.3,6.3,1.6,25.6,9.4,66.7,0.7,71.9,4.9,0.7,0.8,2.4,4.1,58.3
108,Jabari Walker,POR,72,18,54,23.6,8.9,29.1,16.4,0.9,1.83,0.79,0.305,1.3,0.1,3.5,0.516,0.222,0.928,2.7,0.6,1.4,44.2,0.5,0.8,69.6,70.7,0.5,20.4,0.1,5.2,0.2,8.4,0.4,14.7,1.9,44.2,1.9,30.9,0.2,22.2,3.2,55.2,0.0,16.7,0.7,43.2,50.0,2.1,1.4,67.5,4.9,43.1,0.1,44.4,5.9,5.0,1.2,24.6,7.3,67.9,0.5,72.4,4.1,0.6,0.3,2.2,3.0,72.0
109,Jack White,MEM,4,0,4,15.9,1.5,17.8,10.5,0.4,1.33,0.51,0.085,0.0,0.0,1.3,0.0,0.0,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,1.0,0.8,75.0,2.8,36.4,0.3,40.0,12.2,2.0,1.0,50.0,3.5,57.1,0.8,72.7,4.0,1.0,0.3,1.0,2.5,40.0
110,Jacob Toppin,NYK,9,2,7,4.2,1.4,6.7,3.7,0.2,1.94,1.07,0.217,0.0,0.0,0.4,0.0,0.0,1.5,0.2,0.1,0.1,100.0,0.0,0.0,0.0,100.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,100.0,0.0,0.0,0.6,66.7,0.7,100.0,0.0,0.0,0.0,0.0,61.1,1.0,0.3,33.3,2.3,42.9,0.0,42.9,11.0,1.3,0.7,50.0,1.3,100.0,0.0,100.0,2.6,0.0,0.1,0.1,0.1,100.0
111,Jaden McDaniels,MIN,72,48,24,29.2,10.5,33.1,20.9,1.1,2.07,1.4,0.317,0.4,0.2,1.3,0.929,0.647,0.703,5.0,1.6,2.9,54.9,0.3,0.4,67.9,69.5,1.5,30.2,0.3,5.8,0.3,6.1,0.2,3.9,3.5,54.9,3.4,34.6,1.2,36.9,0.9,63.0,0.2,71.4,0.4,80.0,55.7,0.9,0.3,32.1,2.0,44.1,0.1,45.9,10.5,2.6,0.5,20.8,4.5,58.3,0.4,63.9,8.2,0.9,0.6,1.7,3.0,57.7
112,Jae Crowder,MIL,50,25,25,23.1,6.2,28.6,14.7,0.7,1.42,0.52,0.218,0.2,0.0,1.3,0.833,0.0,0.781,0.9,0.3,0.6,43.3,0.0,0.0,50.0,62.8,0.2,27.9,0.1,7.0,0.0,0.0,0.0,2.3,0.5,43.3,3.2,34.6,0.8,42.1,1.0,65.7,0.0,0.0,0.2,83.3,53.0,0.6,0.3,51.6,1.9,33.7,0.1,34.8,9.5,2.7,0.5,20.0,4.5,60.7,0.3,64.7,7.8,0.8,0.2,1.1,1.6,72.2
113,Jae'Sean Tate,HOU,65,32,33,15.9,4.1,18.0,8.8,0.7,2.24,1.46,0.226,0.4,0.4,1.2,0.259,0.577,0.568,2.0,0.6,1.0,56.7,0.2,0.2,83.3,64.7,0.8,36.8,0.2,9.8,0.1,6.8,0.1,4.5,1.3,56.7,1.1,31.5,0.0,0.0,0.7,53.7,0.2,75.0,0.1,14.3,52.2,1.1,0.6,60.7,2.6,40.4,0.1,41.8,8.1,2.3,0.6,25.7,4.2,56.0,0.4,62.7,6.6,0.6,0.2,0.9,1.6,59.4
114,Jake LaRavia,MEM,35,8,27,23.0,10.8,34.9,22.2,1.4,2.4,1.81,0.31,0.5,0.0,1.8,0.526,0.0,0.73,5.5,1.0,2.3,42.0,1.4,1.7,84.5,62.8,1.7,31.4,0.3,5.8,0.4,7.9,0.8,15.2,3.4,42.0,3.4,34.8,1.6,36.1,1.3,57.6,0.0,0.0,0.3,36.4,47.7,1.7,0.8,45.1,3.1,55.4,0.0,56.0,8.8,2.6,0.8,31.2,4.6,55.8,0.3,60.2,7.3,0.8,0.3,2.2,3.0,74.3
115,Jalen Johnson,ATL,56,27,29,33.7,16.0,69.7,31.5,2.4,2.07,1.01,0.23,1.6,0.4,3.1,0.92,0.64,1.103,6.6,1.6,3.6,45.5,0.7,1.0,67.2,61.7,2.0,29.9,0.5,7.9,0.4,5.7,0.5,7.9,4.1,45.5,3.7,37.1,1.2,40.5,3.4,68.3,0.3,66.7,1.4,64.9,56.2,1.3,0.6,43.2,3.5,37.9,0.1,38.9,7.9,7.4,1.8,24.4,10.7,68.9,0.8,74.3,5.0,1.2,0.8,3.0,5.0,60.2
116,Jalen McDaniels,TOR,49,12,37,10.5,3.4,16.5,9.4,0.5,1.98,1.18,0.204,0.2,0.0,0.8,0.333,0.0,0.7,2.8,0.4,1.4,31.9,0.1,0.1,83.3,36.8,1.0,37.5,0.2,7.4,0.2,6.6,0.1,2.2,1.0,31.9,0.7,18.2,0.3,24.0,0.6,54.5,0.0,0.0,0.1,50.0,37.1,0.5,0.2,35.3,1.4,39.5,0.1,41.5,13.2,1.7,0.2,13.5,2.6,63.4,0.2,69.3,6.3,0.3,0.1,0.9,1.1,82.1
117,Jalen Slawson,SAC,12,8,4,3.1,0.7,5.2,2.6,0.1,1.55,0.71,0.129,0.0,0.0,0.3,0.0,0.0,0.5,0.3,0.1,0.1,100.0,0.0,0.0,0.0,50.0,0.3,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,100.0,0.0,0.0,0.2,100.0,0.2,100.0,0.0,0.0,0.0,0.0,66.7,0.3,0.0,0.0,0.7,50.0,0.0,50.0,7.8,1.7,0.7,40.0,3.0,55.6,0.0,55.6,9.4,0.1,0.1,0.4,0.6,71.4
118,Jalen Smith,IND,61,36,25,17.2,9.9,25.0,15.7,0.6,1.41,0.45,0.394,1.0,0.5,4.3,0.75,0.563,1.049,0.9,0.3,0.4,68.0,0.2,0.2,92.9,87.3,0.3,29.1,0.0,5.5,0.1,10.9,0.1,12.7,0.8,68.0,3.0,43.1,0.3,50.0,4.6,74.1,0.3,40.0,0.8,69.0,67.0,1.9,1.3,70.5,3.9,48.3,0.1,49.3,4.5,3.8,1.3,34.2,6.1,61.1,0.5,66.8,4.1,0.3,0.6,2.2,3.8,57.6
119,Jalen Williams,OKC,71,51,20,31.3,19.1,57.1,25.1,3.9,4.06,3.83,0.334,0.7,0.0,1.8,0.938,0.0,1.176,12.6,3.3,6.1,53.4,1.0,1.3,76.6,61.1,4.7,37.3,1.1,8.4,0.7,5.7,0.7,5.4,7.7,53.4,2.8,43.5,5.7,50.1,2.2,78.8,0.0,0.0,0.6,67.9,59.2,0.5,0.3,48.6,1.9,27.8,0.0,28.5,8.6,3.6,0.7,20.8,6.2,57.6,0.7,64.6,7.6,1.1,0.6,1.3,2.2,60.6
120,Jalen Wilson,BKN,41,14,27,14.9,5.0,15.7,10.5,0.5,2.08,1.27,0.319,0.3,0.0,1.2,0.833,0.0,0.837,2.3,0.4,1.0,38.1,0.1,0.1,66.7,39.4,1.1,50.0,0.3,13.8,0.0,2.1,0.1,3.2,0.9,38.1,1.8,38.5,0.2,19.0,1.0,68.0,0.0,0.0,0.2,80.0,51.9,1.3,0.6,46.5,2.4,53.8,0.1,55.8,8.3,2.3,0.3,13.3,4.0,56.8,0.4,63.6,8.0,0.2,0.0,0.7,0.9,75.0
121,Jamal Cain,MIA,26,14,12,10.0,3.7,11.3,6.0,0.4,2.0,1.14,0.331,0.2,0.0,0.9,0.4,0.0,0.917,0.7,0.2,0.3,44.4,0.0,0.1,50.0,52.9,0.2,29.4,0.1,11.8,0.0,5.9,0.0,5.9,0.3,44.4,1.1,32.3,0.5,55.6,0.8,47.1,0.0,0.0,0.1,0.0,50.0,0.9,0.5,53.8,2.2,41.9,0.1,43.3,9.8,1.6,0.1,4.5,2.9,53.7,0.3,59.5,7.9,0.4,0.2,0.7,1.0,72.0
122,James Johnson,IND,9,4,5,5.2,0.9,8.7,4.6,0.4,2.92,2.28,0.103,0.3,0.0,0.2,0.667,0.0,0.0,0.7,0.1,0.2,50.0,0.2,0.2,100.0,66.7,0.3,50.0,0.0,0.0,0.0,0.0,0.1,16.7,0.4,50.0,0.0,0.0,0.2,33.3,0.0,0.0,0.0,0.0,0.2,50.0,30.0,0.3,0.3,100.0,1.0,33.3,0.0,33.3,10.8,1.0,0.3,33.3,2.0,50.0,0.3,60.0,5.5,0.6,0.1,0.1,0.4,25.0
123,Jarace Walker,IND,33,18,15,10.3,3.6,16.6,9.7,0.6,2.02,1.3,0.219,0.3,0.0,0.6,0.1,0.0,0.5,1.2,0.2,0.5,43.8,0.0,0.0,0.0,37.5,0.6,50.0,0.2,12.5,0.1,7.5,0.0,0.0,0.5,43.8,1.4,39.5,1.2,45.9,0.3,33.3,0.0,0.0,0.0,0.0,50.9,0.6,0.0,8.3,1.1,52.2,0.0,54.5,8.2,2.4,0.6,24.0,3.6,65.8,0.0,65.8,5.4,0.5,0.3,0.7,1.2,63.2
124,Jaren Jackson Jr.,MEM,66,22,44,32.2,22.5,54.8,33.4,2.7,2.91,2.15,0.411,1.8,3.0,2.3,0.793,0.651,0.914,11.0,3.8,7.6,49.8,2.1,2.6,81.1,91.2,1.2,10.7,0.2,2.1,0.7,6.2,1.3,11.7,10.0,49.8,4.8,34.1,1.3,28.8,2.1,56.8,1.9,47.6,1.4,50.9,49.4,1.3,0.7,51.8,3.5,36.8,0.1,37.4,8.8,4.2,1.0,23.2,8.2,51.5,0.8,56.8,6.7,1.2,1.6,3.4,6.0,56.1
125,Jarred Vanderbilt,LAL,28,13,15,20.2,5.3,17.7,8.1,0.5,1.7,1.02,0.298,1.1,0.0,3.1,0.516,0.0,0.693,0.7,0.1,0.4,40.0,0.1,0.1,100.0,57.9,0.3,36.8,0.1,10.5,0.0,5.3,0.0,5.3,0.4,40.0,0.9,30.8,0.0,0.0,2.2,66.7,0.0,0.0,0.6,58.3,55.4,1.6,0.8,48.8,3.8,41.0,0.2,43.2,7.4,3.5,0.5,14.1,4.8,74.2,0.4,81.4,5.6,1.3,0.1,1.0,1.4,70.0
126,Jaxson Hayes,LAL,69,40,29,12.5,4.3,16.1,7.7,0.4,1.38,0.44,0.269,1.0,0.0,2.8,0.681,0.0,0.984,0.2,0.1,0.1,57.1,0.0,0.0,50.0,69.2,0.1,30.8,0.0,0.0,0.0,7.7,0.0,7.7,0.1,57.1,0.1,22.2,0.0,0.0,2.7,76.9,0.0,0.0,0.7,76.0,72.1,1.2,0.7,61.8,2.4,49.6,0.1,50.7,5.9,2.4,0.7,29.7,4.0,59.2,0.4,65.1,6.2,0.5,0.4,1.5,2.4,62.7
127,Jaylen Brown,BOS,69,51,18,33.5,22.9,53.0,27.5,3.6,4.08,3.55,0.433,1.0,1.9,2.2,0.761,0.641,0.961,10.1,2.9,5.2,56.1,0.8,1.2,64.3,67.7,3.4,33.7,0.8,8.2,0.5,5.3,0.6,6.0,6.8,56.1,3.9,37.1,5.9,42.4,2.2,72.6,1.2,55.4,0.7,57.1,55.7,1.2,0.7,57.8,3.2,37.9,0.1,39.5,10.7,4.4,0.9,20.3,7.3,61.1,0.6,66.9,7.4,1.2,0.5,1.4,2.3,62.4
128,Jaylin Williams,OKC,69,48,21,13.0,4.0,27.1,14.7,0.6,1.42,0.3,0.148,1.3,0.0,1.3,0.333,0.0,0.587,0.6,0.1,0.2,66.7,0.1,0.1,75.0,55.0,0.3,55.0,0.1,12.5,0.0,5.0,0.1,10.0,0.3,66.7,2.5,37.6,0.0,11.1,0.8,55.3,0.0,0.0,0.4,59.1,53.3,0.5,0.3,52.8,1.3,40.0,0.0,40.0,7.4,3.0,1.0,32.3,4.9,60.6,0.4,65.6,4.5,0.4,0.4,1.5,2.3,65.8
129,Jayson Tatum,BOS,73,56,17,35.7,26.8,75.8,38.7,4.8,3.83,2.76,0.354,1.2,1.8,1.6,0.929,0.773,1.095,9.1,2.8,5.0,57.3,1.9,2.3,84.5,86.4,2.3,25.2,0.7,7.7,0.4,4.8,1.2,12.8,7.9,57.3,3.6,42.8,8.4,36.3,1.7,63.1,1.4,47.2,1.1,62.2,55.3,0.9,0.4,42.2,2.3,37.9,0.1,39.3,10.5,7.2,1.1,15.4,9.9,73.1,0.7,78.8,6.1,1.0,0.6,1.7,2.6,62.7
130,Jeff Green,HOU,78,39,39,16.8,6.5,18.6,12.5,0.6,1.91,0.87,0.351,0.9,0.5,1.3,0.554,0.632,0.99,1.4,0.4,0.8,50.8,0.5,0.6,80.0,105.6,0.2,14.0,0.1,4.7,0.1,3.7,0.3,23.4,1.4,50.8,1.9,33.6,0.5,35.3,1.3,66.7,0.3,50.0,0.5,51.5,52.9,0.7,0.3,47.8,1.3,51.7,0.1,55.4,8.7,2.0,0.5,26.7,3.3,59.8,0.3,66.2,7.0,0.2,0.4,1.3,2.0,63.5
131,Jerami Grant,POR,54,17,37,33.9,21.0,52.5,34.6,2.6,2.92,1.96,0.4,1.4,1.9,1.6,0.6,0.441,0.93,10.3,2.5,5.8,43.3,1.5,1.9,79.8,65.3,2.6,25.2,0.6,5.9,0.7,6.8,1.0,9.4,6.7,43.3,6.6,42.7,2.5,41.0,1.5,59.3,0.8,59.4,0.8,48.6,51.6,0.7,0.4,48.6,2.3,31.9,0.1,33.6,9.6,3.0,0.6,18.8,5.4,56.0,0.4,60.4,8.6,0.8,0.6,2.6,3.5,74.5
132,Jeremiah Robinson-Earl,NOP,38,22,16,8.6,3.0,12.1,6.8,0.3,1.44,0.6,0.25,0.4,0.1,1.1,0.25,0.0,0.884,0.6,0.1,0.2,55.6,0.1,0.1,100.0,60.9,0.2,39.1,0.0,4.3,0.1,13.0,0.1,8.7,0.4,55.6,1.1,37.5,0.2,50.0,1.0,59.3,0.0,0.0,0.1,40.0,55.4,1.0,0.7,69.6,2.3,41.8,0.1,43.4,5.0,2.1,0.3,11.8,3.7,58.0,0.3,63.0,5.6,0.3,0.1,1.1,1.5,70.7
133,Jeremy Sochan,SAS,73,17,56,29.7,11.5,50.9,25.0,2.6,3.06,2.42,0.226,1.6,0.8,4.1,0.711,0.237,0.782,7.5,1.1,2.9,39.0,0.4,0.5,83.3,37.0,3.8,50.2,0.8,10.0,0.4,5.8,0.2,3.3,2.8,39.0,2.8,35.3,0.7,20.8,3.2,63.4,0.2,33.3,1.1,62.5,48.2,1.9,1.0,50.4,3.9,49.6,0.1,51.1,7.9,4.7,0.9,18.9,7.4,63.7,0.6,69.6,6.7,0.8,0.5,2.5,3.6,68.7
134,Jermaine Samuels Jr.,HOU,14,8,6,4.3,1.4,4.7,2.1,0.1,1.76,0.91,0.303,0.3,0.0,0.3,0.0,0.0,1.0,0.4,0.2,0.3,75.0,0.0,0.0,0.0,120.0,0.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,75.0,0.0,0.0,0.0,0.0,0.3,100.0,0.0,0.0,0.0,0.0,64.3,0.4,0.0,0.0,1.1,33.3,0.0,33.3,9.6,1.3,0.0,0.0,1.4,90.9,0.3,111.1,9.1,0.1,0.1,0.1,0.6,25.0
135,Jimmy Butler,MIA,60,33,27,34.0,20.8,61.0,36.8,4.5,4.41,3.24,0.341,1.4,2.3,5.7,0.583,0.385,0.802,14.3,2.1,4.8,44.4,2.5,2.9,85.5,49.7,7.0,49.0,1.5,10.5,0.7,4.9,1.5,10.3,7.1,44.4,2.5,43.9,2.8,39.1,4.6,67.5,0.9,35.2,0.8,64.5,53.7,1.8,0.9,53.3,4.0,44.1,0.1,45.5,7.4,3.6,0.8,22.5,5.5,64.5,0.5,70.8,8.8,1.3,0.3,1.5,2.0,73.7
136,Joe Harris,DET,16,4,12,10.6,2.4,10.0,6.6,0.2,1.37,0.58,0.244,0.3,0.0,0.3,0.5,0.0,0.6,0.8,0.1,0.3,20.0,0.0,0.0,0.0,15.4,0.4,53.8,0.2,23.1,0.1,7.7,0.0,0.0,0.1,20.0,1.9,35.7,0.0,0.0,0.2,50.0,0.0,0.0,0.1,100.0,48.7,0.3,0.1,33.3,0.7,50.0,0.0,50.0,3.1,1.1,0.3,30.0,3.3,33.3,0.7,41.7,7.8,0.2,0.1,1.6,2.2,74.3
137,Joe Ingles,ORL,68,42,26,17.2,4.4,29.8,17.1,1.5,3.08,1.84,0.146,0.2,0.0,0.2,0.583,0.0,0.667,3.0,0.3,0.8,38.9,0.1,0.1,90.0,25.9,1.8,60.7,0.6,21.4,0.2,7.5,0.1,2.5,0.8,38.9,2.6,53.2,0.5,22.6,0.1,50.0,0.0,0.0,0.1,100.0,59.0,0.3,0.2,55.6,0.5,58.1,0.0,60.0,10.3,2.1,0.3,12.1,3.1,67.8,0.2,72.5,9.3,0.6,0.1,0.7,0.9,80.6
138,Joel Embiid,PHI,39,31,8,33.6,34.7,74.6,53.8,3.4,2.73,1.36,0.465,5.1,4.8,5.7,0.772,0.691,1.243,8.5,2.7,4.5,59.4,2.7,3.1,86.7,97.9,1.4,16.7,0.4,4.2,0.8,10.0,1.5,18.2,8.3,59.4,6.0,50.3,7.6,43.0,7.1,66.7,3.3,51.8,3.9,49.5,56.1,2.4,1.6,67.4,4.8,50.3,0.2,52.8,5.5,8.6,2.8,32.8,13.6,63.1,1.2,68.9,4.7,1.2,1.7,5.1,9.9,50.9
139,John Collins,UTA,67,27,40,27.9,15.0,44.9,23.9,1.2,1.62,0.62,0.335,1.4,1.0,5.6,0.839,0.656,1.064,3.4,1.0,2.1,46.0,0.5,0.7,73.9,74.3,0.6,18.7,0.1,2.2,0.3,7.8,0.3,10.0,2.6,46.0,4.0,37.3,0.6,37.5,5.9,72.2,0.6,46.9,1.2,58.9,58.8,2.3,1.5,63.6,5.7,40.3,0.1,41.4,6.2,6.2,1.7,27.5,9.2,67.3,0.8,73.9,4.5,0.6,0.9,3.3,5.2,63.0
140,Jonathan Isaac,ORL,58,35,23,15.8,6.8,21.7,9.9,0.5,1.32,0.43,0.313,0.4,0.1,2.5,0.696,0.6,1.14,0.4,0.1,0.2,36.4,0.1,0.1,66.7,59.1,0.1,36.4,0.0,9.1,0.0,0.0,0.1,13.6,0.2,36.4,2.3,39.2,0.3,31.0,2.8,66.7,0.1,33.3,0.3,58.3,58.4,1.3,1.0,75.3,2.9,45.1,0.1,46.2,5.0,3.4,0.9,27.3,5.4,63.4,0.5,70.6,4.4,0.7,1.2,1.2,2.3,52.7
141,Jonathan Kuminga,GSW,73,40,33,26.3,15.9,46.0,24.1,2.1,2.79,2.05,0.346,1.3,1.9,3.3,0.849,0.564,0.967,6.2,1.7,3.2,53.7,0.8,1.2,67.9,70.6,1.8,29.4,0.3,4.2,0.5,7.5,0.6,9.3,4.4,53.7,2.1,34.8,1.6,37.9,3.2,65.2,1.1,51.8,1.1,66.0,55.9,1.2,0.7,58.0,3.0,40.7,0.1,41.5,8.5,3.6,0.7,18.4,5.6,64.1,0.4,69.5,6.2,0.7,0.5,1.8,2.6,67.0
