,PLAYER,TEAM,GP,W,L,MIN,PTS,TOUCHES,FRONT CT TOUCHES,TIME OF POSS,AVG SEC PER TOUCH,AVG DRIB PER TOUCH,PTS PER TOUCH,ELBOW TOUCHES,POST UPS,PAINT TOUCHES,PTS PER ELBOW TOUCH,PTS PER POST TOUCH,PTS PER PAINT TOUCH,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%,OREB,Contested OREB,Contested OREB%,OREB Chances,OREB Chance%,Deferred OREB Chances,Adjusted OREB Chance%,AVG OREB Distance,DREB,Contested DREB,Contested DREB%,DREB Chances,DREB Chance%,Deferred DREB Chances,Adjusted DREB Chance%,AVG DREB Distance,STL,BLK,DFGM,DFGA,DFG%
94,Georges Niang,UTA,66,41,25,14.0,5.9,22.1,12.0,0.6,1.69,0.81,0.269,0.1,0.1,0.2,0.667,0.5,1.077,1.5,0.5,0.9,52.5,0.1,0.2,90.0,71.6,0.5,30.4,0.0,2.9,0.1,4.9,0.1,4.9,1.1,52.5,3.6,40.2,0.7,35.3,0.2,71.4,0.0,100.0,0.1,40.0,57.8,0.3,0.1,26.7,0.7,40.5,0.1,44.1,16.6,2.1,0.5,24.1,3.4,62.2,0.3,67.5,6.4,0.3,0.1,0.8,1.2,70.9
95,Giannis Antetokounmpo,MIL,62,50,12,30.4,29.5,81.1,40.7,4.5,3.35,2.18,0.363,5.6,4.4,6.0,0.601,0.596,1.03,10.5,2.6,4.3,59.8,1.6,2.7,58.8,67.1,3.5,33.5,0.9,8.4,0.9,8.6,1.4,13.3,7.1,59.8,1.7,36.8,4.8,33.3,6.2,68.7,2.6,58.0,3.4,57.3,58.8,2.2,1.5,68.4,5.1,43.3,0.1,44.3,5.8,11.4,2.5,22.0,15.7,72.1,1.0,77.1,4.8,1.0,1.0,1.3,3.2,41.7
96,Glenn Robinson III,PHI,62,17,45,28.8,11.7,39.3,25.6,1.2,1.9,1.12,0.298,0.9,0.1,2.4,0.618,1.0,0.827,2.9,0.6,1.3,44.3,0.4,0.5,80.0,53.0,1.2,39.8,0.2,5.5,0.2,7.2,0.2,8.3,1.5,44.3,4.2,43.4,2.1,39.4,2.0,66.7,0.1,66.7,0.5,55.6,55.2,1.3,0.6,49.4,3.1,41.5,0.1,43.1,9.5,3.0,0.5,16.9,5.3,57.1,0.7,65.4,7.7,0.9,0.3,2.0,2.8,69.5
97,Goga Bitadze,IND,54,32,22,8.7,3.2,15.5,8.5,0.3,1.34,0.31,0.205,1.5,0.3,1.7,0.506,0.353,0.914,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,36.4,0.0,11.1,1.6,63.6,0.1,30.0,0.7,55.9,49.3,0.6,0.3,60.0,1.4,40.3,0.0,40.3,3.9,1.9,0.6,32.1,3.6,52.6,0.4,59.1,4.4,0.2,0.7,1.4,2.8,49.7
98,Gordon Hayward,BOS,52,34,18,33.5,17.5,57.7,35.0,2.8,2.95,2.08,0.303,1.5,0.3,2.5,0.625,0.308,0.795,9.7,2.3,4.3,52.2,0.9,1.2,80.0,57.8,3.7,38.4,1.0,10.6,0.8,7.8,0.6,6.4,5.6,52.2,4.3,41.1,4.7,45.9,2.0,57.0,0.1,16.7,1.0,55.8,56.1,1.1,0.5,43.6,2.8,37.7,0.1,38.5,8.3,5.6,0.9,16.7,8.0,70.3,0.6,75.5,7.0,0.7,0.4,1.4,2.0,67.9
99,Grant Williams,BOS,69,47,22,15.1,3.4,19.1,11.5,0.6,1.83,0.73,0.18,0.7,0.4,1.6,0.37,0.633,0.716,0.4,0.1,0.2,46.7,0.1,0.1,87.5,67.7,0.1,19.4,0.0,0.0,0.1,19.4,0.1,12.9,0.3,46.7,1.0,27.0,0.2,22.2,1.1,61.4,0.3,50.0,0.2,43.8,46.9,0.9,0.6,67.8,2.5,37.3,0.1,38.3,5.8,1.9,0.6,30.3,3.6,53.1,0.5,61.3,6.1,0.4,0.5,1.3,2.3,58.9
100,Harrison Barnes,SAC,71,31,40,34.5,14.6,45.7,28.9,1.7,2.27,1.19,0.32,1.2,3.9,2.5,0.39,0.473,0.949,6.1,1.5,3.2,46.2,1.0,1.3,79.6,65.6,1.6,26.8,0.5,7.6,0.5,7.8,0.7,10.8,4.0,46.2,3.3,36.6,1.5,35.8,2.3,61.8,1.8,44.8,0.5,40.6,52.7,1.0,0.6,55.4,2.7,39.2,0.2,41.8,8.9,3.9,0.7,17.4,6.5,60.3,0.5,65.9,6.7,0.6,0.2,1.6,2.2,73.2
101,Harry Giles III,SAC,45,22,23,14.5,7.0,22.7,14.0,0.7,1.77,0.57,0.307,3.5,1.0,3.6,0.497,0.362,1.128,0.6,0.2,0.4,55.0,0.0,0.0,50.0,92.3,0.0,7.7,0.0,0.0,0.0,7.7,0.0,3.8,0.5,55.0,1.1,40.3,0.5,46.2,4.1,69.0,0.4,31.8,1.7,50.0,55.6,1.0,0.6,55.8,2.7,39.1,0.1,40.2,6.6,3.5,0.9,26.1,5.6,62.0,0.6,69.6,4.8,0.5,0.4,1.7,2.3,72.4
102,Henry Ellenson,BKN,5,2,3,3.0,0.4,5.8,3.2,0.1,1.34,0.59,0.069,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,50.0,0.0,0.0,0.0,0.0,14.3,0.7,0.3,50.0,1.3,50.0,0.0,50.0,3.9,1.3,0.3,25.0,2.3,57.1,0.7,80.0,4.0,0.0,0.0,0.2,0.8,25.0
103,Ignas Brazdeikis,NYK,9,1,8,5.9,1.9,5.0,4.1,0.2,2.8,1.8,0.378,0.0,0.1,0.1,0.0,0.0,0.0,1.7,0.3,0.7,50.0,0.3,0.4,75.0,66.7,0.6,33.3,0.3,20.0,0.1,6.7,0.2,13.3,1.1,50.0,0.3,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.7,0.0,0.0,1.7,40.0,0.0,40.0,9.0,1.0,0.0,0.0,1.0,100.0,0.0,100.0,8.7,0.0,0.1,0.1,0.2,50.0
104,Isaiah Hartenstein,HOU,23,16,7,11.6,4.7,19.8,10.6,0.6,1.67,0.4,0.235,1.2,0.3,3.6,0.857,0.0,0.928,0.2,0.0,0.0,100.0,0.1,0.1,100.0,100.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,25.0,0.2,100.0,0.0,0.0,0.0,0.0,3.3,71.4,0.0,0.0,1.0,83.3,65.7,1.8,1.3,69.0,3.9,46.0,0.2,48.3,5.1,3.8,1.1,29.5,5.8,65.6,0.5,71.8,5.2,0.4,0.5,2.0,3.0,69.1
105,Isaiah Roby,OKC,3,2,1,3.8,0.0,1.7,0.7,0.1,3.11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,50.0,1.0,100.0,0.0,100.0,1.9,0.0,0.0,0.3,0.3,100.0
106,JaKarr Sampson,IND,34,21,13,13.8,4.6,15.7,8.8,0.4,1.69,0.74,0.292,0.9,0.2,2.0,0.813,0.286,1.075,1.1,0.3,0.4,66.7,0.2,0.2,100.0,66.7,0.4,38.5,0.0,2.6,0.1,10.3,0.1,7.7,0.8,66.7,0.4,21.7,0.1,40.0,2.1,72.7,0.1,100.0,0.8,48.0,60.0,0.7,0.5,70.0,2.0,34.5,0.1,35.7,8.0,2.3,0.7,30.9,4.2,56.2,0.5,63.6,4.8,0.5,0.4,1.6,2.8,56.8
107,JaMychal Green,LAC,63,43,20,20.7,6.8,30.4,15.0,0.7,1.31,0.37,0.224,0.5,0.4,1.8,0.613,0.63,0.73,0.5,0.0,0.1,33.3,0.1,0.1,83.3,37.9,0.2,37.9,0.0,10.3,0.1,13.8,0.0,10.3,0.2,33.3,4.3,38.7,0.3,47.1,1.3,49.3,0.3,43.8,0.3,66.7,56.0,1.2,0.8,63.6,3.0,40.1,0.1,41.8,7.7,4.9,1.0,21.2,7.6,65.2,0.4,69.3,4.6,0.5,0.4,1.6,2.5,62.9
108,JaVale McGee,LAL,68,51,17,16.6,6.6,22.6,11.8,0.5,1.36,0.4,0.29,2.2,0.9,5.4,0.423,0.274,0.916,0.4,0.1,0.3,52.9,0.1,0.1,62.5,95.8,0.0,8.3,0.0,0.0,0.0,4.2,0.1,16.7,0.3,52.9,0.2,66.7,0.1,25.0,4.9,70.5,0.3,28.0,0.9,58.8,64.2,1.8,1.3,70.4,3.9,47.0,0.1,48.1,4.5,3.9,1.2,30.2,6.4,60.9,0.4,65.4,4.4,0.5,1.4,2.3,4.6,50.3
109,Jabari Parker,SAC,38,9,29,24.2,14.0,48.8,24.4,1.5,1.85,0.97,0.286,1.5,1.2,3.4,0.724,0.8,1.227,3.5,1.0,1.8,56.7,0.5,0.7,76.9,74.2,0.9,26.5,0.2,5.3,0.3,9.8,0.3,9.8,2.6,56.7,2.4,28.3,0.7,24.4,4.1,73.7,0.9,63.6,1.1,55.9,54.8,1.6,1.0,62.3,4.4,37.9,0.1,38.9,6.4,4.1,0.9,22.2,6.4,64.3,0.3,67.7,5.5,1.2,0.4,2.6,3.8,67.8
110,Jacob Evans,MIN,29,8,21,14.4,4.4,29.2,14.4,1.6,3.22,2.33,0.151,0.3,0.1,0.5,0.333,0.0,0.857,2.3,0.2,1.2,19.4,0.4,0.5,85.7,39.4,0.6,24.2,0.2,7.6,0.2,9.1,0.2,10.6,0.9,19.4,1.3,35.1,1.7,34.3,0.4,66.7,0.0,0.0,0.1,25.0,38.4,0.4,0.3,66.7,1.0,40.9,0.1,45.0,10.6,1.5,0.5,31.3,2.6,55.2,0.2,59.3,7.0,0.4,0.4,1.2,1.9,63.6
111,Jae Crowder,MIA,64,29,35,28.7,10.4,47.9,26.3,1.4,1.8,0.93,0.217,0.5,0.3,1.1,0.533,0.176,0.958,1.3,0.2,0.5,34.3,0.3,0.3,88.9,48.8,0.5,36.0,0.2,12.8,0.1,10.5,0.1,10.5,0.7,34.3,4.4,32.8,2.1,36.3,1.1,79.5,0.0,50.0,0.3,63.6,51.6,0.8,0.4,45.1,2.0,40.8,0.1,42.1,11.3,5.2,0.9,17.4,7.5,69.2,0.7,76.3,6.2,1.1,0.4,1.6,2.4,68.0
112,Jahlil Okafor,NOP,30,9,21,15.6,8.1,31.3,19.6,1.1,2.03,0.95,0.259,2.3,2.9,3.9,0.529,0.575,0.829,1.3,0.3,0.7,47.6,0.1,0.1,50.0,59.0,0.3,25.6,0.0,2.6,0.1,7.7,0.1,5.1,0.8,47.6,0.2,40.0,0.3,55.6,3.2,67.7,1.7,55.0,1.2,58.3,62.7,1.7,1.3,75.0,4.4,39.0,0.1,40.0,5.4,2.8,1.0,36.7,5.3,53.7,0.5,59.0,4.6,0.2,0.7,2.7,4.4,62.6
113,Jake Layman,MIN,23,11,12,22.0,9.1,24.0,16.3,0.8,2.02,1.19,0.38,0.3,0.2,1.4,1.333,0.5,1.188,2.5,0.8,1.8,43.9,0.2,0.3,66.7,70.7,0.4,15.5,0.1,3.4,0.2,8.6,0.1,5.2,1.8,43.9,2.7,35.5,1.3,39.4,1.7,72.7,0.1,25.0,0.3,80.0,52.0,0.9,0.5,52.9,2.1,40.5,0.2,43.6,9.7,2.0,0.4,17.5,3.6,56.3,0.4,62.5,8.3,0.7,0.4,1.2,2.3,50.0
114,Jalen McDaniels,CHA,16,7,9,18.3,5.6,25.0,14.1,0.8,1.88,1.0,0.223,0.2,0.4,1.3,0.667,0.833,0.905,3.8,0.6,1.3,42.9,0.3,0.4,83.3,38.3,1.6,43.3,0.1,3.3,0.5,13.3,0.2,5.0,1.4,42.9,1.8,40.0,0.3,28.6,1.2,60.0,0.3,66.7,0.1,50.0,53.6,1.0,0.7,66.7,1.9,53.6,0.1,55.6,5.5,3.3,0.5,14.0,5.2,64.1,0.5,70.4,5.4,0.5,0.2,1.9,2.8,66.7
115,James Ennis III,ORL,69,42,27,18.3,6.6,19.2,12.5,0.6,1.92,0.98,0.342,0.4,0.1,1.8,1.038,1.5,0.927,1.6,0.2,0.7,29.8,0.3,0.4,92.3,48.6,0.4,25.7,0.2,10.1,0.2,11.0,0.2,11.9,0.8,29.8,2.0,32.7,0.6,37.5,1.7,61.3,0.1,100.0,0.4,73.3,52.2,1.1,0.7,67.6,3.0,36.6,0.1,37.8,5.8,2.7,0.3,12.1,4.2,64.2,0.5,73.1,5.8,0.5,0.3,1.0,1.4,73.5
116,James Johnson,MIN,32,14,18,19.4,8.4,33.5,19.2,1.5,2.64,1.93,0.252,1.5,0.3,1.7,0.125,0.2,0.868,3.4,1.0,1.8,54.2,0.5,0.8,66.7,76.1,0.8,23.9,0.3,9.2,0.3,10.1,0.4,11.0,2.6,54.2,2.3,39.1,0.9,28.2,1.4,73.3,0.1,25.0,0.2,30.0,55.6,0.8,0.4,48.0,1.7,48.1,0.0,48.1,7.5,3.0,0.5,17.2,4.9,61.2,0.5,67.9,6.0,0.8,1.0,1.3,2.2,57.1
117,Jared Dudley,LAL,45,30,15,8.1,1.5,12.6,6.7,0.3,1.35,0.45,0.12,0.2,0.1,0.2,0.5,0.667,0.5,0.4,0.0,0.2,14.3,0.0,0.0,0.0,11.1,0.2,50.0,0.0,11.1,0.0,11.1,0.0,0.0,0.0,14.3,1.2,44.2,0.0,25.0,0.1,50.0,0.0,50.0,0.1,50.0,55.0,0.2,0.1,50.0,0.6,35.3,0.0,35.3,9.4,1.7,0.3,17.8,3.0,56.3,0.3,62.5,7.3,0.3,0.1,0.4,1.0,46.5
118,Jaren Jackson Jr.,MEM,57,28,29,28.5,17.4,44.3,28.9,1.3,1.78,0.88,0.392,2.1,3.0,3.9,0.738,0.675,0.923,3.9,1.1,2.3,48.8,0.8,1.1,68.8,78.5,0.6,15.2,0.1,2.7,0.3,7.6,0.6,14.8,3.1,48.8,7.2,40.9,0.8,31.5,3.6,65.7,2.0,47.9,1.6,59.1,56.5,1.0,0.6,65.5,2.7,36.7,0.1,38.2,7.5,3.7,1.4,38.2,6.8,54.5,0.6,59.5,6.2,0.7,1.6,2.9,5.4,54.9
119,Jarred Vanderbilt,MIN,11,6,5,4.2,1.1,5.0,2.5,0.1,1.5,0.62,0.218,0.3,0.0,0.8,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,66.7,0.0,0.0,0.0,0.0,62.5,0.4,0.4,100.0,1.3,33.3,0.1,37.5,3.2,0.9,0.0,0.0,1.3,66.7,0.1,75.0,5.3,0.3,0.1,0.3,0.6,42.9
120,Jarrell Brantley,UTA,9,3,6,10.7,2.7,17.8,11.0,0.8,2.66,1.73,0.15,0.6,0.2,0.3,1.6,0.0,1.333,2.1,0.1,0.9,12.5,0.0,0.0,0.0,10.5,0.9,42.1,0.4,21.1,0.2,10.5,0.0,0.0,0.2,12.5,0.7,16.7,0.3,33.3,0.4,66.7,0.0,0.0,0.9,100.0,41.1,0.3,0.1,50.0,0.6,50.0,0.0,50.0,7.2,2.6,0.7,27.8,3.9,66.7,0.1,69.2,4.7,0.3,0.6,0.6,1.1,50.0
121,Jarrett Culver,MIN,63,19,44,23.9,9.2,38.7,20.7,2.1,3.18,2.4,0.238,0.5,0.1,1.5,0.6,0.857,0.894,5.3,1.2,3.0,38.8,0.4,0.8,46.0,50.6,1.6,29.2,0.2,4.2,0.3,5.1,0.4,7.4,2.7,38.8,2.3,30.4,1.2,30.1,1.3,63.3,0.1,60.0,0.3,44.4,46.2,1.1,0.6,54.3,2.5,45.8,0.1,47.0,9.2,2.3,0.4,18.3,3.8,59.9,0.3,65.1,7.8,0.9,0.6,1.5,2.2,65.2
122,Jarrod Uthoff,WAS,7,4,3,7.6,2.7,11.0,7.0,0.3,1.64,0.75,0.247,0.4,0.3,1.1,1.333,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,54.5,0.0,0.0,0.6,33.3,0.3,50.0,0.6,66.7,47.2,0.7,0.3,50.0,2.7,25.0,0.0,25.0,3.1,1.3,0.0,0.0,3.3,40.0,0.7,50.0,5.2,0.1,0.0,1.4,1.7,83.3
123,Javonte Green,BOS,48,33,15,9.7,3.4,12.4,6.6,0.4,1.86,1.04,0.274,0.4,0.0,0.9,0.947,0.0,0.81,1.3,0.4,0.7,51.5,0.2,0.4,50.0,68.3,0.3,20.6,0.1,9.5,0.1,11.1,0.2,14.3,0.9,51.5,0.5,33.3,0.2,35.7,0.7,48.4,0.0,0.0,0.4,63.6,53.6,0.6,0.5,75.0,1.3,47.1,0.0,48.0,4.9,1.8,0.4,24.6,2.8,65.1,0.2,70.4,6.9,0.5,0.2,0.5,0.8,62.5
124,Jaxson Hayes,NOP,63,28,35,17.1,7.5,25.0,15.2,0.6,1.4,0.36,0.3,1.9,0.2,4.3,0.795,0.071,1.059,0.2,0.1,0.1,66.7,0.1,0.2,41.7,100.0,0.0,14.3,0.0,7.1,0.0,0.0,0.1,42.9,0.2,66.7,0.1,25.0,0.0,0.0,4.5,69.7,0.0,0.0,1.5,68.3,67.6,1.6,1.2,74.2,3.4,48.0,0.0,48.5,5.0,2.7,0.9,34.0,5.5,49.5,0.7,56.8,5.0,0.4,0.9,1.8,3.1,56.1
125,Jaylen Brown,BOS,57,38,19,33.9,20.3,49.0,31.5,2.2,2.65,1.93,0.415,1.1,1.1,2.2,0.629,0.71,1.065,8.5,2.1,4.4,48.8,1.0,1.3,72.4,62.6,2.5,29.8,0.5,6.4,0.6,7.6,0.7,7.9,5.3,48.8,5.6,42.2,3.6,37.9,2.3,62.2,0.8,54.5,0.7,54.8,55.4,1.1,0.5,48.4,2.9,38.5,0.1,40.5,10.9,5.4,1.1,20.2,9.0,59.8,0.7,65.1,6.0,1.1,0.4,1.7,2.6,65.1
126,Jaylen Hoard,POR,13,7,6,7.9,2.9,10.2,5.2,0.4,2.12,1.1,0.288,0.5,0.0,1.3,0.714,0.0,0.706,1.0,0.4,0.8,50.0,0.2,0.5,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,23.1,1.0,50.0,0.0,0.0,0.0,0.0,0.9,50.0,0.0,0.0,0.4,50.0,46.9,1.2,0.9,78.6,2.1,56.0,0.1,58.3,7.2,1.5,0.3,16.7,2.4,62.1,0.3,72.0,4.6,0.4,0.0,0.5,0.8,60.0
127,Jayson Tatum,BOS,66,46,20,34.3,23.4,68.1,38.7,3.4,3.01,2.1,0.344,1.4,1.5,2.0,0.728,0.52,0.704,10.8,2.9,6.3,46.6,1.8,2.2,83.1,72.9,2.5,23.5,0.6,5.6,0.6,5.2,1.1,9.9,7.9,46.6,3.2,39.7,8.6,40.0,1.4,48.2,0.8,34.0,1.0,52.8,52.7,1.0,0.5,56.3,3.0,31.8,0.0,32.2,8.6,6.0,0.9,14.9,8.4,71.2,0.5,76.2,6.4,1.4,0.9,1.8,2.9,62.1
128,Jeff Green,HOU,48,28,20,20.0,9.4,26.1,15.8,0.8,1.92,0.95,0.362,1.0,0.3,1.6,0.83,0.333,0.88,1.6,0.5,0.9,51.2,0.4,0.5,83.3,89.3,0.3,17.3,0.1,4.0,0.1,8.0,0.3,16.0,1.4,51.2,3.6,36.4,0.5,25.0,1.4,65.2,0.1,14.3,0.8,66.7,55.2,0.5,0.3,58.3,1.3,42.1,0.0,43.6,8.0,2.5,0.6,23.1,4.0,61.0,0.3,65.5,8.2,0.5,0.4,1.4,2.4,57.8
129,Jerami Grant,DEN,71,45,26,26.6,12.0,36.6,23.0,1.1,1.75,0.71,0.328,1.0,1.3,2.8,0.557,0.638,1.01,3.2,0.9,1.8,49.6,0.5,0.7,72.5,75.0,0.7,22.4,0.2,4.8,0.3,9.2,0.4,11.4,2.4,49.6,4.4,39.8,0.7,30.8,2.8,65.2,0.8,52.3,0.5,53.8,55.5,0.9,0.5,60.3,2.0,42.6,0.1,44.6,7.3,2.8,0.8,30.0,4.9,57.1,0.4,62.3,6.2,0.7,0.8,1.7,2.9,60.8
130,Jeremy Lamb,IND,46,27,19,28.1,12.5,43.9,27.7,2.2,2.95,1.92,0.286,0.4,0.1,0.9,0.944,0.0,1.195,5.9,1.6,3.1,52.8,0.9,1.1,84.0,71.6,1.9,32.1,0.5,8.1,0.3,4.4,0.5,8.9,4.2,52.8,2.6,37.3,4.4,43.5,1.1,68.6,0.0,0.0,0.4,63.6,50.6,0.5,0.2,41.7,1.4,38.7,0.1,40.7,7.4,4.0,0.8,19.9,6.3,63.3,0.6,70.4,6.2,1.2,0.5,1.7,2.3,72.2
131,Jimmy Butler,MIA,58,38,20,33.8,19.9,71.3,36.5,5.4,4.51,3.52,0.28,1.9,3.1,4.3,0.773,0.456,0.717,15.5,2.3,5.3,43.0,3.1,3.8,82.2,51.5,6.9,44.3,1.7,11.2,0.9,5.8,1.9,12.1,8.0,43.0,0.9,31.7,3.0,30.5,3.1,61.2,1.4,51.9,1.5,66.7,47.4,1.9,1.2,62.3,4.3,43.4,0.1,44.7,7.7,4.9,0.9,19.3,7.3,67.5,0.6,73.9,7.2,1.8,0.6,1.8,2.6,67.3
132,Joakim Noah,LAC,5,4,1,10.0,2.8,23.6,11.2,0.9,2.28,0.86,0.119,1.4,1.8,2.0,0.714,0.111,0.8,1.2,0.0,0.4,0.0,0.4,0.4,100.0,33.3,0.4,33.3,0.2,16.7,0.2,16.7,0.2,16.7,0.4,0.0,0.0,0.0,0.0,0.0,1.6,60.0,0.2,0.0,1.0,66.7,50.0,1.3,0.8,60.0,3.0,41.7,0.0,41.7,4.2,2.8,0.5,18.2,5.5,50.0,0.8,57.9,5.0,0.2,0.2,1.8,2.4,75.0
133,Joe Harris,BKN,69,33,36,30.8,14.5,45.8,30.9,1.4,1.8,0.99,0.316,0.9,0.1,1.3,0.767,0.0,0.833,6.5,1.5,3.0,50.2,0.3,0.4,69.2,51.0,2.8,43.0,0.6,8.9,0.4,5.6,0.2,2.9,3.3,50.2,6.2,44.9,2.2,39.7,1.1,64.8,0.0,0.0,0.7,67.6,59.6,0.9,0.4,48.4,2.6,36.4,0.1,37.6,11.2,3.4,0.6,16.7,6.2,54.4,0.7,61.6,7.8,0.6,0.2,2.2,3.2,70.2
134,Joe Ingles,UTA,72,44,28,29.7,9.8,55.4,31.0,3.2,3.46,2.5,0.177,0.5,0.1,0.3,0.242,0.143,0.4,8.0,1.2,2.3,50.3,0.5,0.6,77.8,35.6,4.3,54.2,1.3,16.0,0.6,7.8,0.3,3.8,2.8,50.3,3.5,44.0,2.8,35.1,0.1,80.0,0.0,0.0,0.1,100.0,57.2,0.4,0.2,40.7,0.9,41.5,0.0,42.9,16.2,3.6,0.5,13.1,5.4,66.6,0.4,72.1,7.6,0.9,0.2,1.3,1.7,75.0
135,Joel Embiid,PHI,51,32,19,29.5,23.0,68.0,42.8,2.5,2.24,0.89,0.338,5.0,9.8,6.7,0.425,0.758,1.041,2.4,0.5,1.0,47.2,0.4,0.6,73.3,61.2,0.5,21.5,0.1,5.0,0.4,18.2,0.3,12.4,1.5,47.2,5.2,38.9,2.5,33.0,7.0,65.7,7.4,53.0,2.1,43.5,51.2,2.8,1.8,65.2,6.1,46.2,0.2,48.0,5.7,9.0,2.3,25.4,14.2,63.8,1.3,70.2,4.3,0.9,1.3,4.3,7.2,60.1
136,John Collins,ATL,41,15,26,33.2,21.6,67.5,35.7,1.8,1.56,0.53,0.32,3.6,1.7,9.4,0.723,0.8,1.083,2.4,0.7,1.3,57.7,0.3,0.3,92.9,75.8,0.5,22.2,0.1,4.0,0.3,13.1,0.2,7.1,1.8,57.7,4.8,41.6,0.4,23.5,10.1,69.9,1.4,56.8,2.6,51.8,63.2,2.8,1.8,62.1,7.2,39.2,0.1,39.9,6.0,7.3,2.1,28.7,11.5,63.4,0.9,69.0,4.4,0.8,1.6,3.8,6.6,57.0
137,John Henson,DET,40,8,32,15.0,5.5,23.3,15.8,0.6,1.6,0.41,0.237,2.0,0.4,4.4,0.557,0.353,0.876,0.2,0.0,0.1,33.3,0.0,0.1,0.0,28.6,0.1,42.9,0.0,0.0,0.0,0.0,0.0,14.3,0.1,33.3,0.7,22.0,0.0,0.0,3.9,65.5,0.2,37.5,1.1,64.3,57.9,1.2,0.8,67.4,2.9,42.6,0.0,43.0,5.6,3.1,1.0,32.8,5.1,62.0,0.7,72.0,4.5,0.6,1.1,1.8,3.5,52.9
138,Johnathan Motley,LAC,13,8,5,3.2,2.2,6.1,3.1,0.2,2.08,1.23,0.354,0.1,0.2,0.7,0.0,1.0,1.222,0.2,0.2,0.2,100.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,100.0,0.2,100.0,0.0,0.0,0.8,83.3,0.2,50.0,0.0,0.0,76.7,0.5,0.3,66.7,0.8,60.0,0.0,60.0,1.3,1.0,0.0,0.0,1.2,85.7,0.2,100.0,4.2,0.2,0.0,0.3,0.5,66.7
139,Johnathan Williams,WAS,15,7,8,12.0,3.0,13.7,8.5,0.4,1.56,0.5,0.22,1.4,0.1,2.9,0.619,1.0,0.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,20.0,0.1,50.0,1.9,66.7,0.1,100.0,0.9,54.5,55.9,1.7,1.1,66.7,3.7,46.2,0.2,49.0,5.0,2.9,0.8,27.5,4.3,66.7,0.4,74.1,4.9,0.1,0.5,0.6,1.0,60.0
140,Jonah Bolden,PHX,7,6,1,6.7,1.4,9.6,4.9,0.2,1.43,0.49,0.149,0.1,0.1,1.0,0.0,0.0,0.857,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,50.0,0.0,0.0,0.0,0.0,36.4,1.0,1.0,100.0,2.0,50.0,0.0,50.0,2.4,2.0,1.7,83.3,3.3,60.0,0.0,60.0,4.8,0.4,0.3,0.9,1.3,66.7
141,Jonathan Isaac,ORL,34,15,19,28.8,11.9,53.2,23.4,1.4,1.59,0.65,0.223,1.5,0.9,3.2,0.462,0.548,0.972,2.9,0.9,1.6,51.8,0.1,0.2,66.7,63.3,0.6,20.4,0.1,3.1,0.4,13.3,0.1,3.1,1.8,51.8,3.1,34.3,1.9,41.3,3.1,51.9,0.5,43.8,0.7,43.5,51.8,1.7,1.1,67.2,3.9,43.6,0.1,44.3,4.9,5.1,1.4,27.2,8.8,57.7,0.9,64.3,5.1,1.6,2.3,2.2,4.3,51.0
