,PLAYER,TEAM,GP,W,L,MIN,PTS,TOUCHES,FRONT CT TOUCHES,TIME OF POSS,AVG SEC PER TOUCH,AVG DRIB PER TOUCH,PTS PER TOUCH,ELBOW TOUCHES,POST UPS,PAINT TOUCHES,PTS PER ELBOW TOUCH,PTS PER POST TOUCH,PTS PER PAINT TOUCH,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%,OREB,Contested OREB,Contested OREB%,OREB Chances,OREB Chance%,Deferred OREB Chances,Adjusted OREB Chance%,AVG OREB Distance,DREB,Contested DREB,Contested DREB%,DREB Chances,DREB Chance%,Deferred DREB Chances,Adjusted DREB Chance%,AVG DREB Distance,STL,BLK,DFGM,DFGA,DFG%
46,Cody Martin,CHA,52,26,26,16.3,4.0,22.4,13.5,0.9,2.45,1.48,0.177,0.3,0.0,1.1,0.625,1.0,0.509,2.2,0.3,0.7,42.1,0.2,0.4,50.0,36.8,0.9,43.0,0.2,10.5,0.3,12.3,0.2,8.8,0.8,42.1,0.8,23.3,0.5,40.7,0.5,57.1,0.0,100.0,0.2,83.3,48.4,1.2,0.7,59.6,2.3,52.0,0.0,53.1,8.1,2.5,0.4,15.6,4.4,56.8,0.5,63.4,7.4,0.7,0.2,1.3,1.9,70.0
47,Cody Zeller,CHA,48,21,27,20.9,9.4,34.6,21.6,0.9,1.63,0.6,0.272,3.4,0.6,6.0,0.503,0.333,0.792,1.8,0.7,1.2,57.6,0.3,0.3,75.0,94.3,0.4,20.5,0.1,3.4,0.1,3.4,0.2,9.1,1.7,57.6,0.3,17.6,0.2,50.0,4.8,59.0,0.2,50.0,1.7,58.1,56.5,2.5,1.7,68.9,5.4,45.8,0.1,46.5,4.1,4.4,1.6,36.8,7.2,60.6,0.8,67.6,4.6,0.6,0.4,2.6,3.9,66.1
48,Cristiano Felicio,CHI,18,6,12,4.6,1.3,10.2,5.6,0.4,2.12,0.61,0.125,0.8,0.1,1.2,0.267,0.0,0.81,0.1,0.0,0.0,0.0,0.1,0.1,50.0,50.0,0.1,50.0,0.0,0.0,0.0,0.0,0.1,50.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,85.7,0.0,0.0,0.2,0.0,53.8,1.0,0.8,80.0,2.1,47.6,0.0,47.6,3.6,1.6,0.6,37.5,2.6,61.5,0.5,76.2,4.1,0.2,0.0,0.3,0.7,50.0
49,D.J. Wilson,HOU,35,13,22,12.4,5.2,20.4,10.7,0.6,1.78,0.67,0.256,1.1,0.2,2.0,0.447,0.286,0.638,1.0,0.2,0.5,50.0,0.2,0.2,75.0,67.6,0.3,35.3,0.2,17.6,0.0,2.9,0.1,11.8,0.7,50.0,2.5,34.8,0.6,37.5,1.3,50.0,0.1,25.0,0.5,50.0,49.4,0.6,0.5,75.0,1.7,35.7,0.1,37.0,4.8,2.8,0.7,26.1,4.4,63.0,0.5,71.9,4.4,0.3,0.5,1.1,1.9,60.6
50,DaQuan Jeffries,SAS,31,6,25,15.9,4.1,16.5,10.0,0.5,1.73,0.86,0.248,0.4,0.0,0.7,0.462,2.0,0.773,1.1,0.3,0.7,47.6,0.1,0.1,100.0,62.9,0.3,22.9,0.0,0.0,0.1,5.7,0.0,2.9,0.7,47.6,1.7,31.0,0.5,38.9,0.5,61.5,0.1,100.0,0.2,50.0,50.0,0.8,0.4,47.4,1.7,44.2,0.0,45.2,12.1,2.1,0.3,15.4,3.3,63.4,0.2,67.5,8.3,0.5,0.3,1.0,1.4,72.1
51,Damion Lee,GSW,57,28,29,18.9,6.5,29.8,17.6,0.9,1.79,0.93,0.22,0.2,0.0,0.4,0.2,0.0,1.261,1.9,0.4,0.6,59.5,0.2,0.2,100.0,55.7,0.9,50.0,0.2,12.3,0.2,8.5,0.1,5.7,1.0,59.5,3.8,39.8,0.8,44.2,0.5,82.4,0.0,0.0,0.0,50.0,60.8,0.4,0.2,40.9,0.9,45.8,0.0,45.8,12.6,3.0,0.7,24.7,4.6,65.0,0.4,71.8,6.0,0.7,0.1,1.2,1.9,65.1
52,Daniel Gafford,WAS,54,31,23,14.7,7.0,22.1,10.6,0.5,1.47,0.3,0.319,1.5,0.5,4.9,0.663,0.929,1.158,0.1,0.1,0.1,75.0,0.0,0.0,0.0,75.0,0.0,12.5,0.0,0.0,0.1,37.5,0.0,0.0,0.1,75.0,0.1,42.9,0.0,0.0,5.7,72.0,0.5,76.9,1.0,52.6,68.4,1.8,1.3,73.4,3.8,47.5,0.1,48.5,4.3,2.6,1.2,43.8,5.3,49.6,0.8,58.1,4.2,0.5,1.4,2.2,4.2,52.0
53,Daniel Theis,CHI,65,28,37,24.6,9.6,36.3,21.9,1.0,1.59,0.4,0.266,2.2,0.4,4.0,0.521,0.704,1.128,0.5,0.1,0.2,43.8,0.1,0.1,50.0,54.3,0.1,22.9,0.0,5.7,0.1,14.3,0.1,11.4,0.3,43.8,3.5,40.0,0.4,45.8,4.5,76.5,0.3,58.3,1.1,55.6,59.3,1.5,1.0,67.7,3.2,45.6,0.1,46.5,5.7,4.2,1.4,33.5,7.6,54.7,0.9,62.2,4.7,0.6,0.9,2.8,5.0,55.9
54,Danilo Gallinari,ATL,51,29,22,24.0,13.3,41.3,25.3,1.6,2.28,0.91,0.321,0.7,2.9,0.9,0.711,0.513,1.152,2.0,0.4,0.8,51.3,0.8,0.8,97.6,81.6,0.7,33.0,0.2,7.8,0.1,4.9,0.4,20.4,1.6,51.3,5.9,40.9,2.7,46.6,1.0,68.4,1.5,42.3,0.5,37.5,54.2,0.4,0.2,64.7,1.0,34.7,0.0,35.4,8.0,4.0,1.0,23.7,6.2,64.9,0.4,68.8,5.8,0.6,0.2,2.1,2.9,73.2
55,Danuel House Jr.,HOU,36,8,28,25.9,8.8,36.7,19.9,1.5,2.4,1.48,0.238,0.4,0.1,1.1,0.867,0.0,0.872,4.8,0.5,1.4,38.8,0.5,0.8,60.0,34.9,2.6,54.7,0.6,12.8,0.3,6.4,0.4,8.7,1.7,38.8,3.1,34.2,1.9,36.6,0.9,68.2,0.0,0.0,0.4,66.7,50.4,0.5,0.2,38.9,1.4,36.0,0.1,38.3,10.5,3.2,0.8,23.7,4.9,64.8,0.4,70.4,6.9,0.6,0.4,1.6,2.3,67.9
56,Dario Saric,PHX,50,37,13,17.4,8.7,32.7,21.3,0.9,1.68,0.7,0.267,2.7,2.3,4.0,0.489,0.482,0.782,1.3,0.3,0.6,43.8,0.2,0.2,90.9,56.7,0.3,25.4,0.0,3.0,0.2,17.9,0.1,7.5,0.8,43.8,3.2,37.7,0.1,20.0,3.2,54.5,1.1,42.6,1.3,58.5,51.6,1.0,0.6,56.5,2.8,35.1,0.1,37.1,5.5,3.1,0.6,18.8,5.5,55.4,0.6,62.3,5.2,0.6,0.1,1.9,2.8,68.1
57,Darius Bazley,OKC,55,16,39,31.2,13.7,53.6,26.6,2.4,2.68,1.89,0.256,0.7,0.2,1.8,0.611,0.455,0.856,8.6,1.7,4.1,42.2,1.1,1.6,72.1,54.5,2.6,30.4,0.5,5.9,0.9,9.9,0.8,9.1,4.7,42.2,3.3,28.8,1.9,31.3,1.5,57.1,0.1,50.0,0.4,52.9,45.6,0.9,0.5,54.9,2.8,33.6,0.1,34.5,6.8,6.3,1.4,22.0,9.3,67.8,0.7,73.2,4.7,0.5,0.5,2.7,4.1,66.5
58,Darius Miller,OKC,18,5,13,10.9,4.1,13.2,9.0,0.5,2.11,1.22,0.308,0.1,0.1,0.2,1.0,2.0,1.333,0.7,0.0,0.1,0.0,0.1,0.1,100.0,16.7,0.5,75.0,0.2,25.0,0.1,8.3,0.1,8.3,0.1,0.0,2.2,46.7,1.2,44.4,0.2,100.0,0.1,0.0,0.1,100.0,63.5,0.2,0.1,50.0,0.5,33.3,0.0,33.3,16.5,1.7,0.2,13.6,2.2,75.9,0.0,75.9,7.3,0.7,0.3,0.5,0.9,56.3
59,David Nwaba,HOU,30,8,22,22.6,9.2,22.8,14.7,0.8,2.01,1.33,0.404,0.3,0.0,1.9,0.8,2.0,1.018,2.8,0.8,1.6,50.0,0.5,0.6,77.8,79.8,0.6,22.6,0.0,1.2,0.2,6.0,0.3,10.7,2.2,50.0,1.8,30.0,0.0,0.0,1.9,67.6,0.1,100.0,0.3,66.7,52.5,1.4,0.9,62.2,3.3,42.0,0.0,42.5,7.1,2.7,0.3,10.8,5.0,55.2,0.3,59.2,8.4,1.0,0.7,1.5,2.6,57.0
60,Davis Bertans,WAS,57,29,28,25.7,11.5,28.5,16.5,0.6,1.27,0.44,0.404,0.2,0.0,0.6,0.615,0.0,0.735,0.6,0.0,0.1,28.6,0.1,0.1,100.0,22.2,0.4,63.9,0.0,5.6,0.0,5.6,0.0,5.6,0.1,28.6,8.2,40.6,0.6,25.0,0.4,70.6,0.0,0.0,0.1,50.0,58.1,0.4,0.2,50.0,1.0,36.7,0.0,38.3,14.0,2.9,0.7,22.7,4.9,60.2,0.4,64.9,6.9,0.6,0.2,1.4,2.4,60.7
61,De'Andre Hunter,ATL,23,12,11,29.5,15.0,38.5,26.0,1.5,2.28,1.49,0.389,0.7,1.5,1.3,1.375,0.794,1.0,6.2,1.6,3.1,50.7,1.2,1.3,90.0,69.2,2.1,33.6,0.8,12.6,0.3,4.9,0.7,10.5,4.3,50.7,4.2,39.3,2.7,40.8,1.3,75.0,1.2,55.6,1.0,88.9,54.6,0.7,0.3,41.2,2.2,34.0,0.1,35.4,11.4,4.0,0.9,22.6,7.1,56.7,0.7,62.4,6.2,0.8,0.5,1.7,2.8,62.5
62,DeAndre' Bembry,TOR,51,23,28,19.1,5.7,32.6,16.3,1.8,3.34,2.55,0.176,0.6,0.2,1.9,0.767,0.222,0.814,4.0,0.8,1.5,50.6,0.3,0.4,75.0,46.8,1.9,46.8,0.6,15.3,0.3,7.9,0.2,4.9,1.9,50.6,0.7,25.0,0.2,23.5,1.5,67.3,0.0,33.3,0.5,84.6,54.4,0.8,0.4,57.6,1.8,42.9,0.1,44.6,6.8,2.6,0.6,21.2,4.2,63.1,0.3,68.1,6.9,1.0,0.4,0.8,1.3,64.1
63,DeMar DeRozan,SAS,61,27,34,33.7,21.6,59.5,29.7,5.4,5.49,4.92,0.363,0.9,1.3,1.0,0.589,0.7,0.742,18.2,3.6,6.8,52.7,3.1,3.5,87.8,58.1,8.2,45.0,2.1,11.6,1.1,5.9,1.8,9.7,10.6,52.7,1.6,33.6,6.3,48.8,0.8,62.5,0.9,56.7,0.5,53.8,50.5,0.7,0.2,32.5,2.1,32.3,0.1,33.6,11.0,3.7,0.6,16.0,5.6,65.4,0.4,69.7,8.0,0.9,0.2,1.4,2.0,68.0
64,Dean Wade,CLE,63,19,44,19.2,6.0,29.4,16.7,0.8,1.67,0.54,0.203,0.6,0.3,1.4,0.25,0.471,0.802,1.4,0.1,0.4,39.1,0.0,0.0,100.0,23.3,0.9,65.1,0.2,12.8,0.1,7.0,0.0,1.2,0.3,39.1,3.7,37.4,0.3,36.4,1.1,68.1,0.1,60.0,0.1,33.3,55.6,0.7,0.4,57.9,1.8,41.8,0.1,43.2,5.9,3.5,1.0,27.7,5.6,61.9,0.4,67.0,5.7,0.6,0.3,1.9,2.8,68.0
65,Deividas Sirvydis,DET,20,8,12,6.7,2.1,8.9,5.2,0.3,1.78,0.91,0.23,0.1,0.0,0.3,0.0,0.0,0.6,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,60.0,0.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,22.7,0.8,62.5,0.2,50.0,0.0,0.0,0.0,0.0,47.5,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,2.6,0.5,20.7,3.5,76.3,0.2,80.6,5.7,0.1,0.0,0.6,0.8,68.8
66,Deni Avdija,WAS,54,25,29,23.3,6.3,31.3,14.3,0.9,1.79,0.93,0.202,0.6,0.1,1.2,0.935,0.25,0.955,1.6,0.4,0.7,48.7,0.1,0.2,77.8,53.6,0.6,36.9,0.1,7.1,0.1,8.3,0.1,6.0,0.8,48.7,2.7,31.0,0.4,31.0,1.2,65.1,0.0,25.0,0.5,61.9,50.2,0.4,0.2,50.0,1.3,31.9,0.1,33.3,9.0,4.5,1.2,25.4,7.2,62.5,0.7,69.4,4.6,0.6,0.3,1.9,3.1,59.5
67,Derrick Favors,UTA,68,49,19,15.3,5.4,16.0,11.0,0.4,1.33,0.27,0.339,1.7,0.1,4.8,0.845,0.444,0.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,40.4,0.0,0.0,4.1,67.6,0.1,33.3,1.4,67.8,63.8,2.0,1.5,73.2,4.0,50.2,0.2,52.3,5.0,3.5,1.3,36.6,5.6,62.6,0.5,69.0,4.5,0.5,1.0,2.7,4.6,59.0
68,Derrick Jones Jr.,POR,58,32,26,22.7,6.8,19.8,11.6,0.5,1.65,0.71,0.346,0.4,0.0,2.7,0.762,0.0,0.885,0.8,0.2,0.4,44.0,0.0,0.1,50.0,52.2,0.2,23.9,0.0,4.3,0.1,17.4,0.0,4.3,0.4,44.0,2.0,31.5,0.2,27.3,2.4,65.6,0.0,0.0,0.3,70.0,55.4,1.5,0.9,59.7,2.9,51.0,0.1,52.7,6.4,2.5,0.8,31.3,4.1,60.7,0.4,66.7,7.6,0.6,0.9,1.4,2.2,63.1
69,Devin Vassell,SAS,62,30,32,17.0,5.5,16.9,11.1,0.5,1.95,1.16,0.325,0.2,0.0,0.6,0.867,0.0,0.923,1.5,0.5,0.8,56.0,0.2,0.3,75.0,72.3,0.5,36.2,0.2,10.6,0.0,0.0,0.1,8.5,1.1,56.0,2.4,33.8,1.4,40.8,0.6,60.9,0.0,0.0,0.2,44.4,49.2,0.4,0.2,37.5,0.8,52.2,0.0,52.2,9.9,2.6,0.6,23.3,4.2,62.5,0.4,68.5,6.2,0.7,0.3,1.2,2.0,63.1
70,Devontae Cacok,LAL,20,8,12,4.9,2.0,6.8,3.4,0.2,1.62,0.53,0.287,0.6,0.2,1.6,0.182,1.0,0.781,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,57.9,0.2,66.7,0.1,25.0,58.6,0.8,0.5,60.0,2.3,33.3,0.0,33.3,3.6,1.5,0.1,5.0,2.1,74.1,0.1,76.9,4.9,0.3,0.2,0.5,0.7,69.2
71,Dillon Brooks,MEM,67,36,31,29.8,17.2,41.6,28.6,1.8,2.67,1.98,0.413,0.6,0.1,0.9,0.465,0.25,0.889,7.8,2.1,5.0,41.6,0.9,1.0,82.6,65.0,1.7,21.9,0.3,4.0,0.5,6.2,0.5,6.5,5.0,41.6,4.7,38.6,5.3,38.1,0.8,64.1,0.0,50.0,0.3,50.0,48.1,0.8,0.4,49.1,1.8,46.5,0.1,48.2,11.2,2.2,0.3,15.4,3.9,57.4,0.4,64.1,8.7,1.2,0.4,1.4,1.9,72.8
72,Domantas Sabonis,IND,62,29,33,36.0,20.3,97.4,54.7,3.6,2.21,1.19,0.209,6.7,7.6,9.0,0.507,0.412,0.908,4.3,0.9,1.8,52.3,0.6,0.8,71.2,58.0,1.5,35.2,0.3,6.4,0.4,8.7,0.4,9.8,2.5,52.3,3.0,33.0,1.0,36.0,8.2,69.5,3.1,48.8,3.4,56.0,56.4,2.4,1.7,70.0,6.6,36.4,0.1,37.2,5.2,9.5,2.5,26.4,14.3,66.8,1.1,72.5,4.0,1.2,0.5,4.2,7.0,59.9
73,Dorian Finney-Smith,DAL,60,36,24,32.0,9.8,39.5,21.9,1.1,1.66,0.72,0.249,0.5,0.0,2.2,0.241,0.0,0.84,2.8,0.5,0.9,58.5,0.2,0.2,75.0,43.2,1.6,55.6,0.3,11.8,0.2,8.3,0.1,3.6,1.2,58.5,5.5,40.4,0.6,30.0,1.8,70.8,0.0,0.0,0.1,75.0,60.0,1.7,1.0,59.2,3.3,49.7,0.1,51.6,7.7,3.9,1.0,25.9,6.7,57.3,0.8,64.6,5.9,0.9,0.4,1.6,2.6,59.9
74,Doug McDermott,IND,66,32,34,24.5,13.6,29.1,21.9,0.7,1.39,0.72,0.468,0.4,0.0,2.3,1.034,2.0,1.375,4.0,1.3,2.5,52.4,0.3,0.3,95.5,75.3,1.1,27.4,0.2,4.2,0.2,4.2,0.2,4.2,3.0,52.4,3.8,37.6,1.6,41.6,3.2,75.8,0.1,100.0,0.5,66.7,61.6,0.9,0.5,55.0,2.3,41.4,0.0,42.0,6.6,2.5,0.5,21.1,4.5,56.5,0.5,63.1,6.7,0.3,0.1,1.4,2.3,63.8
75,Draymond Green,GSW,63,35,28,31.5,7.0,74.2,37.2,3.0,2.46,1.64,0.095,2.0,2.4,1.8,0.333,0.091,0.452,3.7,0.7,1.3,56.0,0.3,0.4,91.7,50.0,1.8,47.0,0.5,13.6,0.4,10.6,0.2,5.1,1.9,56.0,1.9,31.1,0.1,11.1,0.8,46.0,0.2,46.7,0.7,63.6,49.2,0.9,0.6,65.5,2.1,43.0,0.1,44.4,7.0,6.3,1.6,25.7,10.6,59.8,1.1,66.8,5.7,1.7,0.8,1.8,3.8,47.3
76,Drew Eubanks,SAS,54,21,33,14.0,5.8,22.1,13.1,0.6,1.69,0.48,0.26,1.7,0.7,3.8,0.548,0.564,0.975,0.5,0.1,0.3,37.5,0.0,0.1,50.0,53.8,0.1,23.1,0.0,0.0,0.0,7.7,0.0,7.7,0.3,37.5,0.5,68.4,0.1,66.7,3.7,66.4,0.4,41.2,0.9,45.8,57.1,1.4,0.9,60.8,3.3,43.0,0.1,44.3,5.9,3.2,0.9,29.3,5.5,58.8,0.7,67.9,4.1,0.3,0.9,1.7,3.4,50.8
77,Duncan Robinson,MIA,72,40,32,31.4,13.1,38.8,27.2,1.1,1.64,0.63,0.337,0.3,0.1,0.8,0.727,0.0,1.098,1.9,0.2,0.5,42.4,0.1,0.1,83.3,25.2,1.2,62.2,0.4,20.0,0.1,7.4,0.0,2.2,0.5,42.4,8.0,41.7,2.7,38.4,0.9,78.0,0.0,0.0,0.2,77.8,61.4,0.1,0.0,14.3,0.6,17.1,0.0,17.9,24.0,3.5,0.6,16.0,6.0,58.6,0.7,65.7,7.9,0.6,0.3,2.2,3.1,69.5
78,Dwayne Bacon,ORL,72,21,51,25.7,10.9,29.6,19.5,1.6,3.33,2.37,0.37,0.4,0.0,0.6,0.769,0.0,0.976,6.5,1.6,3.9,41.2,1.0,1.2,83.1,68.3,1.6,24.4,0.2,3.2,0.2,3.4,0.6,9.4,4.4,41.2,1.3,26.7,3.1,35.5,0.6,58.1,0.0,0.0,0.3,45.0,44.3,0.4,0.2,51.6,1.4,32.6,0.1,34.8,9.7,2.8,0.5,17.1,4.4,63.9,0.5,71.5,7.1,0.6,0.1,1.5,2.1,70.1
79,Dwight Howard,PHI,69,46,23,17.3,7.0,30.3,15.4,0.8,1.65,0.58,0.23,1.2,0.5,6.0,0.259,0.568,0.93,0.4,0.1,0.2,75.0,0.1,0.1,83.3,92.3,0.1,15.4,0.0,0.0,0.1,23.1,0.0,11.5,0.3,75.0,0.4,35.5,0.0,0.0,5.6,63.1,0.3,50.0,0.3,40.0,59.6,2.8,2.2,78.4,6.2,44.5,0.1,45.6,3.6,5.7,1.6,27.4,8.8,64.5,0.7,69.8,3.9,0.4,0.9,1.8,3.2,56.7
80,Dwight Powell,DAL,58,36,22,16.6,5.9,25.1,13.5,0.6,1.46,0.43,0.235,1.4,0.1,4.3,0.458,1.4,0.911,0.7,0.2,0.4,50.0,0.2,0.3,81.3,88.4,0.2,23.3,0.1,9.3,0.0,0.0,0.1,18.6,0.7,50.0,0.2,19.0,0.1,100.0,3.9,70.0,0.1,100.0,0.7,59.1,63.1,1.5,1.0,63.8,3.7,40.6,0.1,42.1,6.6,2.9,0.7,24.0,5.0,57.7,0.4,63.1,6.5,0.6,0.5,1.9,2.8,67.7
81,Dylan Windler,CLE,31,11,20,16.5,5.2,24.2,15.8,0.8,1.89,0.79,0.214,0.3,0.0,1.1,0.556,0.0,0.824,2.1,0.4,0.7,54.5,0.3,0.4,75.0,50.0,1.0,48.5,0.2,10.6,0.2,7.6,0.2,9.1,1.1,54.5,2.4,32.5,0.2,42.9,0.9,75.0,0.0,0.0,0.2,50.0,53.8,0.7,0.4,55.0,2.0,35.7,0.1,37.7,7.4,3.1,0.6,20.7,5.0,62.6,0.5,69.6,6.6,0.6,0.4,1.5,2.4,64.9
82,Ed Davis,MIN,23,5,18,13.0,2.1,24.9,13.8,0.7,1.6,0.54,0.084,1.4,0.2,3.0,0.281,0.0,0.529,0.1,0.0,0.1,33.3,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,33.3,0.0,0.0,0.0,0.0,1.6,48.5,0.0,0.0,0.4,42.9,43.2,2.1,1.2,58.7,4.5,46.0,0.0,46.5,6.9,3.1,1.0,30.4,5.1,61.1,0.6,69.0,4.7,0.6,0.6,1.8,3.0,61.8
83,Eric Paschall,GSW,40,20,20,17.4,9.5,29.7,19.2,1.2,2.47,1.5,0.321,1.3,1.6,1.9,0.549,0.656,1.053,4.1,0.8,1.9,43.2,0.5,0.8,60.6,53.0,1.3,31.7,0.2,5.5,0.4,8.5,0.4,9.8,2.2,43.2,1.6,33.8,2.0,52.0,2.0,66.0,1.1,57.1,0.7,46.2,52.7,0.7,0.3,42.9,1.4,50.9,0.0,51.9,6.0,2.6,0.8,30.0,4.7,56.5,0.5,63.3,6.0,0.3,0.2,1.1,2.0,54.4
84,Ersan Ilyasova,UTA,17,14,3,8.7,3.8,10.9,6.4,0.2,1.34,0.51,0.349,0.3,0.0,0.5,0.0,0.0,0.444,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,0.0,0.0,0.0,0.0,2.9,47.2,0.4,16.7,0.2,40.0,0.0,0.0,0.0,0.0,55.6,0.6,0.3,57.1,1.6,36.8,0.1,38.9,7.5,1.8,0.3,18.2,2.8,66.7,0.4,78.6,4.8,0.6,0.2,1.3,2.1,62.9
85,Evan Fournier,BOS,42,18,24,30.0,17.1,44.2,32.5,2.1,2.86,2.04,0.387,0.4,0.1,0.7,0.722,0.333,1.258,7.0,1.5,3.0,51.6,0.8,1.1,69.6,57.9,2.7,38.4,0.8,11.0,0.5,6.8,0.5,7.9,4.0,51.6,4.7,41.5,6.0,42.4,0.9,81.0,0.0,0.0,0.3,54.5,56.5,0.3,0.1,40.0,1.2,22.2,0.1,23.3,10.4,3.0,0.6,19.5,4.9,61.1,0.4,67.0,8.9,1.1,0.5,2.1,3.0,68.0
86,Frank Kaminsky,PHX,47,33,14,15.2,6.6,28.5,17.6,0.8,1.72,0.69,0.232,2.0,0.9,2.7,0.478,0.585,0.875,2.3,0.5,1.0,47.9,0.2,0.3,57.1,51.9,1.0,42.6,0.1,6.5,0.1,5.6,0.1,6.5,1.2,47.9,2.0,35.4,0.1,14.3,2.4,61.5,0.5,42.1,0.9,55.3,53.1,0.8,0.6,72.2,2.1,37.9,0.1,39.1,6.4,3.4,0.9,27.0,5.6,60.6,0.6,67.9,4.9,0.3,0.4,1.9,2.9,64.4
87,Freddie Gillespie,TOR,20,7,13,19.6,5.6,24.6,13.8,0.7,1.6,0.48,0.226,1.6,0.6,4.6,0.563,0.182,0.736,0.3,0.1,0.2,33.3,0.1,0.1,50.0,50.0,0.1,33.3,0.0,0.0,0.0,0.0,0.1,16.7,0.2,33.3,0.2,20.0,0.1,25.0,3.4,54.0,0.1,25.0,0.9,50.0,52.4,2.1,1.6,76.2,6.0,35.3,0.1,35.9,4.1,2.8,1.1,38.2,6.0,46.2,0.9,54.5,4.6,0.7,1.0,2.7,5.2,52.4
88,Furkan Korkmaz,PHI,55,39,16,19.3,9.1,26.6,20.4,1.1,2.38,1.76,0.342,0.2,0.0,0.3,0.462,0.0,1.176,3.2,0.5,1.4,35.1,0.4,0.5,74.1,42.1,1.2,37.1,0.3,10.7,0.3,9.6,0.2,7.3,1.4,35.1,4.4,39.7,2.0,33.6,0.4,62.5,0.0,0.0,0.1,50.0,52.0,0.4,0.1,17.6,1.2,32.7,0.0,33.3,13.6,2.1,0.4,19.8,3.4,61.9,0.2,66.2,8.2,0.9,0.2,0.9,1.2,75.0
89,Gabriel Deck,OKC,10,1,9,21.2,8.4,24.9,17.1,1.0,2.35,1.56,0.337,0.5,2.0,3.3,0.4,0.4,0.485,2.7,0.7,1.3,53.8,1.1,1.2,91.7,100.0,0.6,22.2,0.2,7.4,0.1,3.7,0.6,22.2,2.7,53.8,0.8,20.0,1.8,52.9,1.6,43.8,0.8,44.4,0.2,100.0,49.3,1.8,1.2,68.8,2.6,69.6,0.0,69.6,7.8,2.6,0.8,30.4,4.1,62.2,0.6,71.9,5.9,0.8,0.0,1.6,2.1,76.2
90,Garrett Temple,CHI,56,25,31,27.3,7.6,30.9,20.5,1.2,2.27,1.63,0.244,0.4,0.0,1.0,0.55,0.0,0.764,2.3,0.5,0.9,49.1,0.1,0.1,87.5,46.5,1.1,45.7,0.3,14.0,0.2,7.0,0.1,3.1,1.1,49.1,3.1,32.8,1.3,38.6,0.8,54.8,0.0,0.0,0.2,57.1,50.3,0.5,0.2,34.5,1.2,44.6,0.0,45.3,12.5,2.5,0.5,18.3,4.3,58.0,0.4,63.6,8.3,0.8,0.5,1.5,2.5,60.7
91,Gary Clark,PHI,39,12,27,16.8,3.1,24.1,11.0,0.6,1.5,0.34,0.127,0.3,0.1,1.0,0.0,0.0,0.308,0.4,0.0,0.1,20.0,0.1,0.1,75.0,40.0,0.2,53.3,0.0,6.7,0.0,0.0,0.1,13.3,0.2,20.0,2.3,28.6,0.1,11.1,0.3,75.0,0.0,0.0,0.0,0.0,42.0,0.9,0.6,60.6,2.2,43.4,0.2,47.8,8.4,2.3,0.4,15.9,3.6,65.1,0.4,72.6,6.1,0.3,0.2,1.7,2.4,71.0
92,Gary Trent Jr.,TOR,58,29,29,31.1,15.3,33.4,22.9,1.6,2.79,2.22,0.458,0.1,0.0,0.4,1.0,0.0,0.692,3.5,1.1,2.4,44.2,0.5,0.6,75.0,75.1,0.7,19.0,0.3,8.3,0.2,4.4,0.3,8.8,2.7,44.2,5.2,40.5,6.0,38.1,0.3,46.7,0.0,0.0,0.1,66.7,51.3,0.5,0.3,51.9,1.0,49.1,0.0,50.0,13.6,2.3,0.3,15.2,3.5,65.4,0.3,71.0,8.2,1.0,0.2,0.9,1.3,73.0
93,Georges Niang,UTA,72,52,20,16.0,6.9,28.8,13.8,0.7,1.51,0.67,0.241,0.2,0.1,0.3,0.412,0.0,1.0,2.0,0.5,1.0,47.9,0.2,0.2,93.8,58.5,0.7,36.6,0.2,7.7,0.1,6.3,0.1,5.6,1.2,47.9,4.9,44.2,0.5,28.1,0.3,62.5,0.0,0.0,0.1,60.0,59.0,0.4,0.2,39.3,0.9,49.1,0.0,50.0,12.0,2.3,0.6,24.3,3.8,60.9,0.3,65.5,6.8,0.3,0.1,0.5,0.9,57.4
