,Player,GS,FG,FGA,ORB,DRB,AST,STL,BLK,TOV,PF
31,Michael Finley,72,7.1,16.1,1.1,3.4,2.9,1.2,0.5,1.2,1.6
270,Michael Olowokandi,25,2.8,6.6,1.8,3.9,0.6,0.4,1.6,1.3,3.2
11,Michael Redd,82,7.7,17.5,1.4,3.5,2.3,1.0,0.1,1.4,1.9
534,Michael Ruffin,23,0.9,2.9,1.9,3.1,1.0,0.5,0.5,1.0,2.5
598,Michael Stewart,2,0.2,0.5,0.3,0.8,0.0,0.1,0.4,0.1,1.4
336,Mickaël Piétrus,22,1.8,4.4,0.9,1.3,0.5,0.6,0.2,0.8,1.9
34,Mike Bibby,82,6.4,14.3,0.8,2.6,5.4,1.4,0.2,2.1,1.8
123,Mike Dunleavy,69,4.3,9.6,1.2,4.7,2.9,0.9,0.2,1.9,2.3
179,Mike James,55,3.4,8.1,0.3,2.5,4.2,1.2,0.0,1.5,1.9
136,Mike Miller,65,4.2,9.5,0.6,2.7,3.6,0.9,0.2,1.6,2.5
381,Mike Sweetney,1,1.6,3.3,1.6,2.1,0.3,0.4,0.3,0.8,1.4
551,Mike Wilks,0,0.7,1.4,0.1,0.5,0.7,0.1,0.0,0.3,0.6
393,Mikki Moore,0,1.6,3.1,0.9,1.7,0.6,0.2,0.4,0.7,2.0
379,Milt Palacio,13,1.8,5.1,0.3,1.5,3.1,0.7,0.2,1.5,1.5
465,Mitchell Butler,4,1.3,3.0,0.6,1.1,0.8,0.5,0.1,0.6,1.3
346,Mo Williams,0,2.0,5.3,0.4,0.9,1.3,0.5,0.0,0.9,1.5
442,Moochie Norris,0,1.2,3.3,0.2,0.8,1.8,0.7,0.1,1.0,0.8
212,Morris Peterson,29,2.9,7.2,0.4,2.8,1.4,1.1,0.2,0.8,2.5
236,Nazr Mohammed,24,3.1,5.9,2.2,3.7,0.5,0.7,0.7,1.2,2.4
596,Ndudi Ebi,0,0.4,0.8,0.1,0.1,0.2,0.0,0.2,0.2,0.4
121,Nenê,77,4.3,8.2,2.0,4.5,2.2,1.5,0.5,2.4,3.6
110,Nick Van Exel,29,4.8,12.3,0.4,2.3,5.3,0.5,0.1,2.0,1.5
507,Nikoloz Tskitishvili,0,1.0,3.1,0.6,1.0,0.3,0.2,0.2,0.4,1.3
612,Olden Polynice,0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,2.0,1.0
515,Oliver Miller,1,1.1,2.1,1.0,1.8,0.8,0.4,0.5,0.7,1.9
594,Omar Cook,0,0.4,1.6,0.2,0.2,1.4,0.6,0.0,0.6,0.8
364,Othella Harrington,3,1.8,3.6,1.0,2.1,0.5,0.2,0.3,1.2,2.4
148,P.J. Brown,80,4.2,8.9,3.0,5.7,1.9,1.0,0.9,1.3,2.5
584,Pat Garrity,0,0.5,1.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0
38,Pau Gasol,78,6.5,13.4,2.6,5.1,2.5,0.6,1.7,2.4,2.4
513,Paul Grant,0,1.1,2.3,0.7,1.0,0.3,0.1,0.1,0.7,1.7
6,Paul Pierce,80,7.5,18.7,0.9,5.7,5.1,1.6,0.7,3.8,2.9
484,Paul Shirley,0,1.4,3.3,1.1,1.1,0.6,0.1,0.1,1.3,1.3
3,Peja Stojaković,81,8.2,17.1,1.1,5.1,2.1,1.3,0.2,1.9,2.0
20,Player,GS,FG,FGA,ORB,DRB,AST,STL,BLK,TOV,PF
610,Popeye Jones,0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.4
280,Predrag Drobnjak,14,2.4,6.2,0.9,2.3,0.6,0.4,0.4,0.8,1.4
559,Primož Brezec,0,0.7,1.4,0.3,0.6,0.2,0.0,0.2,0.3,0.7
44,Quentin Richardson,64,6.5,16.4,2.2,4.1,2.1,1.0,0.3,2.2,2.0
576,Quincy Lewis,0,0.5,1.4,0.1,0.4,0.1,0.1,0.1,0.2,0.7
441,Qyntel Woods,8,1.4,3.8,0.7,1.5,0.7,0.3,0.2,0.8,1.4
226,Raef LaFrentz,1,3.4,7.3,1.8,2.9,1.4,0.5,0.8,0.6,2.8
154,Rafer Alston,28,3.5,9.3,0.3,2.4,4.5,1.4,0.2,1.6,2.6
135,Raja Bell,4,4.0,9.8,0.7,2.2,1.3,0.8,0.2,1.4,3.2
541,Randy Livingston,0,0.5,2.5,0.5,1.3,1.0,0.5,0.0,1.0,1.8
37,Rashard Lewis,80,6.7,15.4,1.7,4.8,2.2,1.2,0.7,1.7,2.9
64,Rasheed Wallace,66,6.3,14.3,1.5,5.3,2.3,0.9,1.8,1.8,2.8
199,Rasho Nesterović,82,4.0,8.5,3.1,4.6,1.4,0.6,2.0,1.3,3.0
260,Rasual Butler,0,2.6,5.6,0.1,1.3,0.5,0.2,0.3,0.6,1.6
5,Ray Allen,56,8.0,18.2,1.2,3.9,4.8,1.3,0.2,2.8,2.4
247,Raül López,11,2.7,6.3,0.3,1.6,3.7,0.8,0.0,2.1,2.4
553,Reece Gaines,1,0.7,2.3,0.2,0.8,1.1,0.3,0.1,0.5,0.6
496,Reggie Evans,27,0.9,2.2,2.1,3.4,0.4,0.7,0.1,0.9,2.3
162,Reggie Miller,80,3.3,7.4,0.2,2.1,3.1,0.8,0.1,0.9,1.2
39,Richard Hamilton,78,6.8,14.9,1.0,2.6,4.0,1.3,0.2,2.7,2.8
33,Richard Jefferson,82,6.8,13.6,1.3,4.3,3.8,1.1,0.3,2.4,2.7
455,Richie Frahm,0,1.2,2.6,0.2,0.8,0.4,0.3,0.1,0.1,0.9
477,Rick Brunson,0,1.0,2.6,0.2,0.7,2.1,0.6,0.1,0.8,1.1
352,Rick Fox,34,1.9,4.9,0.8,1.9,2.6,0.8,0.1,1.3,2.6
88,Ricky Davis,27,5.6,12.0,1.0,3.6,3.3,1.2,0.3,2.4,2.2
578,Robert Archibald,3,0.3,1.0,0.7,1.0,0.4,0.4,0.1,0.3,1.6
353,Robert Horry,1,1.7,4.3,1.3,2.0,1.2,0.6,0.6,0.7,2.0
550,Robert Pack,0,0.8,2.0,0.2,0.5,1.0,0.5,0.0,0.6,0.8
337,Robert Traylor,0,2.0,4.0,1.5,2.2,0.6,0.5,0.5,0.9,2.3
277,Rod Strickland,10,2.5,5.8,0.6,2.0,4.0,0.6,0.2,1.4,1.2
546,Rodney Buford,0,0.9,2.5,0.3,0.4,0.3,0.3,0.0,0.2,0.4
227,Rodney Rogers,15,3.0,7.3,1.4,3.0,2.0,0.9,0.4,1.4,2.7
235,Rodney White,0,3.0,6.5,0.6,1.7,0.8,0.4,0.3,1.1,1.5
428,Roger Mason,3,1.2,3.8,0.0,1.2,1.0,0.4,0.2,0.8,1.4
344,Ron Mercer,0,2.3,5.4,0.3,1.0,0.6,0.4,0.1,0.7,0.9
287,Ronald Dupree,8,2.4,6.0,1.2,2.4,1.2,0.7,0.4,1.1,2.9
111,Ronald Murray,18,4.7,11.2,0.5,1.9,2.5,1.0,0.3,1.8,1.9
602,Ruben Boumtje-Boumtje,0,0.1,0.6,0.0,0.1,0.1,0.0,0.1,0.0,0.2
258,Ruben Patterson,1,2.7,5.4,1.8,1.9,1.9,1.2,0.3,1.4,2.1
586,Rusty LaRue,0,0.3,0.8,0.0,0.8,0.5,0.5,0.0,1.0,0.5
593,Ryan Bowen,1,0.3,1.0,0.8,0.9,0.3,0.3,0.3,0.1,0.9
585,Ryan Humphrey,0,0.5,2.0,1.0,0.5,0.5,0.5,0.0,1.0,1.5
25,Sam Cassell,81,7.7,15.7,0.5,2.8,7.3,1.3,0.2,2.7,3.0
471,Samaki Walker,0,1.2,3.0,1.3,2.1,0.2,0.3,0.3,0.5,1.6
215,Samuel Dalembert,53,3.3,6.1,2.4,5.3,0.3,0.5,2.3,1.0,3.3
355,Sasha Pavlović,14,1.9,4.8,0.6,1.5,0.8,0.5,0.2,0.8,2.4
558,Scot Pollard,3,0.8,1.9,1.1,1.6,0.2,0.4,0.4,0.4,1.8
458,Scott Padgett,5,1.3,2.9,0.8,1.6,0.4,0.2,0.2,0.4,1.3
361,Scott Williams,21,2.1,4.3,0.9,2.2,0.4,0.5,0.4,0.4,2.2
311,Scottie Pippen,6,2.3,6.1,0.9,2.1,2.2,0.9,0.4,1.3,1.7
456,Sean Lampley,0,1.3,2.0,0.2,0.9,0.2,0.0,0.1,0.3,0.2
508,Sean Rooks,0,1.0,2.7,0.4,1.3,0.5,0.3,0.2,0.4,1.6
349,Shammond Williams,4,1.6,4.4,0.2,1.0,2.2,0.7,0.0,0.9,1.2
221,Shandon Anderson,37,3.0,7.1,0.7,2.1,1.5,0.9,0.2,1.5,2.3
203,Shane Battier,1,3.1,6.9,1.3,2.5,1.3,1.3,0.7,0.7,2.4
436,Shane Heal,0,1.2,4.0,0.2,0.5,0.8,0.2,0.0,0.8,0.3
12,Shaquille O'Neal,67,8.3,14.1,3.7,7.8,2.9,0.5,2.5,2.9,3.4
55,Shareef Abdur-Rahim,56,5.9,12.4,2.2,5.3,2.0,0.8,0.4,2.2,2.6
464,Shawn Bradley,5,1.3,2.8,1.1,1.5,0.3,0.5,1.1,0.3,2.0
27,Shawn Marion,79,7.5,17.0,2.7,6.6,2.7,2.1,1.3,2.0,2.6
613,Slavko Vraneš,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
147,Speedy Claxton,29,3.7,8.7,0.6,2.0,4.5,1.6,0.2,1.7,2.4
317,Stacey Augmon,24,2.1,5.0,0.8,1.8,1.2,0.8,0.2,1.1,1.7
211,Stanislav Medvedenko,38,3.5,7.9,2.2,2.9,0.8,0.6,0.3,0.9,2.8
36,Stephen Jackson,78,6.7,15.8,1.2,3.4,3.1,1.8,0.3,2.8,2.7
18,Stephon Marbury,81,7.4,17.1,0.7,2.5,8.9,1.6,0.1,3.1,2.1
308,Steve Blake,14,2.1,5.4,0.2,1.3,2.8,0.8,0.1,1.7,1.3
52,Steve Francis,79,5.7,14.1,1.5,4.0,6.2,1.8,0.4,3.7,3.3
87,Steve Nash,78,5.1,10.8,0.8,2.2,8.8,0.9,0.1,2.7,1.8
345,Steve Smith,4,1.7,4.1,0.4,0.8,0.8,0.2,0.1,0.6,1.3
469,Steven Hunter,23,1.4,2.6,0.9,2.0,0.2,0.1,1.2,0.5,1.7
177,Stromile Swift,10,3.5,7.4,1.8,3.1,0.5,0.7,1.5,1.1,2.4
242,T.J. Ford,55,2.8,7.2,0.7,2.5,6.5,1.1,0.1,2.5,2.2
516,Tamar Slay,0,1.0,2.7,0.5,0.7,0.6,0.3,0.0,0.5,0.9
152,Tayshaun Prince,80,4.1,8.8,1.1,3.6,2.3,0.8,0.8,1.5,1.8
218,Theo Ratliff,83,3.1,6.5,2.3,4.9,0.8,0.6,3.6,1.4,3.5
535,Theron Smith,0,0.8,2.2,0.7,1.4,0.4,0.3,0.3,0.7,0.9
538,Tierre Brown,0,0.7,1.3,0.0,0.3,0.7,0.0,0.0,2.3,0.3
9,Tim Duncan,68,8.6,17.1,3.3,9.2,3.1,0.9,2.7,2.7,2.4
80,Tim Thomas,65,5.5,12.3,1.0,3.9,1.9,1.0,0.3,1.8,3.0
488,Tom Gugliotta,27,1.3,3.7,1.2,2.2,1.1,0.6,0.2,0.7,1.5
210,Toni Kukoč,0,2.9,6.9,0.8,2.9,2.7,0.8,0.3,1.5,1.5
323,Tony Battie,7,2.3,5.3,1.6,3.3,0.8,0.4,0.9,0.9,2.2
304,Tony Delk,11,2.1,5.6,0.5,1.3,0.8,0.8,0.2,0.5,1.4
380,Tony Massenburg,0,1.8,3.7,1.0,2.2,0.5,0.2,0.3,0.8,2.4
85,Tony Parker,75,5.6,12.6,0.6,2.6,5.5,0.8,0.1,2.4,2.0
501,Torraye Braggs,0,1.1,2.2,1.2,1.4,0.5,0.3,0.1,0.9,1.9
0,Tracy McGrady,67,9.7,23.4,1.4,4.6,5.5,1.4,0.6,2.7,1.9
577,Tracy Murray,0,0.4,1.7,0.4,0.3,0.1,0.1,0.0,0.3,0.4
500,Travis Best,1,1.0,2.8,0.3,0.8,1.8,0.5,0.1,0.5,1.1
481,Travis Hansen,4,1.1,3.2,0.7,1.0,0.5,0.2,0.2,0.4,1.6
588,Travis Outlaw,0,0.4,0.9,0.3,0.3,0.1,0.1,0.0,0.1,0.1
573,Tremaine Fowlkes,0,0.4,1.3,0.5,1.0,0.4,0.3,0.1,0.3,1.0
342,Trenton Hassell,74,2.2,4.7,0.8,2.3,1.6,0.4,0.7,0.6,2.5
552,Troy Bell,0,0.7,3.0,0.5,0.2,0.7,0.2,0.0,1.0,1.0
234,Troy Hudson,1,2.8,7.1,0.1,1.1,2.4,0.2,0.0,1.2,1.1
163,Troy Murphy,0,3.8,8.7,1.7,4.5,0.7,0.4,0.6,1.2,2.1
555,Tyrone Hill,0,0.6,1.0,1.0,0.6,0.0,0.0,0.2,0.4,2.0
149,Tyronn Lue,69,4.1,9.4,0.3,2.1,4.2,0.8,0.1,1.6,2.4
290,Tyson Chandler,8,1.9,4.5,2.3,5.4,0.7,0.5,1.2,1.1,2.5
240,Udonis Haslem,24,2.7,6.0,2.5,3.8,0.7,0.4,0.3,1.0,2.6
165,Vin Baker,33,3.9,8.0,2.1,3.1,1.2,0.5,0.6,1.4,3.0
8,Vince Carter,73,8.3,20.0,1.3,3.5,4.8,1.2,0.9,3.1,2.9
243,Vitaly Potapenko,39,3.1,6.3,1.6,2.9,0.8,0.3,0.4,1.2,2.5
164,Vlade Divac,81,3.9,8.2,1.7,4.0,5.3,0.7,1.0,2.1,2.7
117,Vladimir Radmanović,38,4.5,10.5,1.4,3.9,1.8,1.0,0.5,1.4,2.4
511,Vladimir Stepania,2,1.0,2.5,1.2,1.8,0.5,0.3,0.4,0.5,1.5
92,Voshon Lenard,70,5.4,12.8,0.6,2.1,2.1,0.8,0.2,1.4,2.4
157,Wally Szczerbiak,0,3.8,8.4,0.9,2.3,1.2,0.4,0.0,1.0,1.5
223,Walter McCarty,23,2.6,6.8,0.4,2.7,1.6,0.9,0.3,1.2,2.3
491,Wang Zhizhi,0,1.1,2.9,0.3,0.9,0.1,0.2,0.3,0.4,0.8
312,Wesley Person,0,2.2,5.4,0.3,1.7,1.1,0.3,0.2,0.7,0.7
256,Willie Green,0,2.7,6.7,0.3,0.9,1.0,0.5,0.1,1.1,1.6
40,Yao Ming,82,6.5,12.5,2.4,6.6,1.5,0.3,1.9,2.5,3.3
23,Zach Randolph,80,8.2,16.9,3.0,7.5,2.0,0.8,0.5,3.0,2.8
467,Zaza Pachulia,2,1.2,3.0,1.2,1.8,0.2,0.4,0.2,0.6,1.5
435,Zendon Hamilton,0,1.1,2.1,1.1,2.1,0.3,0.2,0.2,0.6,1.6
476,Zoran Planinić,1,1.1,2.6,0.3,0.8,1.4,0.3,0.1,0.7,1.4
74,Zydrunas Ilgauskas,81,5.8,11.9,3.4,4.6,1.3,0.5,2.5,2.0,3.4
396,Žarko Čabarkapa,4,1.7,4.0,0.5,1.5,0.8,0.2,0.3,1.1,1.5
422,Željko Rebrača,2,1.4,3.2,1.0,1.5,0.3,0.2,0.5,0.7,2.2
