,Player,% of FGA by Distance - 2P,% of FGA by Distance - 0-3,% of FGA by Distance - 3-10,% of FGA by Distance - 10-16,% of FGA by Distance - 16-3P,% of FGA by Distance - 3P,% of FG Ast'd - 2P,% of FG Ast'd - 3P,Dunks - %FGA,Corner 3s - %3PA
113,Nick Calathes,.804,.338,.219,.135,.113,.196,.374,.842,.000,.230
135,Nick Collison,.929,.577,.120,.025,.207,.071,.700,1.000,.100,.882
630,Nick Young,.606,.161,.091,.110,.244,.394,.476,.793,.025,.280
50,Nicolas Batum,.509,.219,.055,.077,.159,.491,.542,.903,.061,.251
463,Nikola Peković,1.000,.552,.379,.053,.014,.000,.604,,.029,
596,Nikola Vučević,1.000,.395,.231,.112,.261,.000,.626,,.043,
132,Norris Cole,.652,.322,.104,.050,.176,.348,.279,.983,.006,.552
385,O.J. Mayo,.587,.151,.104,.120,.213,.413,.429,.786,.004,.141
343,Ognjen Kuzmić,1.000,.308,.308,.385,.000,.000,1.000,,.231,
121,Omri Casspi,.571,.222,.239,.049,.059,.429,.696,.902,.032,.222
322,Orlando Johnson,.584,.212,.221,.018,.133,.416,.333,1.000,.035,.383
310,Othyus Jeffers,.667,.500,.000,.167,.000,.333,.333,,.167,1.000
470,Otto Porter Jr.,.769,.198,.121,.121,.330,.231,.655,.750,.011,.476
572,P.J. Tucker,.689,.353,.185,.057,.094,.311,.492,.959,.020,.869
476,Pablo Prigioni,.267,.131,.063,.037,.037,.733,.304,.677,.000,.243
63,Patrick Beverley,.470,.198,.181,.037,.054,.530,.206,.957,.002,.455
459,Patrick Patterson,.691,.194,.168,.147,.182,.309,.729,.982,.043,.397
405,Patty Mills,.523,.132,.068,.074,.249,.477,.443,.726,.000,.302
224,Pau Gasol,.984,.251,.341,.182,.210,.016,.589,.750,.049,.071
229,Paul George,.633,.208,.084,.150,.191,.367,.362,.775,.055,.192
406,Paul Millsap,.798,.345,.239,.104,.110,.202,.641,.974,.040,.193
465,Paul Pierce,.579,.237,.074,.129,.138,.421,.474,.946,.031,.073
29,Pero Antić,.418,.218,.075,.041,.085,.582,.537,.982,.041,.181
329,Perry Jones,.663,.260,.171,.077,.155,.337,.721,1.000,.127,.623
522,Peyton Siva,.561,.404,.070,.018,.070,.439,.091,.429,.000,.080
472,Phil Pressey,.581,.229,.091,.059,.202,.419,.180,.857,.008,.066
30,Player,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,%3PA
0,Quincy Acy,.894,.461,.220,.050,.163,.106,.694,1.000,.191,.667
404,Quincy Miller,.633,.289,.109,.078,.156,.367,.453,.933,.059,.447
469,Quincy Pondexter,.570,.291,.139,.076,.063,.430,.500,.909,.076,.353
492,Rajon Rondo,.743,.326,.211,.043,.163,.257,.200,.385,.000,.089
508,Ramon Sessions,.839,.446,.195,.081,.117,.161,.386,.886,.017,.169
211,Randy Foye,.431,.145,.094,.040,.152,.569,.267,.757,.005,.171
359,Rashard Lewis,.432,.136,.157,.072,.068,.568,.577,1.000,.017,.642
107,Rasual Butler,.436,.145,.027,.100,.164,.564,.400,.885,.045,.548
14,Ray Allen,.431,.166,.063,.087,.118,.569,.516,.957,.011,.411
389,Ray McCallum,.803,.227,.153,.090,.330,.197,.363,.909,.033,.390
207,Raymond Felton,.679,.245,.132,.081,.222,.321,.303,.774,.000,.185
100,Reggie Bullock,.397,.107,.050,.058,.182,.603,.762,.909,.000,.301
197,Reggie Evans,1.000,.587,.373,.013,.027,.000,.606,,.087,
303,Reggie Jackson,.733,.286,.197,.116,.134,.267,.197,.663,.032,.127
621,Reggie Williams,.667,.111,.333,.111,.111,.333,.500,1.000,.000,.333
314,Richard Jefferson,.540,.206,.115,.060,.159,.460,.485,.959,.067,.359
350,Ricky Ledo,.529,.000,.529,.000,.000,.471,.333,.667,.000,.000
495,Ricky Rubio,.801,.407,.073,.069,.252,.199,.175,.977,.000,.195
294,Robbie Hummel,.497,.073,.062,.090,.271,.503,.571,1.000,.011,.438
140,Robert Covington,.214,.000,.143,.000,.071,.786,1.000,1.000,.000,.364
498,Robert Sacre,1.000,.283,.377,.223,.117,.000,.818,,.137,
365,Robin Lopez,.998,.573,.264,.101,.061,.002,.634,,.116,.000
542,Rodney Stuckey,.897,.277,.239,.156,.225,.103,.405,1.000,.002,.557
379,Roger Mason,.284,.060,.000,.000,.224,.716,.625,.882,.000,.438
84,Ronnie Brewer,.467,.200,.067,.000,.200,.533,1.000,1.000,.000,.750
475,Ronnie Price,.533,.207,.054,.022,.250,.467,.316,.667,.054,.163
573,Ronny Turiaf,1.000,.748,.206,.028,.019,.000,.672,,.271,
282,Roy Hibbert,.993,.245,.442,.155,.151,.007,.578,1.000,.037,.400
301,Royal Ivey,.500,.000,.500,.000,.000,.500,,,.000,.000
612,Royce White,1.000,.000,.000,1.000,.000,.000,,,.000,
225,Rudy Gay,.833,.248,.228,.166,.191,.167,.288,.723,.074,.213
232,Rudy Gobert,1.000,.784,.203,.014,.000,.000,.667,,.216,
610,Russell Westbrook,.729,.331,.091,.137,.171,.271,.302,.426,.044,.075
23,Ryan Anderson,.537,.198,.093,.090,.155,.463,.420,.985,.003,.128
233,Ryan Gomes,.750,.000,.125,.250,.375,.250,1.000,,.000,1.000
290,Ryan Hollins,1.000,.653,.306,.028,.014,.000,.717,,.417,
336,Ryan Kelly,.617,.208,.164,.127,.119,.383,.624,.917,.049,.225
155,Samuel Dalembert,.997,.687,.172,.080,.058,.003,.752,,.236,.000
597,Sasha Vujačić,.600,.000,.200,.000,.400,.400,1.000,1.000,.000,.500
291,Scotty Hopson,.500,.000,.250,.000,.250,.500,,,.000,.000
296,Serge Ibaka,.939,.327,.150,.152,.309,.061,.790,.957,.132,.817
335,Sergey Karasev,.457,.114,.057,.000,.286,.543,.750,1.000,.000,.316
151,Seth Curry,.667,.000,.667,.000,.000,.333,,1.000,.000,.000
423,Shabazz Muhammad,.911,.323,.282,.210,.097,.089,.537,1.000,.073,.273
49,Shane Battier,.236,.102,.091,.029,.015,.764,.625,.959,.004,.462
192,Shane Edwards,1.000,.667,.000,.333,.000,.000,1.000,,.000,
348,Shane Larkin,.723,.161,.226,.124,.212,.277,.225,.833,.000,.158
95,Shannon Brown,.970,.364,.106,.167,.333,.030,.583,,.061,.000
363,Shaun Livingston,.988,.359,.281,.298,.049,.012,.329,1.000,.113,.667
480,Shavlik Randolph,1.000,.500,.500,.000,.000,.000,.571,,.071,
372,Shawn Marion,.771,.322,.294,.136,.020,.229,.795,1.000,.092,.512
622,Shawne Williams,.328,.151,.042,.016,.120,.672,.742,.952,.010,.395
370,Shelvin Mack,.633,.250,.160,.078,.146,.367,.367,.694,.000,.239
287,Solomon Hill,.425,.225,.100,.075,.025,.575,.400,.714,.000,.522
330,Solomon Jones,1.000,.353,.000,.176,.471,.000,.833,,.059,
271,Spencer Hawes,.651,.277,.206,.101,.067,.349,.633,.992,.028,.071
154,Stephen Curry,.555,.139,.095,.077,.245,.445,.197,.456,.004,.115
304,Stephen Jackson,.462,.192,.115,.000,.154,.538,.400,1.000,.000,.286
68,Steve Blake,.405,.076,.040,.071,.218,.595,.241,.861,.000,.290
431,Steve Nash,.745,.117,.085,.330,.213,.255,.143,.750,.000,.000
439,Steve Novak,.164,.007,.014,.007,.137,.836,.500,.923,.000,.287
3,Steven Adams,1.000,.659,.292,.043,.005,.000,.613,,.162,
230,Taj Gibson,.992,.383,.194,.221,.194,.008,.669,,.109,.286
477,Tayshaun Prince,.860,.185,.177,.118,.380,.140,.667,1.000,.049,.768
331,Terrence Jones,.858,.508,.271,.032,.046,.142,.648,.903,.181,.327
494,Terrence Ross,.457,.125,.113,.097,.121,.543,.541,.950,.039,.331
506,Thabo Sefolosha,.553,.315,.068,.068,.103,.447,.548,.979,.053,.546
631,Thaddeus Young,.772,.377,.223,.060,.112,.228,.559,.922,.048,.188
491,Thomas Robinson,.997,.570,.133,.075,.218,.003,.617,,.116,1.000
536,Tiago Splitter,.991,.598,.355,.014,.023,.009,.669,,.107,.333
189,Tim Duncan,.994,.321,.296,.111,.265,.006,.669,,.046,.000
260,Tim Hardaway Jr.,.479,.204,.054,.077,.144,.521,.537,.869,.045,.321
421,Timofey Mozgov,.956,.561,.301,.040,.053,.044,.754,1.000,.206,.167
269,Tobias Harris,.824,.293,.203,.113,.215,.176,.570,.906,.042,.556
182,Toney Douglas,.463,.232,.068,.053,.111,.537,.548,.871,.000,.333
15,Tony Allen,.886,.562,.123,.048,.153,.114,.580,1.000,.048,.596
407,Tony Mitchell,.917,.667,.000,.000,.250,.083,.500,1.000,.167,.000
457,Tony Parker,.927,.329,.229,.117,.252,.073,.325,.960,.000,.597
531,Tony Snell,.470,.146,.134,.042,.149,.530,.569,1.000,.021,.258
629,Tony Wroten,.767,.561,.183,.014,.010,.233,.380,.650,.038,.080
512,Tornike Shengelia,.786,.571,.179,.000,.036,.214,.385,,.107,.167
428,Toure' Murry,.907,.318,.202,.140,.248,.093,.353,.600,.008,.333
454,Travis Outlaw,.641,.098,.113,.153,.276,.359,.494,.927,.034,.256
31,Trevor Ariza,.482,.254,.070,.033,.124,.518,.589,.956,.050,.396
77,Trevor Booker,.995,.417,.280,.114,.184,.005,.635,,.057,.000
101,Trey Burke,.625,.146,.124,.095,.261,.375,.270,.847,.001,.110
566,Tristan Thompson,.999,.435,.378,.139,.046,.001,.650,,.150,.000
156,Troy Daniels,.194,.000,.129,.032,.032,.806,.333,.750,.000,.160
349,Ty Lawson,.749,.266,.118,.122,.244,.251,.120,.611,.004,.104
259,Tyler Hansbrough,.990,.531,.357,.031,.071,.010,.634,,.097,.500
634,Tyler Zeller,.997,.510,.238,.100,.148,.003,.795,,.107,.000
201,Tyreke Evans,.894,.565,.211,.037,.081,.106,.295,.714,.004,.221
545,Tyshawn Taylor,.868,.341,.242,.121,.165,.132,.286,.667,.022,.083
123,Tyson Chandler,.997,.748,.124,.040,.084,.003,.770,,.351,.000
270,Udonis Haslem,1.000,.507,.041,.089,.363,.000,.838,,.068,
73,Vander Blue,.750,.000,.750,.000,.000,.250,.000,,.000,.000
342,Viacheslav Kravtsov,1.000,.933,.067,.000,.000,.000,.625,,.267,
131,Victor Claver,.571,.381,.071,.024,.095,.429,.857,1.000,.048,.333
447,Victor Oladipo,.759,.388,.092,.077,.202,.241,.236,.730,.042,.102
119,Vince Carter,.543,.184,.129,.081,.148,.457,.207,.760,.021,.159
204,Vítor Luiz Faverani,.728,.381,.218,.068,.061,.272,.673,1.000,.088,.000
193,Wayne Ellington,.532,.119,.071,.095,.246,.468,.733,.880,.024,.322
326,Wesley Johnson,.584,.238,.071,.068,.207,.416,.791,.960,.100,.347
380,Wesley Matthews,.494,.188,.106,.092,.108,.506,.549,.940,.019,.344
47,Will Barton,.788,.353,.167,.096,.173,.212,.491,.800,.109,.455
112,Will Bynum,.856,.337,.230,.060,.226,.144,.146,.500,.000,.048
249,Willie Green,.554,.125,.114,.052,.262,.446,.705,.927,.022,.446
124,Wilson Chandler,.524,.213,.129,.062,.121,.476,.497,.967,.046,.365
280,Xavier Henry,.765,.322,.183,.052,.209,.235,.440,.929,.058,.210
481,Zach Randolph,.983,.345,.346,.123,.170,.017,.461,1.000,.007,.100
455,Zaza Pachulia,.997,.504,.198,.181,.115,.003,.624,,.009,.000
34,Ömer Aşık,1.000,.784,.174,.021,.021,.000,.644,,.211,
