,Player,GS,FG,FGA,FTA,ORB,DRB,AST,STL,BLK,TOV,PF
59,Kevin Garnett,68,6.2,12.5,3.0,1.1,6.7,2.3,1.1,0.9,1.6,2.3
468,Kevin Jones,0,1.3,3.3,0.5,1.2,1.3,0.3,0.3,0.2,0.3,0.8
18,Kevin Love,18,5.8,16.6,7.9,3.6,10.4,2.3,0.7,0.5,2.2,1.9
80,Kevin Martin,0,4.5,10.1,3.2,0.4,1.9,1.4,0.9,0.1,1.3,1.8
577,Kevin Murphy,0,0.4,1.6,0.0,0.0,0.2,0.1,0.1,0.0,0.2,0.2
192,Kevin Séraphin,8,4.2,9.1,1.1,1.4,3.0,0.7,0.3,0.7,1.6,2.7
392,Keyon Dooling,0,1.4,3.0,1.0,0.0,0.1,1.1,0.1,0.0,0.7,1.1
304,Khris Middleton,0,2.3,5.2,1.2,0.1,1.7,1.0,0.6,0.1,0.4,2.0
471,Kim English,0,1.0,2.7,0.7,0.2,0.7,0.6,0.4,0.1,0.5,1.1
240,Kirk Hinrich,60,2.7,7.0,1.6,0.3,2.4,5.2,1.1,0.4,1.7,3.2
43,Klay Thompson,82,6.2,14.7,1.9,0.4,3.3,2.2,1.0,0.5,1.9,2.9
2,Kobe Bryant,78,9.5,20.4,8.0,0.8,4.7,6.0,1.4,0.3,3.7,2.2
223,Kosta Koufos,81,3.6,6.3,1.3,2.6,4.3,0.4,0.5,1.3,0.7,3.0
319,Kris Humphries,21,2.1,4.8,1.9,1.9,3.7,0.5,0.2,0.5,0.9,2.0
573,Kris Joseph,0,0.2,1.4,0.8,0.1,0.6,0.1,0.3,0.0,0.2,0.3
499,Kurt Thomas,17,1.2,2.1,0.3,0.6,1.7,0.5,0.3,0.4,0.2,1.3
541,Kwame Brown,11,0.8,1.7,0.9,1.0,2.3,0.4,0.3,0.5,0.4,1.7
143,Kyle Korver,60,3.7,8.1,1.1,0.3,3.6,2.0,0.9,0.5,0.9,2.3
123,Kyle Lowry,52,3.7,9.2,3.5,0.8,3.9,6.4,1.4,0.4,2.3,3.2
400,Kyle O'Quinn,5,1.8,3.5,0.8,1.1,2.5,0.9,0.2,0.5,0.6,1.9
198,Kyle Singler,74,3.4,7.8,1.5,1.3,2.7,0.9,0.7,0.5,1.2,2.6
7,Kyrie Irving,59,8.2,18.1,4.9,0.6,3.1,5.9,1.5,0.4,3.2,2.5
9,LaMarcus Aldridge,74,8.6,17.8,4.7,2.4,6.7,2.6,0.8,1.2,1.9,2.5
414,Lamar Odom,2,1.8,4.5,0.5,1.4,4.4,1.7,0.8,0.7,1.0,2.6
199,Lance Stephenson,72,3.5,7.7,1.5,0.6,3.3,2.9,1.0,0.2,1.4,2.1
500,Lance Thomas,9,0.9,1.8,1.0,0.7,1.2,0.3,0.2,0.1,0.2,1.3
373,Landry Fields,22,2.0,4.4,1.0,1.2,2.9,1.2,0.6,0.2,0.8,1.2
178,Larry Sanders,55,4.3,8.5,1.9,3.2,6.3,1.2,0.7,2.8,1.2,3.3
316,Lavoy Allen,37,2.6,5.7,0.8,2.0,3.0,0.9,0.3,0.7,0.7,2.3
497,Lazar Hayward,0,0.5,2.5,1.5,0.0,1.0,0.8,0.5,0.0,0.0,0.8
3,LeBron James,76,10.1,17.8,7.0,1.3,6.8,7.3,1.7,0.9,3.0,1.4
601,League Average,,,,,,,,,,,
349,Leandro Barbosa,2,2.0,4.7,1.0,0.2,0.9,1.4,0.4,0.1,0.5,1.2
248,Linas Kleiza,3,2.4,7.2,1.9,0.5,2.1,0.8,0.2,0.1,0.7,2.3
537,Lou Amundson,0,0.8,2.1,0.9,1.2,1.5,0.3,0.4,0.3,0.5,1.4
79,Lou Williams,9,4.8,11.4,3.1,0.2,1.8,3.6,1.1,0.3,1.9,1.4
281,Luc Mbah a Moute,45,2.6,6.5,2.2,1.5,2.9,0.9,0.7,0.2,1.2,1.4
102,Luis Scola,67,5.3,11.2,2.8,1.9,4.7,2.2,0.8,0.4,1.5,3.1
416,Luke Babbitt,0,1.4,3.8,0.2,0.2,2.0,0.5,0.2,0.1,0.4,1.3
126,Luke Ridnour,82,4.5,9.9,2.0,0.5,2.0,3.8,1.0,0.2,1.6,2.3
449,Luke Walton,0,1.4,3.6,0.4,0.8,2.1,3.3,0.8,0.3,1.2,2.0
562,Luke Zeller,0,0.6,1.6,0.0,0.1,0.6,0.2,0.0,0.0,0.0,0.3
46,Luol Deng,75,6.2,14.6,3.8,2.2,4.2,3.0,1.1,0.4,1.9,1.4
480,Maalik Wayns,1,1.0,3.3,0.7,0.0,0.2,1.0,0.2,0.0,0.6,1.0
364,Malcolm Lee,12,1.8,4.8,1.3,0.9,1.5,1.3,0.8,0.4,0.6,1.9
553,Malcolm Thomas,0,0.4,0.8,0.7,0.4,0.9,0.3,0.2,0.2,0.3,0.7
118,Manu Ginóbili,0,3.8,9.0,3.4,0.5,2.9,4.6,1.3,0.2,2.2,1.9
334,MarShon Brooks,2,2.1,4.6,1.3,0.4,1.0,1.0,0.5,0.2,0.9,1.3
76,Marc Gasol,80,5.4,10.9,4.0,2.3,5.5,4.0,1.0,1.7,2.0,3.2
136,Marcin Gortat,61,4.8,9.3,2.3,2.1,6.4,1.2,0.7,1.6,1.6,2.1
180,Marco Belinelli,27,3.3,8.4,2.3,0.2,1.7,2.0,0.6,0.1,1.1,1.9
543,Marcus Camby,4,0.7,2.2,0.8,1.0,2.3,0.6,0.3,0.6,0.6,1.2
237,Marcus Morris,23,2.9,6.8,1.5,1.0,2.6,0.8,0.6,0.3,1.0,2.1
107,Marcus Thornton,8,4.6,10.8,1.8,0.7,1.8,1.3,0.8,0.1,0.9,1.5
205,Mario Chalmers,77,2.9,6.9,1.5,0.2,2.0,3.5,1.5,0.2,1.5,2.5
219,Markieff Morris,32,3.2,8.0,1.5,1.6,3.2,1.3,0.9,0.8,1.3,2.5
330,Marquis Daniels,33,2.2,5.9,0.9,0.8,1.7,1.1,0.9,0.2,0.8,1.3
518,Marquis Teague,0,0.9,2.4,0.3,0.1,0.9,1.3,0.2,0.1,0.7,1.0
211,Marreese Speights,3,3.3,7.4,2.2,1.8,3.0,0.6,0.3,0.7,1.0,2.2
128,Martell Webster,62,3.7,8.4,2.6,0.7,3.2,1.9,0.6,0.2,1.2,2.2
257,Marvin Williams,51,2.7,6.4,1.4,0.8,2.8,1.1,0.5,0.5,0.8,1.3
166,Matt Barnes,4,3.9,8.4,1.5,1.4,3.2,1.5,1.0,0.8,1.1,2.9
395,Matt Bonner,4,1.6,3.4,0.2,0.4,1.5,0.5,0.3,0.3,0.2,1.3
594,Matt Carroll,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
218,Maurice Harkless,59,3.4,7.4,1.7,1.6,2.8,0.7,1.2,0.8,0.9,1.9
109,Metta World Peace,66,4.4,11.0,2.3,1.3,3.6,1.5,1.6,0.6,1.3,2.6
332,Meyers Leonard,9,2.2,4.0,1.3,1.2,2.5,0.5,0.2,0.6,0.7,2.4
172,Michael Beasley,20,4.1,10.2,1.7,0.7,3.1,1.5,0.4,0.5,1.9,1.4
193,Michael Kidd-Gilchrist,77,3.6,7.9,2.4,1.7,4.2,1.5,0.7,0.9,1.3,2.1
360,Mickaël Gelabale,13,2.0,3.9,0.7,0.9,1.9,0.7,0.4,0.1,0.4,1.3
348,Mickaël Piétrus,16,1.8,5.2,0.9,0.3,1.6,0.5,0.6,0.3,0.8,1.7
66,Mike Conley,80,5.2,11.8,3.5,0.5,2.3,6.1,2.2,0.3,2.4,2.1
154,Mike Dunleavy,3,3.7,8.3,1.7,0.4,3.5,1.9,0.5,0.5,1.2,1.8
302,Mike James,23,2.2,6.0,0.6,0.2,1.4,3.1,0.6,0.1,1.2,2.1
367,Mike Miller,17,1.7,3.9,0.2,0.3,2.4,1.7,0.4,0.1,0.6,1.1
381,Mike Scott,1,1.8,3.7,1.4,1.0,1.8,0.3,0.1,0.1,0.5,0.8
578,Miles Plumlee,0,0.4,1.5,0.3,0.9,0.7,0.1,0.0,0.2,0.2,0.4
442,Mirza Teletović,0,1.3,3.5,0.2,0.6,1.2,0.4,0.2,0.2,0.4,1.0
100,Mo Williams,46,5.0,11.6,1.8,0.5,1.9,6.2,1.0,0.2,2.7,2.3
12,Monta Ellis,82,7.3,17.5,4.6,0.5,3.3,6.0,2.1,0.4,3.1,2.0
426,Nando De Colo,6,1.5,3.3,0.6,0.3,1.6,1.9,0.6,0.1,1.1,1.2
95,Nate Robinson,23,4.9,11.2,2.1,0.4,1.9,4.4,1.0,0.1,1.8,2.5
493,Nazr Mohammed,12,1.0,2.9,0.7,1.2,1.9,0.4,0.3,0.5,0.4,1.5
108,Nenê,49,4.7,9.7,4.4,1.7,5.0,2.9,0.9,0.6,2.3,2.8
352,Nick Collison,2,2.2,3.7,1.0,1.5,2.6,1.5,0.6,0.4,0.9,2.4
152,Nick Young,17,3.8,9.2,2.2,0.4,1.8,1.4,0.6,0.2,0.8,1.4
70,Nicolas Batum,73,4.8,11.4,2.9,1.3,4.3,4.9,1.2,1.1,2.6,1.9
48,Nikola Peković,62,6.2,12.0,5.2,3.7,5.1,0.9,0.7,0.8,1.6,2.3
96,Nikola Vučević,77,6.0,11.5,1.6,3.5,8.4,1.9,0.8,1.0,1.8,2.8
487,Nolan Smith,0,1.1,2.9,0.7,0.2,0.5,0.9,0.2,0.0,0.7,0.7
326,Norris Cole,4,2.2,5.3,1.0,0.2,1.4,2.1,0.7,0.1,1.3,1.9
56,O.J. Mayo,82,5.6,12.5,2.8,0.4,3.1,4.4,1.1,0.3,2.6,2.4
410,Omri Casspi,1,1.5,3.7,1.0,0.5,2.2,0.7,0.6,0.3,0.5,1.0
411,Orlando Johnson,0,1.4,3.5,0.6,0.4,1.8,0.9,0.2,0.2,0.6,1.0
292,P.J. Tucker,45,2.7,5.6,1.1,1.7,2.8,1.4,0.8,0.2,0.8,1.8
441,Pablo Prigioni,18,1.3,2.8,0.3,0.5,1.3,3.0,0.9,0.0,1.1,1.6
325,Patrick Beverley,0,1.9,4.6,1.0,1.1,1.6,2.9,0.9,0.5,1.1,2.0
161,Patrick Patterson,41,4.5,8.8,0.9,1.6,3.2,1.1,0.4,0.6,0.9,1.9
355,Patty Mills,2,1.9,4.2,0.3,0.2,0.7,1.1,0.4,0.1,0.7,0.9
86,Pau Gasol,42,5.5,11.8,3.6,2.3,6.3,4.1,0.5,1.2,2.1,1.9
32,Paul George,79,6.2,14.9,3.5,1.1,6.5,4.1,1.8,0.6,2.9,2.9
67,Paul Millsap,78,5.5,11.2,4.6,2.3,4.8,2.6,1.3,1.0,1.8,3.0
15,Paul Pierce,77,6.2,14.2,5.5,0.6,5.7,4.8,1.1,0.4,2.8,2.7
510,Perry Jones,1,1.0,2.6,0.4,0.3,1.3,0.3,0.1,0.2,0.4,0.6
20,Player,GS,FG,FGA,FTA,ORB,DRB,AST,STL,BLK,TOV,PF
362,Quentin Richardson,0,1.0,11.0,2.0,5.0,5.0,1.0,0.0,0.0,2.0,1.0
406,Quincy Acy,0,1.4,2.6,1.3,1.0,1.6,0.4,0.4,0.5,0.6,1.8
557,Quincy Miller,0,0.6,1.7,0.3,0.1,0.1,0.4,0.1,0.0,0.1,0.4
290,Quincy Pondexter,1,2.2,5.1,1.3,0.7,1.5,1.0,0.6,0.1,0.7,1.6
87,Rajon Rondo,38,5.9,12.2,2.4,1.1,4.4,11.1,1.8,0.2,3.9,2.5
69,Ramon Sessions,0,4.5,11.1,5.7,0.4,2.3,3.8,0.8,0.1,1.7,1.5
145,Randy Foye,72,3.6,9.0,1.8,0.2,1.3,2.0,0.8,0.3,1.1,2.3
351,Rashard Lewis,9,1.9,4.5,0.8,0.3,1.9,0.5,0.4,0.3,0.6,1.2
266,Rasheed Wallace,0,2.6,6.8,1.0,0.5,3.4,0.3,0.6,0.7,0.5,1.9
141,Ray Allen,0,3.7,8.2,2.0,0.5,2.2,1.7,0.8,0.2,1.3,1.6
82,Raymond Felton,68,5.5,13.0,1.9,0.8,2.1,5.5,1.4,0.2,2.3,1.9
390,Reggie Evans,56,1.6,3.3,2.8,3.3,7.9,0.5,0.9,0.2,1.4,2.5
343,Reggie Jackson,0,2.1,4.6,0.9,0.3,2.1,1.7,0.4,0.2,0.8,1.2
433,Reggie Williams,0,1.4,3.3,0.5,0.2,1.1,1.0,0.3,0.0,0.5,0.5
177,Richard Hamilton,45,4.1,9.5,1.5,0.3,1.3,2.4,0.5,0.1,1.7,1.9
460,Richard Jefferson,1,1.1,2.4,0.9,0.1,1.4,0.6,0.3,0.1,0.4,0.8
149,Ricky Rubio,47,3.2,9.0,4.6,0.8,3.2,7.3,2.4,0.1,3.0,2.5
559,Robert Sacre,3,0.6,1.5,0.3,0.3,0.8,0.2,0.0,0.3,0.3,1.2
133,Robin Lopez,82,4.7,8.8,2.5,2.8,2.9,0.8,0.4,1.6,1.3,2.0
127,Rodney Stuckey,24,4.0,9.8,3.6,0.6,2.2,3.6,0.7,0.2,1.8,1.7
409,Rodrigue Beaubois,0,1.4,3.9,0.8,0.2,1.1,1.9,0.4,0.1,0.7,1.2
346,Roger Mason,13,1.9,4.4,0.6,0.2,1.8,1.1,0.4,0.2,0.7,1.5
464,Ronnie Brewer,34,1.2,3.3,0.7,0.7,1.6,0.8,0.7,0.1,0.3,0.6
491,Ronnie Price,0,1.0,3.1,0.6,0.3,0.8,1.9,0.7,0.1,0.9,1.6
542,Ronny Turiaf,0,0.8,1.5,1.0,0.7,1.6,0.5,0.3,0.5,0.4,1.2
115,Roy Hibbert,79,4.9,10.9,2.8,3.7,4.6,1.4,0.5,2.6,2.1,3.5
458,Royal Ivey,5,1.2,2.7,0.3,0.3,0.8,0.6,0.4,0.1,0.4,1.4
19,Rudy Gay,74,6.9,16.7,3.9,1.3,4.8,2.7,1.5,0.7,2.6,2.4
5,Russell Westbrook,82,8.2,18.7,7.0,1.4,3.9,7.4,1.8,0.3,3.3,2.3
49,Ryan Anderson,22,5.8,13.8,2.2,2.4,4.0,1.2,0.5,0.4,1.2,2.2
448,Ryan Hollins,0,1.2,1.9,1.5,0.8,1.5,0.2,0.1,0.6,0.7,2.2
488,Sam Young,3,1.0,2.6,0.8,0.5,1.7,0.8,0.3,0.1,0.6,1.1
459,Samardo Samuels,1,1.2,3.3,1.3,0.6,1.0,0.4,0.2,0.2,0.3,1.7
278,Samuel Dalembert,23,2.9,5.4,1.2,2.2,3.6,0.4,0.4,1.1,1.1,1.9
495,Sasha Pavlović,1,1.1,3.1,0.2,0.2,1.3,0.8,0.6,0.1,0.4,1.5
556,Scott Machado,0,0.5,1.0,0.3,0.0,0.2,1.0,0.3,0.0,1.3,0.0
322,Sebastian Telfair,2,1.9,5.2,1.2,0.2,1.2,2.6,0.6,0.2,1.1,1.8
93,Serge Ibaka,80,5.6,9.7,2.4,2.8,4.9,0.5,0.4,3.0,1.6,2.7
282,Shane Battier,20,2.1,5.0,0.5,0.5,1.8,1.0,0.6,0.8,0.5,2.1
153,Shannon Brown,22,4.1,9.7,2.1,0.7,1.8,1.8,1.0,0.3,1.3,1.6
295,Shaun Livingston,16,2.5,5.2,1.5,0.5,1.9,3.3,0.7,0.5,1.2,1.9
397,Shavlik Randolph,0,1.8,3.0,1.7,1.8,2.6,0.3,0.5,0.4,0.6,2.4
112,Shawn Marion,67,5.3,10.3,1.5,2.2,5.7,2.4,1.1,0.7,1.5,1.7
375,Shelvin Mack,3,1.9,4.1,0.5,0.1,1.2,2.2,0.5,0.0,1.1,1.3
599,Solomon Jones,1,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.5,1.5,1.5
140,Spencer Hawes,40,4.6,9.9,1.9,2.1,5.1,2.2,0.3,1.4,1.6,2.8
6,Stephen Curry,78,8.0,17.8,3.7,0.8,3.3,6.9,1.6,0.2,3.1,2.5
299,Stephen Jackson,6,2.2,6.0,1.3,0.4,2.4,1.5,0.7,0.3,1.4,1.6
250,Steve Blake,13,2.5,6.0,0.8,0.5,2.5,3.8,0.8,0.1,1.4,1.8
106,Steve Nash,50,4.7,9.5,2.3,0.5,2.3,6.7,0.6,0.1,2.5,1.4
285,Steve Novak,1,2.2,5.3,0.4,0.2,1.7,0.4,0.3,0.1,0.1,1.2
221,Taj Gibson,5,3.3,6.8,2.0,1.9,3.4,0.9,0.4,1.4,1.2,2.6
158,Tayshaun Prince,81,4.4,10.0,1.6,0.9,3.6,2.4,0.6,0.3,1.1,1.0
579,Terrel Harris,0,0.2,1.4,0.5,0.2,1.1,0.5,0.1,0.2,0.9,0.9
331,Terrence Jones,0,2.3,4.9,0.9,1.5,1.9,0.8,0.6,1.0,0.7,1.1
291,Terrence Ross,2,2.5,6.3,0.6,0.5,1.5,0.7,0.6,0.2,0.7,1.7
382,Terrence Williams,0,2.0,4.0,0.9,0.2,1.7,1.6,0.5,0.1,0.9,0.5
244,Thabo Sefolosha,81,2.8,5.8,0.9,0.7,3.2,1.5,1.3,0.5,0.8,2.2
61,Thaddeus Young,76,6.7,12.6,2.5,2.4,5.1,1.6,1.8,0.7,1.2,2.5
368,Thomas Robinson,0,2.0,4.6,1.6,1.7,2.8,0.7,0.6,0.4,1.3,1.8
170,Tiago Splitter,58,3.9,7.0,3.5,1.8,4.6,1.6,0.8,0.8,1.2,2.0
26,Tim Duncan,69,7.1,14.1,4.3,1.8,8.1,2.7,0.7,2.7,2.1,1.7
571,Tim Ohlbrecht,0,0.3,1.0,0.3,0.0,0.3,0.3,0.3,0.0,1.3,0.3
494,Timofey Mozgov,1,1.1,2.1,0.6,1.2,1.4,0.2,0.1,0.4,0.6,1.4
137,Tobias Harris,34,4.2,9.3,2.5,1.3,3.9,1.3,0.6,0.8,1.2,2.2
245,Toney Douglas,0,2.6,6.6,1.2,0.5,1.5,2.1,1.0,0.0,1.1,2.0
194,Tony Allen,79,3.6,8.1,2.4,1.5,3.1,1.2,1.5,0.6,1.2,2.7
10,Tony Parker,66,7.9,15.1,5.0,0.3,2.7,7.6,0.8,0.1,2.6,1.4
496,Tony Wroten,0,0.9,2.5,0.8,0.4,0.4,1.2,0.2,0.1,0.8,1.0
549,Tornike Shengelia,0,0.5,1.2,0.8,0.5,0.7,0.2,0.2,0.1,0.6,0.6
347,Travis Outlaw,2,1.9,4.7,1.4,0.4,1.2,0.6,0.3,0.2,0.5,0.9
182,Trevor Ariza,15,3.4,8.1,1.7,0.8,4.0,2.0,1.3,0.4,1.5,1.3
341,Trevor Booker,14,2.3,4.6,1.5,2.0,2.9,0.8,0.7,0.3,0.6,2.0
119,Tristan Thompson,82,4.8,9.7,3.5,3.7,5.7,1.3,0.7,0.9,1.5,2.9
380,Troy Murphy,1,1.6,4.4,0.8,0.5,3.0,0.5,0.7,0.4,0.5,2.1
40,Ty Lawson,71,6.1,13.3,4.3,0.5,2.2,6.9,1.5,0.1,2.5,1.8
264,Tyler Hansbrough,8,2.2,5.0,3.7,2.0,2.6,0.4,0.4,0.2,1.0,1.9
576,Tyler Honeycutt,0,0.3,1.2,0.2,0.3,0.8,0.2,0.0,0.1,0.6,0.2
229,Tyler Zeller,55,3.2,7.3,2.0,2.1,3.6,1.2,0.5,0.9,1.2,3.3
57,Tyreke Evans,61,5.6,11.8,4.2,0.9,3.6,3.5,1.4,0.4,2.0,2.0
371,Tyrus Thomas,2,1.8,5.2,1.2,0.6,1.7,0.7,0.5,0.6,0.7,2.0
515,Tyshawn Taylor,0,0.8,2.3,0.7,0.1,0.4,0.6,0.3,0.0,0.7,0.7
165,Tyson Chandler,66,3.9,6.1,3.9,4.1,6.6,0.9,0.6,1.1,1.3,2.8
417,Udonis Haslem,59,1.7,3.3,0.6,1.3,4.1,0.5,0.4,0.2,0.6,2.3
462,Viacheslav Kravtsov,0,1.3,1.8,1.5,1.0,0.8,0.4,0.2,0.4,0.6,1.3
425,Victor Claver,16,1.5,3.9,0.6,0.6,1.8,0.9,0.5,0.2,0.9,1.5
89,Vince Carter,3,4.6,10.6,2.8,0.7,3.4,2.4,0.9,0.5,1.3,2.8
558,Vladimir Radmanović,0,0.5,1.7,0.1,0.4,0.7,0.3,0.3,0.2,0.3,1.2
224,Wayne Ellington,21,2.9,6.8,1.0,0.3,1.8,1.3,0.6,0.0,0.7,1.0
222,Wesley Johnson,21,3.2,7.9,0.7,0.4,2.0,0.7,0.4,0.4,1.0,1.1
60,Wesley Matthews,69,5.1,11.7,2.7,0.5,2.3,2.5,1.3,0.3,1.6,2.5
408,Will Barton,5,1.6,4.2,0.9,0.5,1.5,0.8,0.5,0.1,0.8,0.8
176,Will Bynum,0,3.9,8.3,2.0,0.4,1.1,3.6,0.7,0.1,1.9,2.0
592,Will Conroy,0,0.0,2.3,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.3
298,Willie Green,60,2.5,5.4,0.4,0.2,1.1,0.8,0.4,0.2,0.4,1.3
97,Wilson Chandler,8,4.9,10.6,2.6,1.0,4.0,1.3,1.0,0.3,1.4,2.8
418,Xavier Henry,2,1.3,3.2,1.8,0.4,1.4,0.3,0.3,0.1,0.6,1.4
55,Zach Randolph,75,6.2,13.5,3.9,4.1,7.2,1.4,0.8,0.4,2.0,2.4
315,Zaza Pachulia,15,2.2,4.6,2.0,2.5,3.9,1.5,0.7,0.2,1.3,2.5
171,Ömer Aşık,82,4.0,7.5,3.6,3.4,8.3,0.9,0.6,1.1,2.1,2.7
