,Player,% of FGA by Distance - 2P,% of FGA by Distance - 0-3,% of FGA by Distance - 3-10,% of FGA by Distance - 10-16,% of FGA by Distance - 16-3P,% of FGA by Distance - 3P,% of FG Ast'd - 2P,% of FG Ast'd - 3P,Dunks - %FGA,Corner 3s - %3PA
199,Mickell Gladness,1.000,.441,.220,.237,.102,.000,.760,,.169,
46,Mike Bibby,.315,.032,.024,.040,.218,.685,.625,.963,.000,.235
103,Mike Conley,.768,.282,.167,.061,.257,.232,.195,.883,.000,.214
142,Mike Dunleavy,.587,.230,.065,.073,.218,.413,.763,.964,.004,.279
281,Mike James,.796,.265,.327,.102,.102,.204,.143,.833,.000,.500
370,Mike Miller,.440,.139,.029,.038,.234,.560,.684,.925,.005,.316
377,Mikki Moore,1.000,.250,.150,.150,.450,.000,.889,,.050,
553,Mo Williams,.609,.106,.111,.095,.296,.391,.335,.839,.000,.251
147,Monta Ellis,.807,.253,.124,.129,.301,.193,.358,.726,.025,.299
9,Morris Almond,.824,.176,.059,.118,.471,.176,1.000,1.000,.000,.333
497,Mychel Thompson,.542,.083,.042,.208,.208,.458,1.000,1.000,.000,.364
433,Nate Robinson,.626,.163,.136,.107,.219,.374,.187,.697,.000,.133
373,Nazr Mohammed,.994,.467,.166,.254,.107,.006,.709,,.112,.000
243,Nenê,.990,.519,.163,.127,.181,.010,.645,,.137,.000
102,Nick Collison,.995,.642,.124,.070,.159,.005,.683,,.144,.000
567,Nick Young,.640,.122,.070,.144,.304,.360,.390,.874,.022,.362
38,Nicolas Batum,.573,.296,.075,.048,.153,.427,.670,.944,.064,.416
412,Nikola Peković,1.000,.694,.278,.024,.004,.000,.629,,.066,
520,Nikola Vučević,.973,.309,.271,.155,.237,.027,.648,1.000,.041,.250
470,Nolan Smith,.750,.250,.178,.111,.211,.250,.370,.846,.006,.311
99,Norris Cole,.831,.336,.142,.084,.269,.169,.321,.810,.002,.276
356,O.J. Mayo,.626,.198,.115,.079,.234,.374,.365,.810,.014,.178
93,Omri Casspi,.592,.320,.165,.063,.044,.408,.655,.906,.061,.298
409,Patrick Patterson,.994,.178,.307,.243,.266,.006,.707,,.027,.333
371,Patty Mills,.569,.177,.085,.085,.223,.431,.256,.667,.000,.357
192,Pau Gasol,.971,.275,.281,.167,.248,.029,.646,.857,.087,.667
195,Paul George,.634,.297,.094,.092,.150,.366,.440,.856,.088,.248
372,Paul Millsap,.964,.334,.257,.156,.217,.036,.558,.857,.075,.258
415,Paul Pierce,.693,.262,.071,.162,.199,.307,.469,.880,.025,.136
20,Player,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,%3PA
431,Quentin Richardson,.386,.147,.061,.046,.132,.614,.531,1.000,.020,.240
418,Quincy Pondexter,.695,.351,.092,.071,.180,.305,.616,.955,.067,.685
44,Raja Bell,.500,.115,.052,.006,.328,.500,.894,1.000,.006,.391
434,Rajon Rondo,.927,.456,.159,.091,.220,.073,.268,.300,.000,.143
448,Ramon Sessions,.828,.319,.258,.087,.165,.172,.296,.558,.009,.052
181,Randy Foye,.489,.138,.107,.048,.196,.511,.543,.874,.011,.240
333,Rashard Lewis,.697,.195,.222,.122,.158,.303,.507,1.000,.018,.582
77,Rasual Butler,.421,.053,.053,.060,.256,.579,.750,.952,.015,.519
7,Ray Allen,.525,.148,.085,.103,.189,.475,.642,.934,.006,.368
164,Raymond Felton,.684,.269,.106,.056,.252,.316,.196,.726,.000,.069
155,Reggie Evans,1.000,.694,.264,.028,.014,.000,.441,,.042,
275,Reggie Jackson,.610,.264,.107,.094,.145,.390,.158,.692,.025,.242
554,Reggie Williams,.580,.220,.118,.075,.169,.420,.630,.970,.024,.187
27,Renaldo Balkman,.719,.531,.000,.000,.188,.281,.643,.500,.156,.667
218,Richard Hamilton,.852,.132,.116,.252,.352,.148,.748,1.000,.003,.478
284,Richard Jefferson,.449,.078,.066,.059,.246,.551,.633,.965,.020,.420
436,Ricky Rubio,.758,.249,.141,.098,.270,.242,.121,.813,.003,.266
339,Robin Lopez,1.000,.413,.349,.138,.100,.000,.516,,.086,
480,Rodney Stuckey,.826,.389,.173,.102,.162,.174,.336,.758,.008,.212
41,Rodrigue Beaubois,.703,.272,.153,.108,.171,.297,.273,.763,.031,.227
352,Roger Mason,.403,.074,.019,.016,.295,.597,.727,.881,.000,.260
66,Ronnie Brewer,.845,.369,.058,.072,.346,.155,.731,.947,.088,.696
420,Ronnie Price,.662,.269,.092,.100,.200,.338,.194,.692,.023,.114
502,Ronny Turiaf,.970,.576,.273,.091,.030,.030,.684,,.152,.000
238,Roy Hibbert,.999,.358,.455,.118,.067,.001,.482,,.069,.000
273,Royal Ivey,.274,.068,.110,.027,.068,.726,.375,1.000,.000,.566
165,Rudy Fernández,.458,.151,.049,.071,.187,.542,.695,.975,.031,.246
193,Rudy Gay,.838,.275,.169,.178,.216,.162,.397,.796,.119,.162
541,Russell Westbrook,.845,.291,.152,.190,.212,.155,.182,.516,.049,.056
15,Ryan Anderson,.443,.296,.065,.020,.062,.557,.476,.994,.036,.263
202,Ryan Gomes,.695,.116,.063,.095,.421,.305,.926,1.000,.000,.621
254,Ryan Hollins,1.000,.690,.167,.095,.048,.000,.761,,.369,
429,Ryan Reid,1.000,.200,.000,.400,.400,.000,1.000,,.000,
570,Sam Young,.866,.354,.134,.071,.307,.134,.550,1.000,.024,.294
440,Samardo Samuels,1.000,.485,.221,.087,.208,.000,.581,,.113,
115,Samuel Dalembert,.997,.420,.273,.190,.114,.003,.600,,.170,.000
411,Sasha Pavlović,.547,.180,.055,.078,.234,.453,.667,.941,.031,.293
555,Sean Williams,1.000,.636,.182,.091,.091,.000,.857,,.273,
483,Sebastian Telfair,.693,.175,.085,.070,.363,.307,.185,.364,.000,.210
152,Semih Erden,1.000,.743,.216,.027,.014,.000,.667,,.189,
269,Serge Ibaka,.994,.402,.169,.120,.302,.006,.674,1.000,.178,.333
37,Shane Battier,.373,.144,.134,.065,.031,.627,.686,.984,.003,.557
71,Shannon Brown,.686,.232,.090,.062,.301,.314,.541,.721,.050,.277
336,Shaun Livingston,.989,.247,.214,.406,.122,.011,.576,1.000,.081,.333
348,Shawn Marion,.895,.300,.393,.169,.033,.105,.623,1.000,.071,.794
558,Shawne Williams,.408,.129,.082,.048,.150,.592,.714,.952,.007,.483
559,Shelden Williams,1.000,.701,.149,.085,.065,.000,.698,,.114,
343,Shelvin Mack,.809,.309,.132,.114,.255,.191,.211,.917,.005,.357
3,Solomon Alabi,1.000,.528,.111,.278,.083,.000,.462,,.222,
310,Solomon Jones,1.000,.361,.197,.295,.148,.000,.750,,.033,
230,Spencer Hawes,.962,.285,.235,.172,.270,.038,.739,1.000,.041,.333
114,Stephen Curry,.591,.108,.101,.081,.301,.409,.333,.782,.000,.190
276,Stephen Jackson,.600,.231,.122,.066,.181,.400,.482,.837,.012,.176
51,Steve Blake,.410,.049,.063,.052,.246,.590,.458,.849,.000,.373
388,Steve Nash,.746,.187,.103,.168,.288,.254,.100,.400,.000,.050
393,Steve Novak,.163,.000,.003,.015,.145,.837,.857,.977,.000,.305
186,Sundiata Gaines,.697,.244,.159,.096,.199,.303,.230,.500,.004,.098
176,T.J. Ford,.814,.186,.140,.163,.326,.186,.412,.500,.000,.125
197,Taj Gibson,1.000,.426,.208,.153,.213,.000,.690,,.124,
421,Tayshaun Prince,.870,.199,.169,.168,.333,.130,.505,1.000,.030,.615
227,Terrel Harris,.530,.434,.024,.012,.060,.470,.619,1.000,.036,.410
560,Terrence Williams,.768,.162,.237,.141,.227,.232,.232,.750,.025,.348
445,Thabo Sefolosha,.542,.297,.071,.032,.142,.458,.583,.935,.058,.451
573,Thaddeus Young,.994,.389,.255,.156,.195,.006,.651,1.000,.073,.250
473,Tiago Splitter,1.000,.641,.318,.026,.015,.000,.670,,.090,
141,Tim Duncan,.995,.261,.278,.173,.282,.005,.615,,.049,.500
383,Timofey Mozgov,1.000,.568,.232,.089,.111,.000,.800,,.216,
228,Tobias Harris,.864,.391,.331,.083,.059,.136,.671,1.000,.077,.652
136,Toney Douglas,.597,.166,.134,.124,.172,.403,.328,.852,.000,.111
8,Tony Allen,.942,.533,.167,.071,.170,.058,.619,1.000,.033,.577
36,Tony Battie,.980,.098,.176,.314,.392,.020,.895,,.059,.000
407,Tony Parker,.931,.269,.226,.149,.288,.069,.208,.857,.000,.393
362,Tracy McGrady,.857,.251,.130,.100,.377,.143,.593,1.000,.052,.061
331,Travis Leslie,1.000,.643,.286,.000,.071,.000,.400,,.286,
400,Travis Outlaw,.657,.160,.126,.086,.286,.343,.545,1.000,.086,.267
19,Trevor Ariza,.784,.340,.156,.062,.226,.216,.554,.966,.045,.448
57,Trevor Booker,.994,.452,.249,.073,.220,.006,.583,1.000,.129,.000
305,Trey Johnson,1.000,.429,.071,.143,.357,.000,.500,,.000,
493,Trey Thompkins,.787,.213,.131,.115,.328,.213,.700,1.000,.049,.154
498,Tristan Thompson,.995,.545,.389,.043,.018,.005,.490,,.167,.000
385,Troy Murphy,.608,.158,.047,.047,.357,.392,.878,1.000,.012,.254
326,Ty Lawson,.739,.352,.149,.083,.155,.261,.272,.767,.005,.135
219,Tyler Hansbrough,.998,.280,.267,.111,.340,.002,.603,,.025,.000
257,Tyler Honeycutt,.875,.333,.125,.042,.375,.125,.714,1.000,.208,.667
156,Tyreke Evans,.890,.437,.219,.048,.187,.110,.327,.750,.017,.040
492,Tyrus Thomas,.991,.223,.104,.211,.453,.009,.731,1.000,.055,.667
95,Tyson Chandler,.994,.820,.152,.014,.008,.006,.809,,.403,.500
229,Udonis Haslem,1.000,.345,.098,.221,.336,.000,.755,,.078,
344,Vernon Macklin,1.000,.714,.257,.029,.000,.000,.474,,.143,
92,Vince Carter,.622,.227,.146,.090,.159,.378,.262,.865,.044,.249
424,Vladimir Radmanović,.315,.162,.036,.025,.091,.685,.625,.960,.020,.341
523,Von Wafer,.752,.382,.108,.051,.210,.248,.211,.929,.051,.282
438,Walker Russell,.863,.358,.274,.126,.105,.137,.241,1.000,.000,.462
146,Wayne Ellington,.642,.142,.099,.063,.338,.358,.540,.914,.017,.306
306,Wesley Johnson,.574,.166,.043,.055,.310,.426,.648,.925,.073,.391
353,Wesley Matthews,.558,.233,.110,.088,.127,.442,.438,.922,.010,.365
80,Will Bynum,.851,.438,.144,.072,.196,.149,.194,.857,.015,.310
213,Willie Green,.652,.154,.120,.086,.292,.348,.699,.980,.025,.442
96,Wilson Chandler,.848,.304,.101,.127,.316,.152,.250,.667,.051,.083
237,Xavier Henry,.925,.254,.189,.114,.368,.075,.627,1.000,.026,.529
452,Xavier Silas,.600,.333,.133,.000,.133,.400,.333,1.000,.000,.167
292,Yi Jianlian,.878,.171,.085,.061,.561,.122,.821,1.000,.049,.000
426,Zach Randolph,.972,.347,.288,.168,.168,.028,.408,1.000,.007,.000
403,Zaza Pachulia,1.000,.563,.180,.130,.127,.000,.710,,.053,
21,Ömer Aşık,1.000,.788,.186,.013,.013,.000,.696,,.199,
