,PLAYER,TEAM,GP,W,L,MIN,PTS,TOUCHES,FRONT CT TOUCHES,TIME OF POSS,AVG SEC PER TOUCH,AVG DRIB PER TOUCH,PTS PER TOUCH,ELBOW TOUCHES,POST UPS,PAINT TOUCHES,PTS PER ELBOW TOUCH,PTS PER POST TOUCH,PTS PER PAINT TOUCH,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%,OREB,Contested OREB,Contested OREB%,OREB Chances,OREB Chance%,Deferred OREB Chances,Adjusted OREB Chance%,AVG OREB Distance,DREB,Contested DREB,Contested DREB%,DREB Chances,DREB Chance%,Deferred DREB Chances,Adjusted DREB Chance%,AVG DREB Distance,STL,BLK,DFGM,DFGA,DFG%
58,DeMarre Carroll,TOR,71,43,28,26.2,8.7,30.4,19.3,0.9,1.82,0.94,0.288,0.3,0.1,1.5,0.682,0.5,0.8,2.1,0.3,0.9,29.9,0.4,0.6,70.0,46.6,0.6,27.0,0.2,10.1,0.1,4.1,0.3,13.5,1.0,29.9,4.3,33.8,0.9,37.0,1.2,64.7,0.1,100.0,0.2,63.6,49.4,0.9,0.5,58.1,3.0,31.0,0.2,33.0,8.4,3.2,0.7,20.5,5.9,54.1,0.5,59.3,7.1,1.1,0.4,1.5,2.5,60.7
59,Derrick Favors,UTA,50,33,17,23.7,9.5,42.2,26.7,1.1,1.53,0.38,0.225,3.7,3.0,5.8,0.366,0.556,0.846,0.2,0.0,0.1,20.0,0.1,0.1,75.0,55.6,0.0,11.1,0.0,0.0,0.0,11.1,0.0,22.2,0.1,20.0,2.7,41.0,0.2,28.6,4.9,62.6,1.7,45.7,1.3,36.6,49.0,1.8,1.2,65.2,4.4,42.2,0.2,43.8,5.4,4.3,1.5,35.2,7.6,56.3,0.7,62.5,4.6,0.9,0.8,2.0,3.5,58.0
60,Derrick Jones Jr.,PHX,32,7,25,17.0,5.3,16.0,11.0,0.4,1.5,0.77,0.329,0.5,0.0,1.9,0.688,0.0,1.098,0.7,0.1,0.3,36.4,0.1,0.1,100.0,54.5,0.1,13.6,0.0,4.5,0.2,22.7,0.1,9.1,0.4,36.4,0.3,30.8,0.3,29.4,2.1,69.6,0.0,0.0,0.3,50.0,57.4,1.7,1.0,63.2,2.7,61.3,0.0,61.3,7.6,1.7,0.5,27.5,3.6,48.8,0.3,52.6,6.7,0.4,0.4,1.2,1.6,74.0
61,Derrick Williams,CLE,50,16,34,16.1,6.1,25.0,12.3,0.8,1.86,0.89,0.243,0.6,0.5,1.5,0.484,0.667,0.74,1.3,0.3,0.6,50.0,0.3,0.6,53.6,70.8,0.2,18.5,0.0,1.5,0.1,10.8,0.3,23.1,0.9,50.0,2.0,34.3,0.7,45.5,1.1,55.0,0.4,63.6,0.3,54.5,50.4,0.5,0.3,73.7,1.2,38.8,0.0,39.6,6.4,2.6,0.5,17.1,4.0,65.7,0.4,72.1,5.4,0.3,0.1,0.9,1.3,71.2
62,Deyonta Davis,MEM,36,23,13,6.6,1.6,7.5,4.0,0.2,1.61,0.26,0.216,0.8,0.4,1.4,0.172,0.625,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.1,11.1,0.0,0.0,1.3,59.4,0.3,66.7,0.1,33.3,51.1,0.8,0.5,60.0,2.1,40.0,0.0,40.8,5.2,1.7,0.7,42.5,3.0,56.3,0.1,58.8,5.8,0.1,0.5,0.5,1.1,41.5
63,Dirk Nowitzki,DAL,53,22,31,26.3,14.2,46.6,30.5,1.1,1.48,0.32,0.304,1.9,3.4,1.3,0.455,0.652,0.612,0.2,0.1,0.1,75.0,0.0,0.0,100.0,100.0,0.0,22.2,0.0,0.0,0.0,22.2,0.0,11.1,0.2,75.0,9.0,43.6,2.1,39.9,0.8,48.5,2.2,43.3,0.9,51.2,49.3,0.4,0.2,47.8,1.2,34.8,0.1,38.3,10.4,6.1,2.1,34.3,9.0,67.8,0.6,73.0,4.4,0.6,0.7,2.4,3.9,61.1
64,Domantas Sabonis,OKC,81,46,35,20.1,5.9,33.4,17.8,0.9,1.55,0.56,0.177,1.2,1.7,1.6,0.268,0.471,0.454,1.5,0.3,0.8,39.7,0.1,0.1,60.0,46.4,0.4,27.2,0.1,9.6,0.1,7.2,0.1,4.0,0.7,39.7,2.7,34.2,0.0,22.2,0.7,38.5,0.8,42.2,0.3,33.3,45.2,0.6,0.4,58.7,2.2,27.7,0.1,29.1,7.4,3.1,1.1,33.9,5.7,55.4,0.4,59.3,5.5,0.5,0.4,1.5,2.7,55.7
65,Donatas Motiejunas,NOP,34,16,18,14.1,4.4,28.2,16.6,0.7,1.4,0.49,0.157,1.5,1.0,2.8,0.327,0.758,0.649,0.6,0.1,0.4,41.7,0.1,0.1,100.0,54.5,0.1,22.7,0.0,4.5,0.0,4.5,0.1,9.1,0.4,41.7,1.1,23.6,0.1,16.7,1.8,54.0,0.7,63.2,0.5,46.7,45.3,0.9,0.5,53.8,2.2,41.3,0.0,41.3,6.8,2.6,1.0,37.3,4.7,54.7,0.3,58.6,4.8,0.5,0.3,1.4,2.1,68.6
66,Dorian Finney-Smith,DAL,80,32,48,20.4,4.4,24.2,14.4,0.7,1.75,0.64,0.18,0.3,0.1,1.1,0.4,0.222,0.697,1.9,0.3,0.7,37.7,0.2,0.2,72.2,35.8,0.8,43.0,0.1,4.6,0.2,9.9,0.1,6.0,0.7,37.7,2.1,29.9,0.2,25.0,0.8,68.4,0.0,100.0,0.1,55.6,45.9,0.8,0.4,57.4,2.1,37.5,0.1,39.4,9.4,2.4,0.7,28.1,4.4,54.0,0.2,56.8,6.2,0.7,0.3,1.2,1.7,68.9
67,Doug McDermott,OKC,66,35,31,22.8,9.0,24.7,20.4,0.6,1.42,0.55,0.363,0.5,0.4,0.8,0.647,0.852,1.056,1.6,0.6,1.1,50.0,0.1,0.2,60.0,76.2,0.3,16.2,0.0,1.0,0.1,4.8,0.1,5.7,1.2,50.0,3.9,38.3,1.6,43.9,0.9,75.0,0.3,57.9,0.3,52.4,52.4,0.4,0.2,45.0,1.6,21.3,0.1,22.7,14.4,2.8,0.8,28.9,5.2,53.7,0.8,62.8,5.2,0.2,0.1,1.2,2.0,62.1
68,Dragan Bender,PHX,41,12,29,13.3,3.3,20.8,12.1,0.5,1.41,0.41,0.158,0.3,0.2,0.7,0.429,0.5,0.966,0.7,0.1,0.3,54.5,0.0,0.1,0.0,46.4,0.2,25.0,0.0,3.6,0.1,21.4,0.0,7.1,0.3,54.5,1.9,26.5,0.1,25.0,0.7,58.3,0.1,100.0,0.1,75.0,43.2,0.6,0.3,50.0,1.3,48.9,0.1,52.4,9.3,2.1,0.6,27.0,3.7,56.9,0.1,58.7,5.4,0.2,0.5,1.0,1.7,60.3
69,Draymond Green,GSW,76,62,14,32.5,10.2,76.5,38.8,2.9,2.25,1.27,0.134,2.5,3.7,3.7,0.339,0.13,0.746,2.3,0.2,1.0,21.1,0.5,0.6,76.1,38.4,0.6,26.6,0.3,11.3,0.1,4.0,0.3,13.0,0.9,21.1,3.3,31.5,0.2,24.2,2.8,62.2,0.5,33.3,0.8,66.7,48.1,1.3,0.8,60.2,3.3,38.9,0.2,41.0,6.6,6.6,2.0,30.5,11.0,60.0,0.9,65.1,4.6,2.0,1.4,2.7,5.3,50.2
70,Dwight Powell,DAL,76,29,47,17.3,6.7,25.9,14.1,0.7,1.57,0.41,0.257,1.8,0.2,3.5,0.766,0.333,0.848,0.9,0.2,0.4,51.6,0.3,0.3,83.3,80.3,0.2,21.2,0.0,3.0,0.1,9.1,0.2,18.2,0.7,51.6,1.5,30.3,0.1,23.5,3.0,68.4,0.1,0.0,1.4,68.4,54.5,1.3,0.7,55.6,3.5,36.6,0.1,37.8,7.1,3.0,0.7,25.1,4.9,60.8,0.5,67.2,4.8,0.8,0.5,1.8,2.6,68.9
71,Ed Davis,POR,46,19,27,17.2,4.3,23.6,11.3,0.6,1.55,0.45,0.184,2.6,0.3,4.7,0.458,0.154,0.645,0.5,0.0,0.2,25.0,0.0,0.1,50.0,28.6,0.2,42.9,0.0,4.8,0.0,0.0,0.0,9.5,0.1,25.0,0.0,100.0,0.0,0.0,3.0,52.6,0.0,25.0,1.2,57.1,52.8,2.2,1.5,70.8,5.4,40.2,0.2,41.9,4.9,3.4,1.1,33.8,6.4,52.3,0.6,57.4,4.9,0.3,0.5,1.4,2.5,57.5
72,Elijah Millsap,PHX,2,1,1,11.6,1.5,17.5,12.0,0.7,2.52,1.74,0.086,0.0,0.0,2.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,14.3,1.5,0.5,33.3,2.0,75.0,0.0,75.0,11.3,1.5,0.0,0.0,5.5,27.3,1.0,33.3,5.0,0.0,0.0,1.0,1.0,100.0
73,Ersan Ilyasova,ATL,82,35,47,26.1,13.1,50.8,32.5,1.2,1.46,0.56,0.257,2.5,1.2,3.5,0.433,0.53,0.833,1.6,0.3,0.8,37.1,0.3,0.4,76.5,56.6,0.3,20.2,0.1,3.9,0.2,11.6,0.2,13.2,0.9,37.1,6.0,41.3,1.2,28.3,2.9,51.8,0.6,33.3,1.1,67.3,51.1,1.4,1.0,68.7,4.0,35.2,0.1,35.9,6.3,4.5,1.3,28.1,7.4,60.7,0.6,66.1,5.5,0.7,0.3,1.9,3.0,64.1
74,Evan Turner,POR,65,34,31,25.5,9.0,44.0,24.2,2.8,3.89,3.14,0.205,0.6,1.5,0.8,0.541,0.698,0.92,5.3,1.1,2.5,43.6,0.4,0.4,96.2,49.4,1.6,29.8,0.6,10.5,0.3,6.4,0.2,3.8,2.6,43.6,1.5,30.3,3.1,40.3,0.7,61.3,1.0,57.4,0.3,40.9,45.4,0.6,0.3,50.0,2.3,24.3,0.0,24.3,9.7,3.3,0.6,17.1,6.3,52.2,0.7,58.4,6.6,0.8,0.4,1.0,1.6,61.0
75,Georges Niang,IND,22,11,11,4.1,0.9,7.7,4.4,0.2,1.77,0.72,0.112,0.2,0.3,0.2,0.0,0.333,0.8,0.7,0.1,0.5,18.2,0.0,0.0,0.0,26.7,0.2,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,18.2,0.1,8.3,0.0,0.0,0.2,50.0,0.1,100.0,0.0,0.0,24.3,0.2,0.0,0.0,0.7,25.0,0.0,25.0,9.6,1.4,0.3,20.0,2.3,60.0,0.2,65.2,7.7,0.1,0.0,0.1,0.2,60.0
76,Gerald Green,BOS,47,32,15,11.4,5.6,15.1,10.4,0.6,2.31,1.29,0.368,0.2,0.1,0.6,0.5,0.571,0.862,1.4,0.4,0.7,51.4,0.2,0.2,100.0,68.7,0.3,20.9,0.1,9.0,0.1,7.5,0.1,7.5,1.0,51.4,2.1,36.2,1.6,39.3,0.5,55.0,0.1,33.3,0.1,50.0,49.4,0.5,0.2,50.0,1.4,33.3,0.1,36.4,13.9,2.0,0.3,13.2,3.1,63.6,0.3,70.1,7.3,0.2,0.1,0.7,0.9,75.6
77,Giannis Antetokounmpo,MIL,80,42,38,35.6,22.9,82.1,40.5,5.3,3.9,2.84,0.279,3.8,2.8,5.1,0.466,0.455,1.029,10.9,2.0,4.1,49.1,1.3,1.8,73.6,50.2,3.5,32.3,1.3,11.9,0.8,7.2,0.9,8.1,5.5,49.1,1.6,30.7,2.8,33.5,5.3,70.9,1.3,50.0,1.8,65.9,54.1,1.8,1.3,70.4,4.9,36.4,0.1,37.5,6.4,7.0,1.5,21.1,10.6,65.7,0.7,70.6,6.4,1.6,1.9,2.2,4.2,52.4
78,Glenn Robinson III,IND,68,35,33,20.6,6.0,22.5,15.2,0.7,1.84,0.87,0.268,0.6,0.0,1.4,0.553,0.667,0.802,1.3,0.2,0.4,46.4,0.1,0.2,57.1,39.3,0.6,43.8,0.1,7.9,0.1,6.7,0.1,7.9,0.5,46.4,2.6,42.2,0.7,38.1,1.1,56.6,0.0,0.0,0.3,52.9,54.3,0.9,0.3,39.6,2.5,35.1,0.0,35.3,10.7,3.1,0.5,17.5,5.5,56.6,0.5,62.8,6.8,0.6,0.3,0.9,1.7,55.2
79,Gordon Hayward,UTA,73,46,27,34.5,21.9,62.5,47.0,3.5,3.35,2.39,0.351,2.2,1.0,3.0,0.633,0.583,1.023,9.2,1.7,3.6,46.6,1.3,1.5,83.6,53.3,3.1,34.0,0.8,9.2,0.5,5.5,0.8,8.2,4.9,46.6,5.0,40.6,5.7,41.7,3.1,64.9,0.6,48.3,1.4,60.3,53.6,0.7,0.3,49.0,2.5,27.2,0.1,28.0,11.9,4.7,0.7,14.5,7.4,63.7,0.5,68.7,7.2,1.0,0.3,1.2,1.9,62.8
80,Gorgui Dieng,MIN,82,31,51,32.4,10.0,48.8,25.4,1.2,1.46,0.34,0.204,4.5,1.4,6.7,0.434,0.404,0.687,0.6,0.2,0.3,66.7,0.1,0.1,100.0,76.1,0.2,32.6,0.0,8.7,0.0,6.5,0.0,6.5,0.4,66.7,3.2,44.8,0.5,36.1,4.6,54.4,0.6,41.3,1.9,51.3,51.4,2.3,1.3,58.0,5.5,41.4,0.1,42.5,7.1,5.6,1.5,26.8,9.7,58.0,0.9,63.8,5.1,1.1,1.2,3.5,5.6,61.3
81,Harrison Barnes,DAL,78,31,47,35.5,19.2,52.3,35.4,2.2,2.49,1.32,0.366,1.7,5.7,2.2,0.618,0.578,0.965,5.9,1.8,3.5,49.8,0.9,1.0,89.5,76.1,1.2,20.9,0.2,3.4,0.4,6.5,0.5,8.4,4.5,49.8,4.6,39.1,4.8,42.3,2.1,77.9,3.3,48.6,1.0,62.1,49.7,1.2,0.6,48.9,3.3,35.8,0.1,37.4,8.7,3.8,1.1,28.5,7.4,51.9,0.7,57.2,6.5,0.8,0.2,1.9,2.5,74.7
82,Henry Ellenson,DET,19,8,11,7.7,3.2,16.2,9.3,0.4,1.46,0.45,0.195,0.4,0.3,0.5,0.0,0.0,0.8,0.9,0.2,0.4,57.1,0.0,0.0,0.0,47.1,0.3,29.4,0.1,5.9,0.2,23.5,0.0,0.0,0.4,57.1,1.9,30.2,0.1,16.7,0.4,50.0,0.0,0.0,0.0,0.0,43.8,0.8,0.3,37.5,1.5,53.3,0.0,53.3,3.9,3.3,0.6,18.2,4.7,70.2,0.4,76.7,4.8,0.1,0.1,0.4,0.8,46.7
83,Hollis Thompson,NOP,40,12,28,18.8,5.1,18.8,13.1,0.5,1.56,0.87,0.273,0.3,0.1,0.7,0.462,0.667,0.926,2.3,0.4,1.1,34.1,0.2,0.3,80.0,41.8,0.7,30.8,0.1,5.5,0.2,6.6,0.1,5.5,1.0,34.1,2.4,31.4,0.6,38.5,0.6,58.8,0.1,0.0,0.2,50.0,46.5,0.5,0.2,42.1,1.3,37.3,0.0,38.0,12.3,2.4,0.4,17.2,4.2,58.5,0.3,63.3,7.0,0.5,0.2,0.9,1.3,69.8
84,JaMychal Green,MEM,77,40,37,27.3,8.9,42.3,22.4,1.1,1.53,0.43,0.211,1.3,1.0,3.9,0.551,0.582,0.873,0.9,0.1,0.4,39.3,0.2,0.2,66.7,50.0,0.3,31.4,0.1,5.7,0.1,8.6,0.1,12.9,0.5,39.3,3.2,44.7,0.2,32.1,3.4,58.9,0.6,60.6,0.7,71.0,55.5,2.2,1.5,68.9,4.7,46.6,0.1,47.7,5.8,5.0,1.2,24.4,7.5,66.3,0.5,71.4,5.1,0.6,0.4,1.2,2.1,59.3
85,Jabari Parker,MIL,51,22,29,33.9,20.1,64.3,36.5,2.3,2.17,1.35,0.313,2.2,2.1,3.4,0.667,0.458,0.926,7.7,1.7,3.7,46.0,0.9,1.4,67.1,57.5,2.2,28.6,0.5,7.2,0.4,5.6,0.7,9.0,4.4,46.0,4.7,38.6,1.7,31.4,3.2,66.0,1.0,47.8,1.5,66.0,53.0,1.5,0.8,54.4,4.6,33.8,0.1,34.8,7.5,4.6,1.1,23.4,8.1,56.8,0.7,61.8,6.4,1.0,0.4,1.5,2.6,58.0
86,Jae Crowder,BOS,72,48,24,32.4,13.9,49.9,32.5,1.4,1.7,0.81,0.278,0.5,0.6,1.8,0.618,0.581,1.116,1.6,0.3,0.6,50.0,0.5,0.6,83.3,74.6,0.5,28.0,0.1,5.9,0.1,7.6,0.3,18.6,1.2,50.0,6.0,39.6,2.0,36.0,2.0,68.8,0.3,44.4,0.3,61.5,57.2,0.7,0.2,29.2,2.8,23.6,0.1,24.2,10.9,5.1,1.0,19.1,7.7,66.1,0.5,70.3,6.9,1.0,0.3,1.3,1.9,67.9
87,Jake Layman,POR,35,16,19,7.1,2.2,8.8,6.5,0.3,1.8,0.82,0.252,0.1,0.0,0.3,1.0,0.0,0.364,0.5,0.1,0.2,28.6,0.1,0.2,62.5,52.9,0.1,11.8,0.0,5.9,0.1,17.6,0.1,29.4,0.3,28.6,1.0,21.4,0.3,38.5,0.1,25.0,0.0,0.0,0.1,100.0,36.5,0.5,0.3,66.7,1.0,46.2,0.0,46.2,7.6,1.4,0.3,22.2,2.4,58.1,0.2,64.3,7.3,0.3,0.1,0.3,0.5,63.2
88,James Ennis III,MEM,64,32,32,23.4,6.7,24.7,16.5,0.8,2.02,1.09,0.271,0.5,0.3,1.6,0.733,0.471,0.738,1.8,0.3,0.7,40.9,0.5,0.6,80.0,60.2,0.5,25.4,0.2,9.3,0.2,8.5,0.3,16.9,1.1,40.9,2.1,35.9,0.5,37.8,1.2,51.6,0.1,60.0,0.3,75.0,53.4,1.1,0.7,59.4,3.1,36.3,0.1,37.3,8.6,3.1,0.7,21.6,5.0,62.7,0.4,68.1,6.3,0.7,0.3,1.1,1.8,63.7
89,James Johnson,MIA,76,40,36,27.4,12.8,57.8,27.0,2.6,2.74,2.09,0.222,1.6,1.6,1.6,0.369,0.233,0.512,6.8,1.5,3.0,51.8,0.9,1.2,72.2,60.1,1.9,27.9,0.5,7.5,0.7,10.6,0.6,8.7,4.1,51.8,3.4,38.2,1.5,36.1,0.8,52.6,0.4,32.4,0.6,67.7,53.5,0.9,0.3,39.4,3.0,29.2,0.1,30.3,8.3,4.1,0.9,22.6,6.8,59.6,0.6,65.1,6.0,1.0,1.1,1.6,2.9,56.0
90,James Jones,CLE,48,28,20,7.9,2.8,11.3,5.5,0.3,1.62,0.37,0.244,0.2,0.1,0.2,0.0,1.286,0.7,0.1,0.0,0.1,20.0,0.0,0.0,0.0,28.6,0.0,14.3,0.0,0.0,0.0,14.3,0.0,0.0,0.0,20.0,1.6,42.2,0.7,61.9,0.1,100.0,0.2,80.0,0.0,0.0,64.7,0.1,0.0,0.0,0.7,21.4,0.0,23.1,13.0,1.6,0.4,26.5,3.1,51.5,0.3,57.6,6.2,0.1,0.2,0.6,1.1,54.9
91,James Michael McAdoo,GSW,52,43,9,8.8,2.8,14.3,8.7,0.4,1.58,0.48,0.198,1.4,0.6,2.4,0.292,0.267,0.76,0.3,0.0,0.1,14.3,0.0,0.0,0.0,12.5,0.1,18.8,0.0,12.5,0.1,18.8,0.0,6.3,0.0,14.3,0.2,27.8,0.1,33.3,1.8,67.2,0.2,50.0,0.4,56.3,53.8,0.9,0.5,57.6,2.6,36.3,0.1,37.5,7.6,1.6,0.5,33.3,3.5,47.1,0.3,51.8,6.6,0.3,0.6,1.1,1.8,61.7
92,James Young,BOS,29,16,13,7.6,2.3,7.9,6.1,0.2,1.62,0.66,0.296,0.1,0.0,0.3,0.0,2.0,1.3,0.4,0.1,0.2,50.0,0.2,0.2,83.3,84.6,0.1,30.8,0.0,0.0,0.0,0.0,0.1,23.1,0.4,50.0,1.2,33.3,0.2,28.6,0.4,85.7,0.1,100.0,0.0,0.0,53.4,0.4,0.3,66.7,0.9,50.0,0.0,50.0,10.0,1.4,0.4,30.0,2.2,64.5,0.2,71.4,5.4,0.3,0.1,0.5,0.8,63.6
93,Jared Dudley,PHX,64,17,47,21.3,6.8,46.5,25.7,1.1,1.45,0.47,0.146,1.0,0.9,1.0,0.385,0.327,0.677,2.4,0.2,0.5,51.7,0.1,0.2,75.0,25.7,1.2,52.0,0.4,16.4,0.2,7.9,0.1,3.9,0.6,51.7,4.2,39.7,0.6,48.6,0.7,72.4,0.3,55.6,0.4,68.8,56.5,0.5,0.2,41.9,2.1,25.6,0.1,26.7,12.2,3.3,0.7,22.3,7.7,43.1,0.8,47.9,6.6,0.7,0.3,1.4,2.5,54.9
94,Jared Sullinger,TOR,11,2,9,10.7,3.4,17.5,11.0,0.5,1.55,0.52,0.193,0.8,0.5,2.2,0.222,0.167,0.708,0.5,0.1,0.3,33.3,0.0,0.0,0.0,33.3,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,33.3,1.4,24.0,0.2,50.0,1.5,57.1,0.1,0.0,0.2,50.0,35.1,1.0,0.4,40.0,3.2,31.3,0.2,33.3,9.1,1.7,0.3,17.6,3.8,44.7,0.5,51.5,4.3,0.4,0.1,0.4,1.0,36.4
95,Jarell Eddie,PHX,5,0,5,12.5,4.8,12.0,9.6,0.3,1.51,0.7,0.4,0.0,0.0,0.4,0.0,0.0,2.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,30.8,0.0,0.0,0.8,100.0,0.0,0.0,0.0,0.0,42.1,0.3,0.3,100.0,1.0,25.0,0.0,25.0,2.5,1.5,0.3,16.7,3.5,42.9,0.0,42.9,11.7,0.2,0.0,0.6,1.2,50.0
96,Jarell Martin,MEM,42,23,19,13.3,3.9,22.5,10.0,0.7,1.81,0.56,0.174,0.6,0.3,1.8,0.4,0.5,0.649,1.1,0.2,0.7,28.6,0.2,0.2,90.0,54.2,0.3,22.9,0.0,0.0,0.1,6.3,0.1,12.5,0.6,28.6,0.9,32.6,0.3,60.0,1.1,42.2,0.1,28.6,0.2,60.0,41.4,1.1,0.7,69.0,3.0,35.6,0.2,38.2,5.5,3.1,0.9,28.3,4.9,62.5,0.5,69.4,4.9,0.4,0.2,0.8,1.2,65.4
97,Jarnell Stokes,DEN,2,0,2,3.3,1.5,3.5,2.5,0.1,1.19,0.14,0.429,0.0,0.5,2.5,0.0,2.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,100.0,0.0,0.0,100.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,4.9,1.0,0.0,0.0,2.0,50.0,1.0,100.0,5.0,0.5,0.0,0.0,0.0,0.0
98,Jarrod Uthoff,DAL,9,2,7,12.7,4.4,18.8,12.1,0.6,1.95,0.63,0.237,0.7,0.9,2.1,0.5,0.0,0.526,0.8,0.1,0.6,20.0,0.0,0.0,0.0,28.6,0.2,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,20.0,1.7,37.5,0.4,40.0,1.1,50.0,0.0,0.0,0.3,33.3,46.1,1.1,0.4,37.5,3.0,38.1,0.0,38.1,8.3,2.0,0.4,21.4,4.6,43.8,0.7,51.9,8.0,0.2,0.4,0.4,0.6,80.0
99,Jason Smith,WAS,74,45,29,14.4,5.7,25.4,11.9,0.5,1.29,0.18,0.224,1.5,0.2,1.2,0.313,0.0,0.787,0.4,0.1,0.2,43.8,0.2,0.2,72.2,93.5,0.1,12.9,0.0,3.2,0.0,3.2,0.1,29.0,0.4,43.8,3.8,51.7,0.1,45.5,0.9,65.2,0.0,0.0,0.5,62.5,58.5,0.9,0.5,48.4,2.4,40.0,0.0,40.8,8.3,2.9,0.9,33.0,5.0,56.9,0.4,61.4,5.6,0.3,0.7,1.5,2.5,59.0
100,Jaylen Brown,BOS,78,50,28,17.2,6.6,21.9,15.7,0.8,2.06,1.3,0.301,0.4,0.6,1.6,0.5,0.62,0.833,2.3,0.4,1.1,42.2,0.2,0.4,63.3,54.0,0.6,27.8,0.1,3.4,0.2,8.5,0.2,9.1,1.2,42.2,1.9,38.8,0.5,25.0,1.3,58.7,0.4,54.2,0.2,66.7,50.9,0.6,0.4,61.4,2.2,28.8,0.1,29.5,6.4,2.5,0.5,21.7,3.8,66.3,0.3,72.0,5.9,0.4,0.2,0.7,1.1,61.6
101,Jeff Green,ORL,69,26,43,22.2,9.2,32.6,22.8,1.3,2.34,1.1,0.284,0.6,1.6,1.2,0.659,0.458,0.864,2.7,0.6,1.5,40.4,0.6,0.8,84.6,70.2,0.4,16.0,0.1,5.3,0.2,8.0,0.4,13.8,1.9,40.4,2.3,29.0,1.7,35.8,1.0,60.9,0.7,33.3,0.4,50.0,44.2,0.6,0.3,46.2,2.2,27.3,0.1,28.1,11.1,2.7,0.6,23.4,4.6,59.5,0.3,63.2,7.0,0.5,0.2,1.5,2.2,68.8
102,Jerami Grant,OKC,80,43,37,19.1,5.5,23.5,13.2,0.6,1.6,0.55,0.232,0.7,0.2,1.0,0.463,0.294,0.842,2.2,0.5,1.0,48.1,0.4,0.8,56.5,62.1,0.5,22.6,0.1,5.1,0.2,7.9,0.4,18.6,1.4,48.1,1.8,37.2,0.1,16.7,0.8,59.1,0.1,40.0,0.3,42.9,52.9,0.5,0.2,36.8,1.6,33.0,0.0,33.6,9.7,2.3,0.8,35.3,4.7,49.9,0.3,53.9,6.7,0.4,1.0,1.1,2.1,53.6
103,Jimmy Butler,CHI,76,40,36,37.0,23.9,70.3,43.0,5.3,4.48,3.53,0.34,2.2,3.5,3.7,0.482,0.414,0.732,14.1,2.1,4.4,48.0,2.7,3.1,89.2,50.7,5.5,38.9,1.8,12.9,0.7,5.2,1.6,11.1,7.2,48.0,2.9,41.3,5.8,36.1,2.7,62.1,1.4,40.2,1.1,41.3,49.2,1.7,0.9,52.7,4.4,38.7,0.1,39.3,9.5,4.5,0.8,17.6,7.9,57.2,0.5,61.4,8.0,1.9,0.4,1.7,2.5,67.9
104,Joe Harris,BKN,51,10,41,21.9,8.3,29.5,22.2,0.9,1.87,1.17,0.281,0.7,0.0,1.0,0.658,0.0,0.808,3.0,0.3,0.9,37.0,0.3,0.4,72.7,32.5,1.4,44.8,0.2,5.8,0.3,10.4,0.2,7.1,1.0,37.0,4.4,39.7,0.9,30.2,0.8,58.8,0.0,0.0,0.5,64.7,54.5,0.3,0.1,37.5,1.8,19.0,0.1,20.5,10.3,2.6,0.4,15.2,5.0,51.9,0.6,58.4,7.7,0.6,0.2,1.4,2.1,68.2
105,Joe Ingles,UTA,82,51,31,24.1,7.1,36.5,26.2,1.7,2.8,1.77,0.194,0.4,0.2,0.5,0.257,0.071,0.432,4.2,0.5,1.1,46.0,0.2,0.2,85.0,28.5,1.9,45.6,0.6,15.4,0.3,7.8,0.1,2.9,1.2,46.0,3.5,45.8,1.3,32.3,0.2,66.7,0.0,0.0,0.1,80.0,58.9,0.3,0.1,39.1,1.1,27.1,0.1,28.4,16.3,3.1,0.5,16.8,4.8,64.7,0.2,67.6,8.4,1.2,0.1,0.8,1.1,68.1
