,PLAYER,TEAM,GP,W,L,MIN,PTS,TOUCHES,FRONT CT TOUCHES,TIME OF POSS,AVG SEC PER TOUCH,AVG DRIB PER TOUCH,PTS PER TOUCH,ELBOW TOUCHES,POST UPS,PAINT TOUCHES,PTS PER ELBOW TOUCH,PTS PER POST TOUCH,PTS PER PAINT TOUCH,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%,OREB,Contested OREB,Contested OREB%,OREB Chances,OREB Chance%,Deferred OREB Chances,Adjusted OREB Chance%,AVG OREB Distance,DREB,Contested DREB,Contested DREB%,DREB Chances,DREB Chance%,Deferred DREB Chances,Adjusted DREB Chance%,AVG DREB Distance,STL,BLK,DFGM,DFGA,DFG%
46,Chuck Hayes,LAC,2,1,1,11.9,2.0,16.5,7.0,0.4,1.62,0.3,0.121,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,2.0,50.0,6.5,61.5,0.0,61.5,3.0,0.0,0.0,2.5,5.0,50.0
47,Cleanthony Early,NYK,17,6,11,9.0,1.8,12.0,9.2,0.4,2.13,0.65,0.152,0.6,0.0,0.7,0.182,0.0,0.333,0.6,0.1,0.1,50.0,0.1,0.1,100.0,40.0,0.3,50.0,0.0,0.0,0.1,20.0,0.1,10.0,0.2,50.0,0.8,23.8,0.1,16.7,0.2,50.0,0.0,0.0,0.1,25.0,35.0,0.5,0.3,50.0,2.4,21.1,0.0,21.1,8.5,2.8,0.4,13.6,4.9,56.4,0.5,62.9,6.1,0.1,0.2,0.3,0.6,45.5
48,Cliff Alexander,POR,8,3,5,4.5,1.3,6.3,3.3,0.2,1.6,0.44,0.2,0.9,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,100.0,1.0,66.7,0.0,0.0,0.0,0.0,50.0,1.0,1.0,100.0,2.0,50.0,0.0,50.0,3.1,2.0,0.5,25.0,3.0,66.7,0.5,80.0,7.0,0.1,0.3,0.3,0.4,66.7
49,Clint Capela,HOU,77,39,38,19.1,7.0,28.2,13.3,0.7,1.43,0.34,0.25,2.5,0.5,6.7,0.487,0.351,0.768,0.4,0.1,0.2,38.9,0.1,0.1,50.0,58.1,0.1,19.4,0.0,3.2,0.0,6.5,0.1,12.9,0.2,38.9,0.0,0.0,0.0,0.0,5.2,58.2,0.2,40.0,1.2,61.5,58.2,2.5,2.0,78.9,5.3,47.3,0.1,48.5,5.0,3.9,1.6,41.0,7.0,56.0,0.4,59.6,4.5,0.8,1.2,2.4,4.3,55.9
50,Cody Zeller,CHA,73,42,31,24.3,8.7,26.3,18.0,0.6,1.46,0.63,0.332,3.9,0.7,5.7,0.564,0.556,0.806,1.3,0.2,0.6,37.0,0.3,0.4,70.0,62.0,0.3,25.0,0.1,6.5,0.0,1.1,0.2,17.4,0.8,37.0,0.6,29.0,0.1,21.1,4.6,62.9,0.4,50.0,2.2,57.6,53.0,1.9,1.3,67.4,5.3,35.9,0.1,36.9,5.7,4.3,1.5,35.3,8.1,53.4,0.8,59.4,4.9,0.8,0.9,2.2,3.8,58.2
51,Corey Brewer,HOU,82,41,41,20.4,7.2,23.8,17.3,0.8,1.89,1.15,0.302,0.6,0.0,1.0,0.565,0.0,0.59,2.6,0.5,1.3,36.2,0.3,0.3,95.8,46.0,0.8,29.3,0.1,5.6,0.2,7.9,0.1,5.6,1.2,36.2,2.3,29.5,0.5,23.3,0.6,57.9,0.0,0.0,0.3,45.8,43.9,0.6,0.2,28.6,2.2,27.5,0.0,28.0,11.8,2.2,0.5,22.9,4.1,54.1,0.4,60.4,8.6,1.0,0.2,1.1,1.5,70.9
52,Cory Jefferson,PHX,8,2,6,6.3,2.8,9.3,4.8,0.3,1.67,0.54,0.297,0.6,0.1,1.8,0.8,0.0,0.714,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,33.3,1.3,55.6,0.0,0.0,0.5,66.7,40.9,1.0,0.8,83.3,2.8,35.3,0.0,35.3,16.1,1.7,0.8,50.0,2.8,58.8,0.5,71.4,4.2,0.0,0.1,0.9,1.6,53.8
53,Coty Clarke,BOS,3,0,3,1.9,2.0,4.0,2.7,0.1,2.07,1.67,0.5,0.0,0.0,0.3,0.0,0.0,1.0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,100.0,0.0,100.0,5.9,0.0,0.0,0.0,0.0,0.0
54,Cristiano Felicio,CHI,31,14,17,10.3,3.4,20.0,11.4,0.5,1.64,0.35,0.17,1.4,0.2,2.2,0.674,0.0,0.897,0.2,0.0,0.1,33.3,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.1,33.3,0.6,47.6,0.0,0.0,2.0,64.7,0.0,0.0,0.9,62.5,55.6,1.2,0.6,53.3,3.6,33.0,0.0,33.0,6.2,2.9,1.0,34.7,5.2,55.4,0.4,59.5,4.2,0.2,0.4,0.6,1.6,40.8
55,Dahntay Jones,CLE,1,0,1,42.4,13.0,64.0,42.0,3.4,3.16,2.22,0.203,0.0,1.0,4.0,0.0,2.0,0.5,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.3,8.0,80.0,2.0,50.0,2.0,100.0,0.0,0.0,46.4,1.0,0.0,0.0,9.0,11.1,0.0,11.1,6.3,4.0,0.0,0.0,10.0,40.0,1.0,44.4,9.0,1.0,2.0,1.0,3.0,33.3
56,Damien Inglis,MIL,20,5,15,7.8,1.8,10.9,6.1,0.4,2.16,1.23,0.165,0.2,0.1,0.4,0.0,0.0,1.0,1.3,0.2,0.5,33.3,0.1,0.1,50.0,26.9,0.6,46.2,0.1,3.8,0.2,11.5,0.1,3.8,0.4,33.3,0.3,15.4,0.3,22.2,0.4,75.0,0.0,0.0,0.0,0.0,39.2,0.2,0.1,50.0,1.2,12.5,0.0,12.5,12.2,2.2,0.5,24.1,3.2,69.0,0.1,70.7,5.7,0.3,0.2,0.5,0.9,55.6
57,Damjan Rudez,MIN,33,9,24,8.4,2.3,12.7,6.7,0.3,1.5,0.46,0.179,0.3,0.1,0.4,0.0,0.0,0.929,0.3,0.0,0.0,0.0,0.1,0.1,100.0,20.0,0.2,60.0,0.1,20.0,0.0,0.0,0.0,10.0,0.1,0.0,1.5,36.2,0.0,0.0,0.4,71.4,0.0,0.0,0.0,0.0,54.0,0.4,0.1,20.0,0.6,55.6,0.0,55.6,11.7,1.1,0.4,33.3,1.8,60.0,0.0,60.0,8.4,0.1,0.0,0.5,0.7,65.2
58,Danilo Gallinari,DEN,53,22,31,34.7,19.5,53.5,38.0,2.7,3.02,1.72,0.365,1.0,3.1,2.5,0.673,0.571,1.054,6.6,0.8,2.3,34.7,2.3,2.6,87.1,60.2,1.8,27.0,0.5,8.0,0.5,7.7,1.3,19.9,4.0,34.7,5.3,41.2,2.6,30.8,2.6,63.9,1.8,36.8,0.7,64.3,47.2,1.0,0.6,59.6,3.3,30.1,0.1,30.8,7.3,4.3,1.0,22.3,7.1,61.2,0.7,67.8,6.6,0.8,0.4,1.5,2.2,71.1
59,Danny Green,SAS,79,65,14,26.1,7.2,42.4,27.0,1.3,1.91,0.95,0.171,0.6,0.0,1.1,0.34,0.0,0.69,2.3,0.2,0.6,33.3,0.1,0.1,90.0,23.8,1.1,45.9,0.3,11.0,0.2,9.4,0.1,2.8,0.5,33.3,4.4,34.9,0.8,28.0,0.7,60.9,0.0,0.0,0.2,35.7,48.0,0.6,0.3,47.9,1.6,38.7,0.1,40.0,10.8,3.4,0.8,23.1,6.8,49.0,0.6,53.5,5.8,1.0,0.8,1.4,2.5,56.7
60,Dante Cunningham,NOP,80,28,52,24.6,6.1,27.1,18.1,0.7,1.54,0.36,0.223,0.9,0.1,1.3,0.394,0.0,0.804,1.0,0.2,0.5,41.5,0.2,0.3,70.8,67.5,0.2,23.4,0.0,2.6,0.0,3.9,0.2,15.6,0.7,41.5,2.7,36.7,0.3,28.9,1.0,64.2,0.0,0.0,0.4,50.0,51.8,0.8,0.3,38.6,2.1,35.4,0.1,36.8,10.9,2.4,0.4,15.1,4.3,55.9,0.3,59.9,7.0,0.5,0.4,1.4,2.1,68.5
61,Darrell Arthur,DEN,70,26,44,21.7,7.5,33.4,20.7,0.8,1.43,0.38,0.225,1.7,1.1,2.7,0.412,0.526,0.698,0.4,0.0,0.2,7.1,0.1,0.1,75.0,28.6,0.1,21.4,0.0,0.0,0.0,10.7,0.1,14.3,0.1,7.1,4.3,43.0,0.7,44.0,1.9,53.8,0.6,46.3,0.7,50.0,49.8,1.3,0.6,45.3,2.8,46.5,0.0,47.3,8.3,3.1,0.9,30.0,5.8,53.6,0.7,60.7,5.5,0.8,0.7,1.7,2.9,57.7
62,Darrun Hilliard,DET,38,17,21,10.1,4.0,11.7,8.8,0.5,2.75,1.93,0.343,0.3,0.0,0.3,0.2,2.0,1.1,2.4,0.3,0.9,39.4,0.2,0.3,75.0,41.8,0.8,35.2,0.3,13.2,0.2,7.7,0.2,6.6,1.0,39.4,1.4,36.7,0.9,40.5,0.3,75.0,0.1,0.0,0.1,50.0,46.9,0.2,0.0,0.0,1.0,20.0,0.0,20.0,22.1,2.0,0.4,20.0,3.0,66.7,0.1,69.0,7.7,0.2,0.0,0.2,0.3,66.7
63,David Lee,DAL,54,26,28,16.5,7.9,33.1,20.9,0.9,1.65,0.67,0.237,2.7,2.3,4.6,0.483,0.512,0.907,0.8,0.2,0.5,41.4,0.1,0.2,50.0,70.7,0.1,7.3,0.0,2.4,0.1,7.3,0.1,12.2,0.5,41.4,0.3,36.0,0.2,55.6,4.1,61.1,1.2,42.9,1.3,54.7,53.6,1.9,1.3,69.0,4.2,44.1,0.1,45.0,6.3,3.7,1.1,28.7,6.5,57.4,0.5,62.3,4.3,0.4,0.5,1.6,2.6,61.2
64,David West,SAS,78,63,15,18.0,7.1,29.7,19.6,0.8,1.59,0.46,0.239,3.2,2.6,2.9,0.339,0.568,0.853,0.5,0.1,0.4,35.7,0.1,0.1,75.0,65.9,0.0,4.9,0.1,12.2,0.0,0.0,0.1,9.8,0.3,35.7,2.7,51.0,0.3,38.7,2.5,67.8,1.4,52.9,1.1,52.6,54.8,0.9,0.7,70.8,2.4,38.7,0.1,40.0,6.9,3.1,1.1,33.8,5.6,55.8,0.5,61.7,5.4,0.6,0.7,1.6,2.9,56.9
65,DeJuan Blair,WAS,29,12,17,7.5,2.1,11.3,6.4,0.3,1.48,0.42,0.187,1.6,0.5,1.8,0.391,0.143,0.692,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,33.3,0.3,57.1,1.2,48.6,0.1,16.7,0.6,36.4,41.2,1.0,0.7,70.0,2.1,45.5,0.0,46.5,6.3,1.8,0.8,43.2,2.4,72.5,0.3,82.2,4.4,0.3,0.1,0.7,1.0,67.9
66,DeMarcus Cousins,SAC,64,29,35,34.7,27.1,71.3,47.8,2.6,2.23,1.1,0.379,3.8,9.3,7.7,0.587,0.455,0.911,9.3,2.0,4.8,41.9,1.8,2.4,73.1,64.5,1.7,18.4,0.4,4.7,0.8,8.5,1.3,13.5,6.0,41.9,4.6,35.6,1.3,28.8,7.0,57.0,4.2,46.7,2.2,48.1,48.0,2.4,1.7,70.1,6.3,38.3,0.2,39.5,5.0,9.2,3.3,36.2,13.6,67.3,0.7,71.1,4.5,1.6,1.4,3.5,6.2,56.2
67,DeMarre Carroll,TOR,26,16,10,30.2,11.0,44.6,30.3,1.6,2.15,1.2,0.247,0.8,0.1,2.6,0.81,0.0,0.701,3.5,0.7,2.1,32.7,0.1,0.2,33.3,41.8,1.0,28.6,0.1,3.3,0.2,4.4,0.1,3.3,1.5,32.7,4.8,37.5,1.5,36.7,1.8,50.0,0.0,0.0,0.7,72.7,47.4,1.2,0.7,58.1,3.8,31.0,0.2,32.3,8.9,3.5,0.7,18.7,6.2,56.2,0.6,61.9,7.9,1.7,0.2,1.4,1.9,73.5
68,Derrick Favors,UTA,62,30,32,32.0,16.4,67.0,46.3,1.9,1.66,0.44,0.245,7.4,5.8,7.0,0.51,0.538,0.91,0.6,0.1,0.3,38.1,0.1,0.1,83.3,57.5,0.1,20.0,0.1,10.0,0.1,10.0,0.0,7.5,0.4,38.1,3.2,37.7,0.9,34.6,6.3,65.8,3.1,44.8,3.8,54.4,51.5,2.7,1.9,71.0,6.3,43.3,0.1,44.2,6.3,5.4,2.0,37.4,9.2,58.6,0.8,64.1,4.6,1.2,1.5,2.7,5.2,52.2
69,Derrick Williams,NYK,80,32,48,17.9,9.3,31.5,22.0,1.3,2.48,1.33,0.296,1.8,1.2,2.3,0.557,0.716,1.043,1.7,0.3,0.8,40.6,0.7,0.8,81.3,81.3,0.3,17.2,0.1,3.0,0.1,6.7,0.4,23.9,1.4,40.6,2.0,33.9,1.1,35.2,2.4,62.7,0.9,44.2,1.0,50.8,48.8,0.6,0.3,48.9,1.8,34.1,0.0,34.8,9.4,3.3,0.6,17.7,4.7,69.6,0.3,73.5,5.4,0.4,0.1,0.7,1.1,70.2
70,Devyn Marble,ORL,28,12,16,8.9,2.1,9.5,6.6,0.3,2.08,1.29,0.226,0.3,0.0,0.3,0.875,0.0,0.556,1.1,0.2,0.6,31.3,0.1,0.3,25.0,37.5,0.3,28.1,0.1,6.3,0.0,3.1,0.1,12.5,0.4,31.3,0.9,23.7,0.1,7.1,0.2,66.7,0.0,0.0,0.3,100.0,35.2,0.4,0.1,20.0,1.1,38.5,0.0,38.5,16.7,2.7,0.3,12.5,3.7,72.7,0.3,78.0,6.9,0.5,0.0,0.4,0.5,78.6
71,Dirk Nowitzki,DAL,75,38,37,31.5,18.3,56.0,37.8,1.5,1.59,0.42,0.327,2.7,7.7,1.9,0.39,0.634,0.827,0.5,0.1,0.2,46.7,0.1,0.1,90.0,59.0,0.1,23.1,0.1,15.4,0.0,7.7,0.1,12.8,0.3,46.7,9.5,43.1,3.3,41.8,1.5,60.3,4.9,47.0,1.0,40.7,50.4,0.7,0.5,69.2,1.7,40.0,0.1,43.7,10.8,5.8,1.8,31.6,9.6,60.7,0.9,66.6,4.6,0.7,0.7,2.5,4.4,56.8
72,Donatas Motiejunas,HOU,37,19,18,14.8,6.2,27.9,16.9,0.7,1.43,0.54,0.223,1.9,2.1,3.0,0.551,0.688,0.694,0.7,0.2,0.4,42.9,0.2,0.2,100.0,69.2,0.1,19.2,0.0,3.8,0.1,7.7,0.1,11.5,0.5,42.9,1.7,32.9,0.1,16.7,2.1,52.2,1.4,47.9,1.0,70.8,47.8,1.2,0.7,62.2,2.1,55.2,0.0,56.1,8.2,2.3,0.5,23.6,4.6,49.3,0.4,53.7,5.2,0.5,0.1,1.4,2.2,65.4
73,Doug McDermott,CHI,81,41,40,23.0,9.4,24.1,19.8,0.6,1.47,0.63,0.392,0.5,0.4,1.0,0.892,0.636,1.063,1.6,0.4,1.1,38.7,0.2,0.2,83.3,68.5,0.1,9.4,0.0,1.6,0.1,7.1,0.1,7.1,1.1,38.7,4.1,39.9,1.7,45.4,1.0,61.7,0.3,47.4,0.4,57.7,53.7,0.5,0.2,45.9,1.6,31.1,0.1,33.0,12.8,2.1,0.4,19.6,4.1,51.8,0.4,57.9,7.2,0.2,0.1,1.2,1.6,75.4
74,Draymond Green,GSW,81,73,8,34.7,14.0,81.8,44.8,2.9,2.14,1.22,0.171,2.2,5.6,4.1,0.525,0.194,0.803,4.0,0.8,1.7,46.1,0.6,0.8,71.9,57.3,1.1,26.8,0.4,11.2,0.2,6.2,0.4,10.3,2.3,46.1,3.8,38.8,0.4,30.2,3.3,59.0,1.1,41.9,1.1,59.4,55.1,1.7,1.1,69.4,4.0,41.1,0.1,42.1,6.3,7.8,2.7,34.5,12.3,63.9,0.7,67.9,4.8,1.5,1.4,2.6,4.8,54.6
75,Drew Gooden,WAS,30,18,12,10.2,2.7,18.2,9.8,0.5,1.55,0.4,0.15,0.6,0.5,1.4,0.444,0.286,0.732,0.6,0.0,0.3,12.5,0.1,0.1,75.0,29.4,0.2,29.4,0.0,0.0,0.0,5.9,0.1,11.8,0.2,12.5,1.1,24.1,0.3,33.3,1.0,54.2,0.1,25.0,0.3,75.0,35.4,1.1,0.8,67.9,1.8,63.6,0.1,66.7,6.2,2.3,0.6,28.1,3.8,60.0,0.2,64.0,4.9,0.3,0.4,0.7,1.1,64.7
76,Duje Dukan,SAC,1,0,1,24.2,6.0,33.0,23.0,1.1,1.91,0.67,0.182,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,1.0,50.0,4.0,50.0,0.0,50.0,7.5,2.0,0.0,0.0,5.0,40.0,1.0,50.0,7.0,1.0,0.0,3.0,3.0,100.0
77,Dwight Powell,DAL,69,35,34,14.4,5.8,26.8,13.3,0.6,1.37,0.31,0.216,1.7,0.1,3.6,0.547,0.222,0.896,0.7,0.1,0.3,19.0,0.0,0.1,75.0,23.4,0.2,36.2,0.0,4.3,0.1,8.5,0.0,4.3,0.2,19.0,1.0,30.7,0.1,30.0,3.3,66.9,0.0,50.0,0.9,63.9,49.7,1.4,0.9,63.1,3.6,39.3,0.1,40.8,6.3,3.2,0.7,23.3,4.9,65.9,0.3,69.7,4.6,0.5,0.3,1.2,2.2,56.2
78,Ed Davis,POR,81,43,38,20.8,6.5,32.3,14.5,0.9,1.62,0.43,0.201,3.8,0.5,5.9,0.349,0.475,0.773,0.3,0.1,0.2,53.8,0.1,0.1,62.5,76.9,0.1,23.1,0.0,11.5,0.0,0.0,0.0,15.4,0.2,53.8,0.0,66.7,0.0,33.3,4.5,65.0,0.2,47.1,1.3,55.3,61.1,2.8,1.9,67.0,6.3,43.7,0.2,45.0,5.6,4.6,1.7,36.5,8.1,56.8,0.8,63.3,4.5,0.7,0.9,2.0,3.8,51.1
79,Elijah Millsap,UTA,20,9,11,8.6,1.8,11.8,8.7,0.5,2.56,1.7,0.153,0.3,0.0,0.6,0.4,0.0,0.5,2.1,0.2,0.7,23.1,0.4,0.5,70.0,31.7,0.7,34.1,0.3,12.2,0.2,7.3,0.3,12.2,0.7,23.1,0.2,9.1,0.0,0.0,0.3,75.0,0.0,0.0,0.1,100.0,29.5,0.4,0.3,66.7,1.4,28.6,0.0,28.6,10.8,1.9,0.7,34.5,2.9,65.9,0.2,70.7,7.3,0.4,0.2,0.4,0.7,61.5
80,Elton Brand,PHI,17,2,15,13.2,4.1,25.5,15.6,0.6,1.51,0.51,0.162,3.8,0.9,2.1,0.4,0.125,0.667,0.5,0.1,0.2,50.0,0.0,0.0,0.0,50.0,0.1,25.0,0.1,25.0,0.0,0.0,0.0,0.0,0.2,50.0,1.8,34.1,0.4,42.9,1.4,62.5,0.1,33.3,1.5,45.8,43.1,0.6,0.4,66.7,1.4,42.9,0.0,42.9,7.8,3.6,1.1,29.6,5.3,68.4,0.1,70.1,6.3,0.5,0.5,1.3,2.0,64.7
81,Eric Moreland,SAC,7,1,6,6.2,1.1,8.0,3.4,0.3,1.92,0.57,0.143,0.3,0.0,1.1,1.0,0.0,0.25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,33.3,0.0,0.0,0.3,100.0,50.0,0.4,0.3,66.7,2.4,17.6,0.0,17.6,6.9,0.9,0.6,66.7,1.9,46.2,0.4,60.0,4.3,0.0,0.6,0.9,1.6,54.5
82,Ersan Ilyasova,ORL,74,35,39,25.4,10.4,42.5,22.5,1.0,1.44,0.51,0.244,1.1,0.7,3.7,0.468,0.462,0.901,1.4,0.3,0.9,35.9,0.1,0.2,56.3,52.8,0.2,14.2,0.1,3.8,0.2,13.2,0.1,8.5,0.8,35.9,4.0,37.8,1.3,36.9,3.3,53.8,0.3,29.6,0.5,46.7,49.6,2.0,1.3,66.0,4.4,45.3,0.1,46.6,5.8,3.5,1.1,30.9,6.1,57.8,0.7,65.6,5.7,0.7,0.4,2.1,3.2,65.4
83,Evan Fournier,ORL,78,33,45,32.5,15.3,48.2,38.5,2.0,2.49,1.69,0.317,0.8,0.2,1.0,0.627,0.308,1.0,7.8,1.6,3.3,48.7,1.0,1.2,84.0,56.8,2.4,30.8,0.8,10.5,0.6,7.0,0.6,7.9,4.4,48.7,5.0,40.3,2.2,34.6,1.0,68.1,0.1,50.0,0.5,57.1,54.2,0.4,0.1,31.3,2.7,15.5,0.0,15.6,11.8,2.5,0.5,18.9,4.7,53.4,0.4,57.8,8.7,1.2,0.0,1.3,1.8,73.4
84,Evan Turner,BOS,80,46,34,28.0,10.6,54.6,27.0,3.6,4.0,3.3,0.194,0.7,1.3,1.3,0.481,0.654,0.651,6.4,1.6,3.2,49.2,0.6,0.8,78.3,59.4,1.6,24.9,0.7,11.3,0.4,6.6,0.4,6.2,3.8,49.2,1.1,33.3,3.5,40.8,0.9,52.9,0.9,43.1,0.3,61.9,47.0,0.6,0.3,46.0,2.6,24.4,0.1,25.1,13.4,4.3,0.7,16.2,6.4,67.7,0.4,72.4,6.3,1.0,0.4,1.6,2.4,65.6
85,Gerald Green,MIA,69,40,29,22.6,8.9,24.9,18.4,0.8,2.02,1.1,0.358,0.6,0.4,0.7,0.5,0.923,0.708,2.4,0.6,1.3,45.2,0.3,0.3,79.2,64.3,0.5,21.4,0.1,5.4,0.2,8.9,0.2,7.1,1.6,45.2,3.9,36.5,2.2,35.6,0.5,48.4,0.3,68.8,0.3,36.0,46.3,0.4,0.2,48.0,1.5,29.4,0.0,30.1,9.5,2.4,0.3,13.8,4.4,54.8,0.3,59.0,8.2,0.6,0.3,0.8,1.4,56.8
86,Giannis Antetokounmpo,MIL,80,32,48,35.3,16.9,68.8,36.2,3.9,3.4,2.35,0.245,2.5,2.3,4.0,0.525,0.328,0.896,8.8,1.6,3.4,47.0,0.9,1.4,64.9,48.2,3.2,36.2,0.9,10.5,0.5,5.1,0.7,8.1,4.3,47.0,1.4,30.0,1.4,31.4,3.5,65.2,0.7,47.4,1.3,56.2,52.0,1.4,0.9,65.5,4.5,31.4,0.2,32.8,6.9,6.2,1.8,28.1,10.0,62.4,0.6,66.3,5.9,1.2,1.4,2.4,4.4,55.4
87,Glenn Robinson III,IND,45,24,21,11.3,3.8,14.7,11.0,0.5,2.24,1.23,0.259,0.5,0.0,1.0,0.542,0.0,1.0,1.2,0.2,0.5,33.3,0.1,0.2,75.0,39.3,0.5,39.3,0.1,7.1,0.0,3.6,0.1,7.1,0.5,33.3,1.1,36.2,0.4,26.5,1.0,68.0,0.0,0.0,0.3,55.6,47.7,0.4,0.2,50.0,1.4,27.9,0.1,29.3,13.0,1.9,0.3,17.9,3.5,53.8,0.4,60.9,7.2,0.4,0.2,0.6,0.9,69.0
88,Gordon Hayward,UTA,80,38,42,36.2,19.7,67.5,51.1,3.7,3.33,2.51,0.292,1.8,0.6,1.3,0.493,0.56,0.755,11.6,1.9,4.3,43.6,2.1,2.6,80.9,51.8,3.8,32.3,0.9,7.9,0.9,7.7,1.3,11.1,6.0,43.6,4.5,36.8,4.5,39.0,1.0,57.4,0.4,42.9,0.9,52.2,49.3,0.8,0.3,37.7,3.0,25.8,0.1,27.1,12.1,4.3,0.6,14.9,6.8,63.0,0.6,68.9,8.3,1.2,0.3,1.0,1.7,61.2
89,Gorgui Dieng,MIN,82,29,53,27.1,10.1,39.2,22.9,1.1,1.73,0.42,0.257,5.3,2.3,6.0,0.376,0.634,0.831,0.8,0.2,0.4,51.5,0.1,0.1,91.7,72.3,0.2,27.7,0.1,7.7,0.0,4.6,0.1,9.2,0.6,51.5,1.9,42.5,0.6,40.0,5.0,61.4,1.4,43.0,2.0,47.9,53.7,1.9,1.2,61.8,4.8,39.9,0.1,40.6,7.1,5.2,1.6,30.6,8.5,61.1,0.7,67.0,5.4,1.1,1.2,3.0,4.9,62.3
90,Greg Monroe,MIL,79,32,47,29.3,15.3,45.2,31.1,1.5,2.04,0.57,0.339,6.3,8.3,7.9,0.283,0.531,0.95,1.6,0.5,1.1,48.3,0.2,0.3,69.2,85.0,0.2,12.6,0.0,2.4,0.1,3.9,0.2,10.2,1.4,48.3,1.2,44.9,0.1,20.0,7.5,60.8,4.4,44.9,1.8,46.3,52.2,2.8,2.0,71.6,6.5,42.7,0.2,44.1,5.1,6.1,2.3,37.4,9.3,64.8,0.7,70.1,4.6,0.9,0.8,3.3,5.4,61.3
91,Harrison Barnes,GSW,66,59,7,30.9,11.7,42.4,27.9,1.4,1.96,0.98,0.277,2.0,2.6,2.7,0.379,0.509,0.761,1.7,0.4,0.9,44.8,0.3,0.4,75.0,66.1,0.4,21.7,0.1,3.5,0.2,9.6,0.2,12.2,1.2,44.8,4.6,41.3,1.9,45.2,2.1,59.1,1.3,48.1,0.8,45.8,53.1,1.2,0.6,50.6,3.2,37.4,0.1,39.1,9.0,3.8,0.9,23.8,7.5,51.0,0.9,57.8,6.8,0.6,0.2,1.5,2.3,63.2
92,Henry Sims,BKN,14,2,12,18.8,6.5,22.7,12.5,0.5,1.44,0.36,0.286,2.7,1.8,4.4,0.474,0.64,0.613,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,40.0,0.0,0.0,2.7,42.3,1.1,38.9,1.3,35.0,42.9,1.5,1.0,66.7,4.6,32.8,0.1,33.9,6.2,3.6,1.4,39.2,6.4,56.7,0.2,58.6,4.5,0.6,1.0,3.7,4.6,80.0
93,Hollis Thompson,PHI,77,10,67,28.0,9.8,32.5,25.8,0.9,1.69,0.91,0.302,0.5,0.1,1.2,0.548,0.5,0.622,3.8,0.6,1.4,45.0,0.4,0.4,96.4,46.0,1.3,35.1,0.5,13.1,0.3,7.6,0.2,4.8,1.7,45.0,6.1,38.7,0.8,31.2,0.7,45.5,0.1,66.7,0.3,50.0,50.7,0.7,0.3,44.4,2.0,35.3,0.1,37.5,9.7,2.9,0.6,19.7,5.2,56.0,0.4,60.4,6.9,0.5,0.3,1.4,2.1,66.9
