,PLAYER,TEAM,GP,W,L,MIN,PTS,TOUCHES,FRONT CT TOUCHES,TIME OF POSS,AVG SEC PER TOUCH,AVG DRIB PER TOUCH,PTS PER TOUCH,ELBOW TOUCHES,POST UPS,PAINT TOUCHES,PTS PER ELBOW TOUCH,PTS PER POST TOUCH,PTS PER PAINT TOUCH,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%,OREB,Contested OREB,Contested OREB%,OREB Chances,OREB Chance%,Deferred OREB Chances,Adjusted OREB Chance%,AVG OREB Distance,DREB,Contested DREB,Contested DREB%,DREB Chances,DREB Chance%,Deferred DREB Chances,Adjusted DREB Chance%,AVG DREB Distance,STL,BLK,DFGM,DFGA,DFG%
94,JR Smith,NYK,74,34,40,32.7,14.5,54.5,32.1,3.0,3.31,2.52,0.266,0.9,0.3,0.8,0.175,0.25,0.448,5.0,0.9,1.9,48.2,0.5,0.7,65.4,45.8,1.7,34.2,0.7,13.7,0.3,5.9,0.4,7.0,2.3,48.2,6.7,44.0,4.1,34.2,0.4,52.2,0.1,30.0,0.1,38.5,51.4,0.5,0.2,31.4,2.1,23.3,0.1,24.1,15.4,3.7,0.6,14.9,5.8,64.4,0.4,69.2,7.6,0.9,0.3,1.4,2.0,68.5
95,Jae Crowder,DAL,78,47,31,16.1,4.6,23.2,13.8,0.7,1.74,0.77,0.196,0.4,0.1,0.9,0.677,0.0,0.912,0.8,0.1,0.2,42.1,0.2,0.2,85.7,50.8,0.2,27.1,0.1,11.9,0.1,11.9,0.1,11.9,0.4,42.1,2.0,34.8,0.4,33.3,0.8,73.0,0.0,0.0,0.3,66.7,52.4,0.7,0.4,60.9,1.7,40.0,0.1,42.2,8.9,2.1,0.4,20.9,4.2,50.9,0.4,56.9,6.6,0.8,0.3,0.7,1.0,69.7
96,James Anderson,PHI,80,19,61,28.9,10.1,31.7,25.2,1.1,2.12,1.31,0.32,0.8,0.0,1.7,0.475,0.0,0.782,3.2,0.7,1.4,48.2,0.2,0.3,75.0,47.5,1.2,37.7,0.2,6.2,0.3,7.8,0.1,3.9,1.5,48.2,3.7,33.6,1.3,32.6,1.3,57.8,0.0,0.0,0.4,42.9,51.1,0.8,0.4,47.5,2.4,32.6,0.1,33.5,10.0,3.2,0.6,19.1,6.1,52.9,0.6,58.2,6.9,0.9,0.4,1.6,2.3,70.7
97,James Johnson,MEM,52,33,19,18.4,7.4,27.9,19.8,1.2,2.6,1.77,0.265,0.9,0.6,2.2,0.592,0.533,0.804,4.1,0.8,1.6,54.3,0.7,0.9,84.4,60.0,1.2,29.3,0.4,8.8,0.4,9.3,0.5,11.2,2.5,54.3,1.4,32.9,0.4,23.1,1.7,64.5,0.3,53.8,0.6,63.2,50.0,1.3,0.6,45.0,3.4,39.5,0.0,40.0,8.5,2.4,0.5,20.8,4.8,49.3,0.4,54.1,6.7,0.8,1.1,1.0,1.7,60.5
98,James Jones,MIA,20,15,5,11.8,4.9,14.9,10.0,0.4,1.44,0.29,0.326,0.3,0.0,0.3,0.0,0.0,0.333,0.3,0.1,0.1,50.0,0.0,0.0,0.0,40.0,0.1,20.0,0.1,20.0,0.1,20.0,0.0,0.0,0.1,50.0,3.9,46.4,0.4,37.5,0.1,33.3,0.0,0.0,0.0,0.0,66.2,0.2,0.1,50.0,1.2,15.4,0.2,18.2,34.9,1.9,0.5,28.6,4.3,44.7,0.5,50.0,7.3,0.2,0.2,0.8,1.1,71.4
99,James Nunnally,PHI,12,3,9,13.1,3.3,14.3,10.8,0.5,2.08,1.16,0.227,0.2,0.0,0.3,0.5,0.0,1.0,1.3,0.1,0.6,14.3,0.3,0.3,75.0,37.5,0.4,31.3,0.0,0.0,0.2,12.5,0.2,12.5,0.5,14.3,1.8,33.3,0.0,0.0,0.3,100.0,0.0,0.0,0.1,0.0,38.4,0.1,0.0,0.0,0.9,14.3,0.0,14.3,10.4,2.3,0.0,0.0,4.8,47.4,0.1,48.6,8.7,0.5,0.1,0.8,0.9,81.8
100,James Southerland,NOP,4,2,2,7.5,3.5,11.3,7.0,0.3,1.78,0.78,0.311,0.3,0.0,0.3,2.0,0.0,2.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,40.0,0.0,0.0,0.5,100.0,0.0,0.0,0.5,100.0,43.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.7,0.3,12.5,4.3,61.5,0.0,61.5,6.1,0.3,0.5,0.3,1.3,20.0
101,Jan Vesely,DEN,54,22,32,14.4,3.6,21.5,10.7,0.4,1.23,0.33,0.17,1.6,0.7,4.1,0.295,0.405,0.638,0.3,0.0,0.1,20.0,0.1,0.1,37.5,31.3,0.1,43.8,0.0,0.0,0.0,0.0,0.1,25.0,0.1,20.0,0.1,26.7,0.0,20.0,2.6,54.7,0.3,31.8,0.5,50.0,51.4,1.7,0.9,53.1,3.8,43.5,0.2,45.5,7.3,2.2,0.8,36.4,4.6,48.7,0.4,53.9,5.2,1.0,0.6,1.1,1.8,60.4
102,Jared Dudley,LAC,74,51,23,23.4,6.9,28.3,21.9,0.7,1.46,0.51,0.244,0.6,0.2,0.7,0.426,0.462,0.717,1.5,0.2,0.4,43.8,0.0,0.1,42.9,27.2,0.6,41.2,0.2,15.8,0.1,8.8,0.1,3.5,0.4,43.8,4.8,42.2,0.6,45.1,0.5,60.7,0.1,50.0,0.3,58.3,52.9,0.6,0.2,27.8,2.1,27.5,0.1,29.5,11.9,2.0,0.4,19.4,4.7,42.3,0.4,46.3,7.9,0.6,0.1,1.5,2.5,59.6
103,Jared Sullinger,BOS,74,23,51,27.6,13.3,47.7,32.4,1.4,1.78,0.57,0.278,2.4,4.9,7.1,0.352,0.521,0.836,1.5,0.4,1.1,35.9,0.1,0.2,64.3,57.0,0.2,14.9,0.0,2.6,0.1,6.1,0.1,6.1,0.9,35.9,3.4,32.9,1.1,35.1,5.9,55.4,2.6,44.3,0.8,52.8,45.8,3.3,2.4,74.3,6.9,47.3,0.2,48.5,4.9,4.9,2.1,43.1,8.7,55.9,0.6,60.0,4.3,0.5,0.7,2.9,4.6,61.5
104,Jarvis Varnado,PHI,24,5,19,14.1,4.1,19.8,11.5,0.5,1.41,0.28,0.208,1.6,1.4,2.8,0.553,0.265,0.75,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,61.1,0.1,33.3,2.1,58.6,0.4,33.3,0.9,77.8,60.0,0.9,0.6,73.7,2.8,31.1,0.2,33.9,6.9,2.0,0.8,38.6,4.6,43.1,0.5,47.8,4.5,0.4,1.2,1.9,3.0,63.4
105,Jason Maxiell,ORL,34,7,27,14.4,3.2,16.6,7.9,0.4,1.29,0.31,0.193,1.1,1.2,2.8,0.324,0.78,0.628,0.1,0.0,0.0,0.0,0.0,0.1,50.0,25.0,0.1,75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.6,31.4,0.2,37.5,1.7,50.0,0.9,50.0,0.4,30.8,44.8,0.9,0.6,66.7,3.7,25.5,0.2,26.7,5.1,2.0,0.7,32.8,4.3,46.4,0.3,50.0,6.1,0.2,0.6,1.1,1.8,62.3
106,Jason Smith,NOP,31,11,20,26.8,9.7,48.2,22.9,1.1,1.43,0.25,0.202,3.2,0.4,2.6,0.29,0.615,0.753,0.9,0.3,0.7,38.1,0.0,0.0,0.0,58.6,0.1,13.8,0.0,3.4,0.1,6.9,0.0,0.0,0.5,38.1,5.7,45.9,0.4,40.0,2.0,48.8,0.3,28.6,0.9,37.5,46.5,1.6,0.5,33.3,3.5,46.4,0.1,48.1,11.0,4.2,1.6,38.5,7.4,56.5,0.4,59.9,6.0,0.4,0.9,3.3,4.5,73.6
107,Jason Thompson,SAC,81,28,53,24.4,7.1,35.8,17.5,1.0,1.59,0.43,0.199,2.7,3.2,4.9,0.307,0.543,0.799,0.3,0.0,0.1,33.3,0.0,0.0,100.0,40.0,0.1,24.0,0.0,12.0,0.0,8.0,0.0,4.0,0.1,33.3,1.0,38.2,0.2,45.5,3.9,60.0,1.7,45.3,0.8,39.7,50.6,1.9,1.2,62.9,5.6,34.7,0.2,36.3,5.9,4.7,1.4,30.1,8.7,54.6,1.0,62.0,5.4,0.4,0.7,1.8,3.0,60.8
108,Jeff Adrien,MIL,53,17,36,18.1,6.8,26.7,15.7,0.8,1.71,0.51,0.256,2.3,1.4,5.3,0.361,0.583,0.835,0.8,0.2,0.4,42.9,0.2,0.3,61.1,71.4,0.1,14.3,0.0,4.8,0.0,4.8,0.2,21.4,0.6,42.9,0.8,44.4,0.3,28.0,4.4,59.7,0.8,47.4,0.8,55.3,52.0,2.1,1.5,73.5,5.1,40.8,0.2,42.3,4.1,4.2,1.4,34.3,6.8,61.3,0.4,65.2,4.1,0.5,0.7,1.9,3.0,63.8
109,Jeff Ayres,SAS,73,55,18,13.0,3.3,20.8,11.1,0.5,1.46,0.29,0.158,1.8,1.0,3.3,0.292,0.197,0.737,0.1,0.0,0.0,100.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,100.0,0.3,35.7,0.0,33.3,2.5,65.8,0.2,31.6,0.5,69.6,58.0,1.3,0.8,58.0,3.0,43.8,0.1,44.9,5.8,2.5,0.9,34.9,5.0,50.6,0.6,57.7,3.9,0.2,0.3,1.2,1.9,60.7
110,Jeff Green,BOS,82,25,57,34.2,16.9,50.7,37.0,2.2,2.59,1.49,0.333,0.9,3.1,1.9,0.527,0.561,0.929,4.8,1.1,2.6,43.5,1.0,1.2,76.5,69.7,0.8,17.7,0.2,3.8,0.5,9.5,0.6,13.1,3.3,43.5,4.9,38.0,2.8,28.7,1.8,63.7,1.7,41.9,0.5,46.4,46.9,0.7,0.3,48.1,2.9,23.0,0.1,23.9,10.1,4.0,0.9,23.3,7.2,55.5,0.6,60.8,6.4,0.7,0.6,1.7,2.7,62.7
111,Jeffery Taylor,CHA,26,12,14,24.2,8.0,30.2,26.3,1.0,1.93,0.86,0.265,0.8,0.1,2.5,0.864,0.0,0.938,3.0,0.5,1.3,35.3,0.2,0.3,50.0,38.5,1.1,37.2,0.0,1.3,0.3,11.5,0.2,5.1,1.2,35.3,2.4,24.4,0.5,17.6,2.3,63.2,0.0,0.0,0.7,64.3,41.7,0.7,0.4,60.0,2.9,25.0,0.0,25.0,11.1,2.1,0.3,13.3,4.5,47.4,0.4,52.3,9.0,0.5,0.2,0.4,0.8,52.4
112,Jeremy Evans,UTA,66,23,43,18.3,6.1,29.8,14.2,0.7,1.42,0.25,0.204,3.1,0.5,3.8,0.252,0.457,0.797,0.2,0.0,0.1,50.0,0.0,0.1,75.0,66.7,0.0,25.0,0.0,16.7,0.0,0.0,0.0,16.7,0.1,50.0,1.1,34.9,0.2,38.1,3.0,62.0,0.2,40.0,0.8,47.7,52.7,2.0,1.3,63.0,4.3,46.9,0.1,48.4,6.4,3.2,0.9,28.4,6.3,51.5,0.8,58.8,5.2,0.6,0.7,1.5,2.5,60.2
113,Jeremy Tyler,NYK,41,20,21,9.7,3.6,10.6,6.7,0.3,1.78,0.52,0.337,1.0,1.1,2.0,0.4,0.761,0.817,0.2,0.0,0.1,33.3,0.0,0.1,25.0,33.3,0.1,44.4,0.0,0.0,0.0,0.0,0.0,22.2,0.1,33.3,0.6,38.7,0.2,55.6,1.6,58.0,0.9,57.1,0.4,63.6,51.7,1.2,0.8,63.2,3.0,40.0,0.1,41.3,6.1,2.2,1.1,49.3,3.9,56.3,0.3,61.2,4.7,0.1,0.5,0.9,1.5,57.1
114,Jermaine O'Neal,GSW,43,26,17,20.1,7.9,23.3,12.3,0.8,1.98,0.67,0.34,1.4,4.0,4.1,0.8,0.602,0.824,0.2,0.0,0.1,33.3,0.1,0.1,50.0,50.0,0.1,30.0,0.0,10.0,0.0,0.0,0.1,30.0,0.1,33.3,0.6,41.4,0.3,35.0,3.4,59.6,2.4,41.4,1.1,56.7,50.0,2.0,1.2,60.2,5.0,39.7,0.0,40.1,6.0,3.7,1.3,34.6,7.3,50.8,0.6,55.3,4.7,0.3,0.9,1.7,3.5,49.0
115,Jimmy Butler,CHI,67,43,24,38.7,13.1,50.7,39.1,2.1,2.48,1.4,0.259,1.1,1.8,3.5,0.608,0.459,0.766,4.1,0.3,1.0,33.8,0.9,1.2,75.0,40.3,1.5,37.0,0.5,12.5,0.4,9.2,0.6,15.0,1.6,33.8,3.8,34.4,1.5,30.4,2.7,54.5,0.8,41.5,0.7,46.9,44.6,1.3,0.7,50.6,3.8,34.5,0.2,36.6,10.5,3.7,1.0,27.6,7.9,46.6,0.8,51.9,7.7,1.9,0.5,1.5,2.7,57.3
116,Joel Freeland,POR,52,37,15,14.0,3.3,16.5,8.9,0.4,1.39,0.31,0.203,1.8,0.7,3.2,0.28,0.2,0.629,0.2,0.0,0.1,33.3,0.0,0.0,0.0,44.4,0.0,22.2,0.0,0.0,0.0,11.1,0.0,0.0,0.1,33.3,1.1,47.5,0.0,0.0,2.0,57.1,0.1,21.4,0.5,52.4,47.5,1.8,1.0,59.1,4.3,41.3,0.1,41.9,7.0,2.4,0.9,37.5,5.1,46.9,0.6,53.6,4.7,0.2,0.4,1.4,2.6,52.6
117,John Henson,MIL,69,12,57,26.5,11.1,43.8,28.6,1.3,1.75,0.58,0.254,4.1,5.1,7.8,0.312,0.459,0.773,0.8,0.1,0.3,37.5,0.1,0.1,75.0,46.2,0.2,26.9,0.0,5.8,0.1,11.5,0.1,7.7,0.3,37.5,0.6,32.3,0.2,23.5,6.0,58.8,2.4,45.7,1.3,47.7,53.7,2.5,1.5,59.4,5.0,49.0,0.1,49.6,6.6,4.7,1.9,41.0,8.4,56.2,0.5,59.6,4.7,0.6,1.7,2.5,4.1,59.9
118,John Salmons,TOR,77,46,31,22.1,5.2,27.2,21.7,1.2,2.56,1.78,0.191,0.5,0.1,0.4,0.325,0.2,0.485,3.6,0.3,1.1,28.0,0.3,0.3,80.8,24.2,1.6,45.8,0.4,11.9,0.2,6.9,0.2,4.7,0.9,28.0,2.3,38.1,1.6,36.0,0.2,38.5,0.0,0.0,0.2,40.0,43.8,0.3,0.1,25.0,1.2,25.0,0.0,25.3,15.4,2.1,0.5,22.9,4.3,48.6,0.3,52.2,7.1,0.6,0.2,0.8,1.2,66.7
119,Jon Leuer,MEM,49,24,25,13.1,6.2,23.2,12.9,0.7,1.76,0.52,0.265,1.5,0.8,1.9,0.413,0.585,0.857,1.3,0.3,0.7,47.1,0.2,0.3,85.7,66.7,0.4,31.8,0.0,1.5,0.0,3.0,0.1,10.6,0.9,47.1,2.5,43.8,0.4,37.5,1.6,60.4,0.5,44.0,0.6,59.1,53.9,0.9,0.5,56.8,2.8,33.3,0.0,33.6,6.2,3.0,0.9,30.8,4.9,61.5,0.5,68.2,4.7,0.4,0.3,0.9,1.4,60.9
120,Jonas Jerebko,DET,64,23,41,11.6,4.2,17.8,9.6,0.5,1.54,0.43,0.237,0.5,0.3,1.7,0.6,0.353,0.623,1.0,0.2,0.5,48.4,0.1,0.1,66.7,57.1,0.2,23.8,0.1,6.3,0.1,12.7,0.1,6.3,0.6,48.4,1.6,43.0,0.3,32.0,1.0,53.7,0.1,40.0,0.3,69.2,54.6,1.1,0.8,70.6,2.6,41.1,0.1,43.6,7.1,2.6,0.8,30.1,4.3,61.2,0.3,66.5,6.1,0.3,0.1,1.0,1.3,75.6
121,Jordan Hamilton,HOU,60,31,29,17.0,6.7,23.1,15.1,0.9,2.29,1.44,0.291,0.3,0.2,0.8,0.6,0.0,0.733,3.0,0.5,1.4,36.1,0.3,0.5,71.4,44.5,0.9,30.8,0.2,6.6,0.2,7.7,0.3,8.2,1.4,36.1,2.9,37.6,1.2,31.1,0.6,57.7,0.0,0.0,0.2,50.0,48.4,0.6,0.3,50.0,1.9,31.7,0.1,32.7,15.0,3.1,0.7,21.6,5.8,53.5,0.6,60.0,5.8,0.7,0.3,1.1,1.6,64.3
122,Jordan Hill,LAL,72,24,48,20.8,9.7,34.7,18.1,1.0,1.78,0.45,0.279,2.7,2.4,6.5,0.513,0.686,0.872,0.3,0.1,0.2,57.1,0.1,0.1,62.5,91.3,0.0,13.0,0.0,0.0,0.0,8.7,0.1,17.4,0.3,57.1,1.3,43.3,0.1,22.7,5.7,61.5,1.7,47.5,1.4,48.8,54.9,2.7,2.1,76.3,7.3,37.6,0.2,38.6,5.4,4.8,1.8,37.9,8.5,56.5,0.7,61.5,4.3,0.4,0.9,2.3,4.3,53.2
123,Josh Childress,NOP,4,2,2,6.0,0.0,6.0,2.5,0.2,2.05,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,50.0,0.0,0.0,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.3,33.3,1.3,75.0,0.0,75.0,2.7,0.3,0.0,0.0,0.0,0.0
124,Josh Harrellson,DET,32,12,20,9.9,2.9,12.5,6.8,0.3,1.48,0.37,0.232,0.8,0.1,1.4,0.407,0.0,0.886,0.6,0.2,0.3,55.6,0.0,0.0,0.0,52.6,0.1,21.1,0.1,21.1,0.1,10.5,0.0,0.0,0.3,55.6,1.3,35.9,0.2,75.0,1.2,56.7,0.0,0.0,0.3,80.0,53.7,1.3,0.7,53.3,2.4,54.5,0.1,57.7,5.8,2.0,0.8,39.1,3.7,54.1,0.3,59.7,4.6,0.2,0.5,0.6,1.7,37.0
125,Josh McRoberts,CHA,77,38,39,30.2,8.5,76.9,41.8,2.0,1.59,0.55,0.11,4.0,0.4,2.1,0.155,0.133,0.642,4.0,0.6,1.3,48.5,0.3,0.4,67.6,38.6,1.5,38.6,0.6,16.2,0.2,5.2,0.2,5.5,1.5,48.5,4.5,36.6,0.4,38.9,1.4,67.6,0.1,40.0,0.6,55.0,53.1,1.1,0.5,50.0,2.8,39.3,0.1,40.2,8.3,3.7,1.3,34.5,8.6,42.6,0.9,47.5,5.8,0.7,0.6,1.9,2.9,63.0
126,Josh Powell,HOU,1,0,1,19.4,4.0,20.0,13.0,0.5,1.46,0.2,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,60.0,6.0,83.3,0.0,83.3,7.7,0.0,1.0,2.0,4.0,50.0
127,Josh Smith,DET,77,28,49,35.5,16.4,56.2,37.7,2.2,2.31,1.1,0.292,2.4,5.6,2.9,0.525,0.45,0.814,4.4,0.9,2.2,42.1,0.4,0.9,48.5,54.6,1.0,21.8,0.4,8.3,0.3,6.8,0.5,10.3,2.4,42.1,4.8,33.4,1.3,26.6,2.3,63.5,2.5,43.0,1.2,50.6,44.8,1.4,0.8,61.8,4.1,32.9,0.2,34.3,6.8,5.6,1.9,34.7,9.6,58.1,0.9,64.3,6.2,1.4,1.4,2.8,5.0,56.3
128,Kawhi Leonard,SAS,66,54,12,29.1,12.8,41.1,28.3,1.7,2.49,1.61,0.311,0.8,1.3,2.7,0.648,0.742,0.715,3.8,0.7,1.5,48.0,0.3,0.4,67.9,46.1,1.3,34.3,0.3,7.1,0.4,10.6,0.2,5.5,1.8,48.0,3.3,41.7,2.4,42.9,1.9,60.0,1.0,52.8,0.5,68.2,57.6,1.2,0.8,65.8,2.6,43.9,0.1,45.0,8.1,5.1,1.5,30.4,8.3,61.7,0.7,67.2,6.4,1.7,0.8,1.2,2.0,59.1
129,Keith Bogans,BOS,6,1,5,9.2,2.0,10.3,8.2,0.4,2.15,0.79,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,33.3,1.7,60.0,0.0,60.0,6.8,0.2,0.0,0.2,0.5,33.3
130,Kelly Olynyk,BOS,70,18,52,20.0,8.7,37.0,21.3,0.9,1.52,0.42,0.235,2.3,0.8,4.0,0.366,0.508,0.735,1.5,0.4,0.7,53.8,0.2,0.3,72.7,73.8,0.3,22.3,0.1,5.8,0.2,10.7,0.2,10.7,1.1,53.8,2.6,37.0,0.3,19.5,3.0,58.4,0.4,40.7,0.9,49.0,50.6,2.0,1.3,65.0,4.8,42.0,0.2,44.2,6.7,3.3,0.8,25.8,5.8,56.4,0.6,63.0,5.2,0.5,0.4,1.9,2.9,66.8
131,Kenneth Faried,DEN,80,36,44,27.2,13.7,41.3,22.0,1.2,1.72,0.64,0.331,4.2,3.2,8.9,0.46,0.654,0.839,1.4,0.3,0.8,40.6,0.1,0.2,61.1,60.2,0.2,16.7,0.1,7.4,0.1,5.6,0.1,8.3,0.8,40.6,0.8,39.2,0.3,29.5,7.5,60.8,2.1,47.7,1.9,48.8,54.5,3.0,2.1,71.0,7.8,38.8,0.3,40.1,5.2,5.6,2.0,35.9,9.6,58.9,0.8,64.3,4.7,0.9,0.9,2.1,3.8,57.0
132,Kenyon Martin,NYK,32,13,19,19.8,4.3,26.0,16.6,0.8,1.87,0.29,0.165,2.8,0.6,2.7,0.178,0.0,0.931,0.5,0.2,0.3,45.5,0.0,0.0,0.0,58.8,0.1,17.6,0.0,5.9,0.0,5.9,0.0,0.0,0.3,45.5,0.8,34.2,0.0,0.0,2.5,68.0,0.0,0.0,0.5,27.3,51.2,1.2,0.8,66.7,2.4,50.7,0.1,52.9,5.7,3.4,1.3,37.8,5.8,58.3,0.6,64.9,6.1,0.8,0.8,1.3,2.2,61.4
133,Kevin Durant,OKC,81,58,23,38.5,32.0,68.8,44.7,3.9,3.43,2.42,0.465,3.0,3.7,2.5,0.555,0.675,1.029,9.3,2.3,4.2,54.9,2.5,2.8,87.4,79.1,2.0,21.0,0.8,8.5,0.7,7.7,1.4,15.4,7.3,54.9,5.4,38.7,8.5,43.5,2.6,67.9,2.5,48.3,1.7,44.8,56.0,0.7,0.3,43.1,2.1,33.7,0.1,35.4,13.9,6.7,1.4,21.5,9.2,72.2,0.4,75.5,6.9,1.3,0.7,1.3,2.2,59.3
134,Kevin Garnett,BKN,53,26,27,20.6,6.4,42.6,23.0,1.0,1.42,0.26,0.151,3.2,2.1,3.5,0.253,0.468,0.607,0.3,0.1,0.1,42.9,0.0,0.0,0.0,33.3,0.1,38.9,0.1,16.7,0.0,5.6,0.0,0.0,0.1,42.9,2.4,47.1,1.4,35.8,2.1,43.2,1.0,36.7,0.8,44.1,43.4,1.1,0.6,50.0,2.0,55.6,0.1,57.7,8.0,5.6,1.8,32.2,8.5,65.7,0.5,70.1,4.5,0.8,0.7,1.5,2.8,52.3
135,Kevin Love,MIN,77,39,38,36.3,26.1,86.5,51.1,2.8,1.92,0.43,0.302,8.0,8.8,8.6,0.299,0.532,0.929,1.7,0.4,0.7,47.4,0.5,0.6,79.5,71.3,0.3,20.2,0.1,5.4,0.2,10.9,0.3,17.1,1.2,47.4,7.9,40.7,2.8,32.6,8.0,58.3,4.7,42.4,2.4,52.5,52.4,2.9,2.4,82.1,6.9,41.9,0.1,42.8,4.7,9.6,3.9,40.6,14.4,66.6,1.0,71.5,3.9,0.8,0.5,4.0,6.0,67.1
136,Khris Middleton,MIL,81,15,66,30.1,12.1,45.8,32.5,1.6,2.11,1.27,0.265,1.9,0.6,1.4,0.368,0.426,0.623,3.4,0.5,1.3,35.5,0.2,0.2,100.0,35.0,1.2,36.5,0.4,10.8,0.3,8.7,0.1,3.6,1.2,35.5,5.5,44.4,2.7,40.3,0.9,52.8,0.2,50.0,0.7,44.6,51.1,0.8,0.4,51.7,2.5,31.6,0.1,32.6,11.8,3.3,0.7,21.8,5.9,55.1,0.4,59.2,7.3,1.0,0.2,1.5,2.2,65.9
137,Kris Humphries,BOS,69,22,47,19.9,8.4,37.9,21.0,1.0,1.53,0.47,0.221,2.8,1.3,4.1,0.533,0.557,0.684,1.1,0.1,0.5,30.3,0.3,0.3,86.4,56.2,0.2,19.2,0.1,5.5,0.1,12.3,0.2,15.1,0.6,30.3,3.1,46.7,0.6,38.6,2.8,62.4,0.7,52.4,1.5,58.4,50.1,1.9,1.3,65.4,5.3,36.4,0.2,37.6,7.1,4.3,1.6,37.9,7.5,57.2,0.5,61.2,4.6,0.4,0.9,2.1,3.7,57.0
138,Kyle Korver,ATL,70,37,33,34.0,12.1,45.1,34.8,1.2,1.54,0.58,0.269,0.7,0.1,0.5,0.32,0.0,0.595,1.4,0.2,0.3,45.8,0.0,0.0,100.0,24.8,0.8,57.4,0.1,7.9,0.1,8.9,0.0,1.0,0.4,45.8,8.4,49.9,1.9,40.3,0.3,78.6,0.0,0.0,0.2,57.1,63.3,0.3,0.1,18.2,1.6,20.2,0.0,20.6,19.6,3.8,1.0,25.8,7.8,48.1,0.8,53.4,6.5,1.0,0.3,1.6,2.5,64.0
139,Kyle O'Quinn,ORL,69,20,49,17.2,6.2,31.2,18.3,0.9,1.7,0.33,0.2,2.7,1.0,3.1,0.378,0.638,0.703,0.5,0.1,0.2,42.9,0.1,0.2,66.7,54.1,0.1,18.9,0.1,10.8,0.0,8.1,0.1,16.2,0.3,42.9,2.2,43.0,0.2,42.1,2.2,55.0,0.6,52.8,1.0,47.7,50.1,1.6,1.0,62.0,3.1,50.8,0.1,52.1,6.5,4.1,1.4,34.8,7.3,56.5,0.5,61.1,4.3,0.6,1.3,1.5,2.7,56.5
140,Kyle Singler,DET,82,29,53,28.5,9.6,34.9,21.5,1.0,1.79,0.82,0.274,1.0,0.3,2.7,0.628,0.391,0.747,1.8,0.4,0.9,45.9,0.4,0.5,83.3,70.7,0.4,20.0,0.1,6.0,0.1,6.7,0.3,14.0,1.3,45.9,3.7,39.0,0.8,36.0,2.0,49.2,0.1,50.0,0.6,54.8,52.5,1.5,0.7,47.4,4.5,34.0,0.2,35.5,9.5,2.5,0.8,33.2,6.3,38.9,0.7,43.7,6.9,0.7,0.5,1.9,3.1,60.9
141,LaMarcus Aldridge,POR,69,46,23,36.2,23.2,69.0,44.7,2.2,1.93,0.68,0.337,5.7,14.0,5.5,0.375,0.516,0.916,1.1,0.3,0.7,43.8,0.2,0.2,78.6,72.4,0.2,18.4,0.0,2.6,0.1,6.6,0.1,9.2,0.8,43.8,6.6,44.3,5.1,39.1,5.0,62.5,7.2,39.1,2.1,50.5,45.9,2.4,1.4,60.2,6.0,40.2,0.3,42.1,7.1,8.7,2.9,32.9,13.7,63.3,1.0,68.4,5.0,0.9,1.0,2.9,5.0,58.1
