,Player,% of FGA by Distance - 2P,% of FGA by Distance - 0-3,% of FGA by Distance - 3-10,% of FGA by Distance - 10-16,% of FGA by Distance - 16-3P,% of FGA by Distance - 3P,% of FG Ast'd - 2P,% of FG Ast'd - 3P,Dunks - %FGA,Corner 3s - %3PA
581,Malachi Richardson,.138,.069,.034,.000,.034,.862,.000,.875,.000,.480
84,Malcolm Brogdon,.674,.493,.111,.036,.033,.326,.467,.837,.009,.197
479,Malcolm Miller,.192,.115,.038,.000,.038,.808,1.000,1.000,.000,.333
50,Malik Beasley,.450,.202,.115,.064,.069,.550,.758,.982,.072,.188
488,Malik Monk,.437,.191,.102,.058,.085,.563,.432,.899,.038,.206
86,MarShon Brooks,.680,.243,.154,.166,.118,.320,.279,.533,.024,.111
245,Marc Gasol,.686,.156,.248,.163,.118,.314,.715,.990,.031,.026
260,Marcin Gortat,1.000,.500,.312,.177,.011,.000,.818,,.070,
52,Marco Belinelli,.428,.112,.067,.088,.161,.572,.775,.844,.004,.167
181,Marcus Derrickson,.394,.091,.061,.121,.121,.606,.667,.800,.000,.250
499,Marcus Morris,.539,.174,.117,.143,.104,.461,.528,.938,.017,.144
627,Marcus Smart,.390,.173,.115,.053,.049,.610,.434,.921,.023,.251
302,Mario Hezonja,.672,.341,.151,.086,.095,.328,.470,.857,.045,.158
240,Markelle Fultz,.910,.348,.174,.232,.155,.090,.279,.500,.045,.429
500,Markieff Morris,.581,.221,.169,.151,.039,.419,.581,.985,.035,.241
138,Marquese Chriss,.600,.428,.144,.022,.006,.400,.647,1.000,.194,.333
31,Marvin Bagley III,.864,.363,.310,.126,.065,.136,.515,.900,.112,.219
710,Marvin Williams,.414,.158,.186,.041,.029,.586,.763,.993,.015,.309
558,Mason Plumlee,.977,.602,.283,.059,.034,.023,.704,1.000,.283,.100
176,Matthew Dellavedova,.463,.124,.211,.091,.037,.537,.278,.773,.000,.054
281,Maurice Harkless,.691,.526,.129,.013,.023,.309,.673,.939,.186,.317
385,Maxi Kleber,.435,.241,.104,.060,.031,.565,.724,1.000,.114,.317
231,Melvin Frazier,.714,.333,.143,.143,.095,.286,.714,,.095,.500
413,Meyers Leonard,.541,.331,.095,.079,.037,.459,.817,.940,.227,.126
51,Michael Beasley,.889,.366,.353,.118,.052,.111,.472,1.000,.046,.471
121,Michael Carter-Williams,.691,.301,.325,.057,.008,.309,.250,.800,.024,.342
383,Michael Kidd-Gilchrist,.858,.431,.238,.087,.102,.142,.669,1.000,.039,.596
80,Mikal Bridges,.444,.277,.101,.041,.025,.556,.715,.962,.048,.415
148,Mike Conley,.620,.190,.157,.150,.122,.380,.304,.594,.000,.115
509,Mike Muscala,.291,.144,.061,.047,.039,.709,.768,1.000,.017,.191
605,Mike Scott,.400,.126,.138,.067,.069,.600,.627,.980,.012,.262
81,Miles Bridges,.609,.411,.121,.033,.043,.391,.773,.954,.164,.380
559,Miles Plumlee,1.000,.708,.188,.083,.021,.000,.625,,.417,
658,Miloš Teodosić,.325,.100,.075,.025,.125,.675,.571,1.000,.000,.148
158,Mitch Creek,.875,.500,.313,.000,.063,.125,.625,,.000,.500
589,Mitchell Robinson,1.000,.904,.086,.003,.007,.000,.644,,.526,
37,Mo Bamba,.712,.350,.144,.078,.140,.288,.656,.952,.148,.257
503,Monte Morris,.677,.178,.221,.171,.107,.323,.456,.862,.003,.264
282,Montrezl Harrell,.981,.669,.242,.054,.016,.019,.696,1.000,.252,.059
688,Moritz Wagner,.550,.374,.135,.023,.018,.450,.694,1.000,.029,.052
677,Myles Turner,.749,.256,.141,.108,.244,.251,.780,.974,.081,.077
487,Naz Mitrou-Long,.450,.400,.050,.000,.000,.550,.500,.000,.050,.091
61,Nemanja Bjelica,.567,.319,.199,.022,.027,.433,.591,.961,.032,.187
306,Nenê,.974,.388,.293,.103,.190,.026,.783,,.112,.000
521,Nerlens Noel,1.000,.620,.188,.145,.047,.000,.728,,.301,
723,Nick Young,.111,.000,.000,.111,.000,.889,,1.000,.000,.250
44,Nicolas Batum,.470,.210,.077,.084,.100,.530,.540,.828,.044,.309
644,Nik Stauskas,.444,.213,.050,.095,.086,.556,.500,.857,.030,.218
369,Nikola Jokić,.776,.323,.299,.086,.067,.224,.480,.916,.009,.022
483,Nikola Mirotić,.413,.194,.081,.050,.089,.587,.746,.914,.009,.151
686,Nikola Vučević,.829,.261,.299,.143,.126,.171,.669,1.000,.042,.013
685,Noah Vonleh,.689,.373,.255,.023,.039,.311,.354,.978,.111,.124
569,Norman Powell,.575,.383,.103,.038,.053,.425,.552,.926,.053,.312
23,OG Anunoby,.500,.347,.109,.022,.022,.500,.491,.985,.114,.465
702,Okaro White,.000,.000,.000,.000,.000,1.000,,,.000,.500
643,Omari Spellman,.475,.336,.086,.033,.020,.525,.685,1.000,.131,.344
125,Omri Casspi,.733,.460,.255,.019,.000,.267,.761,1.000,.099,.140
562,Otto Porter Jr.,.602,.152,.109,.149,.191,.398,.605,.875,.009,.270
675,P.J. Tucker,.260,.141,.096,.015,.008,.740,.705,1.000,.006,.703
193,PJ Dozier,.619,.333,.095,.095,.095,.381,.000,1.000,.095,.125
619,Pascal Siakam,.774,.403,.302,.050,.019,.226,.493,.975,.063,.682
149,Pat Connaughton,.429,.311,.074,.017,.026,.571,.753,.939,.146,.185
58,Patrick Beverley,.409,.187,.182,.029,.010,.591,.354,.875,.004,.195
458,Patrick McCaw,.556,.349,.143,.048,.016,.444,.471,1.000,.048,.393
548,Patrick Patterson,.374,.160,.100,.091,.023,.626,.722,1.000,.027,.314
480,Patty Mills,.391,.139,.057,.027,.167,.609,.407,.755,.000,.213
248,Pau Gasol,.862,.362,.202,.138,.160,.138,.667,1.000,.085,.231
252,Paul George,.531,.211,.097,.108,.115,.469,.311,.671,.035,.132
481,Paul Millsap,.761,.340,.295,.111,.015,.239,.564,1.000,.072,.208
22,Player,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,%3PA
1,Quincy Acy,.167,.111,.000,.056,.000,.833,1.000,1.000,.000,.333
561,Quincy Pondexter,.690,.431,.121,.103,.034,.310,.652,1.000,.069,.500
150,Quinn Cook,.544,.157,.089,.118,.180,.456,.407,.815,.002,.205
328,R.J. Hunter,.231,.077,.077,.077,.000,.769,.500,.750,.077,.000
590,Rajon Rondo,.671,.350,.183,.058,.081,.329,.169,.471,.009,.162
518,Raul Neto,.627,.304,.161,.124,.037,.373,.278,.800,.000,.350
8,Rawle Alkins,.692,.385,.282,.026,.000,.308,.700,1.000,.026,.333
639,Ray Spalding,.936,.617,.255,.064,.000,.064,.640,,.213,.333
224,Raymond Felton,.548,.104,.156,.089,.200,.452,.086,.900,.000,.164
94,Reggie Bullock,.338,.111,.067,.071,.089,.662,.794,.953,.003,.260
346,Reggie Jackson,.550,.138,.206,.113,.094,.450,.187,.793,.016,.172
318,Richaun Holmes,1.000,.633,.279,.082,.005,.000,.770,,.277,
594,Ricky Rubio,.652,.226,.129,.149,.148,.348,.389,.873,.000,.287
152,Robert Covington,.378,.171,.094,.041,.072,.622,.746,.941,.039,.120
711,Robert Williams,1.000,.824,.098,.059,.020,.000,.861,,.608,
424,Robin Lopez,.942,.370,.469,.050,.052,.058,.569,1.000,.079,.032
396,Rodions Kurucs,.590,.419,.136,.016,.020,.410,.590,.914,.122,.228
319,Rodney Hood,.648,.116,.182,.164,.186,.352,.404,.714,.021,.267
465,Rodney McGruder,.512,.197,.217,.082,.015,.488,.430,.937,.013,.342
32,Ron Baker,.350,.250,.000,.000,.100,.650,.333,1.000,.000,.385
317,Rondae Hollis-Jefferson,.899,.470,.292,.129,.008,.101,.712,1.000,.045,.714
530,Royce O'Neale,.487,.332,.108,.035,.012,.513,.747,.985,.090,.420
251,Rudy Gay,.753,.193,.225,.185,.150,.247,.394,.892,.058,.315
256,Rudy Gobert,1.000,.815,.167,.011,.007,.000,.735,,.479,
700,Russell Westbrook,.721,.361,.088,.143,.129,.279,.170,.613,.029,.119
15,Ryan Anderson,.420,.203,.000,.101,.116,.580,.500,1.000,.029,.175
24,Ryan Arcidiacono,.481,.172,.165,.091,.053,.519,.264,.864,.000,.226
83,Ryan Broekhoff,.262,.151,.048,.040,.024,.738,.789,.974,.016,.312
471,Salah Mejri,.696,.500,.143,.009,.045,.304,.727,1.000,.214,.118
172,Sam Dekker,.758,.516,.129,.047,.066,.242,.723,.947,.137,.226
434,Scott Machado,.833,.667,.000,.000,.167,.167,.333,.000,.000,.000
532,Semi Ojeleye,.437,.272,.076,.044,.044,.563,.692,.929,.057,.360
330,Serge Ibaka,.807,.259,.229,.152,.168,.193,.788,.980,.090,.107
164,Seth Curry,.460,.116,.077,.077,.189,.540,.455,.832,.002,.187
517,Shabazz Napier,.476,.189,.110,.094,.083,.524,.237,.592,.000,.118
255,Shai Gilgeous-Alexander,.806,.314,.161,.222,.109,.194,.310,.902,.028,.460
482,Shake Milton,.494,.230,.115,.057,.092,.506,.750,.929,.011,.295
293,Shaquille Harrison,.791,.528,.185,.052,.026,.209,.388,.875,.038,.337
420,Shaun Livingston,.990,.310,.219,.419,.043,.010,.541,,.124,.000
435,Shelvin Mack,.677,.268,.196,.119,.094,.323,.470,.543,.000,.169
669,Sindarius Thornwell,.694,.327,.347,.020,.000,.306,.786,1.000,.000,.467
398,Skal Labissière,.735,.347,.224,.082,.082,.265,.400,.667,.224,.077
310,Solomon Hill,.433,.230,.112,.056,.034,.567,.694,1.000,.045,.366
185,Spencer Dinwiddie,.553,.281,.185,.064,.023,.447,.165,.556,.021,.168
360,Stanley Johnson,.511,.239,.166,.075,.032,.489,.321,.935,.011,.321
165,Stephen Curry,.396,.143,.096,.046,.110,.604,.464,.689,.002,.148
90,Sterling Brown,.529,.375,.103,.026,.026,.471,.674,.962,.051,.374
3,Steven Adams,.998,.645,.294,.058,.000,.002,.642,,.190,.000
512,Svi Mykhailiuk,.364,.157,.057,.043,.107,.636,.706,.966,.021,.247
404,T.J. Leaf,.831,.421,.311,.082,.016,.169,.604,.875,.087,.226
462,T.J. McConnell,.900,.232,.217,.313,.138,.100,.403,1.000,.000,.548
696,T.J. Warren,.705,.300,.203,.146,.057,.295,.550,.896,.033,.300
457,Tahjere McCall,.667,.667,.000,.000,.000,.333,1.000,,.000,1.000
253,Taj Gibson,.937,.547,.248,.069,.073,.063,.669,1.000,.104,.765
571,Taurean Prince,.470,.173,.118,.109,.069,.530,.453,.854,.019,.346
225,Terrance Ferguson,.327,.206,.046,.028,.046,.673,.873,1.000,.065,.514
374,Terrence Jones,.500,.250,.250,.000,.000,.500,1.000,,.000,.000
592,Terrence Ross,.449,.068,.049,.104,.228,.551,.713,.765,.028,.092
593,Terry Rozier,.494,.168,.137,.098,.092,.506,.360,.739,.027,.187
608,Thabo Sefolosha,.477,.262,.107,.040,.067,.523,.811,.971,.040,.564
724,Thaddeus Young,.826,.464,.287,.039,.037,.174,.554,.941,.050,.445
557,Theo Pinson,.370,.178,.123,.027,.041,.630,.308,.750,.014,.065
93,Thomas Bryant,.803,.510,.145,.058,.090,.197,.783,.970,.249,.101
699,Thomas Welsh,.462,.077,.000,.231,.154,.538,1.000,1.000,.077,.000
442,Thon Maker,.429,.257,.112,.026,.034,.571,.850,1.000,.104,.431
232,Tim Frazier,.613,.272,.123,.126,.092,.387,.392,.811,.004,.238
277,Tim Hardaway Jr.,.520,.162,.110,.113,.135,.480,.425,.728,.016,.115
429,Timothé Luwawu-Cabarrot,.468,.312,.050,.046,.060,.532,.674,1.000,.037,.397
286,Tobias Harris,.687,.242,.192,.158,.095,.313,.393,.808,.047,.170
602,Tomáš Satoranský,.694,.317,.198,.104,.075,.306,.477,.969,.055,.265
76,Tony Bradley,1.000,.688,.250,.063,.000,.000,.625,,.063,
546,Tony Parker,.890,.305,.192,.134,.259,.110,.145,1.000,.000,.157
638,Tony Snell,.435,.241,.100,.047,.047,.565,.732,.938,.044,.304
156,Torrey Craig,.481,.326,.105,.030,.019,.519,.697,.934,.086,.388
725,Trae Young,.616,.265,.143,.146,.063,.384,.211,.423,.000,.037
262,Treveon Graham,.330,.110,.115,.094,.010,.670,.654,1.000,.000,.305
199,Trevon Duval,.667,.333,.000,.333,.000,.333,1.000,1.000,.000,1.000
25,Trevor Ariza,.410,.262,.091,.023,.034,.590,.617,.917,.042,.297
98,Trey Burke,.710,.208,.168,.168,.166,.290,.139,.661,.002,.145
433,Trey Lyles,.596,.263,.202,.089,.042,.404,.622,.941,.055,.160
668,Tristan Thompson,1.000,.461,.411,.108,.021,.000,.502,,.100,
91,Troy Brown Jr.,.705,.269,.218,.090,.128,.295,.600,1.000,.064,.246
127,Troy Caupain,.625,.125,.000,.250,.250,.375,.000,.500,.000,.000
166,Troy Daniels,.295,.076,.062,.033,.124,.705,.590,.851,.000,.216
712,Troy Williams,.551,.327,.173,.000,.051,.449,.533,1.000,.122,.182
128,Tyler Cavanaugh,.500,.200,.300,.000,.000,.500,1.000,1.000,.000,.600
170,Tyler Davis,1.000,1.000,.000,.000,.000,.000,,,.000,
189,Tyler Dorsey,.500,.242,.114,.038,.106,.500,.524,.932,.004,.205
363,Tyler Johnson,.506,.181,.175,.093,.057,.494,.567,.956,.011,.185
432,Tyler Lydon,.444,.389,.056,.000,.000,.556,.400,1.000,.111,.400
679,Tyler Ulis,,,,,,,,,,
727,Tyler Zeller,.967,.433,.500,.033,.000,.033,.625,,.067,1.000
216,Tyreke Evans,.673,.388,.138,.015,.132,.327,.300,.688,.003,.106
693,Tyrone Wallace,.912,.313,.433,.134,.032,.088,.545,1.000,.023,.421
129,Tyson Chandler,.990,.838,.141,.000,.010,.010,.672,,.424,.000
375,Tyus Jones,.717,.213,.222,.173,.110,.283,.228,.650,.000,.214
296,Udonis Haslem,.636,.212,.091,.182,.152,.364,.545,,.030,.167
536,Victor Oladipo,.633,.226,.082,.087,.238,.367,.291,.676,.036,.083
119,Vince Carter,.325,.147,.071,.064,.043,.675,.589,.911,.036,.152
200,Vince Edwards,.000,.000,.000,.000,.000,1.000,,1.000,.000,.750
35,Wade Baldwin,.727,.303,.182,.091,.152,.273,.125,.000,.000,.000
409,Walt Lemon Jr.,.943,.575,.126,.092,.149,.057,.222,1.000,.011,.000
204,Wayne Ellington,.186,.072,.068,.015,.031,.814,.761,.906,.002,.263
609,Wayne Selden,.640,.226,.182,.139,.093,.360,.489,.873,.041,.241
120,Wendell Carter Jr.,.914,.404,.218,.186,.105,.086,.776,1.000,.124,.406
338,Wes Iwundu,.712,.325,.146,.095,.146,.288,.512,1.000,.069,.367
366,Wesley Johnson,.406,.102,.031,.086,.188,.594,.650,.920,.023,.526
452,Wesley Matthews,.423,.125,.138,.112,.049,.577,.558,.920,.000,.206
42,Will Barton,.574,.215,.187,.093,.078,.426,.458,.791,.015,.122
126,Willie Cauley-Stein,.997,.594,.270,.065,.069,.003,.786,1.000,.279,.000
301,Willy Hernangómez,.868,.553,.268,.031,.017,.132,.659,1.000,.095,.128
133,Wilson Chandler,.421,.176,.114,.062,.070,.579,.618,.949,.011,.291
451,Yante Maten,.750,.500,.000,.250,.000,.250,1.000,,.000,.000
226,Yogi Ferrell,.577,.196,.108,.148,.125,.423,.263,.648,.000,.148
698,Yuta Watanabe,.686,.216,.157,.216,.098,.314,.769,1.000,.039,.375
145,Zach Collins,.698,.428,.153,.075,.043,.303,.651,.925,.080,.091
402,Zach LaVine,.717,.396,.127,.067,.127,.283,.332,.525,.064,.121
421,Zach Lofton,.000,.000,.000,.000,.000,1.000,,,.000,.000
542,Zaza Pachulia,.979,.523,.212,.098,.145,.021,.624,,.021,.000
637,Zhaire Smith,.529,.324,.059,.059,.088,.471,.500,.667,.118,.250
572,Zhou Qi,1.000,1.000,.000,.000,.000,.000,1.000,,1.000,
0,Álex Abrines,.191,.102,.025,.019,.045,.809,.800,.951,.006,.205
175,Ángel Delgado,1.000,.800,.200,.000,.000,.000,1.000,,.000,
