,PLAYER,TEAM,GP,W,L,MIN,PTS,TOUCHES,FRONT CT TOUCHES,TIME OF POSS,AVG SEC PER TOUCH,AVG DRIB PER TOUCH,PTS PER TOUCH,ELBOW TOUCHES,POST UPS,PAINT TOUCHES,PTS PER ELBOW TOUCH,PTS PER POST TOUCH,PTS PER PAINT TOUCH,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%,OREB,Contested OREB,Contested OREB%,OREB Chances,OREB Chance%,Deferred OREB Chances,Adjusted OREB Chance%,AVG OREB Distance,DREB,Contested DREB,Contested DREB%,DREB Chances,DREB Chance%,Deferred DREB Chances,Adjusted DREB Chance%,AVG DREB Distance,STL,BLK,DFGM,DFGA,DFG%
47,Dante Cunningham,BKN,73,34,39,21.4,5.7,27.9,14.6,0.6,1.25,0.27,0.204,0.8,0.2,2.1,0.579,0.118,0.713,0.5,0.0,0.2,17.6,0.0,0.0,66.7,24.3,0.2,35.1,0.0,5.4,0.0,5.4,0.0,5.4,0.1,17.6,2.7,36.0,0.0,0.0,1.5,59.3,0.0,25.0,0.5,60.9,53.0,1.1,0.6,50.0,3.2,35.8,0.0,36.3,6.8,3.2,0.7,22.7,6.0,53.3,0.4,57.0,6.0,0.5,0.4,1.6,2.4,66.1
48,Danuel House Jr.,PHX,23,6,17,17.5,6.6,21.0,14.7,0.7,2.13,1.17,0.315,0.5,0.1,1.0,0.636,0.0,1.042,2.4,0.6,1.2,51.9,0.2,0.2,100.0,61.8,0.7,30.9,0.1,5.5,0.1,5.5,0.1,3.6,1.5,51.9,1.4,24.4,0.8,31.8,1.1,66.7,0.0,0.0,0.3,50.0,49.2,0.6,0.3,53.8,1.8,35.1,0.0,35.1,8.3,3.0,0.3,11.1,4.3,69.2,0.3,75.0,7.3,0.3,0.3,0.7,1.0,66.7
49,Dario Saric,PHI,77,49,28,29.6,14.6,60.4,38.1,1.6,1.61,0.62,0.242,2.9,2.0,4.3,0.386,0.383,0.762,3.7,0.6,1.4,45.2,0.4,0.4,96.9,44.9,1.3,35.0,0.3,7.4,0.4,9.5,0.2,5.7,1.6,45.2,6.7,39.6,0.5,26.9,3.3,61.8,0.8,47.4,1.1,47.1,54.3,2.0,1.2,57.9,5.1,39.3,0.2,40.6,7.1,4.8,1.0,21.7,9.3,51.8,0.8,56.7,5.0,0.6,0.3,2.1,3.6,58.6
50,Darius Miller,NOP,82,48,34,23.7,7.8,23.1,17.0,0.7,1.75,0.86,0.336,0.4,0.0,0.3,0.333,0.0,0.19,1.8,0.3,0.5,53.3,0.0,0.0,100.0,36.1,0.7,39.6,0.4,20.1,0.1,4.9,0.0,1.4,0.6,53.3,4.7,39.6,1.7,52.9,0.0,28.6,0.0,0.0,0.1,41.7,59.4,0.3,0.1,29.4,0.6,42.5,0.0,45.9,16.5,2.3,0.6,24.0,4.6,50.0,0.4,55.1,8.7,0.3,0.2,1.3,2.0,65.8
51,Darrell Arthur,DEN,19,12,7,7.4,2.8,11.8,7.3,0.3,1.45,0.4,0.24,0.6,0.2,1.0,0.364,0.5,0.737,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,25.0,0.0,0.0,0.2,37.5,0.0,0.0,0.0,0.0,1.9,43.8,0.2,33.3,0.7,75.0,0.1,33.3,0.2,66.7,55.3,0.3,0.2,66.7,1.0,30.0,0.0,30.0,7.3,1.2,0.6,50.0,2.8,42.9,0.3,48.0,4.4,0.4,0.2,1.0,1.5,67.9
52,David Nwaba,CHI,70,26,44,23.5,7.9,23.5,16.4,1.0,2.57,2.02,0.337,0.7,0.4,2.3,0.481,0.667,0.925,4.5,0.7,2.1,32.0,0.5,0.8,66.7,43.8,1.1,25.6,0.3,6.7,0.4,8.3,0.4,8.9,2.0,32.0,0.8,37.5,0.1,9.1,2.1,69.5,0.3,53.3,0.4,44.4,49.9,1.3,0.6,48.9,4.0,32.6,0.2,34.0,7.8,3.4,0.6,17.1,6.3,55.1,0.6,60.9,7.0,0.8,0.4,1.4,2.1,69.0
53,David West,GSW,73,52,21,13.7,6.8,26.5,19.2,0.8,1.72,0.5,0.256,2.7,3.4,3.3,0.495,0.271,0.988,0.5,0.2,0.3,45.8,0.0,0.1,75.0,65.0,0.1,20.0,0.0,7.5,0.0,2.5,0.0,5.0,0.4,45.8,1.9,48.3,0.5,53.3,3.3,70.3,0.9,45.0,1.3,59.7,57.5,0.9,0.6,65.6,2.1,45.4,0.0,46.4,6.8,2.6,1.0,38.5,4.7,54.5,0.5,60.8,5.3,0.6,1.0,1.4,2.5,58.7
54,Davis Bertans,SAS,77,43,34,14.1,5.9,24.2,13.6,0.6,1.4,0.5,0.245,0.3,0.1,0.7,0.25,0.6,0.922,1.2,0.3,0.5,58.3,0.0,0.0,100.0,46.9,0.4,35.4,0.2,13.5,0.1,6.3,0.0,1.0,0.6,58.3,3.8,41.0,0.3,19.6,0.6,73.3,0.0,100.0,0.1,42.9,56.8,0.3,0.2,66.7,0.9,34.6,0.1,36.7,6.1,2.4,0.7,29.6,4.7,51.3,0.3,54.9,5.4,0.3,0.4,1.1,2.0,55.4
55,DeAndre' Bembry,ATL,25,8,17,18.2,5.4,29.9,18.6,1.5,3.08,2.43,0.182,0.3,0.1,1.0,0.714,0.0,0.654,6.6,0.9,2.3,38.6,0.2,0.5,50.0,31.5,2.5,38.2,0.6,9.7,0.7,10.3,0.2,3.6,2.1,38.6,1.3,40.7,0.3,25.0,0.7,50.0,0.0,0.0,0.2,100.0,45.7,0.4,0.1,37.5,1.6,23.5,0.1,25.0,14.0,3.0,0.6,20.3,5.1,59.3,0.3,63.4,7.3,0.8,0.5,1.2,1.6,70.7
56,DeMarre Carroll,BKN,71,24,47,29.9,13.7,51.3,31.6,2.1,2.48,1.47,0.267,0.4,0.2,1.8,0.615,0.0,0.651,5.5,1.1,2.7,40.4,0.6,0.8,79.3,53.6,1.6,28.5,0.3,6.2,0.3,5.6,0.4,7.4,2.9,40.4,5.3,38.0,1.5,32.1,1.2,54.3,0.0,0.0,0.2,77.8,51.4,1.5,0.8,52.4,4.8,31.0,0.2,32.3,9.0,5.2,1.1,21.1,9.0,57.7,0.6,62.1,6.1,0.8,0.4,2.3,3.8,61.0
57,Denzel Valentine,CHI,77,26,51,27.2,10.2,40.0,29.5,1.9,2.79,2.07,0.254,0.5,0.0,0.8,0.514,1.0,0.542,4.9,0.9,1.9,46.3,0.1,0.1,62.5,37.4,1.9,38.7,0.6,11.7,0.4,7.7,0.1,1.1,1.8,46.3,3.6,38.4,3.9,39.6,0.4,59.3,0.0,100.0,0.2,56.3,51.7,0.6,0.2,34.0,2.1,30.9,0.0,31.5,13.9,4.6,0.8,18.0,7.9,58.9,0.7,64.4,6.1,0.8,0.1,1.7,2.3,72.9
58,Derrick Favors,UTA,77,46,31,28.0,12.3,51.5,32.4,1.2,1.36,0.31,0.238,4.8,1.8,7.7,0.597,0.304,0.963,0.2,0.1,0.1,50.0,0.0,0.0,100.0,75.0,0.1,25.0,0.0,6.3,0.0,12.5,0.0,6.3,0.2,50.0,2.1,34.7,0.2,39.1,7.4,70.2,0.5,36.6,2.8,57.2,57.3,2.6,1.8,70.7,6.1,42.4,0.1,43.2,4.9,4.6,1.6,35.6,8.3,55.5,0.6,59.6,4.7,0.7,1.1,2.4,4.6,53.1
59,Derrick Jones Jr.,MIA,20,9,11,12.3,3.1,10.8,7.5,0.3,1.6,0.79,0.282,0.3,0.0,1.3,0.5,0.0,0.962,0.8,0.2,0.6,33.3,0.2,0.2,75.0,68.8,0.1,6.3,0.0,0.0,0.1,6.3,0.1,12.5,0.6,33.3,0.5,15.8,0.0,0.0,1.3,80.0,0.0,0.0,0.2,50.0,42.5,1.2,0.7,57.1,2.0,61.8,0.1,63.6,8.0,1.0,0.0,0.0,1.9,51.5,0.1,54.8,7.4,0.2,0.7,0.7,1.1,61.9
60,Derrick Williams,LAL,2,1,1,4.3,1.0,6.5,4.0,0.2,1.97,0.77,0.154,0.0,0.0,0.5,0.0,0.0,2.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,100.0,3.5,0.0,0.0,0.0,0.0,0.0
61,Devin Robinson,WAS,1,0,1,13.2,2.0,20.0,15.0,0.5,1.35,0.3,0.1,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,33.3,2.0,1.0,50.0,4.0,50.0,0.0,50.0,2.2,3.0,1.0,33.3,4.0,75.0,0.0,75.0,5.6,1.0,0.0,0.0,0.0,0.0
62,Deyonta Davis,MEM,62,16,46,15.2,5.8,22.1,12.1,0.5,1.36,0.24,0.263,2.2,0.4,3.9,0.191,0.308,1.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,39.1,0.2,62.5,4.2,75.2,0.1,40.0,0.4,37.5,60.8,1.3,0.7,54.7,2.8,46.0,0.1,46.9,5.9,3.0,0.9,31.4,5.3,56.6,0.4,60.8,4.8,0.2,0.6,1.8,3.0,60.7
63,Dillon Brooks,MEM,82,22,60,28.7,11.0,38.9,30.0,1.5,2.39,1.39,0.282,0.9,0.1,1.5,0.31,0.6,0.653,5.3,1.3,2.7,48.4,0.5,0.7,74.1,60.5,1.2,23.1,0.3,5.5,0.4,7.9,0.4,6.7,3.2,48.4,3.2,40.2,1.7,29.8,1.0,55.6,0.1,40.0,0.3,37.5,50.1,0.6,0.2,37.5,2.4,26.2,0.0,26.4,9.0,2.8,0.6,22.1,5.0,55.2,0.3,59.3,6.9,0.9,0.2,1.9,2.4,79.1
64,Dirk Nowitzki,DAL,77,24,53,24.7,12.0,42.5,27.6,1.0,1.39,0.25,0.283,1.9,2.6,0.9,0.469,0.627,0.866,0.1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.1,100.0,8.0,45.3,1.9,40.6,0.8,61.0,1.7,47.6,0.9,57.9,54.7,0.3,0.2,63.6,1.0,27.8,0.0,28.6,9.7,5.5,1.8,32.7,8.9,61.4,0.7,66.3,4.3,0.6,0.6,2.5,3.8,64.9
65,Domantas Sabonis,IND,74,45,29,24.5,11.6,54.8,32.9,1.4,1.51,0.61,0.212,4.8,2.6,6.0,0.632,0.466,0.798,1.6,0.4,0.7,52.7,0.2,0.2,85.7,61.0,0.5,28.8,0.1,6.8,0.1,7.6,0.1,5.9,1.0,52.7,2.1,38.4,0.1,30.0,4.8,57.7,1.2,46.3,3.0,56.1,52.4,2.3,1.6,69.7,6.1,37.0,0.2,37.9,6.1,5.6,1.7,30.0,9.5,59.0,0.6,63.0,4.1,0.5,0.4,2.7,4.7,58.5
66,Dorian Finney-Smith,DAL,21,4,17,21.3,5.9,27.1,17.2,0.8,1.87,0.82,0.216,0.3,0.2,1.4,0.5,0.0,0.9,1.8,0.2,0.5,40.0,0.3,0.5,70.0,40.5,0.5,27.0,0.3,18.9,0.2,10.8,0.2,13.5,0.7,40.0,2.7,31.1,0.4,19.0,1.3,65.0,0.0,0.0,0.1,25.0,46.3,1.1,0.6,50.0,2.8,40.0,0.0,40.0,8.0,2.7,0.7,24.5,4.9,54.1,0.7,63.1,4.8,0.5,0.2,1.2,1.7,71.4
67,Doug McDermott,DAL,80,29,51,21.7,7.7,26.3,21.3,0.7,1.5,0.45,0.294,0.7,0.1,1.8,0.5,0.364,1.055,1.0,0.3,0.7,43.6,0.1,0.1,75.0,65.9,0.1,12.2,0.1,4.9,0.1,7.3,0.1,4.9,0.7,43.6,3.4,41.2,0.6,27.5,1.9,66.4,0.1,20.0,0.3,44.4,55.4,0.6,0.4,60.0,2.0,30.1,0.0,30.8,6.1,2.3,0.6,23.9,4.2,55.2,0.3,59.6,6.5,0.2,0.2,1.0,1.6,62.9
68,Dragan Bender,PHX,82,21,61,25.2,6.5,45.0,22.8,1.1,1.51,0.45,0.144,0.8,1.1,1.2,0.294,0.141,0.677,1.8,0.3,0.8,41.3,0.1,0.2,85.7,44.8,0.6,33.8,0.1,5.5,0.1,6.2,0.1,4.8,0.8,41.3,4.3,36.1,0.1,25.0,0.8,53.7,0.2,22.7,0.2,71.4,50.8,0.5,0.3,55.0,2.1,24.4,0.1,25.3,8.9,4.2,0.9,22.1,7.7,54.0,0.7,59.2,4.8,0.3,0.6,2.2,3.8,58.3
69,Draymond Green,GSW,70,48,22,32.7,11.0,78.2,39.5,2.9,2.22,1.28,0.141,2.2,4.3,3.7,0.404,0.151,0.703,2.2,0.4,0.9,39.1,0.5,0.5,84.2,52.9,0.6,28.7,0.2,10.2,0.1,5.1,0.3,12.1,1.2,39.1,3.5,31.9,0.4,24.5,2.6,64.2,0.7,47.5,0.9,57.5,51.6,1.1,0.7,66.7,3.1,34.9,0.1,35.9,6.4,6.7,1.7,25.7,11.6,57.6,0.6,61.0,5.0,1.4,1.3,2.5,4.4,57.5
70,Dwayne Bacon,CHA,53,25,28,13.5,3.3,14.0,9.9,0.6,2.68,1.77,0.236,0.1,0.0,0.0,0.667,0.0,0.0,1.9,0.6,1.2,50.0,0.0,0.1,50.0,68.3,0.3,16.8,0.1,6.9,0.1,6.9,0.1,3.0,1.3,50.0,0.6,28.2,1.2,30.5,0.0,0.0,0.0,0.0,0.0,33.3,40.4,0.1,0.0,25.0,1.0,10.5,0.0,10.8,12.5,3.2,0.6,19.2,4.7,67.0,0.2,70.2,6.0,0.3,0.0,0.8,1.2,67.2
71,Dwight Powell,DAL,79,23,56,21.2,8.5,33.6,18.9,0.9,1.53,0.41,0.253,2.4,0.4,5.9,0.354,0.424,0.889,0.9,0.2,0.5,45.9,0.1,0.1,100.0,69.1,0.2,20.6,0.1,10.3,0.0,2.9,0.1,7.4,0.6,45.9,1.3,32.4,0.2,43.8,5.3,72.5,0.2,50.0,0.9,55.6,62.6,1.8,1.0,57.8,5.1,35.0,0.1,35.5,6.6,4.1,1.0,25.6,6.9,59.2,0.6,65.2,5.3,0.8,0.4,1.4,2.1,65.6
72,E'Twaun Moore,NOP,82,48,34,31.5,12.5,39.0,27.6,1.5,2.24,1.62,0.319,1.1,0.2,1.9,0.681,0.647,1.032,4.9,1.0,2.3,45.7,0.1,0.1,75.0,44.9,1.6,33.2,0.5,9.2,0.3,6.2,0.0,1.0,2.2,45.7,4.5,42.3,1.7,43.8,1.9,73.0,0.1,55.6,0.8,67.4,58.5,0.7,0.3,38.6,2.1,34.5,0.1,35.4,11.0,2.3,0.4,17.1,4.6,50.1,0.4,55.2,9.5,1.0,0.1,1.8,2.5,74.1
73,Ed Davis,POR,78,48,30,18.9,5.3,30.5,12.3,0.8,1.67,0.45,0.174,1.8,0.4,4.8,0.507,0.393,0.777,0.4,0.1,0.2,42.1,0.0,0.0,0.0,60.7,0.1,17.9,0.0,7.1,0.0,3.6,0.0,0.0,0.2,42.1,0.1,66.7,0.0,0.0,3.7,61.2,0.1,28.6,0.9,50.0,58.2,2.3,1.6,66.7,6.1,38.4,0.1,39.4,5.3,5.0,1.5,29.6,8.4,60.0,0.7,65.4,4.0,0.4,0.7,1.9,3.4,56.9
74,Ekpe Udoh,UTA,63,36,27,12.9,2.6,17.9,11.1,0.4,1.42,0.35,0.144,2.0,0.4,2.8,0.209,0.16,0.68,0.1,0.0,0.0,66.7,0.0,0.0,0.0,71.4,0.0,14.3,0.0,28.6,0.0,14.3,0.0,0.0,0.1,66.7,0.1,13.3,0.0,0.0,1.9,57.8,0.1,40.0,0.4,29.2,50.0,1.4,0.8,57.4,3.1,43.9,0.0,44.4,7.5,1.6,0.5,32.9,4.0,41.4,0.4,46.3,5.4,0.7,1.2,1.5,2.7,55.9
75,Eric Moreland,DET,67,32,35,12.0,2.1,16.1,12.1,0.5,2.05,0.68,0.133,3.5,0.4,2.8,0.094,0.143,0.5,0.2,0.0,0.1,30.0,0.0,0.0,0.0,40.0,0.1,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,30.0,0.1,37.5,0.1,33.3,1.4,57.9,0.1,50.0,0.3,35.5,54.1,1.3,0.8,64.2,3.9,33.8,0.1,34.5,4.4,3.2,0.9,28.4,5.5,58.3,0.3,62.1,4.1,0.5,0.8,1.5,2.5,58.8
76,Erik McCree,UTA,4,4,0,1.9,0.0,2.5,1.3,0.2,3.84,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,100.0,0.8,0.3,0.0,0.3,0.3,100.0
77,Ersan Ilyasova,PHI,69,36,33,25.1,10.9,45.7,27.3,1.0,1.36,0.45,0.238,2.8,0.7,3.8,0.391,0.66,0.862,0.9,0.2,0.5,33.3,0.0,0.1,75.0,42.6,0.2,21.3,0.1,6.6,0.1,9.8,0.0,3.3,0.4,33.3,4.6,40.5,0.7,24.4,3.3,55.4,0.5,39.3,1.1,48.4,52.6,1.7,1.0,60.2,4.1,41.3,0.1,42.4,6.4,4.2,1.1,26.1,7.1,58.8,0.4,62.4,5.4,0.9,0.4,1.8,3.2,58.0
78,Evan Fournier,ORL,57,20,37,32.2,17.8,41.7,32.9,1.8,2.53,1.79,0.426,0.8,0.1,1.2,0.864,0.286,1.014,8.1,1.8,3.7,48.8,0.9,1.1,86.9,57.8,2.4,29.9,0.7,8.2,0.5,6.7,0.5,6.7,4.7,48.8,6.0,41.0,3.2,38.7,1.3,65.3,0.0,33.3,0.7,56.7,53.8,0.4,0.2,43.5,2.3,18.3,0.0,18.5,12.6,2.9,0.5,17.2,5.5,52.3,0.5,57.7,8.1,0.8,0.3,1.9,2.6,72.0
79,Evan Turner,POR,79,48,31,25.7,8.2,38.7,21.3,2.4,3.71,2.82,0.212,0.2,1.8,0.8,0.737,0.65,0.896,3.5,0.9,2.0,47.5,0.4,0.5,77.8,65.5,0.7,20.9,0.2,6.1,0.2,6.1,0.2,6.5,2.3,47.5,1.6,33.1,3.1,43.5,0.8,73.5,1.2,54.9,0.2,63.6,48.4,0.4,0.2,40.0,2.1,19.7,0.1,20.3,10.6,3.0,0.8,26.2,5.6,53.5,0.6,60.5,5.7,0.6,0.4,1.0,1.6,61.5
80,Frank Kaminsky,CHA,79,35,44,23.2,11.1,47.3,26.6,1.3,1.64,0.6,0.233,2.0,1.2,1.3,0.443,0.598,0.835,4.4,1.1,2.5,44.1,0.5,0.6,86.0,65.0,1.1,24.1,0.2,4.6,0.2,4.6,0.3,7.4,2.9,44.1,4.1,38.2,1.3,32.9,1.1,67.9,0.7,37.7,0.9,50.0,50.1,0.6,0.3,47.8,2.1,28.8,0.1,30.1,9.7,3.2,0.5,16.5,5.7,56.8,0.5,61.9,6.1,0.5,0.2,1.6,2.5,64.1
81,Furkan Korkmaz,PHI,14,11,3,5.7,1.6,6.6,4.7,0.2,2.06,1.38,0.25,0.1,0.0,0.1,0.0,0.0,2.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,44.4,0.1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,31.3,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,37.5,0.3,0.0,0.0,0.4,66.7,0.0,66.7,7.7,1.3,0.0,0.0,1.6,81.8,0.0,81.8,8.5,0.1,0.1,0.5,0.5,100.0
82,Garrett Temple,SAC,65,23,42,24.8,8.4,38.2,25.1,1.9,2.99,2.3,0.22,0.4,0.0,0.8,0.652,0.0,0.54,2.2,0.3,0.9,35.7,0.2,0.3,80.0,41.1,0.7,33.3,0.2,7.1,0.2,8.5,0.2,7.8,0.9,35.7,3.6,41.1,2.2,36.3,0.4,52.2,0.0,0.0,0.2,70.0,51.2,0.4,0.2,50.0,1.7,24.4,0.0,25.0,8.4,2.4,0.3,13.2,4.4,54.0,0.3,57.8,8.3,0.9,0.4,1.2,1.7,69.4
83,Georges Niang,UTA,9,9,0,3.5,1.0,5.2,3.4,0.2,2.69,1.53,0.191,0.1,0.2,0.7,0.0,1.0,0.333,0.8,0.2,0.2,100.0,0.0,0.0,0.0,57.1,0.4,57.1,0.0,0.0,0.1,14.3,0.0,0.0,0.4,100.0,0.0,0.0,0.0,0.0,0.2,33.3,0.2,50.0,0.0,0.0,36.4,0.8,0.0,0.0,1.0,75.0,0.0,75.0,16.6,1.3,0.0,0.0,1.8,71.4,0.0,71.4,7.6,0.2,0.0,0.1,0.1,100.0
84,Gerald Green,HOU,41,33,8,22.7,12.1,29.1,16.4,1.3,2.63,1.77,0.417,0.3,0.1,0.5,0.545,2.0,0.636,2.5,0.6,1.2,49.0,0.2,0.4,56.3,59.2,0.7,27.2,0.1,4.9,0.2,6.8,0.2,7.8,1.5,49.0,5.7,35.9,3.6,43.8,0.3,46.7,0.1,100.0,0.1,50.0,54.0,0.4,0.1,26.7,1.8,23.1,0.0,23.4,14.3,3.2,0.4,11.0,5.5,57.6,0.3,60.5,6.6,0.6,0.4,1.6,2.3,69.9
85,Giannis Antetokounmpo,MIL,74,39,35,36.7,26.8,85.7,45.2,4.8,3.33,2.32,0.313,4.7,3.9,5.3,0.489,0.418,1.064,11.0,2.3,4.6,50.7,1.7,2.2,75.6,59.7,3.3,30.2,0.8,7.1,0.7,6.7,1.1,10.2,6.6,50.7,1.3,32.4,4.4,35.5,5.6,75.5,1.6,45.8,2.3,59.1,54.5,2.1,1.3,61.5,5.9,35.5,0.1,36.2,6.7,7.9,1.7,21.6,12.3,64.6,0.7,68.3,5.7,1.4,1.4,2.6,4.6,57.4
86,Glenn Robinson III,IND,23,14,9,14.7,4.1,16.6,12.2,0.5,1.73,0.85,0.249,0.2,0.0,0.9,0.6,2.0,0.85,1.3,0.3,0.6,50.0,0.0,0.0,0.0,48.4,0.5,35.5,0.2,12.9,0.0,0.0,0.0,0.0,0.7,50.0,2.0,43.2,0.4,29.4,0.7,70.0,0.1,100.0,0.1,33.3,50.6,0.7,0.3,45.5,1.8,37.9,0.1,39.3,8.9,1.6,0.3,19.2,2.8,59.1,0.1,61.9,7.4,0.6,0.0,1.0,1.3,77.4
87,Gordon Hayward,BOS,1,0,1,5.3,2.0,9.0,7.0,0.2,1.33,0.67,0.222,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,21.8,0.0,0.0,0.0,0.0,0.0
88,Greg Monroe,BOS,50,21,29,20.5,10.3,38.3,25.7,1.4,2.18,0.72,0.27,3.7,5.0,5.3,0.355,0.454,0.898,1.9,0.6,1.3,46.9,0.1,0.2,41.7,70.8,0.3,13.5,0.1,3.1,0.0,2.1,0.1,6.3,1.4,46.9,0.4,38.5,0.1,50.0,4.8,65.4,2.3,44.1,1.3,66.7,56.6,2.3,1.6,70.6,5.6,40.8,0.1,41.9,4.9,4.9,1.6,32.8,7.4,66.0,0.5,70.8,3.9,0.9,0.5,3.0,4.7,63.8
89,Guerschon Yabusele,BOS,32,23,9,7.3,2.5,14.1,8.9,0.4,1.77,0.73,0.175,0.3,0.3,0.8,0.5,0.625,0.583,0.6,0.1,0.2,57.1,0.2,0.3,87.5,88.9,0.1,16.7,0.0,5.6,0.0,5.6,0.1,22.2,0.5,57.1,1.2,34.2,0.1,40.0,0.4,75.0,0.2,100.0,0.1,66.7,53.3,0.7,0.3,47.1,2.0,37.0,0.1,39.5,8.7,1.5,0.2,11.4,2.9,53.0,0.3,58.3,6.0,0.1,0.2,0.8,1.2,71.1
90,Harrison Barnes,DAL,77,24,53,34.2,18.9,59.2,36.3,2.5,2.49,1.41,0.318,1.2,4.5,1.7,0.684,0.49,0.896,7.3,2.0,4.1,47.9,0.9,1.2,77.5,68.7,1.4,18.7,0.5,6.6,0.4,5.9,0.6,8.2,5.0,47.9,4.3,37.2,4.3,38.9,1.6,65.8,2.2,44.3,0.8,73.2,49.4,1.0,0.5,49.4,3.4,29.5,0.1,30.4,8.5,5.1,0.9,16.9,8.6,59.3,0.7,65.0,6.1,0.6,0.2,1.7,2.4,70.1
91,Henry Ellenson,DET,38,21,17,8.7,4.0,19.5,9.1,0.6,1.8,0.92,0.204,0.5,0.3,0.5,0.333,0.4,0.789,1.6,0.3,1.0,27.0,0.1,0.1,75.0,40.0,0.3,18.3,0.1,5.0,0.1,3.3,0.1,3.3,0.6,27.0,1.6,30.3,0.4,30.4,0.4,50.0,0.1,25.0,0.2,37.5,43.2,0.3,0.2,50.0,1.0,32.3,0.0,32.3,6.6,2.4,0.6,23.9,4.0,58.7,0.3,63.4,5.4,0.1,0.0,0.8,1.1,73.2
92,Ike Anigbogu,IND,11,5,6,2.7,1.2,5.5,2.7,0.1,1.34,0.45,0.217,0.1,0.4,0.6,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,60.0,0.0,0.0,0.6,25.0,0.2,50.0,0.2,100.0,44.4,0.8,0.7,80.0,1.5,55.6,0.0,55.6,4.7,0.7,0.2,25.0,2.3,28.6,0.2,30.8,9.3,0.1,0.3,0.9,1.3,71.4
93,Isaiah Hicks,NYK,18,4,14,13.3,4.4,19.0,11.4,0.5,1.58,0.44,0.234,1.2,1.1,2.4,0.571,0.526,0.744,0.8,0.1,0.3,33.3,0.0,0.0,0.0,28.6,0.2,28.6,0.1,7.1,0.1,7.1,0.0,0.0,0.2,33.3,0.7,27.8,0.1,25.0,1.8,55.6,0.6,57.1,0.7,50.0,47.2,0.8,0.5,60.0,2.8,29.4,0.1,30.3,7.0,2.6,0.6,22.6,5.7,45.6,0.4,49.2,5.9,0.1,0.2,1.4,2.0,69.4
94,Ivan Rabb,MEM,36,6,30,14.3,5.6,24.6,14.1,0.7,1.79,0.56,0.227,2.6,1.7,3.9,0.379,0.475,0.768,0.3,0.1,0.1,66.7,0.0,0.0,0.0,36.4,0.1,27.3,0.0,9.1,0.1,36.4,0.0,0.0,0.1,66.7,1.2,50.0,0.4,43.8,3.0,58.3,0.8,48.3,1.0,66.7,56.6,1.8,1.4,79.2,4.6,40.2,0.1,41.4,5.8,3.6,1.2,34.3,6.1,59.3,0.3,62.9,5.2,0.3,0.4,1.7,2.4,71.3
