,Player,GS,FG,FGA,FTA,ORB,DRB,AST,STL,BLK,TOV,PF
502,Luc Longley,2,0.7,2.2,0.7,1.0,1.6,0.3,0.1,0.4,0.9,2.0
157,Lucious Harris,50,3.6,8.5,1.9,1.0,3.0,1.8,1.0,0.2,0.9,1.7
248,Mahmoud Abdul-Rauf,0,2.9,6.0,0.7,0.1,0.5,1.9,0.2,0.0,0.6,1.2
212,Malik Rose,9,2.8,6.5,2.8,1.7,3.7,0.8,1.0,0.7,1.3,2.6
526,Mamadou N'Diaye,0,0.3,1.3,0.7,0.3,0.3,0.0,0.0,0.0,0.0,1.0
71,Marc Jackson,35,4.9,10.6,4.0,2.5,5.0,1.2,0.7,0.6,1.9,2.9
92,Marcus Camby,63,4.8,9.2,3.6,3.1,8.4,0.8,1.0,2.2,1.0,3.3
153,Marcus Fizer,13,3.9,9.0,2.2,1.1,3.3,1.1,0.4,0.3,1.7,2.4
372,Mario Elie,67,1.5,3.6,1.0,0.6,1.7,1.9,0.9,0.2,0.9,1.6
395,Mark Blount,50,1.6,3.1,1.0,1.5,2.1,0.5,0.6,1.2,1.0,2.9
535,Mark Bryant,1,0.4,1.1,0.3,0.2,0.9,0.2,0.1,0.1,0.3,1.6
216,Mark Jackson,82,2.9,7.0,1.1,0.8,2.9,8.0,1.0,0.1,2.1,1.7
504,Mark Madsen,3,0.8,1.6,0.5,1.1,1.1,0.3,0.1,0.1,0.4,1.6
472,Mark Pope,45,1.0,2.3,0.6,0.9,1.4,0.6,0.3,0.4,0.3,2.2
352,Mark Strickland,2,1.9,4.3,1.3,1.0,1.9,0.4,0.3,0.4,0.6,1.3
301,Mateen Cleaves,8,2.1,5.1,1.8,0.3,1.4,2.7,0.6,0.0,1.8,2.0
292,Matt Bullard,5,2.1,5.0,0.2,0.4,1.8,0.7,0.2,0.1,0.2,1.2
270,Matt Geiger,4,2.5,6.4,1.5,1.4,2.5,0.4,0.3,0.2,0.7,2.1
119,Matt Harpring,55,4.3,9.4,2.9,1.6,2.7,1.8,0.8,0.3,1.6,2.9
242,Matt Maloney,27,2.7,6.3,0.6,0.3,1.9,2.8,1.0,0.1,1.3,1.7
75,Maurice Taylor,69,5.7,11.6,2.3,1.6,3.9,1.5,0.4,0.6,1.8,3.0
98,Metta World Peace,74,4.3,10.7,3.7,0.8,3.1,3.0,2.0,0.6,2.1,3.3
315,Michael Curry,58,2.1,4.7,1.1,0.3,1.5,1.9,0.4,0.0,0.9,2.5
50,Michael Dickerson,69,6.1,14.6,3.9,1.0,2.3,3.3,0.9,0.4,2.3,3.0
258,Michael Doleac,21,2.9,6.8,0.8,0.9,2.6,0.8,0.5,0.5,0.8,3.1
18,Michael Finley,82,8.7,18.9,4.0,1.3,3.9,4.4,1.4,0.4,2.3,2.1
540,Michael Hawkins,0,0.3,0.9,0.0,0.2,0.3,1.3,0.2,0.0,0.6,1.3
186,Michael Olowokandi,82,3.8,8.6,1.9,2.0,4.4,0.6,0.4,1.3,2.1,3.0
487,Michael Redd,0,0.8,3.2,1.0,0.5,0.2,0.2,0.2,0.0,0.2,0.3
459,Michael Ruffin,16,0.9,2.0,1.7,2.2,3.6,0.9,0.7,0.8,1.0,2.9
405,Michael Smith,29,1.3,2.8,1.9,2.2,4.9,1.3,0.7,0.5,0.8,2.0
527,Michael Stewart,0,0.4,1.3,0.7,0.6,0.5,0.1,0.2,0.1,0.2,0.7
55,Mike Bibby,82,6.4,14.1,2.3,0.6,3.1,8.4,1.3,0.1,3.0,1.8
100,Mike Miller,62,4.5,10.3,1.6,0.8,3.2,1.7,0.6,0.2,1.2,2.4
324,Mike Penberthy,0,1.7,4.2,0.6,0.2,1.0,1.3,0.4,0.0,0.6,1.1
449,Mike Smith,0,1.1,3.5,0.9,0.6,0.7,0.6,0.3,0.2,0.4,0.5
373,Mikki Moore,2,1.6,3.3,1.6,1.5,2.4,0.4,0.3,0.8,0.9,2.5
290,Milt Palacio,6,2.2,4.6,1.6,0.4,1.3,2.6,0.8,0.0,1.4,1.4
51,Mitch Richmond,30,5.5,13.6,4.3,0.4,2.5,3.0,1.2,0.2,2.3,2.3
325,Monty Williams,0,2.0,4.4,1.6,1.0,1.9,1.0,0.4,0.2,1.0,1.7
243,Moochie Norris,6,2.2,5.0,2.4,0.5,1.9,3.5,0.8,0.0,1.3,1.0
121,Mookie Blaylock,59,4.6,11.6,1.1,1.0,2.9,6.7,2.4,0.3,1.9,1.9
168,Morris Peterson,49,3.6,8.4,1.8,1.4,1.8,1.3,0.8,0.3,1.0,2.1
556,Muggsy Bogues,0,0.0,0.7,0.0,0.0,1.0,1.7,0.7,0.0,1.3,1.0
213,Nazr Mohammed,22,3.0,6.4,2.2,2.0,3.3,0.3,0.5,0.6,1.1,1.9
508,Nick Anderson,0,0.7,2.7,0.0,0.1,1.0,0.6,0.5,0.2,0.3,0.6
39,Nick Van Exel,70,6.5,15.7,3.5,0.6,2.8,8.5,0.9,0.3,2.3,1.5
436,Obinna Ekezie,0,1.0,2.5,1.6,0.9,1.4,0.3,0.2,0.2,0.4,1.5
307,Olden Polynice,79,2.5,5.1,0.8,1.9,2.7,0.4,0.3,1.0,1.0,3.0
518,Olumide Oyedeji,1,0.6,1.2,0.4,0.8,1.4,0.1,0.2,0.3,0.4,1.3
175,Othella Harrington,45,3.3,6.9,3.0,1.9,3.4,0.8,0.5,0.6,2.0,3.2
455,Otis Thorpe,4,1.2,2.7,0.5,1.0,1.9,0.6,0.2,0.1,0.7,2.2
184,P.J. Brown,79,3.1,7.0,2.6,3.2,6.1,1.6,1.0,1.2,1.4,3.3
192,Pat Garrity,1,2.9,7.6,1.3,0.7,2.1,0.7,0.5,0.2,0.9,3.2
144,Patrick Ewing,79,3.7,8.7,3.2,1.6,5.8,1.2,0.7,1.2,1.9,2.9
331,Paul McPherson,0,2.0,3.9,1.1,0.7,0.7,0.7,0.5,0.1,0.9,1.5
7,Paul Pierce,82,8.4,18.5,9.0,1.1,5.2,3.1,1.7,0.8,3.2,3.1
23,Peja Stojaković,75,7.5,15.9,4.2,1.2,4.5,2.2,1.2,0.2,1.9,1.9
542,Pepe Sánchez,0,0.3,1.0,0.1,0.1,0.4,1.4,0.4,0.0,0.2,0.7
546,Pervis Ellison,0,0.2,0.8,0.2,0.2,1.1,0.3,0.0,0.2,0.3,1.4
20,Player,GS,FG,FGA,FTA,ORB,DRB,AST,STL,BLK,TOV,PF
408,Popeye Jones,1,1.3,3.4,1.2,1.8,3.0,0.7,0.4,0.2,0.5,2.1
198,Quentin Richardson,28,3.1,6.9,2.1,1.4,2.0,0.8,0.6,0.1,0.8,1.3
411,Quincy Lewis,2,1.4,3.5,0.6,0.4,0.9,0.5,0.3,0.3,0.5,2.2
76,Raef LaFrentz,74,5.0,10.4,3.4,2.2,5.6,1.4,0.5,2.6,1.2,3.7
494,Rafer Alston,2,0.8,2.3,0.4,0.1,0.7,1.8,0.4,0.0,0.5,0.7
537,Raja Bell,0,0.4,1.4,0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.2
383,Randy Brown,35,1.9,4.4,0.7,0.4,1.4,2.9,1.1,0.2,1.0,2.4
559,Randy Livingston,0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
61,Rashard Lewis,78,5.5,11.4,2.7,1.8,5.1,1.6,1.2,0.6,1.7,2.4
30,Rasheed Wallace,75,7.7,15.3,4.2,1.9,5.9,2.8,1.2,1.8,2.1,2.7
368,Rasho Nesterović,39,2.0,4.4,0.9,1.4,2.6,0.6,0.3,0.9,0.8,2.6
14,Ray Allen,82,7.7,16.0,4.8,1.2,4.0,4.6,1.5,0.2,2.5,2.3
31,Reggie Miller,81,6.4,14.5,4.3,0.5,3.0,3.2,1.0,0.2,1.6,2.0
364,Reggie Slater,16,1.6,3.2,2.0,1.4,2.0,0.5,0.3,0.2,0.8,2.3
34,Richard Hamilton,42,7.0,16.0,4.1,1.0,2.1,2.9,1.0,0.1,2.6,2.6
491,Rick Brunson,0,0.8,2.5,0.7,0.2,0.7,1.4,0.4,0.0,0.8,1.0
145,Rick Fox,77,3.5,7.9,1.5,1.0,3.0,3.2,0.9,0.4,1.7,2.7
360,Ricky Davis,0,1.7,4.1,1.1,0.1,0.9,1.6,0.7,0.3,0.7,1.0
316,Robert Horry,1,1.9,4.8,1.1,1.2,2.6,1.6,0.7,0.7,1.0,2.7
255,Robert Pack,11,2.4,5.8,1.9,0.4,1.4,4.0,0.9,0.0,1.8,1.5
297,Robert Traylor,7,2.3,4.6,2.0,1.8,2.5,0.9,0.7,1.1,1.4,2.9
170,Rod Strickland,28,3.4,7.9,3.2,0.7,1.9,5.6,1.0,0.1,2.0,1.4
306,Rodney Buford,0,2.2,5.1,0.6,0.3,1.2,0.4,0.4,0.1,0.6,1.4
90,Rodney Rogers,3,4.6,10.7,3.0,1.1,3.2,2.2,1.2,0.6,1.9,3.3
252,Ron Harper,46,2.7,5.8,1.0,1.0,2.6,2.4,0.8,0.5,1.3,1.5
27,Ron Mercer,61,8.2,18.4,3.7,1.2,2.7,3.3,1.3,0.4,2.1,2.4
141,Roshown McLeod,25,4.1,9.5,1.5,1.1,2.3,1.7,0.7,0.2,1.7,2.6
73,Ruben Patterson,22,4.9,9.9,4.8,2.4,2.6,2.1,1.4,0.6,2.0,2.3
528,Rubén Garcés,0,0.5,1.7,0.6,1.2,1.0,0.4,0.2,0.2,0.4,1.1
490,Rubén Wolkowyski,1,0.7,2.3,1.0,0.4,1.0,0.1,0.2,0.5,0.4,1.1
413,Ryan Bowen,0,1.4,2.5,0.8,1.1,0.9,0.5,0.6,0.2,0.4,1.7
33,Sam Cassell,75,7.1,14.9,4.3,0.6,3.2,7.6,1.2,0.1,2.9,2.8
520,Sam Jacobson,0,0.6,1.3,0.2,0.2,0.2,0.3,0.2,0.0,0.0,1.4
412,Sam Mitchell,4,1.4,3.5,0.7,0.3,1.2,0.7,0.3,0.1,0.4,1.4
404,Sam Perkins,41,1.3,3.5,0.6,0.5,2.1,0.6,0.5,0.3,0.3,1.0
310,Samaki Walker,1,2.0,4.1,2.0,1.1,2.9,0.5,0.2,0.7,1.1,1.7
256,Scot Pollard,8,2.4,5.1,2.2,2.2,3.8,0.6,0.6,1.3,0.9,2.7
378,Scott Burrell,0,1.8,3.8,1.0,0.3,0.5,0.3,0.8,0.0,0.0,2.0
498,Scott Padgett,0,0.7,1.6,0.7,0.7,0.7,0.2,0.2,0.1,0.4,0.8
273,Scott Williams,31,2.6,5.5,1.1,1.5,4.0,0.5,0.7,0.5,0.6,2.7
114,Scottie Pippen,60,4.2,9.3,2.5,1.1,4.1,4.6,1.5,0.5,2.4,2.5
531,Sean Colson,0,0.5,1.8,0.3,0.2,0.3,0.8,0.1,0.0,0.2,0.5
211,Sean Elliott,34,2.8,6.5,1.6,0.3,2.9,1.6,0.4,0.5,1.0,1.5
302,Sean Rooks,0,2.1,4.8,1.7,1.1,2.6,0.9,0.4,0.8,0.9,2.4
241,Shammond Williams,6,2.3,5.3,1.4,0.5,1.4,2.8,0.4,0.1,1.2,1.2
181,Shandon Anderson,82,3.2,7.2,2.3,0.9,3.2,2.3,1.0,0.5,1.6,2.5
2,Shaquille O'Neal,74,11.0,19.2,13.1,3.9,8.8,3.7,0.6,2.8,2.9,3.5
21,Shareef Abdur-Rahim,81,7.5,15.8,6.6,2.2,6.9,3.1,1.1,1.0,2.9,2.9
234,Shawn Bradley,35,2.7,5.5,2.2,2.0,5.5,0.5,0.4,2.8,1.1,3.1
254,Shawn Kemp,3,2.5,6.1,1.9,0.9,2.9,1.0,0.7,0.3,1.5,2.7
42,Shawn Marion,79,7.1,14.7,3.7,2.8,7.9,2.0,1.7,1.4,1.6,2.7
515,Shawnelle Scott,1,0.6,1.5,0.8,0.9,1.0,0.1,0.2,0.2,0.4,0.9
296,Sherman Douglas,7,2.1,5.1,1.9,0.4,0.9,2.4,0.6,0.1,1.3,1.6
521,Soumaila Samake,0,0.5,1.4,0.7,0.6,0.9,0.0,0.1,0.4,0.1,0.7
345,Stacey Augmon,23,1.9,4.0,1.3,0.9,1.5,1.5,0.7,0.3,0.7,1.6
362,Stanislav Medvedenko,0,1.7,3.6,1.7,0.1,1.1,0.3,0.1,0.1,0.4,1.3
195,Stephen Jackson,40,3.2,7.4,1.8,0.5,2.2,1.8,1.1,0.2,1.7,2.2
9,Stephon Marbury,67,8.4,19.1,6.8,0.8,2.3,7.6,1.2,0.1,2.9,2.2
26,Steve Francis,79,6.9,15.2,5.5,2.4,4.5,6.5,1.8,0.4,3.3,3.4
513,Steve Goodrich,0,0.6,1.5,0.6,0.6,1.2,0.5,0.2,0.1,0.7,1.2
423,Steve Kerr,1,1.2,2.9,0.3,0.1,0.5,1.0,0.3,0.0,0.4,0.5
57,Steve Nash,70,5.5,11.3,3.7,0.7,2.5,7.3,1.0,0.1,2.9,2.3
70,Steve Smith,36,4.4,9.7,4.3,1.1,2.3,2.6,0.6,0.3,1.7,2.5
330,Stromile Swift,6,1.9,4.2,1.8,1.4,2.2,0.4,0.8,1.0,0.8,2.0
402,Tariq Abdul-Wahad,12,1.5,3.8,1.2,0.5,1.6,0.8,0.5,0.4,1.2,1.9
562,Terrance Roberson,0,0.0,0.7,0.0,0.0,0.3,0.3,0.0,0.0,0.7,1.0
53,Terrell Brandon,78,6.6,14.5,2.9,0.8,3.1,7.5,2.1,0.3,2.0,1.8
510,Terry Davis,1,0.6,1.3,1.2,1.3,1.5,0.4,0.1,0.1,0.3,1.8
509,Terry Mills,0,0.8,2.4,0.0,0.3,1.2,0.4,0.2,0.1,0.7,1.4
233,Terry Porter,42,2.5,5.5,1.5,0.3,2.2,3.1,0.7,0.1,1.3,1.1
82,Theo Ratliff,50,4.6,9.1,4.3,2.5,5.8,1.2,0.6,3.7,2.5,3.3
13,Tim Duncan,82,8.6,17.1,8.1,3.2,9.0,3.0,0.9,2.3,3.0,3.0
60,Tim Hardaway,77,5.3,13.5,2.4,0.3,2.3,6.3,1.2,0.1,2.5,2.0
516,Tim James,0,0.5,1.7,0.5,0.5,0.7,0.3,0.1,0.2,0.3,0.9
81,Tim Thomas,16,4.3,10.0,3.3,1.0,3.1,1.8,1.0,0.6,1.5,2.6
379,Todd Day,0,1.4,3.8,0.7,0.3,0.9,0.9,0.3,0.2,0.8,1.7
452,Todd Fuller,0,1.0,3.5,0.8,0.7,1.1,0.1,0.3,0.2,0.3,1.0
385,Todd MacCulloch,3,1.7,2.9,1.0,1.1,1.6,0.2,0.1,0.3,0.4,1.5
259,Tom Gugliotta,2,2.6,6.7,1.4,1.3,3.1,1.0,0.8,0.4,0.9,1.9
538,Tom Hammonds,0,0.4,1.4,0.3,0.3,0.3,0.1,0.0,0.0,0.4,1.1
116,Toni Kukoč,19,4.2,9.0,2.5,1.0,3.0,3.1,0.7,0.2,1.7,1.5
249,Tony Battie,25,2.7,5.0,1.7,1.8,4.0,0.4,0.7,1.5,0.9,3.2
86,Tony Delk,11,4.7,11.3,2.9,0.9,2.3,2.0,0.9,0.2,1.2,2.1
366,Tony Massenburg,20,1.8,3.8,1.3,1.4,2.6,0.2,0.2,0.5,0.9,2.3
453,Tony Smith,0,1.3,3.8,0.3,0.3,0.2,1.7,1.2,0.0,1.5,2.0
6,Tracy McGrady,77,10.2,22.4,7.6,2.5,5.0,4.6,1.5,1.5,2.6,2.1
319,Tracy Murray,1,1.8,4.9,0.8,0.4,1.2,0.5,0.2,0.1,0.5,1.0
280,Trajan Langdon,5,2.1,4.8,1.2,0.2,1.2,1.2,0.6,0.1,0.8,1.8
99,Travis Best,21,4.5,10.2,2.9,0.5,2.4,6.1,1.4,0.1,1.6,3.2
547,Travis Knight,0,0.2,1.2,0.4,0.4,0.8,0.1,0.1,0.2,0.2,1.0
336,Troy Hudson,7,1.7,5.0,1.4,0.5,0.9,2.2,0.5,0.0,1.2,1.1
525,Tyrone Corbin,1,0.6,2.5,0.3,0.2,0.7,0.3,0.1,0.0,0.2,1.2
147,Tyrone Hill,75,3.7,7.7,3.6,3.1,5.9,0.6,0.5,0.4,1.7,3.2
189,Tyrone Nesby,34,3.0,8.5,1.7,0.8,2.0,1.2,0.8,0.3,1.0,2.5
416,Tyronn Lue,1,1.3,3.1,0.6,0.1,0.7,1.2,0.5,0.0,0.7,1.4
371,Tyus Edney,0,1.5,3.8,1.6,0.2,0.8,2.3,0.7,0.0,1.0,0.7
339,Vernon Maxwell,6,1.7,5.2,0.7,0.1,1.4,1.1,0.5,0.1,0.8,1.5
88,Vin Baker,27,4.6,10.8,4.2,2.4,3.3,1.2,0.5,1.0,2.1,3.5
4,Vince Carter,75,10.2,22.1,6.7,2.3,3.2,3.9,1.5,1.1,2.2,2.7
389,Vinny Del Negro,1,1.6,3.6,0.7,0.2,1.1,1.9,0.4,0.0,0.5,1.2
224,Vitaly Potapenko,7,3.0,6.4,1.9,2.5,3.5,0.8,0.6,0.3,1.3,2.8
93,Vlade Divac,81,4.5,9.3,4.3,2.6,5.8,2.9,1.1,1.1,2.4,3.0
454,Vladimir Stepania,0,1.0,3.0,1.2,1.2,2.6,0.6,0.3,0.4,0.7,1.6
228,Vonteego Cummings,11,2.7,7.8,1.8,0.7,1.4,3.4,1.0,0.2,1.4,2.4
89,Voshon Lenard,58,4.2,10.6,2.4,0.6,2.3,2.4,0.8,0.2,1.3,2.1
64,Wally Szczerbiak,82,5.7,11.2,2.5,1.6,3.8,3.2,0.7,0.4,1.7,2.8
194,Walt Williams,31,2.8,7.1,1.8,0.4,3.0,1.3,0.4,0.4,1.0,2.1
484,Walter McCarty,3,0.8,2.1,0.5,0.4,1.0,0.7,0.2,0.1,0.3,1.4
338,Wang Zhizhi,0,1.6,3.8,2.0,0.2,1.2,0.0,0.0,0.0,0.2,1.6
236,Wesley Person,22,2.9,6.6,0.7,0.3,2.7,1.5,0.6,0.3,0.9,1.4
536,Will Perdue,0,0.5,0.7,0.3,0.5,0.9,0.2,0.2,0.2,0.0,0.6
451,William Avery,0,1.0,2.6,0.7,0.1,0.4,1.4,0.2,0.1,0.8,0.9
447,Zendon Hamilton,0,0.7,3.0,2.7,1.0,1.7,0.0,0.0,0.0,0.7,1.3
102,Zydrunas Ilgauskas,24,4.8,9.8,3.3,2.7,4.0,0.8,0.6,1.5,2.5,3.3
401,Žan Tabak,14,1.8,3.4,0.9,1.2,2.7,0.6,0.2,0.5,1.0,2.3
